"year","FIPS","grade","subject","female","lep","sped","age","white","black","hispanic","asian","amind","unclass","freelunch","redlunch","misslunch","books_125","books_26p","books_multmiss","lang_nr","lang_st","lang_mt","lang_om","score_000000","score_100000","score_010000","score_001000","score_000100","score_000010","score_000001","score_110000","score_101000","score_100100","score_100010","score_100001","score_011000","score_010100","score_010010","score_010001","score_001100","score_001010","score_001001","score_000110","score_000101","score_000011","score_111000","score_110100","score_110010","score_110001","score_101100","score_101010","score_101001","score_100110","score_100101","score_100011","score_011100","score_011010","score_011001","score_010110","score_010101","score_010011","score_001110","score_001101","score_001011","score_000111","score_111100","score_111010","score_111001","score_110110","score_110101","score_110011","score_101110","score_101101","score_101011","score_100111","score_011110","score_011101","score_011011","score_010111","score_001111","score_111110","score_111101","score_111011","score_110111","score_101111","score_011111","score_111111","rank"
2011,"Rhode Island",4,"reading",0.485592,0.0583916,0.1250194,9.975011,0.6425939,0.0820619,0.2174488,0.0284391,0.0040231,0.0254334,0.3895442,0.0664467,0,0.2940189,0.6992783,0.0067028,0.480421,0.2918361,0.2208198,0.0069231,222.4816,220.66,223.1446,221.6123,223.5331,222.3011,223.2797,221.6644,219.7076,221.7119,220.5445,220.94,222.4743,224.1073,222.9873,223.5163,222.6676,221.4283,222.1389,223.3495,224.3169,223.1214,220.7614,222.6095,221.5068,221.8423,220.8365,219.6115,219.9196,221.5813,221.9611,220.8329,223.463,222.2959,222.6484,223.9757,224.4846,223.3843,222.4724,223.2323,221.9932,224.1436,221.7943,220.6122,220.8861,222.4725,222.7676,221.6956,220.7144,221.033,219.8343,221.8374,223.3071,223.6788,222.5102,224.3632,223.0611,221.6569,221.9104,220.7498,222.6375,220.919,223.5463,221.7815,21
2011,"Kentucky",4,"reading",0.5032054,0.0082266,0.0748321,10.01811,0.8414239,0.0947827,0.0298612,0.0153904,0.0021782,0.0163637,0.5238516,0.0134124,0.0007109,0.3372501,0.6606842,0.0020657,0.7339153,0.2100033,0.0536659,0.0024155,225.1351,218.3605,228.8599,222.6001,224.4093,225.4295,223.0835,223.1941,217.9205,217.6168,218.598,218.4243,226.6929,228.0521,228.9418,227.725,222.0951,222.8907,222.0176,224.6587,222.3334,223.2634,222.4335,222.1658,223.1016,223.1769,217.2656,218.1584,218.0853,217.8195,217.6749,218.6244,226.0997,226.7385,226.5763,228.1306,226.8468,227.664,222.3385,221.4016,222.2035,222.5071,221.5449,222.3475,222.5433,222.1405,222.153,223.0527,217.4671,217.4106,218.2857,217.8522,226.1524,225.8509,226.5084,226.8377,221.5758,221.5193,221.641,222.4264,222.1065,217.5866,225.8329,221.5951,22
2011,"Louisiana",4,"reading",0.489091,0.0222972,0.1896276,10.14633,0.4713801,0.4630449,0.0334723,0.0151772,0.0063695,0.0105561,0.6133818,0.0753734,0.0023304,0.5404925,0.4565337,0.0029738,0.6454921,0.2592516,0.0935967,0.0016595,210.4107,214.7926,217.9175,208.3429,213.7502,212.1181,208.9803,218.708,214.6574,218.0327,216.1533,214.647,215.6911,220.7826,218.9062,216.8136,211.6451,210.0589,207.909,214.8148,212.2849,210.6871,218.3046,221.5611,219.586,218.5058,217.7748,215.9804,214.5751,218.8471,217.8715,215.9856,218.6535,216.6915,215.4517,221.3189,219.6278,217.7408,212.7323,211.1559,209.5951,213.3667,221.1093,219.1732,218.1897,222.0419,221.3582,219.368,218.576,217.6785,215.8761,218.6736,219.2064,218.3211,216.3823,220.1399,212.2347,221.5905,220.9877,219.041,221.8305,218.4667,218.8392,221.459,23
2011,"Vermont",4,"reading",0.4947329,0.021183,0.1542221,9.959313,0.9190004,0.0219226,0.011344,0.0177145,0.0049395,0.0250791,0.3410469,0.0683022,0.0123321,0.1640755,0.8307089,0.0052155,0.6109605,0.3345602,0.0504015,0.0040777,226.7716,217.4466,226.1142,224.6669,228.8573,226.4182,224.6972,220.1401,217.4871,219.5016,217.1114,217.1408,224.7291,228.0898,225.8766,225.044,226.7872,224.3054,223.8018,228.4964,226.7928,224.2652,219.976,221.9353,219.7189,219.8305,219.448,217.161,217.2383,219.1689,219.2072,216.8189,226.7587,224.4525,224.3505,227.8739,227.0021,224.7173,226.4012,225.8807,223.3851,226.3597,221.7287,219.5617,219.7374,221.5947,221.644,219.4157,219.1217,219.2083,216.924,218.8818,226.4984,226.3195,224.0163,226.7172,225.4506,221.3876,221.5016,219.33,221.3048,218.8891,226.0191,221.1635,24
2011,"Arkansas",4,"reading",0.4857922,0.0753315,0.1164614,10.08644,0.6497473,0.2129313,0.0981462,0.0198656,0.0049643,0.0143454,0.6214088,0.0220419,0.0005166,0.4454325,0.5509692,0.0035983,0.6519846,0.2243103,0.120897,0.0028082,216.5149,215.2241,223.2979,216.2081,217.2633,217.5622,215.5697,220.3421,215.8584,215.9371,216.1337,215.359,222.345,223.7632,223.8279,222.5328,216.937,217.2631,215.8807,217.9821,216.2857,216.5882,220.4922,220.6916,220.7773,220.3524,216.4588,216.7306,215.9911,216.5487,216.0504,216.2372,222.8773,222.8859,222.2417,224.0856,222.9457,222.9881,217.6779,216.5339,216.8785,216.9995,220.8089,220.9205,220.5532,220.967,220.6969,220.7649,217.0557,216.5719,216.8323,216.643,223.2166,222.6726,222.7007,223.2315,217.2444,221.0846,220.8585,220.9575,220.9587,217.149,222.9657,221.1194,25
2011,"Wyoming",4,"reading",0.4859375,0.0327053,0.1448776,10.05902,0.7987334,0.0083782,0.1365054,0.0090415,0.0322716,0.0150699,0.297817,0.1107241,0.000334,0.2510193,0.7446488,0.0043319,0.6023386,0.3151049,0.0785855,0.0039711,224.0623,218.4035,222.7838,222.3401,225.817,224.8075,222.4475,219.4751,217.5404,220.0994,219.106,218.0291,221.7486,224.4725,223.3482,222.0021,224.1205,223.0871,221.6927,226.2666,224.2054,223.1704,218.6667,221.0367,219.9849,219.1707,219.274,218.2368,217.3403,220.5188,219.7355,218.7195,223.4707,222.3241,221.4873,224.777,223.6739,222.5349,224.5747,223.4369,222.4093,224.6441,220.281,219.175,218.5102,221.3192,220.7422,219.6678,219.6914,219.0679,218.0232,220.1471,223.7881,223.16,222.0235,223.9662,223.8748,220.5636,220.1182,219.0051,221.0171,219.4769,223.4578,220.3929,26
2011,"Minnesota",4,"reading",0.4978125,0.0963128,0.1340349,10.00037,0.7283771,0.0928265,0.0885655,0.0520537,0.021518,0.0166591,0.3686372,0.0105465,0.0003573,0.2308857,0.7641219,0.0049923,0.6110328,0.2747245,0.1111055,0.0031372,222.3087,217.6894,221.3564,222.6985,223.6794,222.4076,221.2058,218.5218,218.7347,219.0564,217.8124,217.5833,221.707,222.6739,221.4334,220.8586,223.9657,222.7993,222.1152,223.6815,222.5648,221.2551,219.3342,219.7761,218.5529,218.4252,219.9079,218.8364,218.6504,219.0802,218.9441,217.693,222.9503,221.7948,221.537,222.68,222.1511,220.8858,223.9697,223.3257,222.1557,222.5273,220.4337,219.3593,219.2713,219.753,219.6765,218.4444,219.9254,219.8166,218.7376,218.9588,222.9617,222.7139,221.5681,222.1232,223.2874,220.4109,220.3642,219.283,219.6452,219.824,222.69,220.3324,27
2011,"Washington",4,"reading",0.4866884,0.1050445,0.1148664,9.998464,0.5843206,0.0538916,0.2088024,0.0804103,0.0204167,0.0521583,0.3960164,0.0687033,0.0081759,0.295472,0.6935903,0.0109377,0.4835289,0.3043465,0.2027388,0.0093858,220.5288,218.3618,221.4852,221.2086,221.2207,220.6067,221.1038,219.5748,218.349,219.1017,218.5904,218.4464,221.8508,222.1005,221.5061,221.7364,221.8138,221.2888,221.4401,221.242,221.7811,221.2097,219.469,220.2061,219.6856,219.6237,219.0586,218.5712,218.4406,219.2295,219.1612,218.6716,222.4139,221.8797,221.937,222.0937,222.3506,221.782,221.8395,222.0543,221.5413,221.8226,220.0918,219.579,219.5353,220.2574,220.2359,219.7328,219.1844,219.1273,218.6594,219.2881,222.4119,222.5095,221.9843,222.359,222.0952,220.1431,220.1387,219.6434,220.2869,219.252,222.5195,220.1896,28
2011,"Missouri",4,"reading",0.4904791,0.0339954,0.1173364,10.11666,0.7526113,0.1694233,0.0494655,0.0225452,0.0021717,0.003783,0.4315359,0.075475,0.0015568,0.3097438,0.6880883,0.0021679,0.6730354,0.2458971,0.0785551,0.0025124,220.3462,216.2733,222.4323,218.6668,221.1256,221.7265,218.698,219.155,216.2932,217.0273,217.5096,216.236,221.0536,223.0906,223.3446,221.5352,219.5228,220.0541,218.1128,222.0835,219.4577,220.0465,218.9625,219.6933,219.989,219.0797,217.012,217.4929,216.3177,217.8686,216.9843,217.4437,221.8094,221.9894,220.8961,223.6503,222.1447,222.3887,220.5029,218.8906,219.4427,220.413,219.5074,219.7864,218.9654,220.2256,219.6198,219.8927,217.838,217.025,217.4889,217.8087,222.4026,221.5547,221.7561,222.6862,219.8427,220.0402,219.5027,219.7666,220.1408,217.8333,222.1095,220.0223,29
2011,"South Carolina",4,"reading",0.4958403,0.0508429,0.1154915,10.0507,0.5412493,0.358309,0.0585257,0.016507,0.0009465,0.0244625,0.4982661,0.0692433,0.0003756,0.3743919,0.621097,0.0045111,0.6770261,0.2245581,0.0943341,0.0040817,214.8998,216.8094,218.854,213.7799,215.6139,215.5534,213.5594,219.0385,217.1889,217.4644,217.2549,216.8572,217.6598,219.3861,219.1949,218.0553,214.5343,214.436,213.3698,216.05,214.2355,214.1495,219.2001,219.5237,219.2681,219.0564,217.7667,217.6149,217.2881,217.7498,217.4946,217.271,218.2776,217.9967,217.588,219.5859,218.5238,218.304,214.9783,214.0313,213.951,214.6348,219.6461,219.4255,219.2846,219.6586,219.5306,219.2604,218.0447,217.8433,217.682,217.7593,218.4781,218.0917,217.837,218.6713,214.4292,219.7811,219.7114,219.4835,219.6494,218.1001,218.2404,219.8297,30
2011,"Oklahoma",4,"reading",0.4805644,0.0511533,0.1207317,10.1606,0.5574595,0.1068823,0.1155089,0.0219379,0.1816882,0.0165233,0.5329142,0.0845344,0,0.4294409,0.5685946,0.0019644,0.6328697,0.2550294,0.1097192,0.0023817,215.4776,216.0372,220.7333,214.368,216.3772,217.3421,214.3325,219.6572,215.2215,216.7034,217.6048,215.7562,219.4129,221.3938,221.8994,219.9036,215.297,216.2448,213.9754,217.6789,215.2174,216.2121,218.6897,220.0637,220.7185,219.3371,215.9639,216.7567,215.1234,217.7835,216.431,217.2869,220.1657,220.6173,219.2395,222.115,220.5281,221.0381,216.6356,214.8514,215.825,216.5584,219.212,219.7431,218.5521,220.7507,219.76,220.3707,217.0293,215.8538,216.6211,217.4886,220.9375,219.9154,220.3836,221.2545,216.1872,219.8995,219.0678,219.576,220.4316,216.8956,220.6611,219.7381,31
2011,"Nevada",4,"reading",0.4854106,0.2690015,0.0979854,9.914017,0.3658118,0.0959964,0.4237203,0.0689894,0.0145895,0.0308925,0.4867958,0.0816595,0.0027473,0.3984949,0.5978801,0.003625,0.3631402,0.3061402,0.3261993,0.0045203,212.5752,217.2871,216.4263,218.6991,212.6693,211.7226,215.0184,218.1442,219.6444,217.4416,216.666,217.4257,220.2461,216.3816,215.7038,217.3985,218.3516,217.8548,219.134,212.0486,215.1285,214.2377,220.1175,218.239,217.5898,218.2131,219.4887,219.0019,219.6345,216.9943,217.5737,216.8097,219.8722,219.5564,220.2853,215.9229,217.4142,216.7464,217.7454,218.8587,218.3316,214.5456,219.9428,219.5572,220.0867,217.8694,218.3073,217.6635,219.0355,219.4874,218.9961,217.1285,219.428,219.9885,219.6413,216.9835,218.2732,219.5734,219.9216,219.5299,217.939,219.0356,219.5656,219.5529,32
2011,"North Dakota",4,"reading",0.4958506,0.0213737,0.0927362,10.06762,0.8468387,0.0246437,0.026219,0.0147409,0.0875577,0,0.3387246,0.0112984,0,0.2261542,0.7728367,0.001009,0.7009016,0.2542855,0.0434761,0.0013368,225.5775,218.6763,223.7449,223.4791,225.4858,226.4175,223.3204,219.812,218.318,218.4693,219.3724,218.4295,222.4728,223.7245,224.3735,222.7323,223.542,224.3206,222.6439,226.0973,223.2277,224.0858,219.3898,219.5384,220.2892,219.5946,218.1661,218.9997,218.2171,218.9723,218.243,219.0978,222.5632,223.1115,222.2506,224.1256,222.6691,223.2808,224.1619,222.6181,223.4016,223.7984,219.1831,219.8634,219.3038,219.8632,219.3397,220.0483,218.6619,218.0659,218.8698,218.7272,222.9841,222.2415,222.8028,223.0331,223.1872,219.5081,219.0974,219.7529,219.65,218.5422,222.6142,219.4071,33
2011,"Montana",4,"reading",0.5025401,0.0217034,0.0800641,10.04783,0.8227488,0.0108039,0.0330852,0.0125039,0.1079618,0.0128965,0.3290792,0.0971102,0.0003394,0.2524486,0.7425637,0.0049878,0.6311443,0.3153633,0.0486819,0.0048105,225.1442,218.6239,224.5546,223.0567,224.6037,225.7661,223.0667,220.5631,218.1347,217.944,219.1027,218.2257,223.1886,224.0712,225.009,223.5156,222.6949,223.6785,222.2333,225.0804,222.5494,223.6409,220.0088,219.7903,220.8423,220.1937,217.5472,218.6076,217.8866,218.3148,217.5855,218.6993,222.8396,223.642,222.8731,224.3764,223.0145,223.9068,223.1757,221.8175,222.8045,223.0018,219.3386,220.288,219.7787,220.0017,219.4583,220.4662,217.9139,217.3166,218.3525,217.9523,223.154,222.4578,223.2653,223.2903,222.2691,219.5501,219.1252,220.0504,219.6651,217.6785,222.7381,219.3317,34
2011,"Wisconsin",4,"reading",0.4831371,0.0769588,0.1282372,10.00085,0.7498366,0.0881696,0.1025231,0.0374796,0.0170378,0.0049532,0.3505979,0.0669927,6.59e-05,0.2497134,0.7458262,0.0044604,0.6162158,0.2769835,0.103092,0.0037087,221.2399,216.636,220.753,220.9872,222.4053,221.3442,220.0231,217.8529,217.1527,217.7895,216.7454,216.5093,220.6313,221.8625,220.8311,220.1762,222.1062,221.0916,220.4279,222.4217,221.1775,220.0737,218.2067,218.882,217.866,217.7381,218.1898,217.2501,217.0803,217.8136,217.6593,216.6053,221.7143,220.7113,220.4639,221.8761,221.2579,220.1974,222.1212,221.4902,220.4742,221.1522,219.151,218.2172,218.1517,218.8548,218.7665,217.7385,218.2106,218.109,217.1631,217.6739,221.7267,221.4791,220.4869,221.2336,221.4646,219.1239,219.0884,218.1486,218.7305,218.1198,221.4559,219.0523,35
2011,"California",4,"reading",0.5035972,0.3117611,0.078833,9.803823,0.252116,0.0714346,0.5356145,0.1252161,0.0035432,0.0120755,0.5143383,0.0664467,0.0051866,0.3939686,0.6001073,0.0059242,0.2511382,0.3495827,0.3933626,0.0059164,211.3586,218.1656,215.7773,218.9024,210.7745,209.2918,214.9328,218.5357,220.372,217.7472,216.5628,218.1767,220.51,215.0778,214.1743,217.2336,217.8129,216.8375,219.6592,209.3108,214.3911,212.9541,220.4053,218.1115,217.2125,218.5142,219.6877,218.7793,220.2599,216.6307,217.7698,216.5954,219.4239,218.9091,220.5737,214.0795,216.6392,215.7251,216.3439,218.7066,217.6747,212.9583,219.7443,219.0875,220.2993,217.252,218.1027,217.2047,218.5784,219.5969,218.6867,216.6638,218.4013,219.6378,219.0658,215.6651,217.274,218.8844,219.6578,218.9953,217.2475,218.4975,218.6566,218.8036,36
2011,"Iowa",4,"reading",0.4844954,0.0545406,0.1391408,10.04118,0.8016568,0.0567837,0.0926345,0.0210001,0.0036348,0.02429,0.391822,0.0213942,0.001214,0.2670585,0.7311376,0.0018038,0.6762971,0.2317786,0.0897347,0.0021896,220.7074,214.6415,220.6452,219.7103,222.259,221.2561,219.2342,216.5901,214.7841,216.1741,215.1717,214.6697,219.9472,222.1009,221.0183,219.9654,221.2471,220.2609,219.1832,222.5769,220.7515,219.7152,216.5461,217.9313,216.8919,216.5975,216.232,215.2963,214.8784,216.4789,216.177,215.1672,221.4148,220.3274,219.8561,222.2911,221.3662,220.2645,221.5694,220.6333,219.6562,221.0246,217.845,216.8441,216.6287,218.0841,217.9208,216.873,216.5308,216.2973,215.3576,216.4606,221.6121,221.2229,220.1581,221.5139,220.9053,217.9979,217.9026,216.8997,218.0573,216.5746,221.3744,218.0387,37
2011,"Oregon",4,"reading",0.49874,0.1387646,0.1324878,9.946589,0.6502275,0.0255329,0.2135675,0.0432923,0.0216905,0.0456892,0.5215149,0.0096776,0.0079533,0.2813662,0.7084495,0.0101843,0.5047985,0.317317,0.166109,0.0117754,216.4402,213.4523,220.0824,218.2396,217.7561,215.9465,216.4871,216.7847,214.464,214.7683,213.0867,213.4505,220.9119,221.1877,219.6088,219.9368,219.3546,217.7464,218.0753,217.3328,217.7782,215.9791,217.3835,217.8259,216.287,216.7357,215.5928,214.0921,214.4707,214.4483,214.7348,213.0856,221.9085,220.4282,220.843,220.8499,221.0219,219.4286,218.927,219.1584,217.5625,217.3327,218.3065,216.8885,217.3795,217.461,217.7562,216.2355,215.273,215.5696,214.0978,214.4154,221.5496,221.7947,220.3338,220.6482,218.7129,217.9413,218.2771,216.8817,217.3882,215.2496,221.415,217.9096,38
2011,"Maine",4,"reading",0.4853037,0.0333486,0.1612321,9.940339,0.9186543,0.0319977,0.0154513,0.0209823,0.0046529,0.0082616,0.3878585,0.0707573,0.0005172,0.1962787,0.7968809,0.0068404,0.6604331,0.2864889,0.0467653,0.0063128,222.0373,213.0124,222.7307,220.3365,224.3712,221.4748,219.9781,216.5503,213.331,215.3201,212.4778,212.9012,221.4847,224.8925,222.3023,221.6874,222.6626,219.7653,219.5478,223.8467,222.2818,219.3003,216.5674,218.535,215.9199,216.4066,215.4978,212.8068,213.2774,214.8343,215.1862,212.3632,223.6824,221.0096,221.2438,224.549,223.7912,221.1318,222.1097,221.782,218.8857,221.6557,218.4784,215.9456,216.5054,218.0496,218.3802,215.7689,215.0198,215.4207,212.7482,214.697,223.2838,223.3266,220.6794,223.3501,221.1592,217.9924,218.398,215.877,217.8873,214.9389,222.8666,217.9065,39
2011,"D.C.",4,"reading",0.5023265,0.0673331,0.1293721,9.783156,0.0807671,0.769699,0.1247255,0.0163087,0,0.0084997,0.7377046,0.0063541,0,0.4233951,0.5669247,0.0096802,0.5358154,0.2610818,0.1933834,0.0097194,200.628,216.5119,210.5921,200.0556,201.8336,198.3335,201.0671,218.2905,216.7075,217.6088,213.9699,216.6988,209.1103,211.3742,208.6545,210.3631,201.2354,197.7412,200.4591,200.1147,202.2264,198.6689,218.2936,219.2231,216.1197,218.3979,217.7317,214.237,216.8442,215.7564,217.7672,214.1706,209.9947,207.0397,209.2145,210.1144,211.1052,208.2859,199.455,201.6196,198.1084,200.3911,219.1922,216.1527,218.3782,217.7565,219.3124,216.2321,215.9125,217.8503,214.3868,215.9186,208.5857,210.0564,207.107,209.7085,199.7928,217.724,219.264,216.2467,217.8418,216.0365,208.6031,217.7976,40
2011,"Mississippi",4,"reading",0.4803863,0.0193455,0.0861682,10.17177,0.5004569,0.455784,0.0331833,0.0082726,0.0018177,0.0004856,0.6406878,0.0837053,0.0013957,0.545094,0.4514534,0.0034526,0.7254409,0.191485,0.0805057,0.0025684,209.188,213.1423,217.6496,207.0222,208.8637,211.1756,207.5818,217.8748,212.9956,212.743,214.7601,213.2319,215.2568,217.0526,218.8111,216.5095,206.8702,209.0205,206.6532,210.3162,207.218,209.5364,217.4061,217.1877,218.9175,217.8755,212.6324,214.5683,213.1652,213.9081,212.8239,214.8002,214.8869,216.4363,215.1776,217.812,215.8336,217.5753,208.3591,206.3925,208.5814,208.6823,216.807,218.4377,217.5168,217.9005,217.1907,218.8817,213.7768,212.7823,214.6891,213.9587,215.6845,214.6677,216.2486,216.5606,207.8517,217.5204,216.9045,218.5101,217.883,213.8958,215.4094,217.5951,41
2011,"South Dakota",4,"reading",0.4871198,0.0388097,0.1362391,10.10839,0.7758242,0.0285017,0.0348359,0.0125392,0.1364457,0.0118533,0.3445013,0.0811068,0.0020872,0.2801345,0.7179949,0.0018706,0.6676973,0.2613082,0.0681878,0.0028067,219.8145,214.5913,219.4122,218.295,221.2633,221.1036,218.0035,216.2452,214.4245,215.8504,215.6605,214.3911,218.4117,220.7838,220.3326,218.5484,219.772,219.5908,217.6146,222.1214,219.433,219.2582,215.9825,217.3477,217.0123,216.0333,215.6506,215.4651,214.3343,216.5499,215.6489,215.4356,219.8243,219.3633,218.2229,221.3253,219.8738,219.4199,220.6496,219.0122,218.8505,220.2825,217.0807,216.7408,215.8779,217.8161,217.1395,216.7822,216.3386,215.5487,215.3495,216.3334,220.4032,219.5402,219.1028,220.4019,219.8587,217.5495,216.9675,216.6163,217.5979,216.2208,220.0833,217.4248,42
2011,"Idaho",4,"reading",0.4935292,0.0432739,0.0905542,9.998615,0.7787906,0.0131745,0.1577056,0.0204715,0.0173698,0.012488,0.4210119,0.0770702,0.0058934,0.2767236,0.7158121,0.0074643,0.5657365,0.3070676,0.1201244,0.0070714,220.8298,215.5314,222.6628,219.4585,220.6608,220.9094,219.987,218.5395,214.7458,215.351,215.6471,215.4174,221.523,222.442,222.6606,222.1393,219.3966,219.5354,219.2036,220.7268,219.8233,220.0398,217.6408,218.1734,218.4642,218.3971,214.6743,214.8713,214.7234,215.4413,215.2435,215.5295,221.4082,221.4992,221.402,222.4478,221.9058,222.0927,219.457,219.12,219.2622,219.8712,217.4091,217.5727,217.5966,218.1364,218.0424,218.3168,214.7677,214.6474,214.8449,215.3313,221.3967,221.2559,221.3509,221.8834,219.1687,217.3718,217.3634,217.5244,218.0016,214.7383,221.227,217.3233,43
2011,"New Mexico",4,"reading",0.4996128,0.1456949,0.1025847,10.02523,0.2770881,0.0188272,0.5883259,0.0153742,0.0902566,0.0101281,0.6539921,0.0502584,0.0009415,0.4148106,0.579022,0.0061673,0.2937676,0.4482272,0.2509538,0.0070514,208.0141,216.6313,216.2732,210.0437,208.2711,208.387,209.2833,219.2468,214.2848,216.8145,217.0791,215.6284,216.7852,216.2272,216.2875,216.2633,210.1418,210.4246,210.1529,208.5276,209.6236,209.8056,217.0079,219.2523,219.4493,218.4065,214.7622,214.7589,213.6681,217.1234,215.8906,216.0841,216.6964,216.8099,216.3953,216.2378,216.3225,216.3683,210.4186,210.3967,210.6585,209.9911,217.3152,217.2231,216.4958,219.386,218.4812,218.6047,215.0795,214.1763,214.1463,216.2026,216.7162,216.4383,216.5023,216.3897,210.7616,217.4484,216.8292,216.7071,218.6102,214.496,216.5088,216.9592,44
2011,"Arizona",4,"reading",0.4883404,0.1170447,0.1035985,9.985014,0.4254974,0.050874,0.4332049,0.031858,0.050725,0.0078406,0.4987336,0.0782877,0.0262643,0.4087944,0.5852339,0.0059718,0.3645534,0.3366418,0.2926776,0.0061271,212.3951,216.6933,216.7155,213.4733,212.688,212.3248,214.3347,218.0836,215.0987,216.9643,216.7248,216.6311,216.9941,216.8383,216.5423,217.3818,213.6732,213.4052,214.2344,212.6224,214.6514,214.3638,216.5976,218.2511,218.0322,217.9773,215.5633,215.1561,215.0962,216.9741,216.9086,216.67,217.0887,216.8168,217.0832,216.724,217.5643,217.2915,213.6116,214.5453,214.2638,214.6556,216.9594,216.5571,216.5442,218.2113,218.1562,217.9326,215.5825,215.5634,215.162,216.9234,216.9673,217.292,216.9903,217.4982,214.5497,216.9191,216.9128,216.5123,218.1201,215.5886,217.2213,216.878,45
2011,"Michigan",4,"reading",0.5013011,0.0330587,0.1030532,9.904054,0.7039334,0.1652497,0.0607737,0.0335684,0.0128874,0.0235873,0.3964112,0.0547528,0.000881,0.2673708,0.7294313,0.0031978,0.6193094,0.2871397,0.0917021,0.0018489,218.8608,215.4138,219.5267,217.1504,219.1344,217.8985,217.4008,217.065,215.1897,215.6648,214.4632,215.2074,218.271,219.7612,218.8122,218.7357,217.5307,216.176,216.607,218.4252,217.6867,216.3362,216.7408,217.1998,216.1972,216.864,215.4587,214.2708,215.0616,214.9795,215.4803,214.2556,218.6064,217.4941,218.0429,219.2984,218.9562,217.9139,216.7877,216.9527,215.568,216.8844,216.9145,215.8872,216.6185,216.6218,217.022,215.9898,214.7874,215.3426,214.1402,214.7905,218.0776,218.3311,217.2079,218.4062,216.1548,216.3357,216.8046,215.7602,216.4359,214.6671,217.757,216.2204,46
2011,"Tennessee",4,"reading",0.4845665,0.0307632,0.0743229,10.01375,0.6769499,0.2252384,0.0683311,0.020181,0.001054,0.0082455,0.5072218,0.0756526,0.0012761,0.4082327,0.5896468,0.0021205,0.7060848,0.2002074,0.0908767,0.0028311,214.6402,212.7509,218.9819,212.8535,213.8964,214.8866,213.2097,216.463,212.5218,211.9838,212.8919,212.8876,217.2882,218.136,219.024,218.1383,212.2782,213.0975,212.512,214.112,212.4348,213.3596,215.9942,215.4895,216.3686,216.5251,211.8173,212.6624,212.7303,212.1192,212.1093,212.9904,216.6172,217.3008,217.2643,218.1905,217.2262,218.058,212.491,211.8383,212.6652,212.5877,215.119,215.9043,216.1498,215.461,215.5488,216.3993,211.9514,212.0041,212.833,212.2188,216.6508,216.4765,217.1783,217.2055,211.9913,215.0903,215.2582,216.0292,215.4995,212.1123,216.4485,215.2094,47
2011,"Utah",4,"reading",0.4911849,0.0604463,0.0992498,9.946012,0.7909269,0.014542,0.1423098,0.0342551,0.0116635,0.0063027,0.3697029,0.0070153,0.0043319,0.2192931,0.7742091,0.0064978,0.4849532,0.3744171,0.1349214,0.0057083,220.416,214.5795,219.462,219.615,220.5549,219.916,219.7633,215.7812,214.3386,214.7289,214.173,214.2692,218.9883,219.6263,219.1144,219.0762,219.8033,219.109,219.2401,220.1866,219.9491,219.257,215.4527,215.8438,215.3656,215.4819,214.5126,213.9481,214.0552,214.4339,214.4568,213.8921,219.1882,218.613,218.7128,219.3996,219.2781,218.719,219.4179,219.4654,218.7472,219.5648,215.5573,215.0451,215.1841,215.567,215.5822,215.0867,214.2245,214.2632,213.693,214.1797,218.9313,218.9473,218.3494,219.0352,219.0834,215.2802,215.3216,214.7976,215.3162,213.993,218.6933,215.0566,48
2011,"West Virginia",4,"reading",0.4948415,0.0068047,0.1590106,10.07699,0.9158861,0.0539696,0.0133186,0.0074742,0.0008071,0.0085445,0.4423909,0.0815604,0.000236,0.3258192,0.6673205,0.0068603,0.7381865,0.2168746,0.0396643,0.0052746,214.386,205.827,216.8941,211.8038,216.6413,215.3293,212.1906,210.4922,205.5582,208.0408,206.6775,205.9423,214.8499,218.919,217.4845,215.7713,214.1184,212.7483,211.176,217.2086,214.3813,213.0418,209.9244,212.3145,210.9198,210.5264,207.7109,206.3882,205.757,208.5411,208.1063,206.7553,216.9844,215.4339,214.762,219.229,217.6984,216.2429,214.6891,213.3565,212.021,214.8913,211.7576,210.35,210.0696,212.5337,212.3158,210.9245,208.2042,207.8577,206.5497,208.5838,217.2919,216.7352,215.2337,217.9413,213.8658,211.9769,211.8602,210.4653,212.5173,208.328,216.978,212.0616,49
2011,"Alaska",4,"reading",0.4850482,0.1307531,0.1497414,10.00945,0.5028496,0.0377153,0.0623081,0.0813225,0.2326593,0.0831453,0.3993356,0.0647364,0.0102735,,,,,,,,207.9237,206.8574,208.9239,209.4572,209.8507,208.1227,207.9237,207.972,208.0455,208.5519,206.9527,206.8574,209.8717,210.6932,209.0294,208.9239,211.1683,209.6615,209.4572,209.8969,209.8507,208.1227,208.9087,209.5236,207.9799,207.972,209.5138,208.118,208.0455,208.541,208.5519,206.9527,211.5001,210.0009,209.8717,210.7027,210.6932,209.0294,211.2243,211.1683,209.6615,209.8969,210.2781,208.91,208.9087,209.4749,209.5236,207.9799,209.4964,209.5138,208.118,208.541,211.5244,211.5001,210.0009,210.7027,211.2243,210.2295,210.2781,208.91,209.4749,209.4964,211.5244,210.2295,50
