year,FIPS,female,lep,sped,age,white,black,hispanic,asian,amind,unclass,freelunch,redlunch,misslunch,books_125,books_26p,books_multmiss,lang_nr,lang_st,lang_mt,lang_om,score_st_m1,score_m1,score_st_m2,score_m2,score_st_m3,score_m3,score_st_m4,score_m4,score_st_m5,score_m5,score_st_m6,score_m6,score_st_m7,score_m7,score_st_m8,score_m8,score_st_m9,score_m9,score_st_m10,score_m10,score_st_m11,score_m11,score_st_m12,score_m12,score_st_m13,score_m13,score_st_m14,score_m14,score_st_m15,score_m15,score_st_m16,score_m16,score_st_m17,score_m17,score_st_m18,score_m18,score_st_m19,score_m19,score_st_m20,score_m20,score_st_m21,score_m21,score_st_m22,score_m22,score_st_m23,score_m23,score_st_m24,score_m24,score_st_m25,score_m25,score_st_m26,score_m26,score_st_m27,score_m27,score_st_m28,score_m28,score_st_m29,score_m29,score_st_m30,score_m30,score_st_m31,score_m31,score_st_m32,score_m32,score_st_m33,score_m33,score_st_m34,score_m34,score_st_m35,score_m35,score_st_m36,score_m36,score_st_m37,score_m37,score_st_m38,score_m38,score_st_m39,score_m39,score_st_m40,score_m40,score_st_m41,score_m41,score_st_m42,score_m42,score_st_m43,score_m43,score_st_m44,score_m44,score_st_m45,score_m45,score_st_m46,score_m46,score_st_m47,score_m47,score_st_m48,score_m48,score_st_m49,score_m49,score_st_m50,score_m50,score_st_m51,score_m51,score_st_m52,score_m52,score_st_m53,score_m53,score_st_m54,score_m54,score_st_m55,score_m55,score_st_m56,score_m56,score_st_m57,score_m57,score_st_m58,score_m58,score_st_m59,score_m59,score_st_m60,score_m60,score_st_m61,score_m61,score_st_m62,score_m62,score_st_m63,score_m63,score_st_m64,score_m64
1996,Alaska,0.4977454,0.0659337,0.1012374,10.04301,0.5728813,0.0375879,0.1143054,0.0438001,0.2314253,0,0.19627,0.0502868,0.4324788,,,,,,,,0.0481107,223.8335,0.0053183,222.6613,-0.0087419,222.2762,0.024889,223.1974,0.0394832,223.5971,0.0617338,224.2066,0.0481107,223.8335,-0.0244455,221.846,-0.0151146,222.1016,-0.0107758,222.2204,0.0146314,222.9164,0.0053183,222.6613,-0.0186086,222.0059,-0.0142391,222.1256,0.0046399,222.6427,-0.0087419,222.2762,0.0178337,223.0041,0.0386437,223.5741,0.024889,223.1974,0.0495899,223.874,0.0394832,223.5971,0.0617338,224.2066,-0.0385715,221.4591,-0.037739,221.4819,-0.0133992,222.1486,-0.0244455,221.846,-0.028345,221.7392,-0.0057648,222.3577,-0.0151146,222.1016,-0.0037366,222.4133,-0.0107758,222.2204,0.0146314,222.9164,-0.0234464,221.8734,-0.0045901,222.3899,-0.0186086,222.0059,-0.005967,222.3522,-0.0142391,222.1256,0.0046399,222.6427,0.0282578,223.2896,0.0178337,223.0041,0.0386437,223.5741,0.0495899,223.874,-0.049903,221.1487,-0.0275488,221.761,-0.0385715,221.4591,-0.0305498,221.6788,-0.037739,221.4819,-0.0133992,222.1486,-0.0213212,221.9316,-0.028345,221.7392,-0.0057648,222.3577,-0.0037366,222.4133,-0.0143477,222.1226,-0.0234464,221.8734,-0.0045901,222.3899,-0.005967,222.3522,0.0282578,223.2896,-0.0426433,221.3475,-0.049903,221.1487,-0.0275488,221.761,-0.0305498,221.6788,-0.0213212,221.9316,-0.0143477,222.1226,-0.0426433,221.3475
2003,Alaska,0.4811333,0.1770025,0.1561877,10.05341,0.5585697,0.0451771,0.0471763,0.0741901,0.2580872,0.0129406,0.2625329,0.0674962,0.0612541,,,,,,,,-0.0350888,232.9917,-0.1049724,231.0774,-0.1168074,230.7532,0.0327607,234.8502,0.0009683,233.9793,-0.0184688,233.4469,-0.0350888,232.9917,-0.1405963,230.1016,-0.0443366,232.7383,-0.0773924,231.8329,-0.0925622,231.4173,-0.1049724,231.0774,-0.0671624,232.1131,-0.0814579,231.7215,-0.1035185,231.1172,-0.1168074,230.7532,0.063742,235.6988,0.0502006,235.3279,0.0327607,234.8502,0.010431,234.2385,0.0009683,233.9793,-0.0184688,233.4469,-0.0871592,231.5654,-0.1123587,230.8751,-0.1292999,230.411,-0.1405963,230.1016,-0.0244378,233.2834,-0.0329084,233.0514,-0.0443366,232.7383,-0.0705219,232.0211,-0.0773924,231.8329,-0.0925622,231.4173,-0.0352971,232.9859,-0.0517275,232.5359,-0.0671624,232.1131,-0.0747792,231.9045,-0.0814579,231.7215,-0.1035185,231.1172,0.0742408,235.9864,0.063742,235.6988,0.0502006,235.3279,0.010431,234.2385,-0.065621,232.1553,-0.0760394,231.8699,-0.0871592,231.5654,-0.1065356,231.0346,-0.1123587,230.8751,-0.1292999,230.411,-0.017757,233.4664,-0.0244378,233.2834,-0.0329084,233.0514,-0.0705219,232.0211,-0.0269003,233.216,-0.0352971,232.9859,-0.0517275,232.5359,-0.0747792,231.9045,0.0742408,235.9864,-0.0595654,232.3212,-0.065621,232.1553,-0.0760394,231.8699,-0.1065356,231.0346,-0.017757,233.4664,-0.0269003,233.216,-0.0595654,232.3212
2005,Alaska,0.4959617,0.1883658,0.1435712,10.0396,0.5566725,0.0400004,0.0392142,0.0754866,0.26279,0.0258363,0.3203948,0.0658177,0.0056029,,,,,,,,-0.058173,235.5107,-0.1329309,233.4629,-0.1031036,234.28,0.0189938,237.6245,-0.0323754,236.2173,-0.0455306,235.857,-0.058173,235.5107,-0.1421123,233.2115,-0.0639585,235.3522,-0.1155137,233.94,-0.1238658,233.7113,-0.1329309,233.4629,-0.0507529,235.714,-0.0783155,234.959,-0.0937809,234.5353,-0.1031036,234.28,0.0396943,238.1915,0.0324352,237.9926,0.0189938,237.6245,-0.025077,236.4173,-0.0323754,236.2173,-0.0455306,235.857,-0.083485,234.8174,-0.1252059,233.6745,-0.1349291,233.4082,-0.1421123,233.2115,-0.0547136,235.6055,-0.0559002,235.573,-0.0639585,235.3522,-0.1103554,234.0813,-0.1155137,233.94,-0.1238658,233.7113,-0.0293682,236.2997,-0.0394785,236.0228,-0.0507529,235.714,-0.0736297,235.0873,-0.0783155,234.959,-0.0937809,234.5353,0.0480023,238.4191,0.0396943,238.1915,0.0324352,237.9926,-0.025077,236.4173,-0.0734678,235.0918,-0.0764695,235.0095,-0.083485,234.8174,-0.1214648,233.777,-0.1252059,233.6745,-0.1349291,233.4082,-0.0497501,235.7414,-0.0547136,235.6055,-0.0559002,235.573,-0.1103554,234.0813,-0.0231523,236.47,-0.0293682,236.2997,-0.0394785,236.0228,-0.0736297,235.0873,0.0480023,238.4191,-0.0695099,235.2002,-0.0734678,235.0918,-0.0764695,235.0095,-0.1214648,233.777,-0.0497501,235.7414,-0.0231523,236.47,-0.0695099,235.2002
2007,Alaska,0.4857325,0.1567981,0.1504834,10.06167,0.5508254,0.050684,0.0350175,0.0703307,0.2491729,0.0439695,0.3545811,0.0830052,0.0067826,,,,,,,,-0.0647696,237.2739,-0.1361459,235.3188,-0.0702132,237.1248,-0.0134868,238.6786,-0.0333512,238.1345,-0.0457695,237.7943,-0.0647696,237.2739,-0.1187807,235.7944,-0.084994,236.7199,-0.1127452,235.9597,-0.1213696,235.7235,-0.1361459,235.3188,-0.0374192,238.0231,-0.0418331,237.9022,-0.0575191,237.4725,-0.0702132,237.1248,0.0139102,239.4291,0.0062705,239.2198,-0.0134868,238.6786,-0.0219299,238.4474,-0.0333512,238.1345,-0.0457695,237.7943,-0.0766483,236.9485,-0.0982012,236.3581,-0.1082647,236.0825,-0.1187807,235.7944,-0.0680787,237.1832,-0.07114,237.0994,-0.084994,236.7199,-0.1040817,236.1971,-0.1127452,235.9597,-0.1213696,235.7235,-0.0114498,238.7344,-0.0230478,238.4167,-0.0374192,238.0231,-0.0352506,238.0825,-0.0418331,237.9022,-0.0575191,237.4725,0.0263283,239.7692,0.0139102,239.4291,0.0062705,239.2198,-0.0219299,238.4474,-0.0612958,237.369,-0.0662797,237.2325,-0.0766483,236.9485,-0.0925718,236.5123,-0.0982012,236.3581,-0.1082647,236.0825,-0.0595993,237.4155,-0.0680787,237.1832,-0.07114,237.0994,-0.1040817,236.1971,-0.0034702,238.953,-0.0114498,238.7344,-0.0230478,238.4167,-0.0352506,238.0825,0.0263283,239.7692,-0.0554673,237.5287,-0.0612958,237.369,-0.0662797,237.2325,-0.0925718,236.5123,-0.0595993,237.4155,-0.0034702,238.953,-0.0554673,237.5287
2009,Alaska,0.4902184,0.0980966,0.1621751,10.03741,0.4970167,0.0364891,0.0732384,0.0814599,0.2379051,0.0738909,0.3687531,0.0758095,0.0091566,,,,,,,,-0.0679012,237.2123,-0.1245759,235.6599,-0.0637938,237.3248,-0.0647509,237.2986,-0.0269753,238.3333,-0.0558906,237.5413,-0.0679012,237.2123,-0.1089586,236.0876,-0.1219667,235.7313,-0.0901415,236.6031,-0.1142901,235.9416,-0.1245759,235.6599,-0.0622146,237.3681,-0.0272249,238.3265,-0.0560053,237.5381,-0.0637938,237.3248,-0.0258042,238.3654,-0.0524623,237.6352,-0.0647509,237.2986,-0.0210521,238.4956,-0.0269753,238.3333,-0.0558906,237.5413,-0.107844,236.1182,-0.077972,236.9364,-0.1018518,236.2823,-0.1089586,236.0876,-0.0892091,236.6286,-0.1119358,236.0061,-0.1219667,235.7313,-0.0850397,236.7428,-0.0901415,236.6031,-0.1142901,235.9416,-0.0265251,238.3457,-0.0538691,237.5966,-0.0622146,237.3681,-0.0239073,238.4174,-0.0272249,238.3265,-0.0560053,237.5381,-0.0195718,238.5361,-0.0258042,238.3654,-0.0524623,237.6352,-0.0210521,238.4956,-0.0779927,236.9359,-0.1007753,236.3118,-0.107844,236.1182,-0.0747918,237.0235,-0.077972,236.9364,-0.1018518,236.2823,-0.0841525,236.7671,-0.0892091,236.6286,-0.1119358,236.0061,-0.0850397,236.7428,-0.0227898,238.448,-0.0265251,238.3457,-0.0538691,237.5966,-0.0239073,238.4174,-0.0195718,238.5361,-0.0747648,237.0243,-0.0779927,236.9359,-0.1007753,236.3118,-0.0747918,237.0235,-0.0841525,236.7671,-0.0227898,238.448,-0.0747648,237.0243
2011,Alaska,0.4830795,0.1322845,0.1409364,10.03379,0.5029242,0.0384687,0.0614273,0.0825088,0.2347887,0.0798823,0.4032026,0.058061,0.0089715,,,,,,,,-0.1348005,236.3597,-0.199398,234.5902,-0.1090933,237.0638,-0.1036177,237.2138,-0.1111454,237.0076,-0.1238322,236.6601,-0.1348005,236.3597,-0.1668705,235.4812,-0.1718954,235.3436,-0.181973,235.0675,-0.1899617,234.8487,-0.199398,234.5902,-0.0918094,237.5373,-0.0887904,237.62,-0.1026109,237.2414,-0.1090933,237.0638,-0.0826101,237.7892,-0.0922014,237.5265,-0.1036177,237.2138,-0.1048919,237.1789,-0.1111454,237.0076,-0.1238322,236.6601,-0.1459278,236.0549,-0.1529769,235.8618,-0.1612565,235.635,-0.1668705,235.4812,-0.1581535,235.72,-0.1629876,235.5876,-0.1718954,235.3436,-0.1765674,235.2156,-0.181973,235.0675,-0.1899617,234.8487,-0.0728929,238.0554,-0.0844567,237.7387,-0.0918094,237.5373,-0.0856476,237.7061,-0.0887904,237.62,-0.1026109,237.2414,-0.075787,237.9762,-0.0826101,237.7892,-0.0922014,237.5265,-0.1048919,237.1789,-0.1347524,236.361,-0.140389,236.2066,-0.1459278,236.0549,-0.1500779,235.9412,-0.1529769,235.8618,-0.1612565,235.635,-0.1528527,235.8652,-0.1581535,235.72,-0.1629876,235.5876,-0.1765674,235.2156,-0.0690558,238.1605,-0.0728929,238.0554,-0.0844567,237.7387,-0.0856476,237.7061,-0.075787,237.9762,-0.1317532,236.4431,-0.1347524,236.361,-0.140389,236.2066,-0.1500779,235.9412,-0.1528527,235.8652,-0.0690558,238.1605,-0.1317532,236.4431
2013,Alaska,0.4865242,0.1394251,0.1487555,10.00807,0.4674079,0.0356104,0.0687551,0.1059796,0.2369081,0.0853389,0.5104415,0.0044157,0.0021808,,,,,,,,-0.1794851,236.122,-0.2411714,234.4323,-0.0872736,238.6478,-0.1424473,237.1365,-0.1494717,236.9441,-0.17593,236.2194,-0.1794851,236.122,-0.1689533,236.4105,-0.2144946,235.163,-0.2166108,235.1051,-0.2370531,234.5451,-0.2411714,234.4323,-0.072361,239.0563,-0.0636449,239.2951,-0.0876549,238.6374,-0.0872736,238.6478,-0.1156636,237.8702,-0.1385624,237.243,-0.1424473,237.1365,-0.1488202,236.962,-0.1494717,236.9441,-0.17593,236.2194,-0.1517373,236.8821,-0.1512997,236.8941,-0.1695148,236.3951,-0.1689533,236.4105,-0.1938166,235.7294,-0.2107791,235.2648,-0.2144946,235.163,-0.2151196,235.1459,-0.2166108,235.1051,-0.2370531,234.5451,-0.050061,239.6672,-0.0723879,239.0556,-0.072361,239.0563,-0.064764,239.2644,-0.0636449,239.2951,-0.0876549,238.6374,-0.1146785,237.8972,-0.1156636,237.8702,-0.1385624,237.243,-0.1488202,236.962,-0.1365224,237.2988,-0.1523347,236.8657,-0.1517373,236.8821,-0.1522857,236.8671,-0.1512997,236.8941,-0.1695148,236.3951,-0.1923947,235.7684,-0.1938166,235.7294,-0.2107791,235.2648,-0.2151196,235.1459,-0.0510501,239.6401,-0.050061,239.6672,-0.0723879,239.0556,-0.064764,239.2644,-0.1146785,237.8972,-0.1374774,237.2727,-0.1365224,237.2988,-0.1523347,236.8657,-0.1522857,236.8671,-0.1923947,235.7684,-0.0510501,239.6401,-0.1374774,237.2727
2015,Alaska,,,,,,,,,,,,,,,,,,,,,-0.3014984,236,-0.3631744,234.3103,-0.2092896,238.5258,-0.2644501,237.0145,-0.2714844,236.8221,-0.2979431,236.0974,-0.3014984,236,-0.2909698,236.2885,-0.3365021,235.041,-0.338623,234.983,-0.3590698,234.4231,-0.3631744,234.3103,-0.1943665,238.9343,-0.1856537,239.1731,-0.209671,238.5154,-0.2092896,238.5258,-0.2376709,237.7482,-0.2605743,237.1209,-0.2644501,237.0145,-0.2708282,236.84,-0.2714844,236.8221,-0.2979431,236.0974,-0.2737427,236.7601,-0.2733154,236.772,-0.2915192,236.2731,-0.2909698,236.2885,-0.3158264,235.6074,-0.3327942,235.1428,-0.3365021,235.041,-0.3371277,235.0239,-0.338623,234.983,-0.3590698,234.4231,-0.1720734,239.5452,-0.194397,238.9336,-0.1943665,238.9343,-0.1867676,239.1424,-0.1856537,239.1731,-0.209671,238.5154,-0.2366943,237.7752,-0.2376709,237.7482,-0.2605743,237.1209,-0.2708282,236.84,-0.2585297,237.1768,-0.2743378,236.7437,-0.2737427,236.7601,-0.274292,236.745,-0.2733154,236.772,-0.2915192,236.2731,-0.3144073,235.6464,-0.3158264,235.6074,-0.3327942,235.1428,-0.3371277,235.0239,-0.1730652,239.5181,-0.1720734,239.5452,-0.194397,238.9336,-0.1867676,239.1424,-0.2366943,237.7752,-0.259491,237.1507,-0.2585297,237.1768,-0.2743378,236.7437,-0.274292,236.745,-0.3144073,235.6464,-0.1730652,239.5181,-0.259491,237.1507
1992,Arizona,0.4864977,0.0667957,0.0393113,10.10273,0.5596134,0.0417448,0.287097,0.0141503,0.097034,0.0003606,,,,0.0747562,0.8598787,0.0653651,0.5006128,0.4004291,0.0980373,0.0009208,-0.065926,215.2539,-0.0573382,215.4892,,,-0.0884409,214.6372,-0.1249107,213.6382,-0.0350948,216.0985,-0.104504,214.1972,,,-0.1037026,214.2192,-0.1177059,213.8356,-0.0302906,216.2301,-0.0859809,214.7046,,,,,,,,,-0.1436526,213.1249,-0.0571058,215.4955,-0.1128538,213.9685,-0.0996089,214.3313,-0.161342,212.6403,-0.0723405,215.0782,,,,,,,,,-0.1566065,212.77,-0.0767007,214.9588,-0.1237453,213.6702,-0.0965647,214.4147,-0.1434051,213.1316,-0.0590533,215.4422,,,,,,,,,,,,,-0.1172408,213.8483,-0.1667245,212.4929,-0.0808386,214.8454,-0.1345474,213.3743,,,,,,,,,,,,,-0.1355462,213.3469,-0.1747802,212.2722,-0.0969343,214.4046,-0.1224545,213.7055,,,,,,,,,-0.1396523,213.2344,,,,,,,,,-0.1539287,212.8434,,,,
1996,Arizona,0.4796366,0.0970353,0.032652,9.984593,0.5526184,0.0429587,0.2778741,0.0213945,0.1024674,0.0026868,0.3071063,0.0597387,0.1337531,0.0779958,0.8678211,0.0541831,0.4658054,0.4249181,0.1029583,0.0063182,-0.1562016,217.7605,-0.1501989,217.925,-0.1840817,216.9969,-0.1539215,217.823,-0.2206014,215.9965,-0.1594102,217.6727,-0.1876329,216.8996,-0.1767855,217.1967,-0.1763926,217.2075,-0.2159611,216.1236,-0.153076,217.8462,-0.1764222,217.2067,-0.1803927,217.0979,-0.2407828,215.4437,-0.1848043,216.9771,-0.2016538,216.5155,-0.2155773,216.1341,-0.157183,217.7337,-0.1767263,217.1983,-0.2188928,216.0433,-0.2499731,215.192,-0.1903339,216.8256,-0.1971168,216.6398,-0.2363195,215.566,-0.1772104,217.1851,-0.1955861,216.6817,-0.2366561,215.5567,-0.1788996,217.1388,-0.1950203,216.6972,-0.2145149,216.1632,-0.2394142,215.4812,-0.1788113,217.1412,-0.2360663,215.5729,-0.1810693,217.0794,-0.1931031,216.7497,-0.2390841,215.4902,-0.2571521,214.9953,-0.2023107,216.4975,-0.2137378,216.1845,-0.2372387,215.5408,-0.1794416,217.124,-0.247858,215.2499,-0.2525038,215.1227,-0.197494,216.6295,-0.2101485,216.2828,-0.2344016,215.6185,-0.2532366,215.1026,-0.1959542,216.6716,-0.2351706,215.5974,-0.2535179,215.0949,-0.1971296,216.6395,-0.2377926,215.5256,-0.2340683,215.6276,-0.2478433,215.2503,-0.1936715,216.7342,-0.2553512,215.0446,-0.2350595,215.6005,-0.2506071,215.1746,-0.2643525,214.7981,-0.2104682,216.2741,-0.2513542,215.1541,-0.2518708,215.14,-0.245827,215.3055,-0.2624761,214.8495
2000,Arizona,0.4678463,0.1034474,0.0503591,9.977241,0.5227262,0.0480594,0.3119389,0.0294231,0.0872872,0.0005652,0.3238149,0.0730581,0.067667,0.0924717,0.8190651,0.0884631,0.4772044,0.4161122,0.1039858,0.0026975,-0.1941353,218.7666,-0.1684046,219.4714,-0.2168475,218.1445,-0.1865975,218.9731,-0.2441361,217.397,-0.1994626,218.6207,-0.2286143,217.8222,-0.1988941,218.6363,-0.1986067,218.6441,-0.2188352,218.09,-0.1723247,219.3641,-0.1987101,218.6413,-0.2102132,218.3262,-0.2608532,216.9391,-0.2195362,218.0708,-0.2370905,217.59,-0.2347631,217.6537,-0.1919869,218.8255,-0.2125449,218.2623,-0.244803,217.3787,-0.2763939,216.5134,-0.2335845,217.686,-0.2225136,217.9893,-0.2437757,217.4069,-0.200323,218.5971,-0.2208982,218.0335,-0.2437256,217.4082,-0.202087,218.5488,-0.2202018,218.0526,-0.2188699,218.0891,-0.2463203,217.3372,-0.2022857,218.5434,-0.2536279,217.137,-0.2129113,218.2523,-0.2254148,217.9098,-0.2608173,216.9401,-0.2796994,216.4229,-0.2398397,217.5147,-0.2353803,217.6368,-0.2594719,216.9769,-0.2175308,218.1258,-0.2768555,216.5008,-0.2633727,216.8701,-0.2238822,217.9518,-0.2379344,217.5669,-0.2430025,217.4281,-0.2638581,216.8568,-0.2224161,217.992,-0.243698,217.409,-0.2635961,216.864,-0.2234365,217.964,-0.2462788,217.3383,-0.253446,217.142,-0.2678378,216.7478,-0.2280915,217.8365,-0.2797159,216.4224,-0.2598842,216.9656,-0.2626486,216.8899,-0.2776465,216.4791,-0.2393882,217.5271,-0.2632123,216.8745,-0.2635059,216.8664,-0.26771,216.7513,-0.277028,216.496
2003,Arizona,0.5003567,0.1786385,0.0913795,9.998075,0.4963647,0.0407864,0.3779008,0.0196271,0.0634341,0.0018868,0.3930127,0.0769232,0.0533086,0.3673945,0.6261645,0.006441,0.3958215,0.3611743,0.236748,0.0062562,-0.1840474,228.9114,-0.1286885,230.4278,-0.1467507,229.933,-0.1148565,230.8067,-0.2006911,228.4555,-0.1833712,228.9299,-0.1594283,229.5858,-0.1295626,230.4038,-0.123359,230.5738,-0.1448286,229.9857,-0.1266449,230.4838,-0.1352277,230.2487,-0.1063307,231.0402,-0.1630228,229.4873,-0.1469827,229.9267,-0.1411557,230.0863,-0.1343036,230.274,-0.1136916,230.8386,-0.1136948,230.8385,-0.1991914,228.4966,-0.1743543,229.1769,-0.1567789,229.6583,-0.1249732,230.5296,-0.1445905,229.9922,-0.1277821,230.4526,-0.1350412,230.2538,-0.1394226,230.1338,-0.1214225,230.6268,-0.1288517,230.4233,-0.1426386,230.0457,-0.1504215,229.8325,-0.1328716,230.3132,-0.1244627,230.5435,-0.1055489,231.0616,-0.1106329,230.9224,-0.1625501,229.5002,-0.1553218,229.6982,-0.1397277,230.1254,-0.1321376,230.3333,-0.1312495,230.3576,-0.111179,230.9074,-0.1714808,229.2556,-0.1400048,230.1178,-0.1232119,230.5778,-0.1295551,230.4041,-0.1429608,230.0368,-0.1493033,229.8631,-0.1330642,230.3079,-0.1372644,230.1929,-0.1441579,230.004,-0.1266247,230.4843,-0.1480686,229.8969,-0.1231766,230.5788,-0.1268018,230.4795,-0.1087906,230.9728,-0.1538676,229.7381,-0.1282061,230.441,-0.1383363,230.1635,-0.1439631,230.0094,-0.1276088,230.4574,-0.1475789,229.9103,-0.1418439,230.0674,-0.1249164,230.5311,-0.142205,230.0575
2005,Arizona,0.4843574,0.1882731,0.090506,9.988217,0.4548285,0.0500556,0.4090568,0.0268855,0.0570468,0.0021268,0.3910091,0.0814051,0.1437504,0.3996647,0.5973533,0.0029819,0.3859242,0.3399644,0.2683824,0.005729,-0.2669351,229.8007,-0.1833558,232.0901,-0.2065725,231.4541,-0.1898442,231.9123,-0.2842891,229.3253,-0.2690996,229.7414,-0.22952,230.8255,-0.1798731,232.1855,-0.1800071,232.1818,-0.1994895,231.6481,-0.183251,232.0929,-0.1862308,232.0113,-0.1630647,232.6459,-0.2242928,230.9687,-0.208558,231.3997,-0.1957449,231.7507,-0.2103746,231.35,-0.1915265,231.8663,-0.1822042,232.1216,-0.2847424,229.3129,-0.2452156,230.3956,-0.2295818,230.8239,-0.1768142,232.2693,-0.1952977,231.763,-0.1791488,232.2053,-0.1823188,232.1185,-0.19585,231.7478,-0.1799438,232.1835,-0.1825256,232.1128,-0.1985937,231.6727,-0.2017132,231.5872,-0.1859203,232.0198,-0.1827825,232.1058,-0.164074,232.6182,-0.1647258,232.6004,-0.2248224,230.9542,-0.2112963,231.3247,-0.1958982,231.7465,-0.2101931,231.3549,-0.2006088,231.6175,-0.1823895,232.1165,-0.2442391,230.4224,-0.1920641,231.8515,-0.1761005,232.2888,-0.1788704,232.2129,-0.1942944,231.7904,-0.1972508,231.7095,-0.1814617,232.142,-0.1949708,231.7719,-0.197815,231.694,-0.1822673,232.1199,-0.2007141,231.6146,-0.1825629,232.1118,-0.1822831,232.1194,-0.1645,232.6066,-0.2107725,231.3391,-0.1994784,231.6484,-0.1910357,231.8797,-0.193703,231.8066,-0.17803,232.2359,-0.1961835,231.7387,-0.196836,231.7208,-0.1813745,232.1443,-0.1926143,231.8365
2007,Arizona,0.4862289,0.1477017,0.092749,9.983369,0.4320602,0.0524272,0.4428705,0.0258625,0.0459108,0.0008688,0.4249391,0.0950345,0.0340469,0.4204009,0.575994,0.0036052,0.3730675,0.3608108,0.2614987,0.004623,-0.2578396,231.9369,-0.1533401,234.7994,-0.1876992,233.8582,-0.2140154,233.1374,-0.2733697,231.5115,-0.2614012,231.8394,-0.2245177,232.8497,-0.14978,234.8969,-0.1832884,233.979,-0.1669951,234.4253,-0.1540894,234.7789,-0.1616903,234.5706,-0.1659457,234.4541,-0.2041892,233.4065,-0.1916064,233.7512,-0.1805376,234.0544,-0.2310995,232.6694,-0.2173525,233.046,-0.2062671,233.3496,-0.2749172,231.4691,-0.2379657,232.4813,-0.2258302,232.8137,-0.1751893,234.2009,-0.1627808,234.5408,-0.1503783,234.8805,-0.1567275,234.7066,-0.1931482,233.709,-0.18367,233.9686,-0.1890617,233.8209,-0.1667962,234.4308,-0.1743222,234.2246,-0.162155,234.5579,-0.183269,233.9796,-0.1695582,234.3551,-0.1704267,234.3313,-0.2059233,233.359,-0.1944218,233.6741,-0.1825625,233.9989,-0.232349,232.6352,-0.2204513,232.9611,-0.2076204,233.3125,-0.2380336,232.4795,-0.1850185,233.9316,-0.1757276,234.1861,-0.1802533,234.0622,-0.1626687,234.5438,-0.1688999,234.3732,-0.1571721,234.6944,-0.1928858,233.7161,-0.1981883,233.5709,-0.1891803,233.8176,-0.1739875,234.2338,-0.1848042,233.9375,-0.1847389,233.9393,-0.1723795,234.2778,-0.1951309,233.6546,-0.2204637,232.9607,-0.1849737,233.9329,-0.1894512,233.8102,-0.1806207,234.0521,-0.1687258,234.3779,-0.1977887,233.5818,-0.1853694,233.922,-0.1893269,233.8136
2009,Arizona,0.4900883,0.1462443,0.1224435,9.987347,0.403688,0.0574396,0.4488435,0.0320667,0.0579621,0,0.4381452,0.101085,0.0155358,0.4202324,0.5747761,0.0049915,0.3430173,0.3604935,0.2921186,0.0043706,-0.3285705,229.9911,-0.2073222,233.3123,-0.248209,232.1924,-0.2859413,231.1588,-0.3199536,230.2271,-0.3309858,229.9249,-0.282755,231.2461,-0.202628,233.4409,-0.2416377,232.3724,-0.1972971,233.5869,-0.207041,233.32,-0.2128308,233.1614,-0.2280428,232.7448,-0.2434193,232.3236,-0.2517092,232.0965,-0.2364937,232.5133,-0.2798899,231.3246,-0.2881159,231.0992,-0.2718991,231.5434,-0.3221816,230.1661,-0.2719373,231.5424,-0.2823684,231.2567,-0.2318158,232.6414,-0.1936072,233.688,-0.2025764,233.4423,-0.2081101,233.2907,-0.2283035,232.7376,-0.24096,232.3909,-0.2456571,232.2623,-0.1976226,233.578,-0.2020902,233.4556,-0.2121604,233.1798,-0.2244609,232.8429,-0.2312617,232.6566,-0.2316377,232.6463,-0.2457092,232.2608,-0.228661,232.7278,-0.2375651,232.4839,-0.2818739,231.2702,-0.2623051,231.8062,-0.2715429,231.5532,-0.2723633,231.5307,-0.2199364,232.9668,-0.2316989,232.6446,-0.2363125,232.5182,-0.1939056,233.6798,-0.1984034,233.5566,-0.207763,233.3002,-0.228549,232.7309,-0.2317178,232.6441,-0.2445981,232.2913,-0.2021908,233.4529,-0.2266579,232.7827,-0.2243819,232.845,-0.2326771,232.6178,-0.2296407,232.701,-0.2627048,231.7953,-0.2203209,232.9563,-0.2238182,232.8605,-0.2358788,232.5301,-0.1985468,233.5527,-0.2317333,232.6437,-0.2253644,232.8181,-0.2240275,232.8547
