year,FIPS,profmean,pct,sepct,semean,diff,profmean_stnd,female,lep,sped,age,white,black,hispanic,asian,amind,unclass,freelunch,redlunch,misslunch,books_125,books_26p,books_multmiss,lang_nr,lang_st,lang_mt,lang_om,score_st_m1,score_m1,score_st_m2,score_m2,score_st_m3,score_m3,score_st_m4,score_m4,score_st_m5,score_m5,score_st_m6,score_m6,score_st_m7,score_m7,score_st_m8,score_m8,score_st_m9,score_m9,score_st_m10,score_m10,score_st_m11,score_m11,score_st_m12,score_m12,score_st_m13,score_m13,score_st_m14,score_m14,score_st_m15,score_m15,score_st_m16,score_m16,score_st_m17,score_m17,score_st_m18,score_m18,score_st_m19,score_m19,score_st_m20,score_m20,score_st_m21,score_m21,score_st_m22,score_m22,score_st_m23,score_m23,score_st_m24,score_m24,score_st_m25,score_m25,score_st_m26,score_m26,score_st_m27,score_m27,score_st_m28,score_m28,score_st_m29,score_m29,score_st_m30,score_m30,score_st_m31,score_m31,score_st_m32,score_m32,score_st_m33,score_m33,score_st_m34,score_m34,score_st_m35,score_m35,score_st_m36,score_m36,score_st_m37,score_m37,score_st_m38,score_m38,score_st_m39,score_m39,score_st_m40,score_m40,score_st_m41,score_m41,score_st_m42,score_m42,score_st_m43,score_m43,score_st_m44,score_m44,score_st_m45,score_m45,score_st_m46,score_m46,score_st_m47,score_m47,score_st_m48,score_m48,score_st_m49,score_m49,score_st_m50,score_m50,score_st_m51,score_m51,score_st_m52,score_m52,score_st_m53,score_m53,score_st_m54,score_m54,score_st_m55,score_m55,score_st_m56,score_m56,score_st_m57,score_m57,score_st_m58,score_m58,score_st_m59,score_m59,score_st_m60,score_m60,score_st_m61,score_m61,score_st_m62,score_m62,score_st_m63,score_m63,score_st_m64,score_m64
2015,"Alabama",,,,,,,,,,,,,,,,,,,,,,,,,,,-3.053253,266.5553,-2.982452,269.032,-2.881561,272.5607,-3.096497,265.0431,-3.078247,265.6814,-3.006775,268.1815,-3.101105,264.8817,-2.87619,272.7489,-2.990814,268.7388,-3.009155,268.0978,-2.942719,270.4221,-2.986511,268.8899,-2.926666,270.9834,-2.917145,271.3157,-2.849976,273.6652,-2.908203,271.6286,-3.115021,264.3949,-3.049805,266.6759,-3.118103,264.2871,-3.042877,266.9178,-3.124756,264.0539,-3.057312,266.413,-2.891327,272.2191,-2.914978,271.3923,-2.849213,273.6923,-2.880829,272.586,-3.015076,267.8912,-2.951752,270.1058,-2.992615,268.6768,-2.978485,269.1709,-3.01181,268.0052,-2.948608,270.216,-2.9552,269.9849,-2.895081,272.0877,-2.932465,270.7799,-2.893219,272.1535,-2.945007,270.3416,-2.8815,272.5634,-3.07901,265.6545,-3.138214,263.5831,-3.074707,265.805,-3.090729,265.2441,-2.92627,270.9965,-2.864502,273.1579,-2.893097,272.1573,-2.893677,272.1365,-2.918182,271.2794,-2.85553,273.4716,-2.984619,268.9565,-3.015869,267.8627,-2.955322,269.9805,-2.982452,269.032,-2.930969,270.8327,-2.964294,269.6667,-2.905731,271.7154,-2.924072,271.0741,-3.104156,264.7745,-2.904968,271.7419,-2.927124,270.967,-2.86792,273.0376,-2.898132,271.9816,-2.986755,268.8815,-2.943207,270.4044,-2.907043,271.6696
1996,"Alaska",277.643,0.000,0.00026,12.64168,-1.76e-09,.200758,.4844289,.0470476,.0603193,13.97702,.6845126,.0410956,.0602117,.0519633,.1618564,.0003604,.1138994,.0410993,.4878886,,,,,,,,.200758,277.6431,.0903301,273.7805,.1815145,276.97,.1932564,277.3807,.1444253,275.6727,.1948404,277.4361,.200758,277.6431,.0987953,274.0766,.0891628,273.7397,.0294898,271.6525,.0826738,273.5128,.0903301,273.7805,.179553,276.9014,.1439202,275.655,.1875773,277.182,.1815145,276.97,.1407456,275.544,.1872637,277.1711,.1932564,277.3807,.1428484,275.6175,.1444253,275.6727,.1948404,277.4361,.1023649,274.2015,.0512937,272.4151,.101229,274.1618,.0987953,274.0766,.0309671,271.7042,.0816824,273.4781,.0891628,273.7397,.0268047,271.5586,.0294898,271.6525,.0826738,273.5128,.143412,275.6372,.1857491,277.1181,.179553,276.9014,.1497576,275.8592,.1439202,275.655,.1875773,277.182,.1390824,275.4858,.1407456,275.544,.1872637,277.1711,.1428484,275.6175,.0558864,272.5758,.1047477,274.2849,.1023649,274.2015,.0550366,272.5461,.0512937,272.4151,.101229,274.1618,.0282962,271.6107,.0309671,271.7042,.0816824,273.4781,.0268047,271.5586,.149525,275.851,.143412,275.6372,.1857491,277.1181,.1497576,275.8592,.1390824,275.4858,.0596459,272.7073,.0558864,272.5758,.1047477,274.2849,.0550366,272.5461,.0282962,271.6107,.149525,275.851,.0596459,272.7073
2003,"Alaska",279.025,0.000,0.00011,11.48931,-1.55e-09,.0831897,.489484,.1112527,.140663,14.05663,.5753614,.0498517,.0309941,.0679562,.2521923,.0215599,.1900547,.0475806,.0641331,,,,,,,,.0831897,279.0251,.0197359,276.8056,-.0025731,276.0253,.1431324,281.1217,.1155363,280.1565,.1054436,279.8035,.0831897,279.0251,-.0259741,275.2068,.0681156,278.4978,.0390552,277.4814,.0392602,277.4885,.0197359,276.8056,.0467789,277.7515,.0337901,277.2972,.0187008,276.7694,-.0025731,276.0253,.1666508,281.9444,.1657936,281.9144,.1431324,281.1217,.1302802,280.6722,.1155363,280.1565,.1054436,279.8035,.0200332,276.816,-.0012154,276.0728,-.0053657,275.9276,-.0259741,275.2068,.0785668,278.8634,.0863921,279.1371,.0681156,278.4978,.0525421,277.9531,.0390552,277.4814,.0392602,277.4885,.0755118,278.7565,.0696474,278.5514,.0467789,277.7515,.0474978,277.7766,.0337901,277.2972,.0187008,276.7694,.1823798,282.4945,.1666508,281.9444,.1657936,281.9144,.1302802,280.6722,.0363195,277.3857,.0400873,277.5174,.0200332,276.816,.0127877,276.5626,-.0012154,276.0728,-.0053657,275.9276,.091714,279.3232,.0785668,278.8634,.0863921,279.1371,.0525421,277.9531,.0908748,279.2939,.0755118,278.7565,.0696474,278.5514,.0474978,277.7766,.1823798,282.4945,.050417,277.8788,.0363195,277.3857,.0400873,277.5174,.0127877,276.5626,.091714,279.3232,.0908748,279.2939,.050417,277.8788
2005,"Alaska",278.959,0.000,0.00011,11.82038,-1.19e-09,.0411843,.4649942,.153893,.1237348,14.06785,.5667674,.0464078,.0361036,.0670369,.2647759,.0189085,.292766,.0461878,.0171023,,,,,,,,.0411843,278.9587,-.0143716,277.0155,.0295014,278.55,.1459186,282.6221,.0548464,279.4366,.0674095,279.876,.0411843,278.9587,-.0140626,277.0263,.0681948,279.9035,-.014005,277.0283,.008834,277.8272,-.0143716,277.0155,.1037497,281.1471,.0424495,279.003,.0506594,279.2901,.0295014,278.55,.1463827,282.6383,.172758,283.5609,.1459186,282.6221,.0734223,280.0863,.0548464,279.4366,.0674095,279.876,.0582328,279.555,-.0139162,277.0314,.0057815,277.7204,-.0140626,277.0263,.0547396,279.4329,.0894763,280.6479,.0681948,279.9035,.0031295,277.6276,-.014005,277.0283,.008834,277.8272,.1065468,281.2449,.1269981,281.9603,.1037497,281.1471,.0570173,279.5125,.0424495,279.003,.0506594,279.2901,.1664889,283.3416,.1463827,282.6383,.172758,283.5609,.0734223,280.0863,.0463837,279.1406,.0773226,280.2227,.0582328,279.555,.0005493,277.5374,-.0139162,277.0314,.0057815,277.7204,.0713364,280.0134,.0547396,279.4329,.0894763,280.6479,.0031295,277.6276,.1233378,281.8322,.1065468,281.2449,.1269981,281.9603,.0570173,279.5125,.1664889,283.3416,.060981,279.6512,.0463837,279.1406,.0773226,280.2227,.0005493,277.5374,.0713364,280.0134,.1233378,281.8322,.060981,279.6512
2007,"Alaska",282.557,0.000,0.00011,11.81288,-2.28e-09,.0688361,.4848515,.1666747,.0884871,14.05021,.5595804,.0409854,.0445141,.0751268,.2504554,.029338,.3144703,.0519623,.00219,,,,,,,,.0688361,282.5572,.0082549,280.4381,.0742701,282.7472,.1869969,286.6902,.0435935,281.6742,.0888173,283.256,.0688361,282.5572,.0203763,280.8621,.0998454,283.6418,-.0276315,279.1829,.0265726,281.0789,.0082549,280.4381,.1564408,285.6214,.0502302,281.9064,.0895288,283.2809,.0742701,282.7472,.1489771,285.3603,.2075971,287.4107,.1869969,286.6902,.0594973,282.2305,.0435935,281.6742,.0888173,283.256,.0996277,283.6342,-.0156788,279.601,.0349018,281.3702,.0203763,280.8621,.0500877,281.9014,.1161795,284.2131,.0998454,283.6418,-.0123377,279.7179,-.0276315,279.1829,.0265726,281.0789,.1223875,284.4303,.1737809,286.2279,.1564408,285.6214,.06208,282.3208,.0502302,281.9064,.0895288,283.2809,.1664788,285.9725,.1489771,285.3603,.2075971,287.4107,.0594973,282.2305,.0516543,281.9562,.1133936,284.1157,.0996277,283.6342,-.003592,280.0238,-.0156788,279.601,.0349018,281.3702,.0648081,282.4163,.0500877,281.9014,.1161795,284.2131,-.0123377,279.7179,.136516,284.9244,.1223875,284.4303,.1737809,286.2279,.06208,282.3208,.1664788,285.9725,.0638782,282.3837,.0516543,281.9562,.1133936,284.1157,-.003592,280.0238,.0648081,282.4163,.136516,284.9244,.0638782,282.3837
2009,"Alaska",283.048,0.000,0.00011,11.69010,1.61e-10,.0391111,.4866564,.1029668,.099576,14.05176,.528332,.0361745,.0562652,.0884473,.2246348,.0661461,.3021885,.0598263,.0147391,,,,,,,,.0391111,283.0477,-.0227466,280.884,.0418046,283.1419,.0903499,284.8399,.026108,282.5928,.0596412,283.7657,.0391111,283.0477,-.0129279,281.2274,.0118103,282.0927,-.0447625,280.114,-.0014828,281.6278,-.0227466,280.884,.0773776,284.3861,.0293655,282.7068,.057881,283.7042,.0418046,283.1419,.071913,284.195,.1112397,285.5706,.0903499,284.8399,.0418136,283.1422,.026108,282.5928,.0596412,283.7657,.0165334,282.2579,-.0353003,280.4449,.0045613,281.8392,-.0129279,281.2274,-.015098,281.1516,.0320343,282.8001,.0118103,282.0927,-.0279692,280.7014,-.0447625,280.114,-.0014828,281.6278,.060668,283.8017,.0946244,284.9894,.0773776,284.3861,.0413313,283.1253,.0293655,282.7068,.057881,283.7042,.0885759,284.7778,.071913,284.195,.1112397,285.5706,.0418136,283.1422,-.0099645,281.3311,.0336277,282.8559,.0165334,282.2579,-.0216191,280.9235,-.0353003,280.4449,.0045613,281.8392,.0013839,281.7281,-.015098,281.1516,.0320343,282.8001,-.0279692,280.7014,.0739586,284.2665,.060668,283.8017,.0946244,284.9894,.0413313,283.1253,.0885759,284.7778,.0037909,281.8122,-.0099645,281.3311,.0336277,282.8559,-.0216191,280.9235,.0013839,281.7281,.0739586,284.2665,.0037909,281.8122
2011,"Alaska",283.273,0.000,0.00011,12.40244,-8.90e-10,.01564,.4875251,.1035655,.1025243,14.05637,.5186679,.0394596,.0575476,.0979236,.2184425,.0679587,.3584909,.0558815,.0056929,,,,,,,,.01564,283.2728,-.0460139,281.1163,.062724,284.9197,.0675077,285.087,.005891,282.9318,.0378034,284.048,.01564,283.2728,-.0081389,282.4411,-.0119412,282.3081,-.0640663,280.4848,-.0224293,281.9412,-.0460139,281.1163,.0948999,286.0451,.0499137,284.4716,.0785579,285.4735,.062724,284.9197,.0520809,284.5474,.0900459,285.8754,.0675077,285.087,.0226355,283.5175,.005891,282.9318,.0378034,284.048,.0188183,283.384,-.0303131,281.6655,.009353,283.0529,-.0081389,282.4411,-.0349646,281.5028,.0105649,283.0953,-.0119412,282.3081,-.0457513,281.1255,-.0640663,280.4848,-.0224293,281.9412,.0782767,285.4637,.1118294,286.6373,.0948999,286.0451,.0617216,284.8846,.0499137,284.4716,.0785579,285.4735,.0698178,285.1678,.0520809,284.5474,.0900459,285.8754,.0226355,283.5175,-.0070729,282.4784,.0359349,283.9827,.0188183,283.384,-.0166382,282.1438,-.0303131,281.6655,.009353,283.0529,-.0169707,282.1321,-.0349646,281.5028,.0105649,283.0953,-.0457513,281.1255,.0913325,285.9203,.0782767,285.4637,.1118294,286.6373,.0617216,284.8846,.0698178,285.1678,.0066729,282.9591,-.0070729,282.4784,.0359349,283.9827,-.0166382,282.1438,-.0169707,282.1321,.0913325,285.9203,.0066729,282.9591
2013,"Alaska",281.560,0.000,0.00010,27.69111,-8.72e-11,-.0590533,.4887709,.1085415,.1356919,14.02901,.476146,.0360256,.0725463,.0968041,.2443245,.0741537,.4379041,.0142455,.0028517,,,,,,,,-.0590533,281.5596,-.0936814,280.3484,.0356195,284.871,-.0019585,283.5566,-.0321935,282.4991,-.0465726,281.9961,-.0590533,281.5596,-.0336072,282.4496,-.0608569,281.4965,-.0785078,280.8791,-.079488,280.8448,-.0936814,280.3484,.067197,285.9755,.0529215,285.4762,.0420791,285.097,.0356195,284.871,.0166977,284.2092,.010843,284.0044,-.0019585,283.5566,-.0243528,282.7733,-.0321935,282.4991,-.0465726,281.9961,-.009523,283.292,-.0267864,282.6882,-.0258327,282.7216,-.0336072,282.4496,-.0517833,281.8139,-.0475293,281.9626,-.0608569,281.4965,-.0687585,281.2201,-.0785078,280.8791,-.079488,280.8448,.0798066,286.4166,.0744734,286.23,.067197,285.9755,.0568316,285.613,.0529215,285.4762,.0420791,285.097,.0252936,284.5098,.0166977,284.2092,.010843,284.0044,-.0243528,282.7733,-.0069286,283.3828,-.0020107,283.5548,-.009523,283.292,-.0213994,282.8766,-.0267864,282.6882,-.0258327,282.7216,-.0422691,282.1466,-.0517833,281.8139,-.0475293,281.9626,-.0687585,281.2201,.0845409,286.5822,.0798066,286.4166,.0744734,286.23,.0568316,285.613,.0252936,284.5098,-.0014967,283.5728,-.0069286,283.3828,-.0020107,283.5548,-.0213994,282.8766,-.0422691,282.1466,.0845409,286.5822,-.0014967,283.5728
2015,"Alaska",,,,,,,,,,,,,,,,,,,,,,,,,,,-1.125153,280.4935,-1.15979,279.2823,-1.030487,283.8049,-1.068054,282.4905,-1.098297,281.433,-1.112671,280.93,-1.125153,280.4935,-1.099701,281.3835,-1.126953,280.4304,-1.144623,279.813,-1.145599,279.7787,-1.15979,279.2823,-.9989014,284.9094,-1.013184,284.4101,-1.024017,284.0309,-1.030487,283.8049,-1.049408,283.1431,-1.055267,282.9383,-1.068054,282.4905,-1.090454,281.7072,-1.098297,281.433,-1.112671,280.93,-1.075623,282.2259,-1.092896,281.6221,-1.091919,281.6555,-1.099701,281.3835,-1.117889,280.7478,-1.113617,280.8965,-1.126953,280.4304,-1.134857,280.154,-1.144623,279.813,-1.145599,279.7787,-.9862976,285.3505,-.9916382,285.1639,-.9989014,284.9094,-1.009277,284.5469,-1.013184,284.4101,-1.024017,284.0309,-1.040802,283.4437,-1.049408,283.1431,-1.055267,282.9383,-1.090454,281.7072,-1.073029,282.3167,-1.068115,282.4887,-1.075623,282.2259,-1.087494,281.8105,-1.092896,281.6221,-1.091919,281.6555,-1.108368,281.0805,-1.117889,280.7478,-1.113617,280.8965,-1.134857,280.154,-.9815674,285.5161,-.9862976,285.3505,-.9916382,285.1639,-1.009277,284.5469,-1.040802,283.4437,-1.067596,282.5067,-1.073029,282.3167,-1.068115,282.4887,-1.087494,281.8105,-1.108368,281.0805,-.9815674,285.5161,-1.067596,282.5067
1990,"Arizona",259.442,0.000,0.00000,355.84241,-.1011668,-.0521928,.4980075,.041443,.0344638,14.05816,.5915116,.0326197,.2892428,.0200377,.0658215,.0007667,,,,.0540421,.8931873,.0527706,.5350556,.3210763,.1348754,.006252,-.0521928,259.4417,-.0427187,259.7731,,,-.0655817,258.9734,-.1370635,256.4731,-.0293973,260.2391,-.0510659,259.4811,,,-.0830147,258.3636,-.1293595,256.7426,-.0193295,260.5912,-.0539023,259.3819,,,,,,,,,-.1444456,256.2149,-.0426635,259.7751,-.0652341,258.9856,-.1161664,257.2041,-.1337037,256.5907,-.0264177,260.3433,,,,,,,,,-.159429,255.6908,-.0593913,259.1899,-.0887695,258.1624,-.1078361,257.4955,-.1384666,256.4241,-.0308041,260.1898,,,,,,,,,,,,,-.1230027,256.965,-.1421299,256.2959,-.0407568,259.8417,-.1109165,257.3877,,,,,,,,,,,,,-.1379157,256.4433,-.1640933,255.5277,-.0654832,258.9769,-.1171995,257.1679,,,,,,,,,-.1193192,257.0938,,,,,,,,,-.1428458,256.2709,,,,
1992,"Arizona",265.366,0.000,0.00000,398.58017,-.3843311,-.0055495,.4916837,.0443925,.0261885,14.06689,.6030676,.0394678,.2761054,.0175539,.062854,.0009512,,,,.0592388,.8978162,.042945,.5373146,.3242647,.1338805,.0045401,-.0055495,265.3663,-.001542,265.5064,,,-.0158401,265.0063,-.099554,262.0782,.0203352,266.2717,-.0065238,265.3322,,,-.0360713,264.2987,-.0968303,262.1735,.0244481,266.4155,-.0134302,265.0906,,,,,,,,,-.1037325,261.9321,.0102032,265.9173,-.017695,264.9414,-.0759413,262.9041,-.0978214,262.1388,.0214038,266.3091,,,,,,,,,-.1217492,261.3019,-.0100012,265.2106,-.0431497,264.0511,-.0729617,263.0083,-.1062307,261.8447,.0124235,265.9949,,,,,,,,,,,,,-.0794587,262.7811,-.1033051,261.947,.0099916,265.9099,-.0721246,263.0376,,,,,,,,,,,,,-.0979399,262.1347,-.127278,261.1085,-.017258,264.9567,-.0825171,262.6741,,,,,,,,,-.0775786,262.8469,,,,,,,,,-.1036343,261.9355,,,,
1996,"Arizona",267.875,0.001,0.00103,10.50536,6.33e-09,-.0832097,.5215385,.0511924,.042984,14.0389,.5847343,.030598,.30078,.0226361,.0597001,.0015514,.2195201,.050794,.1729232,.0585518,.8871064,.0543418,.5242608,.3080018,.152535,.0152024,-.0832097,267.8748,-.070195,268.33,-.1065151,267.0597,-.0863574,267.7647,-.1586763,265.2352,-.0672299,268.4338,-.0652997,268.5013,-.0995325,267.3039,-.1044021,267.1336,-.1473509,265.6313,-.0529487,268.9333,-.0709688,268.303,-.1062743,267.0681,-.1696405,264.8517,-.0897521,267.646,-.097285,267.3825,-.1575269,265.2754,-.0702671,268.3275,-.0745001,268.1795,-.1432431,265.775,-.1404389,265.8731,-.0477147,269.1164,-.1260416,266.3767,-.1657574,264.9875,-.0797829,267.9947,-.0986265,267.3356,-.1727315,264.7436,-.086904,267.7456,-.1015495,267.2333,-.1308317,266.2091,-.1478714,265.6131,-.0542625,268.8873,-.1674231,264.9292,-.0890296,267.6713,-.1015724,267.2325,-.1551443,265.3587,-.1598272,265.1949,-.0789448,268.024,-.1416203,265.8318,-.1449575,265.715,-.0570459,268.79,-.1233342,266.4714,-.1856181,264.2928,-.1062671,267.0683,-.1226312,266.4959,-.1486108,265.5872,-.1648822,265.0181,-.0794264,268.0072,-.1562069,265.3216,-.1702426,264.8306,-.0846077,267.8259,-.1317196,266.1781,-.1521608,265.4631,-.1614387,265.1385,-.0831865,267.8756,-.1439,265.752,-.1278337,266.314,-.1684606,264.8929,-.182602,264.3983,-.1034081,267.1683,-.1480861,265.6056,-.154087,265.3957,-.1452628,265.7043,-.1658026,264.9859
2000,"Arizona",270.715,0.001,0.00136,11.03376,-1.08e-10,-.0700659,.495144,.0673275,.0428839,14.00776,.5409382,.0424823,.3469997,.0367631,.0320337,.000783,.2500112,.0586013,.1076059,.0884895,.8491728,.0623377,.5069511,.3051627,.1678083,.0200779,-.0700659,270.7154,-.026469,272.2403,-.0837673,270.2361,-.0562645,271.1982,-.1456428,268.0719,-.0651048,270.8889,-.0401491,271.7618,-.0597561,271.076,-.0558335,271.2132,-.101979,269.5992,-.0180168,272.536,-.0242342,272.3185,-.0726832,270.6239,-.1494493,267.9388,-.0776706,270.4494,-.0674554,270.8067,-.1295596,268.6345,-.0512109,271.3749,-.0379527,271.8387,-.1382909,268.329,-.1163537,269.0963,-.0337319,271.9863,-.0824747,270.2814,-.1255895,268.7733,-.048777,271.4601,-.0553696,271.2295,-.1233931,268.8501,-.0470362,271.5209,-.0497773,271.425,-.0920403,269.9468,-.1003243,269.657,-.0166109,272.5851,-.1377295,268.3487,-.0661908,270.851,-.0637261,270.9372,-.1424569,268.1833,-.133074,268.5115,-.0596519,271.0797,-.1218166,268.9053,-.111097,269.2802,-.0316371,272.0596,-.1075569,269.4041,-.1423016,268.1888,-.0714188,270.6681,-.0754054,270.5287,-.114855,269.1488,-.1221034,268.8952,-.0452094,271.5848,-.1134161,269.1991,-.1185548,269.0194,-.0418316,271.703,-.0909484,269.985,-.1301175,268.6149,-.127822,268.6952,-.0558884,271.2113,-.1246707,268.8055,-.1022846,269.5885,-.1315671,268.5642,-.1365142,268.3912,-.0651644,270.8868,-.1119022,269.2521,-.1091433,269.3486,-.1192235,268.996,-.1263128,268.748
2003,"Arizona",271.177,0.001,0.00080,10.72123,7.63e-08,-.1411731,.4885226,.1424439,.0898563,13.99613,.5019346,.0412062,.3675618,.0193838,.069558,0,.3504504,.0585618,.0826152,.3928326,.6023305,.0048369,.4349843,.3543344,.1968427,.0138386,-.1411731,271.1773,-.0573882,274.108,-.0750025,273.4919,-.0484655,274.4201,-.1649043,270.3473,-.140327,271.2069,-.1012355,272.5743,-.0490387,274.4,-.0284058,275.1217,-.0866721,273.0837,-.054235,274.2183,-.0584737,274.07,-.0155055,275.5729,-.0998307,272.6234,-.0752321,273.4838,-.0617512,273.9554,-.0820175,273.2465,-.047248,274.4626,-.0367776,274.8289,-.1631181,270.4098,-.1250681,271.7407,-.0971223,272.7181,-.023674,275.2872,-.0765908,273.4363,-.0458641,274.511,-.050329,274.3549,-.0613572,273.9691,-.0258266,275.2119,-.0293649,275.0882,-.0829099,273.2153,-.0877368,273.0464,-.0550283,274.1905,-.0473479,274.4591,-.0145488,275.6064,-.0143422,275.6136,-.0989948,272.6526,-.0851368,273.1374,-.0589646,274.0528,-.079295,273.3417,-.0689909,273.7021,-.0333414,274.9491,-.1207395,271.8921,-.054496,274.2091,-.0207287,275.3902,-.0244888,275.2587,-.073134,273.5572,-.0778574,273.392,-.0469099,274.4745,-.0577715,274.0945,-.0625063,273.9289,-.0265278,275.1874,-.0837501,273.1859,-.0452379,274.533,-.0443814,274.5629,-.0114209,275.7158,-.082138,273.2423,-.0646125,273.8553,-.0509956,274.3316,-.055505,274.1738,-.0213472,275.3686,-.0742143,273.5194,-.0587151,274.0616,-.0409052,274.6845,-.0518488,274.3017
2005,"Arizona",274.305,0.001,0.00084,11.76732,6.91e-08,-.0920004,.4833058,.1270898,.0741389,14.01073,.4962828,.0516131,.3770888,.0203896,.054501,.0001248,.3270276,.0728822,.1508157,.3999169,.595404,.004679,.4157279,.3485584,.2164253,.0192884,-.0920004,274.3051,.0003618,277.5357,-.0171418,276.9235,-.0154216,276.9836,-.1330797,272.8682,-.0859905,274.5153,-.0377674,276.202,.0117284,277.9333,.0155606,278.0673,-.0448783,275.9533,.0088619,277.833,.0069177,277.765,.0306434,278.5949,-.0566205,275.5426,-.0119094,277.1065,.0039577,277.6615,-.063497,275.3021,-.0090638,277.206,.0079782,277.8021,-.1266519,273.093,-.079762,274.7332,-.0280233,276.5429,.025622,278.4193,-.0297409,276.4828,.0208071,278.2509,.0167025,278.1073,-.0303997,276.4597,.0236206,278.3493,.0209531,278.256,-.036384,276.2504,-.0391317,276.1543,.0155813,278.0681,-.0138473,277.0387,.0369827,278.8167,.0374347,278.8325,-.0512995,275.7287,-.0344993,276.3163,.0126716,277.9663,-.0561358,275.5595,-.0388512,276.1642,.0171563,278.1232,-.0702652,275.0653,-.0167416,276.9375,.0345067,278.73,.0298633,278.5676,-.0214019,276.7745,-.0253661,276.6358,.0259914,278.4322,-.02206,276.7515,-.0257394,276.6227,.0291843,278.5439,-.0304539,276.4579,-.0072594,277.2691,-.0050167,277.3476,.0462646,279.1413,-.0265674,276.5938,-.0293097,276.4979,-.0083612,277.2306,-.0130515,277.0666,.0389317,278.8848,-.016825,276.9346,-.0172219,276.9207,.0033566,277.6405,-.0044988,277.3657
2007,"Arizona",275.548,0.001,0.00086,11.72589,-9.28e-08,-.1332223,.5104051,.0921517,.0813019,14.01354,.4658481,.0468478,.3924685,.0270484,.0669792,.0008079,.3627507,.0762928,.0276003,.4290284,.5663086,.004663,.3985834,.345146,.2361034,.0201672,-.1332223,275.5484,-.0255937,279.313,-.0650452,277.9331,-.0933442,276.9433,-.1663954,274.3881,-.1262176,275.7934,-.0696371,277.7725,-.0233958,279.3899,-.0451723,278.6282,-.0639024,277.9731,-.0155436,279.6646,-.0167022,279.6241,-.0428906,278.708,-.1001647,276.7047,-.0615893,278.054,-.0387904,278.8514,-.1295484,275.6769,-.0861286,277.1956,-.0604315,278.0945,-.1596258,274.6249,-.1039953,276.5707,-.0584061,278.1653,-.0408396,278.7798,-.0601951,278.1028,-.0149792,279.6843,-.0165053,279.6309,-.0786647,277.4567,-.0349816,278.9847,-.0369825,278.9147,-.0546012,278.2984,-.0560692,278.2471,-.0065245,279.98,-.0797988,277.4171,-.0388922,278.8479,-.0335406,279.0351,-.0962862,276.8404,-.0726987,277.6654,-.0311764,279.1178,-.1221839,275.9345,-.0946129,276.8989,-.0494304,278.4793,-.0937849,276.9279,-.0734945,277.6376,-.0323639,279.0762,-.0346236,278.9972,-.0525324,278.3708,-.0541247,278.3151,-.0078349,279.9342,-.0693577,277.7823,-.071352,277.7125,-.0266307,279.2768,-.0465954,278.5785,-.0752508,277.5761,-.067181,277.8584,-.025889,279.3027,-.0657553,277.9083,-.0843816,277.2568,-.065834,277.9055,-.06791,277.8329,-.0258748,279.3032,-.0462206,278.5916,-.0618622,278.0444,-.060064,278.1073,-.060007,278.1093
2009,"Arizona",277.332,0.001,0.00076,11.45457,4.38e-08,-.1237104,.4975471,.0586001,.0995461,14.02684,.4432779,.0537029,.4166762,.029349,.056994,0,.3870244,.0847272,.0186106,.4431166,.5541041,.0027792,.3898859,.3334615,.2582872,.0183654,-.1237104,277.3323,.0036838,281.7882,-.032916,280.5081,-.1190766,277.4944,-.1367465,276.8763,-.111999,277.7419,-.053447,279.7899,.014578,282.1693,-.0487117,279.9556,-.0148592,281.1396,.0189065,282.3207,.0131379,282.1189,-.0373941,280.3514,-.051611,279.8542,-.0265433,280.731,-.0053689,281.4716,-.1319878,277.0428,-.1072569,277.9078,-.0793491,278.8839,-.1275113,277.1993,-.0675799,279.2956,-.0369098,280.3684,-.0323823,280.5267,-.0047771,281.4923,.0267373,282.5946,.0213876,282.4075,-.0577464,279.6396,-.032876,280.5095,-.0397159,280.2702,-.0027009,281.5649,-.0063338,281.4379,.0283995,282.6527,-.0549069,279.7389,-.0309299,280.5775,-.0280275,280.679,-.0463136,280.0395,-.0223596,280.8773,.00562,281.856,-.122426,277.3772,-.0890621,278.5442,-.0627674,279.4639,-.0544547,279.7547,-.0432907,280.1452,-.0199663,280.961,-.0262458,280.7414,.0048921,281.8305,.001442,281.7098,.0337632,282.8404,-.0454458,280.0698,-.0493566,279.933,-.0237771,280.8277,.0059372,281.8671,-.0494261,279.9306,-.0409344,280.2276,-.0170646,281.0625,-.0136705,281.1812,-.0759364,279.0033,-.0336588,280.4821,-.037418,280.3506,-.0135546,281.1853,.0113246,282.0555,-.0369166,280.3681,-.0322953,280.5298,-.027547,280.6959
