year,FIPS,profmean,pct,sepct,semean,diff,profmean_stnd,female,lep,sped,age,white,black,hispanic,asian,amind,unclass,freelunch,redlunch,misslunch,books_125,books_26p,books_multmiss,lang_nr,lang_st,lang_mt,lang_om,score_st_m1,score_m1,score_st_m2,score_m2,score_st_m3,score_m3,score_st_m4,score_m4,score_st_m5,score_m5,score_st_m6,score_m6,score_st_m7,score_m7,score_st_m8,score_m8,score_st_m9,score_m9,score_st_m10,score_m10,score_st_m11,score_m11,score_st_m12,score_m12,score_st_m13,score_m13,score_st_m14,score_m14,score_st_m15,score_m15,score_st_m16,score_m16,score_st_m17,score_m17,score_st_m18,score_m18,score_st_m19,score_m19,score_st_m20,score_m20,score_st_m21,score_m21,score_st_m22,score_m22,score_st_m23,score_m23,score_st_m24,score_m24,score_st_m25,score_m25,score_st_m26,score_m26,score_st_m27,score_m27,score_st_m28,score_m28,score_st_m29,score_m29,score_st_m30,score_m30,score_st_m31,score_m31,score_st_m32,score_m32,score_st_m33,score_m33,score_st_m34,score_m34,score_st_m35,score_m35,score_st_m36,score_m36,score_st_m37,score_m37,score_st_m38,score_m38,score_st_m39,score_m39,score_st_m40,score_m40,score_st_m41,score_m41,score_st_m42,score_m42,score_st_m43,score_m43,score_st_m44,score_m44,score_st_m45,score_m45,score_st_m46,score_m46,score_st_m47,score_m47,score_st_m48,score_m48,score_st_m49,score_m49,score_st_m50,score_m50,score_st_m51,score_m51,score_st_m52,score_m52,score_st_m53,score_m53,score_st_m54,score_m54,score_st_m55,score_m55,score_st_m56,score_m56,score_st_m57,score_m57,score_st_m58,score_m58,score_st_m59,score_m59,score_st_m60,score_m60,score_st_m61,score_m61,score_st_m62,score_m62,score_st_m63,score_m63,score_st_m64,score_m64
1992,"South Carolina",247.618,0.000,0.00000,912.19556,-.3070506,-.1941579,.4885699,0,.0616547,13.92201,.5299353,.4405482,.0230097,.0034068,.0031001,0,,,,.0669229,.8687228,.0643543,.7732008,.1955803,.0256063,.0056125,-.1941579,247.6181,-.0909565,251.0148,,,-.257211,245.5429,-.2399911,246.1097,-.2224636,246.6865,-.2639948,245.3196,,,-.1074518,250.4719,-.1397495,249.4089,-.1266368,249.8404,-.1081628,250.4485,,,,,,,,,-.2927451,244.3734,-.287323,244.5518,-.2919842,244.3985,-.2578942,245.5204,-.3054594,243.9549,-.2972652,244.2246,,,,,,,,,-.1512472,249.0305,-.1430061,249.3017,-.119991,250.0592,-.1630251,248.6428,-.1525121,248.9888,-.143898,249.2723,,,,,,,,,,,,,-.3128592,243.7114,-.327424,243.232,-.3256117,243.2917,-.3275709,243.2272,,,,,,,,,,,,,-.1750061,248.2485,-.1604026,248.7291,-.1556038,248.8871,-.1761677,248.2103,,,,,,,,,-.3504568,242.474,,,,,,,,,-.1844887,247.9364,,,,
1994,"South Carolina",241.149,0.005,0.00284,15.84518,-9.04e-08,-.3672881,.4380735,0,.1015308,13.86727,.4479106,.4464937,.049602,.0294821,.0265116,0,,,,.1136348,.8214588,.0649065,.7618054,.2294999,.0086947,0,-.3672881,241.1488,-.2331708,245.5629,,,-.4303412,239.0736,-.3283086,242.4317,-.3788046,240.7698,-.4568828,238.2,,,-.2552972,244.8347,-.2002285,246.6472,-.2520811,244.9406,-.2623041,244.6041,,,,,,,,,-.3861043,240.5295,-.4430714,238.6546,-.4776625,237.5161,-.337965,242.1139,-.4148351,239.5839,-.4737168,237.646,,,,,,,,,-.220234,245.9887,-.2741184,244.2153,-.2755858,244.1669,-.2150316,246.1599,-.2254222,245.818,-.2822077,243.949,,,,,,,,,,,,,-.3974551,240.1559,-.4348446,238.9253,-.4947032,236.9552,-.428838,239.123,,,,,,,,,,,,,-.2354392,245.4883,-.2381545,245.3989,-.2954092,243.5145,-.2411795,245.2993,,,,,,,,,-.4495002,238.443,,,,,,,,,-.2542534,244.8691,,,,
1998,"South Carolina",254.524,0.001,0.00076,13.59308,9.23e-09,-.2321863,.5170765,.0018521,.0558402,14.02279,.5578427,.3760493,.0430266,.0130113,.0100702,0,.3373703,.0648171,.0202716,.0633406,.8908463,.0458131,.7591911,.1955919,.0375457,.0076712,-.2321863,254.5236,-.1597619,256.9073,-.1952493,255.7393,-.292924,252.5246,-.2886229,252.6662,-.2217041,254.8686,-.2909575,252.5893,-.150559,257.2102,-.1803015,256.2313,-.2179466,254.9923,-.1553218,257.0534,-.1704196,256.5565,-.2463404,254.0578,-.2506574,253.9157,-.1883499,255.9664,-.2296486,254.6072,-.3387092,251.0177,-.2828492,252.8562,-.3191933,251.66,-.2789709,252.9838,-.3440359,250.8424,-.2842563,252.8099,-.1700049,256.5702,-.2076814,255.3302,-.1476133,257.3072,-.1592281,256.9249,-.2323832,254.5172,-.1758394,256.3781,-.1862637,256.0351,-.2123542,255.1764,-.2252177,254.753,-.1672801,256.6599,-.2929227,252.5247,-.2403241,254.2558,-.2575918,253.6875,-.2442926,254.1252,-.2843217,252.8077,-.2272146,254.6873,-.3292083,251.3304,-.3656221,250.1319,-.3125536,251.8786,-.3368387,251.0793,-.2215935,254.8723,-.1671469,256.6642,-.1745893,256.4193,-.2036555,255.4627,-.213399,255.142,-.1575537,256.98,-.2268034,254.7008,-.2359929,254.3983,-.1831045,256.139,-.2206787,254.9024,-.2869772,252.7203,-.3060055,252.0941,-.2554888,253.7567,-.2807811,252.9243,-.3584513,250.3679,-.2176103,255.0034,-.2240754,254.7906,-.1729839,256.4721,-.21035,255.2423,-.2314616,254.5475,-.3026664,252.204,-.2210634,254.8897
2002,"South Carolina",257.641,0.001,0.00067,13.60311,3.06e-10,-.1385821,.5067685,.0052596,.0924186,13.96486,.5639378,.4129725,.008878,.0115719,.0017477,.000892,.3657526,.0812878,.0043739,.3389298,.6592139,.0018562,.7069277,.2057057,.0338473,.0535193,-.1385821,257.6408,-.0691336,259.9265,-.075218,259.7263,-.1950597,255.782,-.1493675,257.2858,-.147837,257.3362,-.1289807,257.9568,-.0404092,260.8719,-.0775196,259.6505,-.0825543,259.4848,-.0853121,259.394,-.0187057,261.5862,-.1257271,258.0639,-.0909451,259.2086,-.0853261,259.3936,-.0515496,260.5052,-.1984193,255.6714,-.2053644,255.4428,-.1586938,256.9789,-.1553941,257.0875,-.1505234,257.2478,-.1441738,257.4568,-.0503251,260.5455,-.0577046,260.3027,-.0569481,260.3276,.0076121,262.4524,-.0889299,259.275,-.0936394,259.12,-.0269771,261.314,-.0934733,259.1254,-.0424987,260.8031,-.0370089,260.9838,-.1343492,257.7801,-.1377925,257.6668,-.0817641,259.5108,-.0971618,259.004,-.0786924,259.6119,-.0676061,259.9768,-.2057254,255.4309,-.1749833,256.4427,-.1741166,256.4713,-.1605043,256.9193,-.0652849,260.0532,-.0671125,259.993,-.0018385,262.1414,-.068568,259.9451,-.0192836,261.5672,-.0106426,261.8516,-.1000829,258.9079,-.048339,260.6109,-.0452136,260.7138,-.0545697,260.4059,-.1423737,257.516,-.1034157,258.7982,-.0987079,258.9532,-.0887819,259.2798,-.1855453,256.0951,-.0766068,259.6805,-.0261089,261.3426,-.0203232,261.533,-.0310806,261.1789,-.0606429,260.206,-.1145196,258.4327,-.0383472,260.9398
2003,"South Carolina",258.089,0.001,0.00064,14.31017,-1.15e-07,-.0985529,.5147421,.0042912,.0743115,14.01181,.5389043,.4287685,.0224963,.0075461,.001127,.0011577,.3848246,.0861505,.0150298,.3354476,.6621524,.0024,.7123361,.2370445,.0450312,.0055882,-.0985529,258.089,-.0058019,261.1417,-.0146476,260.8505,-.1562413,256.1903,-.1319365,256.9903,-.0918108,258.3109,-.1530783,256.2944,.0300611,262.322,-.0178093,260.7465,-.0419719,259.9512,-.0062035,261.1284,-.0176801,260.7507,-.0684625,259.0793,-.0527238,259.5974,-.0123903,260.9248,-.0520183,259.6205,-.1807103,255.385,-.1499997,256.3958,-.1823026,255.3326,-.1258485,257.1906,-.1833044,255.2996,-.1491134,256.4249,.0162486,261.8674,-.0097774,261.0108,.0268847,262.2175,.0183921,261.938,-.0503111,259.6768,-.0181898,260.7339,-.0269846,260.4445,-.0407394,259.9918,-.050752,259.6622,-.0183493,260.7287,-.0980841,258.1044,-.0674562,259.1125,-.0836845,258.5783,-.0500016,259.687,-.0889756,258.4042,-.0535902,259.5688,-.1750115,255.5725,-.2069024,254.5229,-.1784233,255.4603,-.1790987,255.438,-.0196895,260.6846,.0129504,261.7589,.0072455,261.5711,-.0105954,260.9839,-.0184519,260.7253,.0149214,261.8237,-.04912,259.7159,-.05704,259.4553,-.0276352,260.4231,-.0498433,259.6921,-.0962555,258.1646,-.1145469,257.5626,-.0857542,258.5102,-.0887899,258.4103,-.2028369,254.6567,-.0206607,260.6526,-.0262975,260.4671,.0036792,261.4537,-.0195929,260.6878,-.0561632,259.4841,-.1148204,257.5536,-.0275684,260.4253
2005,"South Carolina",257.169,0.001,0.00056,14.38420,-9.14e-09,-.098605,.5198913,.0062238,.0722397,14.1057,.5807658,.3830052,.02282,.00812,.0030395,.0022495,.3829546,.0983902,0,.3437312,.6533359,.0029329,.7317138,.2080953,.0463166,.0138744,-.098605,257.1691,-.0412712,259.0561,-.0147009,259.9306,-.1538772,255.35,-.1345743,255.9853,-.0598742,258.4438,-.1424895,255.7247,.0046971,260.569,-.0514748,258.7203,-.0792409,257.8064,-.009249,260.11,-.0403325,259.087,-.0664428,258.2276,-.0558314,258.5769,.0129047,260.8392,-.0414572,259.05,-.1810685,254.455,-.1144868,256.6464,-.1692698,254.8434,-.106015,256.9252,-.1774856,254.5729,-.1063749,256.9134,-.008213,260.1441,-.038743,259.1393,.0285953,261.3556,.0047781,260.5717,-.0859904,257.5843,-.0195239,259.7719,-.0485007,258.8181,-.0549212,258.6068,-.0774343,257.8659,-.0099977,260.0854,-.0992567,257.1476,-.0384111,259.1502,-.070944,258.0795,-.0361566,259.2244,-.0835017,257.6662,-.0176394,259.8339,-.1512167,255.4375,-.1987391,253.8734,-.1329925,256.0373,-.1499105,255.4805,-.0477526,258.8428,.0158747,260.9369,-.0059,260.2202,-.0206689,259.7342,-.0376437,259.1755,.027259,261.3116,-.0613062,258.3967,-.082594,257.6961,-.0182371,259.8142,-.0542199,258.6299,-.078594,257.8277,-.1070084,256.8925,-.0468739,258.8717,-.0657196,258.2514,-.1705676,254.8006,-.0291906,259.4537,-.0448748,258.9375,.0167403,260.9654,-.0204919,259.74,-.0590518,258.4709,-.0886701,257.4961,-.0272898,259.5163
2007,"South Carolina",257.421,0.001,0.00053,13.85200,-9.46e-11,-.1106848,.5018309,.0114457,.0835993,14.12632,.5648887,.3764736,.0296799,.0118,.0013721,.0157857,.3950195,.0786523,.0009948,.3780349,.6170596,.0049055,.715201,.2173106,.0517171,.0157713,-.1106848,257.4212,-.0502257,259.4111,-.0253966,260.2282,-.1594289,255.8169,-.1324771,256.704,-.0649305,258.9271,-.148178,256.1872,-.0048526,260.9044,-.0575327,259.1706,-.0738727,258.6328,-.0106655,260.7131,-.0472478,259.5091,-.0723409,258.6832,-.0530235,259.319,.0077964,261.3207,-.0480411,259.483,-.1740701,255.335,-.1126834,257.3554,-.1711114,255.4324,-.0995908,257.7863,-.1699745,255.4698,-.1045501,257.6231,-.0152027,260.5638,-.0340564,259.9432,.0255923,261.9064,-.002821,260.9713,-.0788712,258.4683,-.0180695,260.4694,-.0527446,259.3282,-.0448041,259.5895,-.0708824,258.7312,-.0095402,260.7501,-.0928244,258.009,-.0382396,259.8056,-.0744052,258.6153,-.0300666,260.0746,-.0772307,258.5223,-.0181784,260.4658,-.1394913,256.4731,-.1885905,254.8571,-.1272499,256.876,-.1375774,256.5361,-.0415104,259.6979,.0155216,261.575,-.0111298,260.6978,-.0119388,260.6712,-.0318053,260.0173,.0260818,261.9225,-.049344,259.4401,-.0744141,258.615,-.0151338,260.566,-.0429684,259.6499,-.0684303,258.8119,-.0985835,257.8195,-.0440742,259.6135,-.0557403,259.2296,-.1554206,255.9488,-.0187505,260.447,-.0375928,259.8268,.0180079,261.6568,-.0106415,260.7139,-.0460863,259.5473,-.0762913,258.5532,-.0158563,260.5422
2009,"South Carolina",257.274,0.001,0.00054,13.64404,-8.69e-09,-.1551741,.5005879,.0230687,.0838408,14.0901,.5482137,.3825342,.0400403,.0110331,.0020159,.0161629,.4289227,.0769697,0,.363775,.6333089,.0029161,.7321702,.2007159,.0540008,.0131132,-.1551741,257.2742,-.0808994,259.7188,-.0431233,260.9621,-.1893874,256.1481,-.1766649,256.5669,-.1217598,258.3739,-.1969947,255.8978,-.0216822,261.6677,-.0786595,259.7925,-.1046039,258.9386,-.0535905,260.6176,-.0812638,259.7068,-.0817937,259.6893,-.0724606,259.9965,-.0207311,261.699,-.0708508,260.0495,-.2054906,255.6181,-.1552316,257.2723,-.2063329,255.5904,-.1524186,257.3649,-.2177248,255.2155,-.1662749,256.9088,-.024541,261.5736,-.0526417,260.6488,-.0028294,262.2882,-.023097,261.6212,-.10163,259.0364,-.0514298,260.6887,-.0770987,259.8438,-.0842278,259.6092,-.1040847,258.9557,-.0557176,260.5475,-.1049736,258.9264,-.0589703,260.4405,-.0880116,259.4847,-.0566305,260.5175,-.1010588,259.0553,-.0524473,260.6552,-.1799649,256.4583,-.2247023,254.9858,-.1754218,256.6078,-.1946726,255.9742,-.0537599,260.612,-.0054931,262.2006,-.023633,261.6035,-.0384984,261.1143,-.0529542,260.6385,-.0057348,262.1926,-.0808841,259.7193,-.0995891,259.1036,-.0516323,260.682,-.0848881,259.5875,-.0882851,259.4757,-.11451,258.6125,-.0693325,260.0995,-.0873968,259.5049,-.201029,255.765,-.0391594,261.0925,-.0522096,260.663,-.006105,262.1804,-.0398087,261.0711,-.0800572,259.7465,-.1003361,259.079,-.0386557,261.1091
2011,"South Carolina",260.307,0.001,0.00060,14.02851,-1.54e-08,-.1024934,.4947067,.0394784,.0670744,14.05729,.5621871,.353092,.0492866,.0145866,.0021985,.0186491,.4394825,.0698193,.0005015,.3973656,.5990208,.0036136,.7087103,.228986,.0570166,.0052872,-.1024934,260.307,-.0437015,262.242,.0151642,264.1794,-.1161917,259.8562,-.1449093,258.911,-.080258,261.0388,-.1521566,258.6725,.023057,264.4392,-.0272617,262.7831,-.0872394,260.8091,-.026821,262.7976,-.0554043,261.8568,-.0082759,263.408,-.0338733,262.5655,.0284131,264.6155,-.0218329,262.9618,-.1544405,258.5973,-.0933467,260.6081,-.1445986,258.9212,-.1276173,259.4801,-.1911246,257.39,-.132032,259.3348,.0324169,264.7473,-.0277289,262.7677,.032356,264.7452,.010601,264.0292,-.0714877,261.3275,-.0104552,263.3362,-.0370591,262.4606,-.0734324,261.2635,-.0955875,260.5343,-.0394209,262.3829,-.0522845,261.9595,.0052135,263.8519,-.0254279,262.8434,-.023491,262.9072,-.0692747,261.4003,-.0120732,263.283,-.1360475,259.2027,-.1826433,257.6691,-.1242949,259.5895,-.1748891,257.9243,-.0178158,263.094,.0418792,265.0587,.0223912,264.4173,-.0195193,263.0379,-.0367597,262.4705,.0191124,264.3094,-.0573273,261.7935,-.0784819,261.0973,-.0211539,262.9841,-.0824908,260.9654,-.0412629,262.3223,-.0704507,261.3616,-.0154432,263.1721,-.0609546,261.6742,-.1658182,258.2228,-.0092065,263.3773,-.0250126,262.8571,.0310508,264.7023,-.029179,262.72,-.0650534,261.5393,-.06169,261.65,-.017059,263.1189
2013,"South Carolina",261.449,0.001,0.00055,32.11158,1.50e-08,-.1445326,.5014537,.0349308,.105919,14.07662,.5486679,.3597025,.0484124,.0196564,.0010075,.0225533,.4703287,.0701614,0,.4377636,.5604299,.0018065,.7284328,.1956325,.0674019,.0085328,-.1445326,261.449,-.0804524,263.5581,-.0015902,266.1537,-.1639161,260.8111,-.138469,261.6486,-.1157098,262.3977,-.1869911,260.0516,.001357,266.2506,-.0692723,263.9261,-.0764041,263.6913,-.0567312,264.3388,-.0850755,263.4059,-.0322502,265.1446,-.0074918,265.9594,.016092,266.7356,-.0339207,265.0896,-.1558844,261.0754,-.134324,261.785,-.1853458,260.1058,-.1185672,262.3036,-.1797099,260.2913,-.1605776,260.921,.0046703,266.3597,-.0056454,266.0202,.015509,266.7164,-.0050604,266.0394,-.0672595,263.9923,-.0456352,264.704,-.0724823,263.8204,-.0597387,264.2398,-.0796286,263.5852,-.0629228,264.135,-.03399,265.0873,-.0142306,265.7376,-.0441383,264.7533,.0044549,266.3526,-.039872,264.8937,-.0201314,265.5434,-.1348257,261.7685,-.1786649,260.3257,-.1587297,260.9818,-.1610104,260.9067,-.0025873,266.1208,.0190028,266.8314,.0003949,266.219,.0044074,266.351,-.0102826,265.8676,.0077878,266.4623,-.0502413,264.5524,-.0693618,263.9231,-.0504149,264.5467,-.06404,264.0983,-.0214469,265.5001,-.0483615,264.6143,-.0301048,265.2151,-.0302062,265.2118,-.1593854,260.9602,.0078395,266.464,-.0055139,266.0245,.0133983,266.6469,-.0011407,266.1685,-.0534523,264.4467,-.0383146,264.9449,.0039636,266.3364
2015,"South Carolina",,,,,,,,,,,,,,,,,,,,,,,,,,,-1.262146,260.3314,-1.198059,262.4405,-1.119202,265.036,-1.281525,259.6935,-1.256073,260.531,-1.233337,261.2801,-1.304596,258.934,-1.116272,265.133,-1.18689,262.8084,-1.194031,262.5737,-1.174347,263.2212,-1.202698,262.2883,-1.149872,264.0269,-1.125092,264.8418,-1.101532,265.618,-1.15155,263.972,-1.273499,259.9578,-1.251953,260.6674,-1.302948,258.9882,-1.236176,261.186,-1.297333,259.1737,-1.278198,259.8033,-1.112946,265.2421,-1.12326,264.9026,-1.102112,265.5988,-1.122681,264.9218,-1.184875,262.8747,-1.163239,263.5864,-1.190094,262.7028,-1.177368,263.1222,-1.197235,262.4676,-1.180542,263.0174,-1.151611,263.9697,-1.131836,264.62,-1.161743,263.6357,-1.113159,265.235,-1.157501,263.7761,-1.137756,264.4258,-1.252441,260.6509,-1.296265,259.2081,-1.276337,259.8642,-1.278625,259.7891,-1.120209,265.0032,-1.098602,265.7138,-1.117218,265.1014,-1.11322,265.2334,-1.127899,264.7499,-1.109833,265.3447,-1.167847,263.4348,-1.186981,262.8055,-1.16803,263.4291,-1.181641,262.9807,-1.139069,264.3825,-1.165985,263.4967,-1.147705,264.0975,-1.147827,264.0942,-1.277008,259.8426,-1.109772,265.3464,-1.123138,264.9069,-1.104218,265.5293,-1.118744,265.0508,-1.171082,263.3291,-1.155914,263.8273,-1.113647,265.2188
1994,"South Dakota",265.124,0.016,0.01810,13.99356,5.58e-08,.310216,.5707101,0,.0454655,13.61652,1,0,0,0,0,0,,,,0,1,0,.7626899,.2373101,0,0,.310216,265.1239,.0336389,256.0211,,,.2471629,263.0487,.2547289,263.2977,.176068,260.7088,.2192664,262.1306,,,.0252092,255.7437,-.0171132,254.3507,-.1033426,251.5127,.0185086,255.5231,,,,,,,,,.2025488,261.5804,.1074723,258.4511,.1993341,261.4745,.1632235,260.286,.1695114,260.493,.075619,257.4028,,,,,,,,,-.0217866,254.1969,-.1113803,251.2481,.0142714,255.3837,-.1122016,251.2211,-.0280312,253.9914,-.1163764,251.0837,,,,,,,,,,,,,.1034622,258.3192,.1548979,260.012,.0545421,256.7091,.0682698,257.1609,,,,,,,,,,,,,-.1185324,251.0127,-.0294885,253.9434,-.1202243,250.9571,-.1223879,250.8858,,,,,,,,,.0504143,256.5732,,,,,,,,,-.1253421,250.7886,,,,
2003,"South Dakota",269.971,0.000,0.00010,14.01151,-2.89e-09,.2624668,.5058919,.0241075,.0755508,14.13357,.8768653,.0096386,.0125678,.0118729,.0886365,.0004189,.2065122,.1135214,.0024718,.2173878,.7797017,.0029105,.6875247,.2581083,.0483602,.0060068,.2624668,269.9711,.0645518,263.4572,.2092167,268.2185,.2295523,268.8878,.2306298,268.9232,.3106913,271.5583,.2120944,268.3132,.0916876,264.3503,.0693119,263.6139,.0338058,262.4453,.1086904,264.9099,.0582465,263.2497,.1901518,267.591,.1819224,267.3201,.2490396,269.5291,.1830156,267.3561,.2035619,268.0323,.2790577,270.5171,.2028721,268.0096,.2656566,270.076,.1831844,267.3617,.2593543,269.8686,.0940849,264.4292,.0571551,263.2137,.1274992,265.5289,.0844925,264.1135,.0392115,262.6232,.1133208,265.0623,.0642869,263.4485,.0664216,263.5187,.0291727,262.2928,.1014991,264.6732,.1664255,266.8101,.2320307,268.9693,.1780914,267.1941,.209277,268.2205,.1565488,266.485,.2214343,268.6206,.2406861,269.2542,.1767224,267.149,.2504465,269.5754,.2185152,268.5245,.0605786,263.3264,.130316,265.6216,.0883874,264.2417,.0831778,264.0702,.0517293,263.0352,.1196226,265.2697,.0724242,263.7163,.0355127,262.5014,.1074063,264.8676,.0612739,263.3493,.1963287,267.7943,.1533998,266.3814,.2175278,268.492,.1838172,267.3825,.2130533,268.3447,.0875122,264.2129,.0562937,263.1854,.1238807,265.4099,.0773674,263.879,.068166,263.5761,.1821252,267.3268,.082766,264.0566
2005,"South Dakota",268.540,0.000,0.00010,13.25566,-8.65e-10,.2479575,.4950401,.0158885,.0822379,14.14248,.8622286,.0117548,.0196835,.0087425,.0975906,0,.2334786,.1177528,.0012717,.2189394,.778765,.0022956,.7147341,.2335112,.0474488,.0043058,.2479575,268.5404,.0632524,262.4613,.2183585,267.5663,.2047677,267.119,.2244662,267.7673,.2992198,270.2276,.1923978,266.7118,.1027542,263.7614,.0576595,262.2773,.0399382,261.694,.1101616,264.0052,.0548222,262.1839,.1887254,266.5909,.1969329,266.8611,.2598127,268.9306,.1874948,266.5504,.1878613,266.5625,.2572867,268.8475,.1758286,266.1665,.2612733,268.9787,.1721439,266.0452,.242328,268.3552,.0947291,263.4973,.0737181,262.8058,.140083,264.99,.0933776,263.4528,.036355,261.576,.1044485,263.8172,.0515321,262.0756,.0742085,262.8219,.0336536,261.4872,.100438,263.6852,.1719744,266.0396,.2320658,268.0174,.1746836,266.1288,.2251839,267.7909,.1671261,265.8801,.2269786,267.85,.2267328,267.8419,.1589231,265.6101,.2260642,267.8199,.2090114,267.2586,.0682012,262.6242,.1324297,264.7381,.0878209,263.2699,.1006016,263.6906,.066615,262.572,.1296639,264.6471,.0711832,262.7224,.0318534,261.4279,.0970247,263.5728,.0671107,262.5883,.202623,267.0484,.1569971,265.5467,.2151023,267.4591,.1949168,266.7947,.1967605,266.8554,.0959106,263.5362,.0630392,262.4543,.1244291,264.4748,.092851,263.4355,.0658242,262.546,.1861456,266.506,.0900288,263.3426
2007,"South Dakota",269.597,0.000,0.00010,13.40135,3.87e-09,.264418,.504079,.0087565,.0594168,14.12877,.8692154,.0157531,.0143179,.0073785,.0933351,0,.2860628,.0166212,.0013929,.2412627,.7553954,.003342,.7086556,.2380254,.0459879,.0073312,.264418,269.5968,.0756771,263.3848,.2330586,268.5646,.2123121,267.8818,.2124452,267.8862,.3110088,271.1302,.2130957,267.9076,.1144636,264.6614,.0645189,263.0176,.0247114,261.7074,.1177826,264.7706,.0713705,263.2431,.1962154,267.3521,.1873937,267.0617,.2707387,269.8048,.2060562,267.6759,.1696883,266.479,.2598805,269.4474,.1883406,267.0929,.2471586,269.0287,.1643012,266.3017,.2581502,269.3905,.1008521,264.2134,.0609617,262.9005,.147526,265.7495,.1089,264.4783,.0177702,261.479,.1065268,264.4002,.0623067,262.9448,.0567326,262.7613,.0223349,261.6292,.1122858,264.5897,.1571518,266.0664,.2353531,268.6402,.186093,267.0189,.2139127,267.9345,.1612341,266.2007,.2416674,268.848,.206208,267.6809,.1454909,265.6826,.2336321,268.5835,.1989316,267.4414,.0517791,262.5983,.1342032,265.3111,.097521,264.1038,.0857376,263.7159,.057437,262.7845,.1410333,265.5359,.0502858,262.5491,.0169609,261.4523,.1031226,264.2881,.0536041,262.6584,.1857431,267.0074,.1459728,265.6984,.222427,268.2147,.1872039,267.0555,.1809599,266.8499,.0772641,263.437,.0499811,262.5391,.1299036,265.1696,.0816345,263.5809,.0486832,262.4964,.173105,266.5914,.0748231,263.3567
2009,"South Dakota",270.061,0.000,0.00009,12.62448,-3.48e-11,.2401257,.4878752,.0121612,.0646165,14.11832,.8432406,.0204457,.0202791,.0105303,.1055042,0,.2169425,.0887647,.0050369,.2691112,.7269575,.0039312,.7164119,.2316847,.0446889,.0072145,.2401257,270.061,.0684366,264.4103,.1851022,268.25,.1922762,268.4861,.1946423,268.564,.2831546,271.4772,.1874182,268.3263,.087014,265.0217,.0579738,264.0659,.0233379,262.926,.1070161,265.68,.0626566,264.22,.1545175,267.2434,.1458403,266.9578,.2208492,269.4265,.1590336,267.392,.1552447,267.2673,.2362115,269.9322,.1670853,267.657,.2265984,269.6158,.1449882,266.9298,.2286382,269.6829,.0761512,264.6642,.0403375,263.4854,.1186288,266.0622,.0810444,264.8252,.016704,262.7076,.0964643,265.3327,.0550044,263.9682,.0526105,263.8894,.0195423,262.801,.0999316,265.4468,.1207918,266.1334,.1917606,268.4692,.144741,266.9216,.1708686,267.7816,.1204361,266.1217,.1926349,268.498,.1888629,268.3738,.1296577,266.4252,.2085313,269.0211,.1765725,267.9693,.0331727,263.2496,.1080555,265.7142,.0728541,264.5557,.0638729,264.2601,.0363041,263.3527,.1115726,265.83,.0464264,263.6859,.0150818,262.6542,.0921876,265.192,.047964,263.7365,.1478673,267.0245,.1097697,265.7706,.1790893,268.0521,.1448137,266.924,.1620276,267.4906,.0574015,264.0471,.031245,263.1862,.1036336,265.5687,.0591487,264.1046,.0439185,263.6033,.1353057,266.6111,.0547221,263.9589
2011,"South Dakota",268.942,0.000,0.00009,13.03504,1.78e-10,.1668657,.4922536,.0149069,.0830858,14.12446,.8233224,.0221099,.0284359,.0137394,.1050201,.0073722,.2596192,.0888698,.0010042,.2900806,.7088742,.0010451,.7175608,.2313796,.0483447,.0027149,.1668657,268.9415,.0050729,263.6165,.1457951,268.248,.1224488,267.4797,.1444326,268.2032,.2119886,270.4266,.1091633,267.0424,.0431655,264.8702,-.0051665,263.2795,-.0173909,262.8772,.0461168,264.9674,-.0070255,263.2184,.1141202,267.2055,.1253055,267.5737,.182014,269.4401,.1124542,267.1507,.1066851,266.9608,.1685959,268.9985,.0916156,266.4649,.1769038,269.2719,.0903842,266.4243,.1527986,268.4785,.0308653,264.4654,.015698,263.9662,.0754647,265.9333,.0306578,264.4586,-.0248925,262.6303,.0357812,264.6272,-.0139453,262.9906,.012681,263.8669,-.0267458,262.5693,.0327481,264.5274,.0985272,266.6924,.1518371,268.4469,.0980455,266.6765,.1500455,268.3879,.0934147,266.5241,.146528,268.2722,.1408842,268.0864,.0762469,265.959,.1355059,267.9094,.1226519,267.4864,.006542,263.6649,.0634528,265.538,.0216665,264.1627,.0390406,264.7345,.0059607,263.6458,.0618923,265.4866,.0056363,263.6351,-.03164,262.4082,.0257282,264.2964,.0024792,263.5312,.1252379,267.5715,.081868,266.144,.132878,267.8229,.1174475,267.3151,.1093343,267.048,.0305463,264.4549,-.0005685,263.4308,.0531548,265.199,.0286018,264.3909,-.0019906,263.3841,.1070239,266.972,.0226811,264.196
