grade,subject,year,FIPS,white,black,hispanic,asian,amind,multirace_unclass,free_lunch,red_lunch,miss_lunch,no_freelunch,combo_pct_free_lunch,combo_pct_red_lunch,combo_pct_miss_lunch,lep,sped,testage,nonEnglish_neverathome,nonEnglish_sometimesathome,nonEnglish_alwaysathome,nonEnglish_miss,unadj_score,adj_race_03,adj_lunch_03,adj_LEP_03,adj_SPED_03,adj_age_03,adj_Enlang_03,adj_racelunch_03,adj_raceLEP_03,adj_raceSPED_03,adj_raceage_03,adj_raceEnlang_03,adj_lunchLEP_03,adj_lunchSPED_03,adj_lunchage_03,adj_lunchEnlang_03,adj_LEPSPED_03,adj_LEPage_03,adj_LEPEnlang_03,adj_SPEDage_03,adj_SPEDEnlang_03,adj_ageEnlang_03,adj_racelunchLEP_03,adj_racelunchSPED_03,adj_racelunchage_03,adj_racelunchEnlang_03,adj_raceLEPSPED_03,adj_raceLEPage_03,adj_raceLEPEnlang_03,adj_raceSPEDage_03,adj_raceSPEDEnlang_03,adj_raceageEnlang_03,adj_lunchLEPSPED_03,adj_lunchLEPage_03,adj_lunchLEPEnlang_03,adj_lunchSPEDage_03,adj_lunchSPEDEnlang_03,adj_lunchageEnlang_03,adj_LEPSPEDage_03,adj_LEPSPEDEnlang_03,adj_LEPageEnlang_03,adj_SPEDageEnlang_03,adj_racelunchLEPSPED_03,adj_racelunchLEPage_03,adj_racelunchLEPEnlang_03,adj_racelunchSPEDage_03,adj_racelunchSPEDEnlang_03,adj_racelunchageEnlang_03,adj_raceLEPSPEDage_03,adj_raceLEPSPEDEnlang_03,adj_raceLEPageEnlang_03,adj_raceSPEDageEnlang_03,adj_lunchLEPSPEDage_03,adj_lunchLEPSPEDEnlang_03,adj_lunchLEPageEnlang_03,adj_lunchSPEDageEnlang_03,adj_LEPSPEDageEnlang_03,adj_racelunchLEPSPEDage_03,adj_racelunchLEPSPEDEnlang_03,adj_racelunchLEPageEnlang_03,adj_racelunchSPEDageEnlang_03,adj_raceLEPSPEDageEnlang_03,adj_lunchLEPSPEDageEnlang_03,adj_racelunchLEPSPEDageEnlang_03,adj_Clunch_03,adj_raceClunch_03,adj_ClunchLEP_03,adj_ClunchSPED_03,adj_Clunchage_03,adj_ClunchEnlang_03,adj_raceClunchLEP_03,adj_raceClunchSPED_03,adj_raceClunchage_03,adj_raceClunchEnlang_03,adj_ClunchLEPSPED_03,adj_ClunchLEPage_03,adj_ClunchLEPEnlang_03,adj_ClunchSPEDage_03,adj_ClunchSPEDEnlang_03,adj_ClunchageEnlang_03,adj_raceClunchLEPSPED_03,adj_raceClunchLEPage_03,adj_raceClunchLEPEnlang_03,adj_raceClunchSPEDage_03,adj_raceClunchSPEDEnlang_03,adj_raceClunchageEnlang_03,adj_ClunchLEPSPEDage_03,adj_ClunchLEPSPEDEnlang_03,adj_ClunchLEPageEnlang_03,adj_ClunchSPEDageEnlang_03,adj_raceClunchLEPSPEDage_03,adj_raceClunchLEPSPEDEnlang_03,adj_raceClunchLEPageEnlang_03,adj_raceClunchSPEDageEnlang_03,adj_ClunchLEPSPEDageEnlang_03,adj_raceCluncLEPSPEDageEnlang_03,adj_race,adj_lunch,adj_LEP,adj_SPED,adj_age,adj_Enlang,adj_racelunch,adj_raceLEP,adj_raceSPED,adj_raceage,adj_raceEnlang,adj_lunchLEP,adj_lunchSPED,adj_lunchage,adj_lunchEnlang,adj_LEPSPED,adj_LEPage,adj_LEPEnlang,adj_SPEDage,adj_SPEDEnlang,adj_ageEnlang,adj_racelunchLEP,adj_racelunchSPED,adj_racelunchage,adj_racelunchEnlang,adj_raceLEPSPED,adj_raceLEPage,adj_raceLEPEnlang,adj_raceSPEDage,adj_raceSPEDEnlang,adj_raceageEnlang,adj_lunchLEPSPED,adj_lunchLEPage,adj_lunchLEPEnlang,adj_lunchSPEDage,adj_lunchSPEDEnlang,adj_lunchageEnlang,adj_LEPSPEDage,adj_LEPSPEDEnlang,adj_LEPageEnlang,adj_SPEDageEnlang,adj_racelunchLEPSPED,adj_racelunchLEPage,adj_racelunchLEPEnlang,adj_racelunchSPEDage,adj_racelunchSPEDEnlang,adj_racelunchageEnlang,adj_raceLEPSPEDage,adj_raceLEPSPEDEnlang,adj_raceLEPageEnlang,adj_raceSPEDageEnlang,adj_lunchLEPSPEDage,adj_lunchLEPSPEDEnlang,adj_lunchLEPageEnlang,adj_lunchSPEDageEnlang,adj_LEPSPEDageEnlang,adj_racelunchLEPSPEDage,adj_racelunchLEPSPEDEnlang,adj_racelunchLEPageEnlang,adj_racelunchSPEDageEnlang,adj_raceLEPSPEDageEnlang,adj_lunchLEPSPEDageEnlang,adj_racelunchLEPSPEDageEnlang,adj_Clunch,adj_raceClunch,adj_ClunchLEP,adj_ClunchSPED,adj_Clunchage,adj_ClunchEnlang,adj_raceClunchLEP,adj_raceClunchSPED,adj_raceClunchage,adj_raceClunchEnlang,adj_ClunchLEPSPED,adj_ClunchLEPage,adj_ClunchLEPEnlang,adj_ClunchSPEDage,adj_ClunchSPEDEnlang,adj_ClunchageEnlang,adj_raceClunchLEPSPED,adj_raceClunchLEPage,adj_raceClunchLEPEnlang,adj_raceClunchSPEDage,adj_raceClunchSPEDEnlang,adj_raceClunchageEnlang,adj_ClunchLEPSPEDage,adj_ClunchLEPSPEDEnlang,adj_ClunchLEPageEnlang,adj_ClunchSPEDageEnlang,adj_raceClunchLEPSPEDage,adj_raceClunchLEPSPEDEnlang,adj_raceClunchLEPageEnlang,adj_raceClunchSPEDageEnlang,adj_ClunchLEPSPEDageEnlang,adj_raceCluncLEPSPEDageEnlang
4th grade,reading,2019,WASHINGTON,,,,,,,,,,,,,,,,,,,,,219.06755,208.4529,217.87692,220.45816,210.63348,213.67914,210.8519,228.99716,223.89316,223.524,220.54724,224.44214,230.90814,226.21667,233.5965,228.61992,223.49168,212.71606,214.97067,211.07654,216.87096,211.43523,229.69751,227.51677,231.43373,226.78697,214.54335,211.06187,219.35529,222.91449,210.07237,216.00388,224.42981,233.70245,224.75035,233.71629,214.92316,231.82693,218.86908,224.60591,220.20139,213.88188,218.81194,209.87125,225.66042,216.6776,216.20309,211.21295,213.30197,233.01677,214.97739,211.34088,213.72791,224.42424,224.8595,216.69106,218.94899,225.955,227.45146,215.96161,214.00865,219.95421,222.06412,219.95805,225.98311,220.39227,233.85779,213.98926,216.12285,232.10185,215.8714,209.99571,224.22226,231.61847,229.77878,214.06685,231.2803,211.95439,220.79048,218.45729,223.09752,212.15999,227.69872,219.14726,226.70084,225.99527,227.10338,226.16476,222.06985,214.66901,230.99573,226.45064,225.53323,210.32916,228.34132,225.30795,225.10065,216.31613,218.35863,209.68649,219.71623,211.56615,221.5088,228.28841,220.88614,228.96729,206.25682,224.85565,221.49196,221.45937,230.37714,219.88449,214.92038,216.25519,213.80998,212.61536,219.33911,220.79665,222.10237,219.16403,207.07457,225.85454,228.11818,229.90828,226.53445,218.18196,213.05252,210.44841,228.19925,214.88298,207.25159,214.0948,215.0244,221.0739,227.26335,231.1745,224.17874,224.38176,223.93036,214.55258,223.23492,215.8914,227.20262,218.59119,214.41931,214.57272,218.35791,220.43742,229.42815,229.37624,225.13129,219.1776,220.52724,223.60541,224.57399,210.94635,229.40948,230.13348,214.42534,208.57571,225.78627,220.88391,217.77887,226.96013,217.20149,208.93384,221.09152,228.07188,214.38721,210.42072,207.95114,230.70444,223.05154,219.52791,212.89786,205.74286,224.55212,225.42982,221.44458,209.4151,216.8647,216.4837,211.5457,220.91312,222.1078,215.17511,211.6404,215.85339,219.55273,230.91943,215.95038
4th grade,reading,1998,WEST VIRGINIA,60.1%,1.9%,0.0%,13.0%,0.0%,16.1%,60.9%,0.0%,0.0%,54.1%,57.1%,0.0%,25.2%,29.3%,31.5%,9.8352394,106.70%,21.70%,0.00%,4.40%,214.24164,218.88501,226.98267,205.77013,210.2872,212.75014,216.06348,205.96556,199.29149,207.20219,209.73491,208.26453,221.80453,223.75766,208.29503,205.44565,209.94852,205.34686,222.09163,221.39088,217.56409,216.04517,211.40775,205.47652,207.33328,218.69333,201.31215,218.40263,204.90179,211.67685,214.93352,218.2654,216.08574,217.85565,208.95941,208.43661,219.82646,221.2916,200.53893,207.17554,218.62146,213.03236,203.98819,215.31877,207.08235,210.35748,197.97336,217.0836,209.66275,195.58443,198.5957,195.13223,203.26855,206.01233,208.41304,224.84949,217.18539,202.47749,212.78072,213.7794,219.91168,197.72903,216.43024,207.66739,207.4772,211.57387,212.31154,216.19649,206.49356,218.2916,205.89192,199.4147,215.1498,218.04147,208.65021,217.57637,213.65971,214.31583,211.39714,227.74696,219.67758,215.19876,220.51985,201.17772,198.21341,222.01907,209.10034,208.67758,215.43558,218.31927,209.95517,206.28683,220.83772,198.27609,208.60042,205.52103,212.57915,218.96391,222.07697,216.1615,224.75296,221.28854,217.67549,217.71313,218.10211,203.33797,205.89835,206.04756,220.18301,223.32297,208.28615,216.2636,226.19579,209.87268,222.23601,204.58707,226.19609,202.31406,202.33211,215.58797,208.63921,204.0878,213.43549,211.81654,207.7478,204.6823,213.98975,211.22052,212.03316,208.76434,227.05585,205.65642,211.44264,215.95749,224.46712,209.59885,207.51082,206.88809,204.48607,223.63902,209.6277,215.88,221.89856,204.10657,210.40358,204.95041,220.99513,207.93262,206.89752,219.89438,209.1821,211.01663,216.76219,213.79471,215.35239,223.34151,207.81277,206.62323,201.24193,224.52142,209.70721,209.64479,223.20602,209.06732,216.7524,201.90002,202.79292,225.62138,203.53023,216.9449,216.0321,210.4292,217.39839,221.22514,211.33308,217.67406,217.37184,220.35489,200.71353,201.05821,211.95641,219.40221,225.99298,213.99701,212.31421,220.14462,220.53276,202.48868,222.74881,214.73102,215.74361
4th grade,reading,2002,WEST VIRGINIA,99.6%,26.2%,25.4%,5.7%,0.0%,0.0%,52.4%,31.2%,0.0%,67.6%,17.8%,29.3%,0.0%,0.0%,12.6%,9.8214741,74.80%,12.80%,25.50%,4.50%,220.17593,201.01965,214.43944,223.59726,213.47176,218.57291,220.38582,204.62845,212.36241,196.33983,213.83623,207.86261,215.69841,228.26573,223.91345,229.65996,210.9052,218.42632,213.75031,213.71246,209.3746,214.99866,221.39346,206.08078,210.62582,211.43259,218.82628,203.99442,214.84802,212.76775,205.69145,209.51187,221.07669,214.62653,223.99036,224.84482,210.76134,210.49437,219.94276,222.32999,211.30801,206.09799,219.54977,208.03313,223.95293,210.26637,202.11621,208.87007,215.62277,213.68526,218.11151,210.21907,210.26752,212.31779,212.71359,214.77475,223.29738,222.69522,213.07716,220.42967,216.38063,208.82782,206.5793,206.64778,219.83707,223.72325,227.28433,215.47092,211.85124,227.02023,224.31805,216.27118,216.63748,209.3181,226.38667,216.12338,219.44746,227.97855,228.66031,224.92554,208.24695,223.24446,225.04123,211.87555,215.76707,215.03462,213.14041,226.98431,225.35022,227.82283,207.31946,222.96548,224.7341,214.03714,224.87578,210.73331,217.22989,212.93045,206.90477,212.38454,212.91837,222.57355,214.10283,212.1102,201.90906,201.92038,205.78754,228.16931,208.31229,214.73029,219.93976,214.83028,207.4117,217.35966,229.5993,224.09935,227.97177,220.92223,202.0239,206.24124,225.01204,204.96994,200.30833,200.25497,211.8022,216.59123,215.63235,219.41574,224.5453,229.24867,216.91087,226.15758,221.53938,208.97481,208.58064,213.95821,222.83713,201.11406,223.39647,210.34787,206.60983,216.07405,217.02666,217.97844,212.50938,204.53189,211.28694,207.35153,212.74812,225.88795,226.07167,226.69713,204.78386,211.04257,215.01569,205.14877,210.43718,228.65802,217.7467,224.52878,221.51993,227.31512,220.75262,210.09714,216.29633,215.49199,210.85925,222.11185,210.3595,218.37958,221.97095,219.99649,211.53575,217.65799,213.24341,205.13263,221.907,224.77982,202.95827,221.59436,220.15614,227.70589,212.54321,225.20364,224.28366,220.38127,220.64919,213.46362,211.95169,212.72945,204.87772
4th grade,reading,2003,WEST VIRGINIA,118.4%,0.0%,15.1%,0.0%,0.0%,6.5%,36.4%,31.1%,3.2%,26.7%,39.9%,10.3%,0.0%,0.0%,34.1%,9.7655287,72.50%,0.00%,27.80%,0.00%,210.53513,212.57008,232.90125,216.90735,209.00232,227.14389,221.21072,211.22932,207.6609,210.41618,211.29204,201.67641,210.06454,211.74301,210.97775,216.90802,213.58037,207.60216,224.73802,216.94736,213.09845,210.56223,206.09074,209.4234,222.53664,224.87746,199.45045,202.93671,212.69298,213.02135,201.23439,216.66449,217.14243,216.53096,229.25313,229.35649,219.94194,231.35754,222.86639,217.92851,221.61234,226.42032,223.35841,219.67599,224.34392,224.30304,215.84016,220.29865,202.88672,197.23302,209.63986,197.84621,226.49275,221.49074,215.44661,230.56839,209.10829,223.1272,216.05963,203.01796,214.25081,210.65572,227.54376,219.53522,210.86465,214.33575,209.0201,216.62495,229.61497,209.65378,222.76326,217.42766,222.41949,213.69255,221.70038,220.82176,219.09381,228.44229,212.23778,214.70908,211.29701,218.01396,202.99358,211.35292,212.16985,212.46762,221.98485,217.56154,230.94725,221.24271,225.12555,202.00107,221.16704,208.84492,223.24959,204.74185,203.45354,227.09589,215.94093,214.55717,215.6958,211.50699,224.00668,208.63901,207.28058,199.75444,213.26353,231.05917,230.95746,228.67105,216.04506,223.41255,226.22896,207.89798,210.21071,204.70988,218.71516,218.75957,203.02223,206.9373,212.42542,209.74307,208.15265,202.55814,220.82845,211.73752,218.0311,227.59583,214.15312,228.52925,219.40955,216.25697,231.3138,212.13147,208.73625,222.86353,218.52071,216.1479,207.60931,206.41783,214.26581,223.20944,224.74893,204.86017,208.53346,199.67606,197.76018,207.82584,206.51656,229.72673,225.17554,203.63213,203.44853,217.00446,208.52863,218.87695,205.37086,221.98167,213.08424,212.14497,222.33586,223.30118,209.05557,222.573,211.81169,223.76068,220.55182,221.2823,208.24591,219.94072,221.97604,212.87863,230.78888,215.51656,230.38861,218.30215,209.48985,211.53952,216.76761,221.55836,218.59874,211.03813,229.44084,218.90054,230.31053,209.77068,210.47095,219.24152,220.10922,215.07692,205.38222
4th grade,reading,2005,WEST VIRGINIA,71.2%,16.1%,0.0%,16.8%,0.0%,0.0%,35.8%,2.1%,0.0%,32.2%,71.3%,36.6%,0.0%,4.1%,33.8%,10.233873,99.10%,34.70%,23.70%,17.20%,221.64372,214.29303,214.91577,220.3004,204.71077,205.91405,212.16841,202.43729,214.14656,197.77409,218.54352,199.73201,214.16937,211.76428,206.51201,221.50914,212.19864,205.48022,216.67166,220.51962,204.38106,208.42113,220.19217,213.55792,213.65291,206.5143,212.39316,206.12512,212.86015,202.82303,202.90979,202.10211,218.11913,220.24986,215.95872,228.89658,222.09302,227.10912,218.65199,215.4868,202.06773,218.96048,211.54131,220.97304,218.73087,218.33424,199.55261,202.81247,207.82272,217.18109,211.06306,210.49031,207.71376,212.15617,215.33281,218.62044,219.20531,202.92311,203.89944,212.32813,214.45729,216.14185,221.08604,217.90695,216.4402,209.64151,220.37216,219.81691,210.56705,207.50143,207.27802,221.48093,206.37019,208.52066,225.50385,227.46729,203.49048,226.49667,205.65417,224.31654,221.17738,209.58072,209.5609,204.06929,213.67674,219.92075,212.10799,215.34476,209.03801,221.2307,204.1459,205.40674,202.55147,222.98909,218.43837,209.52103,193.87529,220.13557,205.9333,219.39777,212.78616,216.06479,212.93753,202.17198,212.125,208.53027,212.0343,224.34229,212.86246,214.4924,220.02287,213.24815,205.36234,221.29231,221.6001,214.66051,214.29184,212.85651,220.24364,217.459,200.26241,209.55498,206.92345,202.78183,206.50012,202.82561,213.4763,222.57141,207.27861,204.19151,212.19234,206.03972,220.32663,211.51768,207.70657,210.42775,215.28421,217.88393,209.40767,213.93416,221.19614,201.49826,214.76633,198.53163,204.05225,195.70566,212.98837,225.57336,223.86151,206.34897,224.54341,222.08861,220.06837,201.97432,215.65724,205.46269,215.24416,219.24667,205.57474,225.14352,216.35884,216.61029,216.62482,210.5491,211.72308,206.04941,201.75517,201.65683,210.21588,226.52621,216.89677,216.83995,221.10025,208.43001,212.27068,215.26509,201.97459,198.32779,201.26567,219.87227,213.44748,215.35718,218.67856,226.01016,206.29576,213.96811,202.68732,210.25888,215.10909,220.11664,220.42271
4th grade,reading,2007,WEST VIRGINIA,118.6%,6.5%,0.0%,10.9%,0.0%,4.1%,50.2%,34.8%,1.7%,71.8%,61.8%,39.6%,29.9%,17.2%,0.0%,10.070291,61.40%,30.30%,26.80%,3.60%,222.11794,201.0808,226.38962,216.40302,224.35338,221.55943,210.7679,210.54155,199.55829,211.35246,198.41573,209.93071,206.66641,212.40126,221.5882,213.86116,218.2305,210.37262,221.19554,225.17142,226.70276,214.79886,218.98845,209.16011,214.19615,216.94427,197.95688,216.27719,208.63335,201.66255,210.49883,204.10101,224.99426,208.72073,213.43848,216.73756,206.50032,227.73543,205.39085,210.78224,219.9451,208.21442,210.42781,212.3577,198.84366,221.43169,216.13448,218.13765,220.17337,215.10162,219.18578,206.6633,216.57922,209.33112,224.39804,223.03865,207.97189,208.69037,207.25786,204.97656,223.66794,212.20224,210.18135,215.07767,219.80101,217.30385,217.9081,222.41846,213.3959,220.12357,202.57098,209.74681,211.00061,209.74586,214.22043,212.37773,218.51254,228.23186,225.14635,221.58656,205.69475,199.70175,219.30505,215.21028,221.32637,202.10194,212.27803,212.85771,217.08359,207.05951,204.22783,201.28581,218.8887,223.79134,226.60266,224.21327,205.14099,208.41716,212.28952,225.78343,226.20267,214.35239,203.57138,201.76003,197.20244,199.94203,196.41882,214.81584,213.12328,210.82188,209.2386,213.04988,214.60083,203.1434,224.20851,210.51012,210.3679,205.2131,201.03621,221.44687,211.35782,205.04384,205.68414,202.42944,219.53992,202.55078,195.80493,209.97614,203.54414,216.22122,218.4326,225.9373,215.74356,204.78868,210.76692,209.11595,220.36153,202.26245,218.82552,217.86301,212.98558,214.91075,203.79329,197.66321,203.94716,197.28316,207.04652,211.86226,204.88414,223.04196,226.46106,203.69527,222.6832,218.97777,218.25119,221.83063,217.0058,217.18639,218.75768,217.85146,198.68925,215.40479,228.36699,219.29906,213.36519,220.75804,205.27338,216.41084,220.94739,211.46873,206.61969,225.9895,210.6875,217.80846,210.27721,200.46048,201.62238,208.6707,200.65211,208.27368,222.13187,216.32957,226.82913,213.41661,218.68071,215.31241,212.97157,218.70752,222.35283,215.19849,218.90007
4th grade,reading,2009,WEST VIRGINIA,118.7%,31.5%,0.0%,0.0%,13.1%,0.0%,53.1%,24.2%,0.0%,69.9%,42.8%,0.0%,0.0%,0.0%,39.8%,10.214941,56.00%,23.70%,27.50%,0.00%,207.37863,203.1328,228.36638,206.90582,214.1492,224.18027,210.51587,213.3653,196.3262,202.80322,218.08939,210.5067,219.1329,231.92151,230.37721,215.11464,204.44798,202.96089,207.72641,216.75162,223.6348,221.19487,215.34665,212.76468,217.34888,219.40579,196.86426,213.9326,212.1745,219.16481,200.4588,199.03423,223.89268,214.91801,209.09468,226.15541,210.54784,216.19211,219.53363,209.27861,212.05347,204.39169,202.48372,199.89342,207.41159,208.90228,222.79836,204.24112,216.43884,219.21983,211.35593,212.51141,223.83835,213.4016,216.08984,223.41557,207.07411,212.15691,214.81178,213.3933,210.33221,206.21805,220.80276,214.21133,217.46811,202.24133,214.57649,213.44592,208.93518,210.53439,217.82574,217.19292,215.73515,222.02007,207.35481,208.92697,205.40681,214.91656,217.82094,228.02512,210.01376,207.50493,213.37849,217.14032,201.18925,222.25223,215.21892,213.45103,215.12892,209.6745,214.21523,211.13937,211.52606,217.65193,208.84822,223.38156,211.97655,213.99719,216.86577,207.99335,210.87822,213.16641,215.17125,197.46446,206.57899,199.00203,198.11655,221.59711,217.06383,216.93143,221.25203,222.61484,206.76369,213.98781,220.17473,206.37288,201.29741,206.05655,221.86513,206.1192,218.8474,210.77701,214.10706,202.79991,205.49806,214.65723,207.45889,216.58943,203.62859,204.73538,224.36737,208.85449,225.79869,221.76884,223.28612,221.59602,219.952,208.25017,202.20645,203.06261,221.2395,204.86612,201.69174,200.08217,196.87254,204.17561,216.43306,209.08258,214.39525,223.50098,208.18156,210.13847,223.28392,204.86096,206.10138,213.60858,213.30113,210.66331,202.62381,206.24045,215.52434,220.67041,217.791,228.951,211.45338,202.75333,216.82681,217.56451,203.34889,209.8027,222.26746,219.3699,208.00076,217.0293,227.6163,203.25504,220.90402,217.95042,212.39928,205.70798,209.45012,221.50069,226.26581,206.35692,217.1201,214.49409,216.42166,212.32877,210.19749,213.26981,218.42007
4th grade,reading,2011,WEST VIRGINIA,110.2%,0.0%,0.0%,5.0%,0.0%,24.0%,40.7%,25.3%,0.0%,31.9%,28.8%,9.9%,0.0%,22.7%,8.3%,10.088495,81.50%,44.70%,22.40%,26.60%,210.67238,214.25691,208.40535,200.6409,209.88788,211.28064,207.79234,199.33371,204.47256,219.62512,216.65199,194.39038,211.72356,222.14076,215.91469,221.37766,205.6073,211.55884,217.30858,210.2735,223.01787,204.7933,203.25874,204.11618,204.32977,215.75711,210.49738,199.35307,211.3929,218.46358,213.16566,217.17548,208.44864,216,216.10408,222.97911,229.11269,223.20195,212.19524,204.71036,202.62024,203.5941,213.62132,214.80766,213.72523,208.95656,206.34018,217.9149,204.86076,202.84476,214.23857,207.49907,207.44232,225.42188,221.49017,222.5392,222.41644,221.18196,215.18733,200.65573,215.74556,214.99597,210.7137,220.64502,228.66798,207.70491,211.7449,214.74625,218.24397,205.88301,203.99356,200.34882,222.77905,201.38525,210.4407,211.93262,220.77974,213.79532,211.12061,223.02675,204.95242,217.31223,206.34663,223.76816,222.88152,212.66084,207.48083,221.64035,212.97299,227.1821,217.9686,207.31284,222.37949,205.1761,213.55455,209.68025,213.93054,210.4767,206.71062,210.75514,205.66496,208.7666,216.03485,198.42448,194.65836,196.06267,214.83957,209.74341,205.05656,209.94542,204.79219,223.94539,219.71512,202.62419,228.34503,210.71518,206.37434,206.5296,209.99358,203.83174,205.25433,195.12759,201.37469,204.28622,208.58766,195.38196,195.00529,205.22357,214.33949,213.67622,225.08194,206.1653,223.13939,219.4852,204.55421,206.03371,211.69154,213.57921,206.13614,203.69925,219.82368,215.31786,202.38812,195.07152,215.77545,194.02974,216.76025,213.23952,214.88033,223.38753,206.0827,201.44327,206.99707,212.43169,206.72672,203.74448,209.74774,219.23378,214.22421,202.85789,218.29425,202.67099,221.54266,215.22574,204.90909,203.00052,212.45296,216.25215,200.70799,215.93814,217.45361,206.70767,218.93758,217.68706,216.34521,219.14847,200.21008,210.08965,199.38698,221.71504,202.96437,208.02269,205.73895,205.5098,205.0764,198.04422,207.49284,207.78072,214.6998,221.8203,206.71364
4th grade,reading,2013,WEST VIRGINIA,118.1%,0.0%,22.6%,4.5%,0.0%,3.6%,61.6%,17.4%,0.0%,55.4%,49.1%,19.2%,2.2%,0.0%,24.3%,10.205482,91.00%,0.00%,2.80%,21.50%,210.00116,217.08572,226.64908,221.1423,211.04919,207.23749,221.26099,217.60757,213.53943,207.44621,213.23357,209.80731,229.48515,231.8875,229.08794,223.42773,221.03073,206.71394,216.86719,227.37703,204.33617,211.66891,211.03369,214.89584,210.07672,224.51338,219.8607,217.59367,212.5928,204.67464,218.73076,201.18315,226.25188,218.94014,223.35359,232.34503,227.10135,218.3497,226.41327,205.59322,215.30775,207.59727,210.83507,225.76201,207.71826,229.03966,214.2236,213.496,212.28539,197.72154,195.94981,210.70309,231.567,233.47807,231.60455,214.53741,214.00731,219.29791,222.10347,212.35219,228.71104,208.89825,221.49521,206.64265,220.59584,202.94557,215.18633,211.17326,216.26508,209.04086,213.84282,215.20515,222.24367,217.55583,214.93338,211.68098,228.13667,226.3541,211.16742,229.55087,217.49927,213.75645,205.63295,216.95715,215.70755,202.29379,231.36415,226.75995,229.13066,222.27267,225.46619,205.10915,215.23123,226.21744,215.08261,204.83269,209.79288,215.63966,212.87199,225.32108,206.30103,209.86253,203.83397,206.04762,206.77681,209.49687,200.78545,210.6797,224.17818,212.61018,227.46307,215.76775,221.7041,213.80328,207.41705,205.55968,211.94455,208.22615,216.1736,222.19859,207.97316,215.80009,216.11221,208.46951,211.33015,202.78151,209.05254,210.67249,210.78259,212.46648,221.48276,218.62746,217.49249,213.47437,204.51418,203.23628,220.54918,205.99722,222.24226,213.08437,215.61311,217.09866,211.05119,203.92012,196.74725,203.17097,204.03973,224.10744,213.2124,229.65012,230.86327,212.24432,212.62575,204.21312,221.90981,205.22122,217.76929,219.76219,206.03778,217.31122,201.36945,222.46707,209.99504,221.00641,211.01843,219.14662,205.21819,204.5844,200.36276,211.04808,214.03108,220.9388,207.78041,227.71382,226.29129,208.88107,199.2272,217.30739,220.55676,200.82101,219.36061,213.93089,208.45329,216.43204,208.65547,216.20825,222.06178,211.43376,200.59787,215.41391,203.67886
4th grade,reading,2015,WEST VIRGINIA,104.2%,3.8%,0.0%,21.4%,0.0%,31.7%,54.9%,0.0%,0.0%,45.1%,36.7%,0.0%,0.0%,17.0%,27.4%,9.7994804,68.60%,36.10%,0.00%,20.10%,211.81662,210.67775,216.55113,204.62613,215.16734,210.08119,203.67267,213.36588,215.49174,205.26575,198.49704,199.38983,214.08148,221.06326,220.83778,219.40628,215.15105,205.87149,224.61148,220.67285,205.8804,203.48842,216.73882,210.10809,211.38542,223.34085,206.98759,199.76295,205.10388,219.60535,222.46219,206.6449,215.6515,230.40562,230.17061,226.4994,231.61122,222.91673,210.75172,223.84177,210.6698,220.31972,223.01729,227.02991,227.26717,212.03641,211.13437,218.50232,205.66087,219.39406,199.57304,220.02867,229.34944,228.46754,221.08267,238.05818,225.58141,220.69728,228.71542,221.87483,229.94397,222.46246,223.98958,219.93221,220.87791,220.89165,216.6447,216.67191,229.62233,219.3694,211.10075,215.21588,202.79645,223.73277,212.38441,226.9176,225.55528,234.74309,218.44531,229.93585,227.0742,212.6765,225.55255,218.83009,214.5146,211.99118,212.33357,220.78685,221.57098,214.23627,228.40807,220.32449,221.58177,205.54582,226.56197,214.6731,211.73964,233.31551,210.13161,208.31509,224.23944,213.42209,210.263,198.96477,199.48392,201.74312,215.62442,220.55229,219.56325,220.05527,214.26071,213.34355,219.92081,212.93089,219.65227,210.31497,224.61821,222.90121,216.95859,219.11823,203.21504,205.96976,205.00294,214.73026,200.84392,218.48412,201.82329,220.93817,222.32413,208.1259,225.45403,220.76634,228.01846,221.83818,213.47748,213.67574,210.59984,218.39041,220.26227,222.45233,221.97896,210.41325,224.34482,208.9969,210.15785,211.65141,213.16119,228.94287,225.77699,230.59317,223.97766,225.38528,210.64481,211.10031,214.11151,206.08542,205.85689,222.90639,213.01149,209.93977,199.80316,225.58588,230.00925,208.26575,225.33002,200.21758,215.77283,218.77269,213.60493,216.94002,219.35614,216.74529,228.50519,220.1301,223.86313,215.29466,199.82808,214.81017,220.45811,223.07483,211.47737,207.14236,214.09343,224.52184,223.85455,221.05515,222.918,219.40196,205.57555,210.28745,218.92397
