FIPS,year,profmean,profmean_stnd,female,sped,age,hispanic,asian,amind,free_lunch,red_lunch,miss_lunch,combo_pct_free_lunch,combo_pct_red_lunch,combo_pct_miss_lunch,admin_survey,wtdn,white,black,paid_lunch,lang_nr,lang_st,lang_mt,lang_om,score_oldway,score_m1,score_m2,score_m3,score_m4,score_m5,score_m6,score_m7,score_m8,score_m9,score_m10,score_m11,score_m12,score_m13,score_m14,score_m15,score_m16,score_m17,score_m18,score_m19,score_m20,score_m21,score_m22,score_m23,score_m24,score_m25,score_m26,score_m27,score_m28,score_m29,score_m30,score_m31,score_m32,score_m33,score_m34,score_m35,score_m36,score_m37,score_m38,score_m39,score_m40,score_m41,score_m42,score_m43,score_m44,score_m45,score_m46,score_m47,score_m48,score_m49,score_m50,score_m51,score_m52,score_m53,score_m54,score_m55,score_m56,score_m57,score_m58,score_m59,score_m60,score_m61,score_m62,score_m63,score_m64,score_m65,score_m66,score_m67,score_m68,score_m69,score_m70,score_m71,score_m72,score_m73,score_m74,score_m75,score_m76,score_m77,score_m78,score_m79,score_m80,score_m81,score_m82,score_m83,score_m84,score_m85,score_m86,score_m87,score_m88,score_m89,score_m90,score_m91,score_m92,score_m93,score_m94,score_m95,score_m96
"Louisiana",2007,230.043,-.3263504,.4979861,.1584344,10.18843,.0202649,.0112078,.0069948,.5982885,.1033145,0,.5982885,.1033145,0,1,17.67,.4716625,.48987,.2983969,.588998,.2794994,.1067053,.0244654,,230.0431,234.6467,235.5686,227.9654,231.065,231.5639,229.6461,237.4821,234.4427,235.506,235.7672,235.0454,233.7953,236.2834,236.4505,235.4496,229.0483,229.5044,228.2575,232.0711,230.5788,231.1726,237.1471,238.0797,238.2237,237.807,235.2894,235.5412,234.8371,236.2098,235.84,236.1477,234.5916,234.6905,234.1547,236.788,236.0516,236.2956,230.0872,229.2499,229.7795,231.6143,237.7614,237.8857,237.4856,238.5079,238.3524,238.5379,235.9878,235.6237,235.9182,236.5368,235.1245,234.8417,235.0068,236.5549,230.2926,238.195,238.0488,238.2125,238.7773,236.315,235.3585,238.478,235.7425,237.599,233.954,236.4509,236.6191,235.6166,237.256,238.1882,238.3345,237.9211,234.745,234.8433,234.3111,236.9526,236.2119,236.4566,237.8631,237.9886,237.5925,238.613,238.4585,238.646,235.2743,234.9924,235.1569,236.7118,238.2933,238.1487,238.3135,238.8801,235.5055,238.5745
"Louisiana",2009,229.432,-.3487366,.4811268,.1824048,10.22961,.0365131,.0130054,.0041884,.6182329,.0857874,.0008843,.6184292,.0855874,.0008843,1,18.37,.4672472,.4790459,.2950955,.6462032,.2473877,.1027738,.0036354,,229.4324,233.8735,234.6326,227.6765,230.9177,231.2758,228.3851,236.5222,233.8943,235.1963,235.2832,233.8644,233.0859,235.7754,235.7354,234.0577,229.1856,229.5471,227.4134,232.122,229.8242,230.2352,236.3832,237.565,237.4919,236.4744,235.1612,235.2729,233.8974,236.0694,235.1676,235.2485,234.2885,234.2224,233.0544,236.397,235.1205,235.1209,230.4353,228.8615,229.2563,231.0592,237.4068,237.3484,236.3623,238.1154,237.5053,237.4268,236.027,235.1464,235.2512,236.027,234.9567,234.1678,234.133,235.7409,230.1071,237.965,237.3725,237.3086,238.0473,235.9981,234.8114,237.9206,234.8706,236.6836,233.3033,236.0046,235.9653,234.2849,236.5334,237.7151,237.6443,236.6308,234.4986,234.4308,233.2671,236.6217,235.3388,235.3392,237.5472,237.4895,236.5085,238.2603,237.6509,237.5743,235.1613,234.3728,234.3363,235.9539,238.1002,237.5094,237.446,238.1879,235.0108,238.0523
"Louisiana",2011,230.779,-.335293,.4898615,.1865662,10.18661,.0350748,.0152405,.00465,.6203121,.0674502,.0017397,.6203121,.0674502,.0017397,1,18.13,.4719442,.4624905,.310498,.6460409,.2575657,.0947274,.001666,,230.7789,234.6127,234.6438,228.7976,232.3524,232.3324,229.4863,236.5585,234.5659,236.0211,235.7684,234.4993,233.0676,235.9145,235.586,233.9819,230.4026,230.3707,228.4003,233.3475,231.0184,231.0332,236.4042,237.7316,237.3638,236.4366,235.9223,235.6969,234.4828,236.7203,235.8954,235.6347,234.3971,234.0323,232.9688,236.4345,235.176,234.8786,231.4306,229.9457,229.9419,232.0296,237.5555,237.2057,236.3188,238.1774,237.6022,237.2274,236.6159,235.8266,235.594,236.5837,234.9507,234.2109,233.8764,235.6873,230.9646,238.0075,237.46,237.1045,238.0409,236.5089,234.7392,237.9035,234.9837,236.7895,233.3784,236.2419,235.9146,234.3048,236.6192,237.9463,237.5818,236.6593,234.6971,234.3301,233.2711,236.7556,235.4862,235.1889,237.7566,237.4079,236.5271,238.3848,237.8096,237.4374,235.2431,234.5023,234.1655,235.9901,238.2011,237.655,237.3003,238.2411,235.0227,238.0912
"Louisiana",2013,231.366,-.3482365,.4822384,.1930781,10.11294,.0435818,.0139838,.0100633,.6339048,.0756437,.00038,.6336624,.0750926,.00038,1,18.83,.4395961,.4789067,.2900715,.6510211,.2436016,.0998511,.0055262,,231.3663,235.719,235.2622,229.5468,232.8605,232.4196,230.1422,237.5603,235.8358,237.0345,236.4155,235.686,233.7878,236.4603,235.8715,234.6679,231.0678,230.6102,229.2063,233.5089,231.5837,231.1661,237.5539,238.6547,238.0185,237.5131,237.0854,236.5158,235.8234,237.432,236.9802,236.3655,235.0406,234.4,233.7589,236.7825,235.7791,235.217,231.733,230.6542,230.2273,232.2253,238.6131,238.0098,237.5359,238.8927,238.5917,237.9588,237.4794,237.0523,236.4866,237.3687,235.3742,234.9121,234.3111,236.0771,231.2998,238.8546,238.5774,237.9785,238.8236,237.4371,235.2163,238.812,235.5794,237.7754,234.0775,236.7658,236.1778,234.967,237.7537,238.8546,238.2211,237.7188,235.3204,234.6773,234.0386,237.0818,236.0665,235.5041,238.7999,238.1972,237.7279,239.0856,238.7833,238.1525,235.6465,235.1819,234.5782,236.3574,239.0342,238.7572,238.1585,239.0083,235.4784,238.9848
"Louisiana",2015,234.282,-.1962414,.4872236,.19795,10.05253,.0503344,.0145452,.0110898,.6208692,.0653544,.0016633,.6081108,.070904,.0323396,1,21.19,.4906577,.4141852,.3121131,.655732,.2364577,.1031502,.00466,,234.2819,236.8961,237.2642,232.3786,235.7254,234.9577,232.9814,238.6236,236.9845,238.1725,237.2838,236.7918,235.8137,238.4502,237.6429,236.6027,233.8555,233.0558,231.9764,236.1116,234.3748,233.6109,238.5984,239.6897,238.8479,238.4839,238.1996,237.3627,236.888,238.3659,238.0491,237.1658,237.0534,236.1805,235.6982,238.6338,237.7075,236.915,234.2445,233.3831,232.6052,234.7362,239.6324,238.8217,238.4773,239.7869,239.5378,238.6989,238.3914,238.086,237.2528,238.235,237.232,236.8448,236.0074,237.8582,233.7453,239.7309,239.4982,238.6908,239.6301,238.2701,236.9934,239.5915,237.6959,238.9099,236.209,238.8664,238.0679,237.0231,238.8696,239.9548,239.1251,238.7698,237.4355,236.5678,236.0954,239.0465,238.1105,237.3266,239.8847,239.0838,238.7498,240.0473,239.8024,238.9754,237.6095,237.2269,236.3954,238.2564,239.9783,239.7516,238.9541,239.8899,237.3702,239.8399
"Louisiana",2017,228.972,-.3369267,.4919038,.1686741,10.03735,.075059,.0179124,.0036324,.6904922,0,0,.6793905,.0133295,.0405608,,23.45,.4318345,.4465022,.2672446,0,0,0,0,,228.9717,232.5865,232.9831,227.4589,229.7636,229.4742,228.9717,234.6638,232.8962,233.2231,232.8164,232.5865,231.6791,233.5483,233.2131,232.9831,228.293,227.9617,227.4589,230.0681,229.7636,229.4742,234.7868,235.107,234.7421,234.6638,233.4735,233.1175,232.8962,233.3439,233.2231,232.8164,232.3035,231.8912,231.6791,233.6657,233.5483,233.2131,228.5998,228.293,227.9617,230.0681,235.2022,234.8644,234.7868,235.1384,235.107,234.7421,233.5927,233.4735,233.1175,233.3439,232.4107,232.3035,231.8912,233.6657,228.5998,235.2343,235.2022,234.8644,235.1384,233.5927,232.4107,235.2343,233.4809,234.9969,232.1365,234.0282,233.7052,233.4809,235.1048,235.4155,235.0665,234.9969,232.7454,232.3414,232.1365,234.1427,234.0282,233.7052,235.498,235.1738,235.1048,235.4425,235.4155,235.0665,232.8488,232.7454,232.3414,234.1427,235.5257,235.498,235.1738,235.4425,232.8488,235.5257
"Louisiana",2019,231.297,,,,,,,,,,,,,,,,,,,,,,,,231.2974,234.9121,235.3087,229.7845,232.0893,231.7999,231.2974,236.9895,235.2219,235.5487,235.1421,234.9121,234.0048,235.874,235.5387,235.3087,230.6187,230.2874,229.7845,232.3938,232.0893,231.7999,237.1124,237.4327,237.0678,236.9895,235.7991,235.4432,235.2219,235.6696,235.5487,235.1421,234.6292,234.2168,234.0048,235.9913,235.874,235.5387,230.9254,230.6187,230.2874,232.3938,237.5278,237.1901,237.1124,237.464,237.4327,237.0678,235.9184,235.7991,235.4432,235.6696,234.7364,234.6292,234.2168,235.9913,230.9254,237.5599,237.5278,237.1901,237.464,235.9184,234.7364,237.5599,235.8066,237.3226,234.4622,236.3538,236.0309,235.8066,237.4305,237.7412,237.3922,237.3226,235.0711,234.6671,234.4622,236.4684,236.3538,236.0309,237.8237,237.4995,237.4305,237.7681,237.7412,237.3922,235.1745,235.0711,234.6671,236.4684,237.8513,237.8237,237.4995,237.7681,235.1745,237.8513
"Maine",1996,232.448,.3379272,.4958258,.0751315,10.02143,.0364916,.0073359,.0164636,.23024,.0753193,.0320964,.23024,.0753193,.0320964,1,8.40,.9276704,.011493,.6337244,.6992384,.2815517,.017512,.0016979,,232.4479,226.1581,230.7921,231.589,232.9603,232.956,231.9941,227.1459,226.4814,226.6391,226.601,226.3068,230.3938,231.3113,231.1638,230.7525,232.1226,232.1021,231.5205,233.2859,232.4829,232.5137,227.3598,227.5248,227.4382,227.2555,226.908,226.9108,226.5583,226.9101,226.7733,226.7674,230.9236,230.78,230.4988,231.5158,231.2423,231.1291,232.4572,232.0225,232.0386,232.8242,227.7032,227.6502,227.418,227.6883,227.6252,227.564,227.176,226.979,227.0058,227.0576,231.1453,230.9957,230.8822,231.4575,232.3661,227.8697,227.7581,227.7239,227.7995,227.2602,231.2201,227.9347,230.7921,227.1459,230.3938,231.3113,231.1638,230.7525,227.3598,227.5248,227.4382,227.2555,230.9236,230.78,230.4988,231.5158,231.2423,231.1291,227.7032,227.6502,227.418,227.6883,227.6252,227.564,231.1453,230.9957,230.8822,231.4575,227.8697,227.7581,227.7239,227.7995,231.2201,227.9347
"Maine",2000,230.569,.2072003,.4971161,.0661106,9.937797,.0231416,.0095826,.0257462,.2194596,.0893759,.0177992,.2194596,.0893759,.0177992,1,7.93,.9279425,.0127308,.643162,.733807,.2413248,.0202656,.0046026,,230.5686,222.8842,227.914,229.3343,230.9433,230.5213,229.8794,223.6747,223.214,223.2099,222.8259,223.2247,227.3645,228.3462,227.9442,227.8191,229.7555,229.2774,229.2315,230.887,230.207,229.7766,223.9093,223.9223,223.5943,223.9144,223.4908,223.1531,223.4681,223.1543,223.5213,223.1616,227.8174,227.3828,227.4957,228.3482,228.1969,227.8097,229.6858,229.5915,229.131,230.1119,224.1234,223.8288,224.0874,223.8645,224.1433,223.8342,223.4349,223.7263,223.4034,223.4639,227.8093,227.8889,227.4821,228.1759,229.4934,224.0654,224.2899,224.0073,224.0861,223.6689,227.863,224.2325,227.914,223.6747,227.3645,228.3462,227.9442,227.8191,223.9093,223.9223,223.5943,223.9144,227.8174,227.3828,227.4957,228.3482,228.1969,227.8097,224.1234,223.8288,224.0874,223.8645,224.1433,223.8342,227.8093,227.8889,227.4821,228.1759,224.0654,224.2899,224.0073,224.0861,227.863,224.2325
"Maine",2003,237.616,.1337224,.4854955,.1488597,9.965407,.0070581,.006692,.0041625,.2467102,.0912833,.0113357,.2467102,.0912833,.0113357,1,5.30,.9650381,.0140843,.6411976,.6362467,.3145836,.0437223,.0054473,,237.6157,229.4536,234.9817,235.7003,238.4402,237.3764,236.078,230.4103,229.3266,230.2284,229.2271,229.3195,233.9999,235.8169,234.8855,234.4267,236.5862,235.4428,235.1255,238.2212,236.8792,235.7765,230.2483,231.0643,230.1949,230.2898,230.0838,229.1065,229.2252,230.0376,230.0958,229.1019,234.8708,233.8723,233.869,235.7275,235.2133,234.275,236.3397,235.9609,234.8281,236.6105,230.8984,230.0343,230.1588,230.9097,230.946,230.0798,229.8949,229.9817,229.0134,229.9106,234.7519,234.6786,233.7064,235.0874,235.6864,230.7409,230.8084,229.9507,230.7943,229.7985,234.5391,230.6546,234.9817,230.4103,233.9999,235.8169,234.8855,234.4267,230.2483,231.0643,230.1949,230.2898,234.8708,233.8723,233.869,235.7275,235.2133,234.275,230.8984,230.0343,230.1588,230.9097,230.946,230.0798,234.7519,234.6786,233.7064,235.0874,230.7409,230.8084,229.9507,230.7943,234.5391,230.6546
"Maine",2005,240.691,.1312384,.4911488,.1631004,9.946297,.0045206,.0079455,.0036312,.2124754,.1114742,.0068106,.2121721,.1114799,.0083093,1,5.36,.9691862,.0127716,.6521158,.6503432,.3044172,.0389876,.006252,,240.6915,232.2083,236.977,238.72,241.7421,240.2155,239.1004,232.5761,232.1449,233.2014,231.7665,232.1224,236.0574,238.0538,236.7526,236.4681,239.8249,238.2204,238.1534,241.3428,240.1154,238.5457,232.5119,233.4767,232.2249,232.5125,233.1046,231.7135,232.089,232.8557,233.1063,231.6898,237.1612,235.7948,235.9782,237.878,237.4858,236.1804,239.3884,239.1934,237.6041,239.651,233.3899,232.1625,232.4736,233.2307,233.4047,232.1664,232.7621,233.0383,231.6661,232.7666,236.9466,237.0078,235.677,237.266,238.7209,233.1399,233.3416,232.1301,233.1615,232.7019,236.7697,233.0953,237.254,232.7624,236.3104,238.3207,237.0212,236.7347,232.6853,233.6496,232.4014,232.6947,237.4056,236.0381,236.228,238.1402,237.7418,236.4375,233.5519,232.3263,232.6443,233.3981,233.5742,232.3391,237.1852,237.2485,235.9167,237.5164,233.2963,233.5011,232.2912,233.3256,237.0044,233.2494
"Maine",2007,242.371,.1196092,.5015723,.1534444,9.938824,.0113731,.0155397,.0047767,.276223,.0865992,.0013882,.2756716,.0864046,.0021301,1,4.67,.9460309,.0222797,.6357896,.6303723,.3228653,.0421013,.0046611,,242.3706,234.157,239.8161,240.4047,243.2814,241.9212,240.6989,235.215,234.1162,235.0072,233.7341,233.975,238.798,240.7256,239.5793,239.1932,241.3756,239.9322,239.7516,242.9095,241.5874,240.1779,235.1231,235.9322,234.8457,235.0547,234.9364,233.703,233.968,234.6814,234.8303,233.5658,239.7435,238.5196,238.633,240.5486,240.0521,238.8924,240.968,240.6704,239.2359,241.1555,235.8268,234.7559,234.9956,235.6819,235.7771,234.6938,234.6135,234.7908,233.5677,234.5128,239.5258,239.5132,238.3174,239.8304,240.2308,235.5724,235.7014,234.6374,235.5311,234.4763,239.2725,235.4523,239.9788,235.3241,238.9466,240.8824,239.7372,239.3495,235.2248,236.0335,234.9492,235.1613,239.8871,238.6626,238.7794,240.7027,240.2021,239.0432,235.9217,234.852,235.0955,235.7801,235.8763,234.7948,239.666,239.6543,238.458,239.9772,235.6641,235.7948,234.7318,235.6271,239.4101,235.5425
"Maine",2009,244.456,.193572,.4882983,.172006,9.931046,.0101553,.014315,.0059533,.3875864,.0172445,0,.3860913,.0172445,.0029883,1,5.12,.9395934,.0299828,.5951691,.6484991,.3052125,.0407792,.0055093,,244.4557,236.2891,243.0678,242.5197,245.7094,243.9425,242.7408,238.1085,236.3632,237.4682,235.7962,236.1662,241.9548,244.2441,242.7509,242.4172,243.8167,241.9822,241.875,245.2715,243.9584,242.1445,238.0466,239.0761,237.6413,237.9884,237.4865,235.8801,236.2683,237.0789,237.3381,235.6845,243.1665,241.5885,241.8278,244.0088,243.5258,242.0219,243.3399,243.1033,241.2841,243.451,238.9892,237.582,237.961,238.7573,238.9521,237.5282,237.1004,237.3833,235.7956,236.9558,242.8814,242.9537,241.4149,243.2353,242.5876,238.6653,238.8968,237.504,238.6368,237.0044,242.6398,238.5777,243.2878,238.2573,242.1559,244.456,242.9639,242.6271,238.1853,239.2144,237.7822,238.1328,243.3607,241.7816,242.0245,244.2168,243.7274,242.2241,239.1189,237.7127,238.0962,238.8911,239.0864,237.6647,243.0709,243.1433,241.6035,243.4324,238.7904,239.0233,237.6315,238.7667,242.8245,238.6997
"Maine",2011,244.257,.1489159,.4841234,.1609619,9.923127,.0157401,.0209886,.004714,.3867729,.0721173,.0015935,.3867729,.0721173,.0015935,1,4.80,.9174061,.0323598,.5395163,.6469898,.2946989,.0516638,.0066475,,244.257,236.0827,242.489,242.4997,245.2602,243.7309,242.5998,237.6868,236.3461,237.0152,235.5802,236.0232,241.5348,243.4529,242.1828,241.9017,243.5482,241.9503,241.8939,244.8286,243.5586,241.9867,237.8185,238.441,237.233,237.6269,237.2122,235.8514,236.3041,236.632,236.9423,235.5297,242.53,241.184,241.46,243.2321,242.7911,241.5167,243.0797,242.8629,241.286,243.056,238.5338,237.3667,237.7845,238.1381,238.3711,237.1785,236.8318,237.1566,235.8178,236.5652,242.2643,242.3608,241.0594,242.5156,242.3526,238.2266,238.4875,237.3387,238.071,236.7822,242.0645,238.1842,242.829,237.9177,241.8455,243.7804,242.5114,242.2247,238.0335,238.6557,237.451,237.8496,242.8301,241.4818,241.7623,243.5532,243.1012,241.827,238.7348,237.5689,237.9928,238.3455,238.5784,237.3886,242.5566,242.6523,241.3485,242.8184,238.4202,238.6825,237.5345,238.2712,242.348,238.372
"Maine",2013,245.847,.1655975,.4834792,.1821878,9.932671,.0178413,.0159267,.0049201,.4496956,.0156749,.0003868,.4496956,.0156749,.0003868,1,4.56,.9221519,.0266517,.5342427,.6703243,.2774842,.0467521,.0054393,,245.847,237.3793,244.4132,243.9155,247.0986,245.4774,244.0089,239.3021,237.6147,238.548,237.0043,237.2911,243.31,245.589,244.1958,243.7257,245.2104,243.5248,243.2271,246.7618,245.2144,243.5484,239.3752,240.2527,238.9241,239.2076,238.7105,237.2451,237.5461,238.2379,238.4468,236.9205,244.5207,243.0501,243.1954,245.4137,244.8213,243.4223,244.8398,244.4378,242.7711,244.8052,240.2868,238.9989,239.3104,239.9886,240.1496,238.8318,238.4026,238.6289,237.1804,238.1398,244.3032,244.3041,242.8775,244.5886,244.0217,240.0188,240.211,238.9368,239.8865,238.3241,244.0518,239.9449,244.744,239.5266,243.6123,245.9077,244.5154,244.0379,239.584,240.4614,239.1358,239.4226,244.8127,243.3396,243.4876,245.726,245.1212,243.7221,240.482,239.195,239.5113,240.1901,240.3498,239.0344,244.5874,244.5857,243.1567,244.8812,240.2067,240.399,239.1255,240.0796,244.3257,240.1259
"Maine",2015,242.245,.0841721,.4907138,.1797208,9.902153,.0181703,.0147333,.0069864,.4665135,.0134891,.00082,.4642572,.0163919,.0012156,1,6.04,.9053698,.0373609,.5187366,.6590891,.2727655,.0562024,.0119429,,242.2447,233.9514,240.7327,240.402,243.2822,241.7335,240.597,235.7958,234.3377,234.899,233.4405,233.9496,239.6928,241.7192,240.4225,240.1388,241.4878,239.8674,239.8465,242.859,241.5722,239.9883,236.0017,236.5461,235.3165,235.7536,235.2051,233.8334,234.3277,234.5096,234.8689,233.4437,240.7148,239.3354,239.6407,241.4951,241.0346,239.7415,241.0274,240.8344,239.243,241.0716,236.7052,235.5243,235.9682,236.2278,236.483,235.2783,234.8182,235.1696,233.8281,234.4834,240.4437,240.5521,239.2269,240.7513,240.3259,236.3826,236.6506,235.4954,236.1671,234.7868,240.2469,236.3314,241.1767,236.0952,240.0984,242.147,240.853,240.5699,236.2809,236.8242,235.6003,236.0493,241.1067,239.7257,240.0447,241.9153,241.4485,240.1571,236.966,235.7881,236.2453,236.4972,236.7579,235.5583,240.8264,240.9415,239.6146,241.1562,236.6346,236.9097,235.757,236.4332,240.6265,236.5816
"Maine",2017,239.899,.0243363,.4947318,.1905954,9.929829,.029883,.0148039,.0080438,.450498,.0081237,.0018643,.4375606,.0138062,.0149373,1,6.10,.8808312,.0391479,.5395141,0,0,0,0,,239.899,231.7057,238.1819,238.0196,241.1792,239.5529,239.899,233.3845,232.0566,232.8916,231.339,231.7057,237.1364,239.3935,237.9868,238.1819,239.3391,237.6532,238.0196,240.8571,241.1792,239.5529,233.5709,234.3689,233.0236,233.3845,233.1564,231.6937,232.0566,232.5861,232.8916,231.339,238.379,236.9018,237.1364,239.2303,239.3935,237.9868,238.9844,239.3391,237.6532,240.8571,234.5029,233.2114,233.5709,234.1139,234.3689,233.0236,232.8529,233.1564,231.6937,232.5861,238.1761,238.379,236.9018,239.2303,238.9844,234.2445,234.5029,233.2114,234.1139,232.8529,238.1761,234.2445,238.3405,233.4916,237.2815,239.5463,238.1412,238.3405,233.6713,234.4683,233.1257,233.4916,238.5192,237.0421,237.2815,239.3808,239.5463,238.1412,234.5966,233.3068,233.6713,234.2105,234.4683,233.1257,238.3134,238.5192,237.0421,239.3808,234.3354,234.5966,233.3068,234.2105,238.3134,234.3354
"Maine",2019,240.758,,,,,,,,,,,,,,,,,,,,,,,,240.7576,232.5643,239.0405,238.8782,242.0378,240.4114,240.7576,234.2431,232.9152,233.7501,232.1976,232.5643,237.995,240.2521,238.8454,239.0405,240.1977,238.5118,238.8782,241.7157,242.0378,240.4114,234.4295,235.2275,233.8822,234.2431,234.015,232.5523,232.9152,233.4447,233.7501,232.1976,239.2376,237.7603,237.995,240.0889,240.2521,238.8454,239.843,240.1977,238.5118,241.7157,235.3615,234.07,234.4295,234.9725,235.2275,233.8822,233.7115,234.015,232.5523,233.4447,239.0347,239.2376,237.7603,240.0889,239.843,235.1031,235.3615,234.07,234.9725,233.7115,239.0347,235.1031,239.199,234.3501,238.1401,240.4049,238.9998,239.199,234.5299,235.3269,233.9842,234.3501,239.3778,237.9007,238.1401,240.2394,240.4049,238.9998,235.4552,234.1654,234.5299,235.0691,235.3269,233.9842,239.172,239.3778,237.9007,240.2394,235.194,235.4552,234.1654,235.0691,239.172,235.194
"Maryland",1996,221.467,-.0314971,.508161,.0579704,9.684027,.0677183,.0380314,.0189032,.2244157,.0575293,.0081776,.2244157,.0575293,.0081776,1,26.04,.5547543,.3199429,.6712435,.7160517,.2351624,.0456619,.003124,,221.4672,224.0804,219.2579,220.6408,221.5974,219.3122,221.3815,222.016,224.0767,224.1523,222.0853,224.2482,218.9233,219.4545,217.8614,219.4653,220.8074,218.4341,220.8412,220.0746,221.4698,219.1376,222.1299,222.2338,220.5592,222.2292,224.1461,222.1252,224.231,222.8172,224.2941,222.2883,219.1339,217.4256,219.1996,218.6054,219.6236,218.0167,219.2008,220.9642,218.6106,219.8526,222.3283,220.6802,222.3174,221.3418,222.4191,220.7965,222.8222,224.277,222.3134,222.9805,218.1752,219.3745,217.71,218.7144,219.3277,221.4232,222.4915,220.8941,221.5401,222.9752,218.411,221.6024,219.2579,222.016,218.9233,219.4545,217.8614,219.4653,222.1299,222.2338,220.5592,222.2292,219.1339,217.4256,219.1996,218.6054,219.6236,218.0167,222.3283,220.6802,222.3174,221.3418,222.4191,220.7965,218.1752,219.3745,217.71,218.7144,221.4232,222.4915,220.8941,221.5401,218.411,221.6024
"Maryland",2000,222.310,-.0736265,.5071567,.0383356,9.699071,.0884244,.0339893,.0213018,.2431719,.0746401,.0262749,.2431719,.0746401,.0262749,1,23.63,.5020179,.352996,.5839169,.652446,.2831998,.0591161,.0052382,,222.3104,225.0065,220.0867,221.1061,222.0664,220.3788,222.0727,222.9465,224.8153,224.6931,223.1888,225.1005,219.5166,219.9486,218.8509,220.1113,220.9346,219.125,221.1677,220.7237,221.8123,220.053,222.909,222.8034,221.6365,223.05,224.5353,223.0395,224.8891,223.4961,224.7858,223.3076,219.4127,218.1842,219.602,219.209,219.957,218.8235,219.5141,220.9825,219.161,220.3789,222.7746,221.6056,222.9817,222.0136,222.9035,221.757,223.3487,224.6099,223.1374,223.6024,218.5725,219.4912,218.2743,219.1606,219.5306,221.9729,222.8474,221.6977,222.1219,223.4377,218.6441,222.0565,220.0867,222.9465,219.5166,219.9486,218.8509,220.1113,222.909,222.8034,221.6365,223.05,219.4127,218.1842,219.602,219.209,219.957,218.8235,222.7746,221.6056,222.9817,222.0136,222.9035,221.757,218.5725,219.4912,218.2743,219.1606,221.9729,222.8474,221.6977,222.1219,218.6441,222.0565
"Maryland",2003,233.080,-.0318689,.4924382,.1028383,9.756395,.0579799,.0580331,.0027634,.2780213,.0818372,.0177022,.2780213,.0818372,.0177022,1,18.67,.5067773,.369002,.5967652,.5465021,.2980642,.1489957,.0064381,,233.0798,235.3654,231.1215,231.5391,232.8792,231.1908,232.7715,233.5618,234.9729,235.1133,233.6113,235.358,230.3166,231.0127,229.9098,231.0728,231.4263,229.5992,231.5731,231.5637,232.5659,230.8033,233.3394,233.4569,232.2914,233.5761,234.7734,233.2616,234.9684,233.9555,235.1148,233.6336,230.2542,229.004,230.3463,230.2866,230.957,229.8137,230.0315,231.4613,229.6185,231.1659,233.262,232.0759,233.3418,232.6898,233.4766,232.3259,233.6262,234.7776,233.2859,233.9735,229.4248,230.2897,229.0453,230.1768,230.0423,232.4827,233.2713,232.1009,232.7194,233.6475,229.4574,232.5046,231.1215,233.5618,230.3166,231.0127,229.9098,231.0728,233.3394,233.4569,232.2914,233.5761,230.2542,229.004,230.3463,230.2866,230.957,229.8137,233.262,232.0759,233.3418,232.6898,233.4766,232.3259,229.4248,230.2897,229.0453,230.1768,232.4827,233.2713,232.1009,232.7194,229.4574,232.5046
