grade,subject,year,FIPS,white,black,hispanic,asian,amind,multirace_unclass,free_lunch,red_lunch,miss_lunch,no_freelunch,combo_pct_free_lunch,combo_pct_red_lunch,combo_pct_miss_lunch,lep,sped,testage,nonEnglish_neverathome,nonEnglish_sometimesathome,nonEnglish_alwaysathome,nonEnglish_miss,unadj_score,adj_race_03,adj_lunch_03,adj_LEP_03,adj_SPED_03,adj_age_03,adj_Enlang_03,adj_racelunch_03,adj_raceLEP_03,adj_raceSPED_03,adj_raceage_03,adj_raceEnlang_03,adj_lunchLEP_03,adj_lunchSPED_03,adj_lunchage_03,adj_lunchEnlang_03,adj_LEPSPED_03,adj_LEPage_03,adj_LEPEnlang_03,adj_SPEDage_03,adj_SPEDEnlang_03,adj_ageEnlang_03,adj_racelunchLEP_03,adj_racelunchSPED_03,adj_racelunchage_03,adj_racelunchEnlang_03,adj_raceLEPSPED_03,adj_raceLEPage_03,adj_raceLEPEnlang_03,adj_raceSPEDage_03,adj_raceSPEDEnlang_03,adj_raceageEnlang_03,adj_lunchLEPSPED_03,adj_lunchLEPage_03,adj_lunchLEPEnlang_03,adj_lunchSPEDage_03,adj_lunchSPEDEnlang_03,adj_lunchageEnlang_03,adj_LEPSPEDage_03,adj_LEPSPEDEnlang_03,adj_LEPageEnlang_03,adj_SPEDageEnlang_03,adj_racelunchLEPSPED_03,adj_racelunchLEPage_03,adj_racelunchLEPEnlang_03,adj_racelunchSPEDage_03,adj_racelunchSPEDEnlang_03,adj_racelunchageEnlang_03,adj_raceLEPSPEDage_03,adj_raceLEPSPEDEnlang_03,adj_raceLEPageEnlang_03,adj_raceSPEDageEnlang_03,adj_lunchLEPSPEDage_03,adj_lunchLEPSPEDEnlang_03,adj_lunchLEPageEnlang_03,adj_lunchSPEDageEnlang_03,adj_LEPSPEDageEnlang_03,adj_racelunchLEPSPEDage_03,adj_racelunchLEPSPEDEnlang_03,adj_racelunchLEPageEnlang_03,adj_racelunchSPEDageEnlang_03,adj_raceLEPSPEDageEnlang_03,adj_lunchLEPSPEDageEnlang_03,adj_racelunchLEPSPEDageEnlang_03,adj_Clunch_03,adj_raceClunch_03,adj_ClunchLEP_03,adj_ClunchSPED_03,adj_Clunchage_03,adj_ClunchEnlang_03,adj_raceClunchLEP_03,adj_raceClunchSPED_03,adj_raceClunchage_03,adj_raceClunchEnlang_03,adj_ClunchLEPSPED_03,adj_ClunchLEPage_03,adj_ClunchLEPEnlang_03,adj_ClunchSPEDage_03,adj_ClunchSPEDEnlang_03,adj_ClunchageEnlang_03,adj_raceClunchLEPSPED_03,adj_raceClunchLEPage_03,adj_raceClunchLEPEnlang_03,adj_raceClunchSPEDage_03,adj_raceClunchSPEDEnlang_03,adj_raceClunchageEnlang_03,adj_ClunchLEPSPEDage_03,adj_ClunchLEPSPEDEnlang_03,adj_ClunchLEPageEnlang_03,adj_ClunchSPEDageEnlang_03,adj_raceClunchLEPSPEDage_03,adj_raceClunchLEPSPEDEnlang_03,adj_raceClunchLEPageEnlang_03,adj_raceClunchSPEDageEnlang_03,adj_ClunchLEPSPEDageEnlang_03,adj_raceCluncLEPSPEDageEnlang_03,adj_race,adj_lunch,adj_LEP,adj_SPED,adj_age,adj_Enlang,adj_racelunch,adj_raceLEP,adj_raceSPED,adj_raceage,adj_raceEnlang,adj_lunchLEP,adj_lunchSPED,adj_lunchage,adj_lunchEnlang,adj_LEPSPED,adj_LEPage,adj_LEPEnlang,adj_SPEDage,adj_SPEDEnlang,adj_ageEnlang,adj_racelunchLEP,adj_racelunchSPED,adj_racelunchage,adj_racelunchEnlang,adj_raceLEPSPED,adj_raceLEPage,adj_raceLEPEnlang,adj_raceSPEDage,adj_raceSPEDEnlang,adj_raceageEnlang,adj_lunchLEPSPED,adj_lunchLEPage,adj_lunchLEPEnlang,adj_lunchSPEDage,adj_lunchSPEDEnlang,adj_lunchageEnlang,adj_LEPSPEDage,adj_LEPSPEDEnlang,adj_LEPageEnlang,adj_SPEDageEnlang,adj_racelunchLEPSPED,adj_racelunchLEPage,adj_racelunchLEPEnlang,adj_racelunchSPEDage,adj_racelunchSPEDEnlang,adj_racelunchageEnlang,adj_raceLEPSPEDage,adj_raceLEPSPEDEnlang,adj_raceLEPageEnlang,adj_raceSPEDageEnlang,adj_lunchLEPSPEDage,adj_lunchLEPSPEDEnlang,adj_lunchLEPageEnlang,adj_lunchSPEDageEnlang,adj_LEPSPEDageEnlang,adj_racelunchLEPSPEDage,adj_racelunchLEPSPEDEnlang,adj_racelunchLEPageEnlang,adj_racelunchSPEDageEnlang,adj_raceLEPSPEDageEnlang,adj_lunchLEPSPEDageEnlang,adj_racelunchLEPSPEDageEnlang,adj_Clunch,adj_raceClunch,adj_ClunchLEP,adj_ClunchSPED,adj_Clunchage,adj_ClunchEnlang,adj_raceClunchLEP,adj_raceClunchSPED,adj_raceClunchage,adj_raceClunchEnlang,adj_ClunchLEPSPED,adj_ClunchLEPage,adj_ClunchLEPEnlang,adj_ClunchSPEDage,adj_ClunchSPEDEnlang,adj_ClunchageEnlang,adj_raceClunchLEPSPED,adj_raceClunchLEPage,adj_raceClunchLEPEnlang,adj_raceClunchSPEDage,adj_raceClunchSPEDEnlang,adj_raceClunchageEnlang,adj_ClunchLEPSPEDage,adj_ClunchLEPSPEDEnlang,adj_ClunchLEPageEnlang,adj_ClunchSPEDageEnlang,adj_raceClunchLEPSPEDage,adj_raceClunchLEPSPEDEnlang,adj_raceClunchLEPageEnlang,adj_raceClunchSPEDageEnlang,adj_ClunchLEPSPEDageEnlang,adj_raceCluncLEPSPEDageEnlang
8th grade,mathematics,2019,ALABAMA,,,,,,,,,,,,,,,,,,,,,262.83493,274.10385,267.08377,255.62112,264.70844,276.63687,252.95679,283.11227,261.09818,258.17337,265.73724,262.01849,272.05276,268.28271,266.41052,273.0715,263.17438,264.91394,253.32422,264.60501,263.1188,273.89319,268.00497,279.10785,283.37366,274.6301,260.96097,269.31143,279.7919,266.7804,259.37088,268.53586,264.90567,284.88916,271.71054,275.18091,264.28629,267.83994,276.11304,268.50949,271.1171,267.64639,270.4599,279.33533,277.87894,274.8396,267.03101,263.75949,266.64267,269.95154,260.21313,260.9198,263.5047,271.42474,263.88437,260.69009,273.36792,266.04819,264.34564,274.26639,277.17105,272.90427,263.77457,263.39511,277.09729,271.02521,260.36954,262.33945,263.78571,268.26752,278.14398,267.61908,284.77246,275.05203,264.66159,282.49252,278.20847,270.47763,269.64301,269.93216,279.82614,284.80756,266.87573,279.44067,267.14209,263.48474,269.5546,258.80392,277.2413,277.04907,282.00269,264.65186,270.37537,268.95718,270.50772,264.08066,272.6698,262.30295,258.30862,271.24133,273.32703,261.02744,276.98666,260.9725,268.73846,258.7291,261.86771,262.06168,263.65674,276.13904,264.25052,263.75052,276.34433,254.96565,270.66061,275.1232,260.3429,271.85529,262.36368,270.44388,267.47186,276.50711,267.24405,259.28796,255.97687,263.5809,261.62314,277.43677,277.67862,279.4823,265.90521,275.37601,280.98837,266.04337,264.24982,270.9024,266.64163,265.39627,262.15115,262.12897,262.13394,258.44247,270.45737,269.62994,255.63388,267.10864,267.00797,269.79352,268.5979,268.01404,264.92673,264.77896,262.57346,269.14246,267.20328,261.52429,264.68991,274.19443,261.29196,271.00125,277.56174,265.32416,261.43713,262.91037,270.94113,257.98959,258.97012,268.64328,267.61032,273.49689,257.86124,258.50079,262.66592,272.24731,275.92722,277.21869,272.65527,261.57504,263.67798,264.9715,274.28741,275.32709,259.26462,263.15247,278.18262,263.11682,277.13507,279.7793,270.66748,270.52008,277.48862
8th grade,mathematics,1996,ALASKA,93.2%,21.5%,0.0%,0.0%,44.2%,12.0%,6.4%,11.7%,26.5%,18.8%,9.5%,0.0%,26.2%,28.6%,0.0%,13.81354,47.4%,27.1%,34.4%,2.5%,278.41199,267.03888,268.90475,278.97559,287.23212,285.26761,266.73166,273.37442,281.87332,280.90939,265.80222,278.31253,265.30447,284.05106,282.6153,276.78873,263.87997,268.32568,269.55612,273.09668,282.26099,277.66956,264.09473,275.65097,283.61984,274.77258,264.73007,276.41672,272.61877,269.18842,280.19446,268.81854,279.23175,276.35861,283.83551,271.04205,280.12051,266.56638,284.58353,269.56772,285.43683,281.20407,276.72467,278.70715,280.55338,280.63187,278.4523,279.90445,265.09363,264.0271,270.25345,260.09033,286.22153,286.79553,265.0957,287.16156,275.01175,280.05103,267.97861,276.87103,281.54184,265.12335,271.95944,271.5806,275.03488,282.37439,269.84628,270.40173,282.10159,282.64706,263.35184,277.28253,268.32031,269.69095,274.7467,278.20535,277.91254,283.60367,264.96564,284.73859,276.89169,282.00269,263.25143,274.35168,262.7308,282.04816,272.13168,285.18369,268.32565,267.60782,271.5936,272.82101,279.50793,280.88748,264.86719,272.30664,286.02744,284.2261,284.70496,266.75717,288.03525,280.49997,279.44211,287.24051,284.98157,272.60846,271.62946,285.36523,285.73529,278.30188,274.99002,275.94293,283.79819,272.5676,286.64828,275.11679,277.6741,267.35532,274.26285,281.96503,285.07156,265.84045,267.87558,283.42328,279.56903,285.44839,268.06567,268.67361,272.83179,281.47702,288.38953,288.82437,275.27859,283.35526,281.1723,284.28979,287.84512,283.14328,280.91974,287.14496,270.8302,284.79654,280.76367,270.56223,272.35361,265.13501,271.23547,270.55365,275.2572,276.37009,276.6441,289.60126,266.35849,280.7785,284.21271,279.84509,273.87845,273.61438,287.60114,288.24255,270.38678,277.29556,271.16281,268.04001,275.63028,284.90601,275.82062,273.24841,275.02826,273.97037,270.06747,268.43909,269.26462,289.96875,269.5097,272.71881,280.78119,281.43741,276.44714,278.04364,266.63629,268.3938,267.60397,271.13596,271.35944,276.86887,287.4913,269.17917,268.72595,288.80078,274.34512
8th grade,mathematics,2003,ALASKA,65.3%,0.5%,7.7%,0.0%,0.0%,3.5%,13.2%,19.0%,5.7%,59.0%,12.9%,32.0%,0.0%,0.0%,41.4%,14.136619,,,,,280.65616,287.49384,273.90421,289.29956,279.0936,275.62552,269.92758,273.88376,274.82928,265.59851,274.47067,282.96225,279.04428,286.79062,272.82932,285.33286,282.44669,280.38412,276.43942,269.07373,288.10837,272.64792,282.19452,267.11728,272.10858,275.8765,274.35599,272.59851,282.45078,283.48035,270.43805,275.94943,275.64392,287.66898,272.60858,279.24496,285.20956,287.17087,288.83578,272.64557,284.16129,289.7381,269.59067,289.04779,265.68253,267.11987,286.10458,265.76752,275.76645,278.98239,283.07657,283.06104,282.42044,271.97418,277.23895,289.53891,290.7464,269.98816,288.33478,281.67572,279.5726,291.22037,277.40988,288.31918,276.85104,286.91647,284.09454,276.96954,272.91812,281.08365,267.14954,287.44196,269.47778,276.05994,278.28604,283.23511,272.54776,277.93967,280.29361,276.71371,289.09723,271.98599,287.53787,282.01541,274.0347,273.62259,278.3428,281.22861,275.08493,278.74023,279.99234,271.4472,283.61328,264.6795,274.35931,281.38095,277.30554,275.0607,272.2522,283.37274,288.35437,284.009,270.17429,273.36087,277.58838,278.7464,284.00876,286.15485,269.79016,279.03146,281.59912,273.75464,286.37897,281.35507,282.63562,291.25815,272.48276,277.15222,264.14203,267.02432,271.54788,271.3848,285.68817,286.578,274.87677,281.23953,287.87619,284.82056,284.72617,276.28778,270.90796,278.51416,270.92935,292.79358,285.66409,291.12466,282.06683,273.96158,277.28311,288.23248,275.69714,287.90967,277.38132,279.48615,286.25577,275.97043,274.39929,288.01236,275.65308,267.37689,269.71414,273.41742,266.74026,277.64932,280.36884,276.15186,288.41568,288.54623,288.13788,270.32867,265.22244,267.01056,266.48001,286.18118,286.19006,272.74103,273.99194,283.67471,270.80426,278.9985,275.50867,272.28555,272.40436,269.5011,288.70035,281.53766,281.48685,277.66647,275.51074,266.21167,267.27597,274.98978,272.91446,285.91342,285.18375,285.12396,282.32346,266.08368,275.02536,283.25943,279.05353
8th grade,mathematics,2005,ALASKA,74.2%,6.9%,31.3%,3.8%,8.9%,0.0%,28.5%,21.4%,8.0%,70.2%,5.4%,26.9%,0.0%,24.5%,6.5%,13.884895,,,,,287.39694,270.02231,267.99695,287.98639,284.83658,278.5835,271.99179,278.71579,269.88568,277.30545,272.8006,281.47571,284.97958,289.26514,270.18112,272.5441,278.03641,294.10135,276.41235,276.63199,284.62051,278.465,270.26883,280.96957,282.02582,282.92105,284.86667,281.46985,269.24332,282.50778,272.69601,283.09763,287.38669,285.47263,278.61703,267.6019,279.01672,289.54831,279.46011,271.71353,285.12576,271.7627,267.60239,268.59491,284.17703,267.20074,286.50677,271.79471,283.15143,277.97104,280.43784,265.90359,287.81677,272.55365,278.63617,286.11279,294.77191,276.78165,275.5907,289.49326,273.741,269.15167,285.2872,278.82803,270.37323,275.58719,282.68201,279.9722,281.01813,266.2175,284.0853,280.90314,286.48218,270.52408,285.52734,277.25476,272.66531,275.26288,278.78394,269.9472,271.48346,274.41946,269.11392,279.40375,272.54547,271.34769,278.10657,286.22696,279.58063,282.74188,280.35349,276.19656,268.87601,274.95782,270.65741,283.9548,265.92569,274.56839,287.67722,288.09195,269.02325,285.66565,281.7135,285.83698,268.13464,272.16739,275.64047,289.36716,276.73764,272.94443,280.10782,293.43103,287.30746,281.77908,279.21616,276.96887,279.23337,289.85095,275.65985,284.90149,266.45743,290.02377,287.80115,273.54404,270.93326,281.83957,265.86899,269.82285,282.28802,275.83728,277.93256,282.54877,270.28909,282.42444,275.48572,287.72995,271.75238,279.26483,275.19742,273.59088,278.4866,286.47183,274.70212,288.32346,275.40567,280.4538,273.64075,290.50888,287.73569,270.61023,289.72656,294.29681,283.01233,281.7695,273.84656,283.44424,276.61691,284.01608,277.46817,275.98764,285.85477,286.83493,268.16544,269.27252,284.10638,282.79712,288.11618,271.59763,277.15451,291.25943,290.59723,287.38849,287.87503,285.854,288.88864,284.18286,276.93509,277.84857,288.00235,284.32629,272.37231,270.31497,282.00754,288.96692,277.03787,288.97763,287.27969,277.14349,275.83469,278.90247,284.96356
8th grade,mathematics,2007,ALASKA,41.3%,26.1%,34.1%,0.0%,6.2%,20.5%,23.8%,26.2%,0.0%,89.0%,51.7%,12.8%,19.6%,17.2%,26.7%,14.00041,,,,,281.11945,273.03806,278.70248,295.38702,290.1091,292.10995,286.37631,276.40375,291.3306,285.0759,273.87286,275.3761,295.81213,278.7341,277.79486,273.82642,294.58939,284.44852,289.16696,278.46402,273.24869,279.11057,277.45227,286.73907,287.12982,275.00391,270.06793,280.17505,275.44687,277.48514,280.79233,271.51147,273.98032,275.69907,284.15662,277.16406,273.11261,276.66171,289.76944,283.37137,292.65604,287.30148,275.57666,289.47034,287.28577,286.06009,270.48981,292.91095,281.63315,280.87918,285.38742,280.73965,282.82751,275.87701,290.59503,277.78522,287.97357,273.70602,284.79733,278.14966,271.22659,291.08206,281.94748,284.50269,291.22116,270.34363,275.8349,287.35342,271.69318,287.70792,290.8288,282.698,275.20236,288.67426,291.36902,296.65524,282.23178,275.29987,269.78357,290.05957,276.94705,289.57672,278.14664,274.66824,288.65561,281.08908,280.11285,275.12787,294.16928,292.20013,282.01947,284.61194,279.17776,278.70844,290.34836,278.19409,270.51251,272.68274,277.87463,286.75415,290.74063,282.78653,287.37329,275.36087,267.315,288.73975,291.0961,289.85974,279.09747,281.85388,286.17722,288.39981,297.52969,276.8735,273.26773,285.83667,285.91269,280.19699,289.79465,283.96506,286.61057,275.3244,275.47931,274.06357,282.60049,272.638,286.85907,284.74991,289.98514,280.11047,280.10007,280.95474,282.01709,291.86139,290.04019,290.66913,293.51163,271.88312,290.0571,279.68597,282.52444,276.11621,291.13971,285.9761,282.7355,288.10089,275.40128,284.14377,275.06815,290.44598,277.15543,296.0463,278.55338,288.77429,289.52432,285.37952,286.51096,281.44623,272.17606,278.65494,267.79294,274.43918,289.97079,292.01263,289.99701,279.41858,269.03189,273.19171,289.42044,291.31149,287.86722,293.94519,272.90485,278.94061,274.98849,278.45782,292.20154,274.74539,268.03082,267.67957,287.70654,280.70828,289.18039,277.30029,288.81094,274.37814,281.24762,273.98608,282.0737,272.91815,275.32803
8th grade,mathematics,2009,ALASKA,61.9%,0.0%,29.6%,31.1%,8.1%,21.2%,46.4%,0.0%,26.0%,90.3%,8.6%,0.0%,23.3%,0.0%,0.0%,14.22409,,,,,281.19934,283.2587,292.88098,287.20129,284.75848,276.17181,273.64584,271.43228,278.69598,290.55441,284.24561,284.21933,276.45621,273.25415,283.40079,276.23895,292.75055,284.4194,290.32025,273.45557,283.14075,271.88599,274.2337,286.05753,284.64975,279.89932,270.9455,294.74634,287.46075,288.52097,286.2951,282.42484,287.28937,281.14417,275.69012,288.73706,275.91672,281.3074,274.71567,276.78091,274.28299,278.10641,287.14124,292.58701,292.64178,281.87778,280.39792,291.19189,290.43143,284.58194,291.23914,282.87637,286.11621,295.21216,293.86899,293.01913,284.88983,270.93481,279.88785,287.7869,291.29138,280.74655,292.88138,273.45554,275.23291,274.10608,290.32504,287.88318,279.75867,290.53561,286.9501,281.74976,291.19122,290.42651,283.63889,275.37726,295.60303,292.78,293.10471,276.52502,283.22171,288.28619,274.33548,277.03488,279.99643,293.16504,294.12698,287.78418,274.98672,280.04724,271.16977,280.01147,287.94394,288.64279,282.9834,273.28479,271.97531,269.66266,274.28992,274.49695,275.33032,281.13641,273.49219,272.23618,290.52451,278.94977,268.08759,274.93854,284.36893,279.30862,275.992,282.09445,275.68109,279.96524,273.8313,272.10974,288.1514,281.27472,279.56821,275.7547,282.11996,274.06595,272.84094,288.5553,289.99359,272.22086,280.98187,276.19043,280.74554,286.21738,275.62537,282.30151,282.19031,281.8302,282.6991,292.70386,273.24078,272.15717,282.42526,292.34088,280.55228,269.31845,281.68985,289.55392,278.77045,283.24341,274.85529,278.90054,277.39828,278.00751,285.71722,284.36304,274.90738,287.49991,287.90384,273.62979,278.90417,286.42288,275.62231,277.11099,275.1384,279.43152,270.85535,285.74341,281.71866,270.93054,269.16742,288.28525,273.25708,271.44339,291.892,282.8775,291.53662,283.96414,287.13156,267.93671,275.46869,269.96484,290.61508,280.96146,279.03238,286.18353,271.04712,271.81104,275.66653,275.29688,271.68024,290.06247,269.27426,291.7641,273.77585
8th grade,mathematics,2011,ALASKA,75.4%,11.0%,33.4%,0.0%,46.3%,0.0%,63.4%,21.7%,21.2%,52.6%,8.6%,0.0%,30.2%,4.2%,10.7%,14.100516,,,,,278.80164,276.95554,284.18829,287.42572,287.70999,286.90237,291.02844,278.68481,288.13959,276.83554,284.42859,272.37277,281.41351,277.8316,287.89633,286.82462,283.04861,281.61276,285.19189,282.06317,285.10367,292.44043,276.483,284.50632,281.28482,277.1727,270.43903,280.98526,270.93448,280.36261,287.09924,280.13647,277.83264,295.46268,297.00339,295.96167,273.4595,286.60687,274.52628,283.68036,296.22757,285.52539,286.80618,276.88361,279.60638,275.32193,278.93796,275.6608,276.08206,283.99008,289.66135,292.35385,290.3392,278.68784,296.37134,295.48953,291.33954,277.66373,291.85123,277.50018,270.37195,275.48517,289.15204,293.26874,279.71765,286.32867,280.45352,276.41794,294.26495,284.57053,276.60541,269.44699,282.67947,279.14456,275.87454,282.24182,283.94003,292.11533,280.94202,278.34113,291.37036,283.65796,289.88379,277.88672,287.68765,276.621,290.40051,283.36206,276.19702,284.39075,290.54443,271.38116,278.64587,285.47858,290.62985,290.80411,283.8313,286.50464,292.2789,283.15524,284.15051,275.11533,290.41364,284.51987,280.62866,287.0726,278.7905,277.67847,269.54871,278.73117,292.04163,279.3595,273.59363,288.33237,276.61938,273.74854,294.54822,286.30295,276.13995,268.7486,278.09421,273.08517,272.07764,282.30905,268.67462,283.81262,283.56485,284.82495,274.6442,291.28754,286.85849,287.79214,281.80899,292.50797,286.16763,292.91446,284.7182,270.24762,290.93292,282.91772,286.58344,281.36273,282.60144,283.75583,269.2955,277.24792,285.37399,273.46097,286.57016,274.9263,287.56531,284.59213,271.81488,284.42838,270.90164,272.45142,275.80594,273.80902,274.68112,273.90289,285.56317,273.6572,287.48456,282.48895,276.43365,274.89331,274.19598,275.97589,290.08734,272.23337,274.77267,271.31387,278.97473,276.57986,291.42169,270.91977,270.92581,281.38257,288.26065,278.44348,289.07849,274.69247,273.80157,288.31674,281.82611,291.4877,278.15524,281.08282,279.1795,292.19199,279.34753
8th grade,mathematics,2013,ALASKA,67.1%,0.3%,0.0%,0.0%,5.5%,11.4%,15.0%,0.0%,0.0%,68.8%,29.3%,3.3%,40.4%,0.0%,7.9%,14.257116,,,,,288.05469,288.97501,284.70917,277.27777,289.50308,278.13309,281.17441,284.98581,287.40134,286.24094,274.47141,281.68085,281.74191,285.39484,278.2872,286.12399,295.91296,286.55075,276.91449,281.92059,286.21237,287.68881,292.457,274.5162,282.94928,273.61996,270.58099,293.11914,286.01068,288.80884,274.90793,271.81229,285.08609,294.40891,276.02045,292.13547,279.64764,283.72983,294.49792,282.48849,282.49466,284.00748,295.08319,284.4122,277.79401,270.99969,276.78662,275.52554,294.05612,271.08362,271.04623,281.02536,289.62128,289.80405,285.82489,294.11148,276.59344,285.39542,286.17358,272.18225,286.84424,278.10388,294.28354,293.43777,274.44446,289.534,295.12918,288.00662,290.99121,290.80383,285.82797,282.55579,287.79169,281.24179,291.63925,272.75323,293.90598,290.80109,290.04816,288.01862,273.43085,285.79889,287.06482,281.55438,286.25711,281.5545,282.59189,275.16888,278.09064,295.50406,281.22897,293.4361,287.94318,292.46848,292.4032,292.12442,274.49246,278.20786,278.05847,289.82568,274.797,286.21448,269.80328,272.745,267.87616,279.55945,288.94894,293.3833,271.30566,271.28714,284.06921,278.67123,279.05579,279.32736,284.24127,281.01752,291.8887,277.11661,281.02917,286.6835,288.78696,270.23868,285.6832,282.67136,288.79703,284.80182,272.57053,272.46677,286.08417,282.22003,278.38223,276.86401,284.97,273.67966,273.68268,295.07733,290.7666,285.1543,270.99554,290.32504,273.42917,278.16107,279.81763,283.88818,271.2012,275.77789,268.51675,282.83435,287.99863,280.52948,281.57776,294.47864,270.82736,289.45563,286.98883,268.41751,291.67892,292.26761,286.72812,277.52582,283.25644,281.44281,278.42908,273.96768,284.25861,289.56918,275.2132,269.60376,289.44775,270.29538,278.90674,274.40991,290.44803,276.76288,271.33383,281.50201,279.77597,283.96103,278.63535,271.93457,278.64499,287.4873,278.29504,274.94891,288.96854,285.71039,276.54541,291.08328,270.68201,288.66992,283.98401
8th grade,mathematics,2015,ALASKA,51.8%,14.9%,0.0%,0.0%,38.6%,20.2%,19.9%,13.3%,0.0%,36.8%,30.4%,0.0%,0.0%,13.8%,0.0%,14.188256,,,,,291.51694,272.13162,276.59738,276.12302,286.39001,271.64694,271.57935,289.26651,271.34488,288.82468,288.07095,276.32385,296.49402,278.13303,277.44135,288.81848,274.3363,277.4549,286.35394,286.29221,276.23627,285.28098,274.02585,293.15753,293.5289,273.12189,285.66257,272.18594,268.44562,283.68283,279.45914,288.89749,294.4191,276.77942,291.46155,277.96756,294.16644,283.36328,294.77026,272.06619,282.46225,285.18417,290.16278,287.82986,277.96207,285.05692,274.84259,284.52069,271.6015,287.95853,270.0676,272.19141,284.47739,281.93152,281.0506,289.44098,282.60849,288.46533,272.45847,287.01791,293.86774,272.33603,279.34641,292.63629,284.50897,291.56854,294.23566,289.57159,278.78397,279.73737,274.07544,274.65518,289.57532,284.99319,284.34338,294.77423,287.77066,294.16766,290.82257,276.32266,280.76462,273.77521,276.77127,286.52621,285.73209,289.93933,276.61548,287.20111,296.84521,284.22644,287.82693,286.24255,274.57986,271.18988,281.15863,290.39398,286.28992,284.14868,293.87634,277.37799,273.32507,276.88452,272.39758,267.53314,288.29413,270.19653,265.34988,291.1615,271.94104,269.04822,283.27011,280.66061,277.69858,283.90988,270.70917,269.89368,283.1796,269.92023,284.74597,285.11609,285.25912,287.18817,278.465,270.90506,287.86032,266.29663,280.29575,284.05542,272.17313,277.32614,270.12854,270.30322,285.65256,275.55734,282.27103,281.61273,283.93515,281.7558,269.6369,266.80386,283.68729,277.3765,289.25372,282.06729,274.14468,275.21494,274.68539,275.815,270.771,288.33762,278.63492,292.14142,274.62729,280.58051,270.45764,286.89728,267.19473,289.89139,266.44604,282.75385,266.7276,276.43884,280.70441,291.2323,281.11871,271.71329,282.93155,278.18085,272.13748,284.10822,270.67419,270.66541,285.59705,291.57956,278.64999,266.47345,279.24335,274.17029,285.6972,276.16342,278.03015,272.19263,284.06055,274.42346,279.48087,283.6217,284.65076,273.06259,272.63644,282.37396,289.3786
8th grade,mathematics,2017,ALASKA,56.8%,0.0%,5.1%,28.2%,47.5%,36.6%,65.8%,4.2%,12.7%,67.7%,51.6%,29.4%,4.9%,10.4%,2.6%,13.880896,0.0%,24.5%,12.6%,0.0%,286.88736,281.08612,279.84143,288.72211,276.49109,280.84937,265.53125,288.62378,281.36945,268.25095,266.41559,270.16727,279.90027,290.78717,289.55032,278.07379,275.34488,285.38477,280.49387,279.20032,266.44861,288.62616,271.87338,271.0596,265.86511,281.10681,268.95529,278.2616,286.15488,280.07889,283.01538,265.78339,278.14346,288.84091,286.65973,289.04578,271.18378,274.55768,290.98102,281.01376,274.34491,278.45026,281.0592,286.5975,275.34967,281.81415,287.59766,277.07199,275.54156,278.92978,286.97516,269.6987,269.94656,289.50952,273.25363,285.78436,290.38354,266.64594,284.76205,286.457,283.88428,284.10654,284.89374,276.97025,281.5459,281.82678,287.49609,278.24042,282.05615,287.62262,271.29114,288.69284,278.19257,279.22427,290.28159,272.45755,283.28723,291.35672,291.23596,270.51678,274.18582,281.82272,291.04843,274.87592,272.80481,272.25607,274.7933,270.44131,283.15137,283.586,281.93579,279.87161,278.62851,268.68729,288.31638,289.17877,262.29166,283.40887,267.29477,275.53516,271.29831,280.42725,276.36758,281.54205,278.16299,274.14621,277.96255,286.82007,283.9993,266.19543,281.79395,276.12741,282.82764,270.35739,287.62097,271.78159,277.38187,274.52667,269.8522,271.39352,271.09006,279.43503,269.12192,282.19696,273.23035,278.10541,281.48853,266.82898,277.65549,288.17374,264.61609,285.11224,267.58359,284.13931,275.9574,282.17264,266.97839,270.71381,277.92368,264.96985,283.1134,271.70816,270.11417,265.58563,282.59637,279.5072,274.30963,287.7305,275.5,269.21683,282.71368,272.0022,272.28461,268.42157,275.89975,261.51276,279.51785,269.15854,285.10754,283.42508,264.43231,290.43634,271.4162,283.17838,281.95978,283.41107,276.71631,265.80914,264.83691,280.11047,268.50888,272.13837,287.86725,280.40466,287.1142,263.73083,275.32578,285.91724,269.15802,270.34583,279.96964,278.91647,271.0213,288.39224,270.06863,274.6145,271.67029,279.42712,269.29297,266.44952,275.21255
