FIPS,year,profmean,pct,sepct,semean,diff,profmean_stnd,female,lep,sped,age,white,black,hispanic,asian,amind,unclass,freelunch,redlunch,misslunch,books_125,books_26p,books_multmiss,score_m1,score_m2,score_m3,score_m4,score_m5,score_m6,score_m7,score_m8,score_m9,score_m10,score_m11,score_m12,score_m13,score_m14,score_m15,score_m16,score_m17,score_m18,score_m19,score_m20,score_m21,score_m22,score_m23,score_m24,score_m25,score_m26,score_m27,score_m28,score_m29,score_m30,score_m31,score_m32,score_m33,score_m34,score_m35,score_m36,score_m37,score_m38,score_m39,score_m40,score_m41,score_m42,score_m43,score_m44,score_m45,score_m46,score_m47,score_m48,score_m49,score_m50,score_m51,score_m52,score_m53,score_m54,score_m55,score_m56,score_m57,score_m58,score_m59,score_m60,score_m61,score_m62,score_m63,score_m64,score_m65,score_m65_r
"Oregon",1998,214.442,0.001,0.00058,16.07894,-4.62e-09,-.0141149,.5098335,.049404,.086372,9.950223,.7489768,.0279079,.126431,.0467975,.0480656,.0018213,.2703306,.0900142,.0333167,.0365018,.915268,.0482302,214.4421,210.2167,213.2881,214.721,215.7487,214.6346,214.2991,210.872,210.6958,211.4999,210.4342,210.2038,213.626,214.5556,213.4456,213.2594,215.9355,214.9158,214.5723,215.8217,215.6055,214.5053,211.2518,212.0691,211.0034,210.8271,211.8618,210.8989,210.6272,211.5947,211.4792,210.432,214.822,213.7984,213.5517,214.6145,214.5317,213.4333,216.0121,215.7914,214.7724,215.6868,212.3546,211.3787,211.1677,212.1143,212.0217,210.969,211.9523,211.7956,210.8411,211.5821,214.8914,214.7508,213.7292,214.6013,215.8722,212.3998,212.2748,211.3045,212.0739,211.894,214.8247,212.3267,,
"Oregon",2002,219.937,0.001,0.00051,14.41419,-1.98e-09,.0959821,.4966722,.0835665,.1121626,9.974335,.7808387,.030075,.111768,.044941,.0159932,.0163841,.267074,.0858669,.0688656,.2400244,.7519045,.008071,219.9369,214.0237,217.6489,220.2102,221.0687,219.8037,219.2914,214.3619,214.7262,215.1671,213.9743,213.9934,218.0742,218.7854,217.6306,217.446,221.2599,220.0766,219.8561,220.9152,220.4091,219.1295,214.9456,215.4312,214.3131,214.3375,215.7296,214.6663,214.6877,215.0791,215.12,213.9462,219.1359,218.0629,217.9962,218.7366,218.5634,217.4079,221.1024,220.8686,219.6921,220.2287,215.8977,214.8935,214.9228,215.3618,215.3931,214.2894,215.6393,215.6777,214.6292,215.0339,219.0883,219.0176,217.9606,218.4987,220.6883,215.8283,215.8622,214.8705,215.324,215.5889,218.9546,215.7929,,
"Oregon",2003,217.615,0.000,0.00036,15.41259,1.37e-08,.0332739,.4858457,.0965211,.1087014,9.968388,.7630559,.0296327,.1361682,.0401231,.0171499,.0138702,.2681168,.0830313,.002608,.2480583,.7457635,.0061781,217.6145,212.2654,214.9751,218.0113,218.0882,217.3611,217.1971,212.2164,212.9593,212.7443,212.0883,212.3336,215.5368,215.512,214.865,214.9276,218.4305,217.7568,217.7874,217.8811,217.6579,216.913,212.8227,212.682,212.0718,212.2761,213.3282,212.7758,212.9984,212.5966,212.7958,212.1581,216.0072,215.4314,215.5333,215.4244,215.4479,214.8017,218.2186,218.1717,217.5031,217.4228,213.1898,212.6759,212.8623,212.5703,212.7269,212.1328,213.1792,213.3549,212.8159,212.6494,215.9194,215.9712,215.4093,215.3465,217.9369,213.0781,213.2175,212.7163,212.6159,213.2069,215.8708,213.1064,213.1901,213.1901
"Oregon",2005,216.900,0.000,0.00044,14.67962,-2.53e-08,-.0119107,.5050309,.1243489,.1135912,9.972351,.7062098,.0357161,.1574588,.0519646,.0255251,.0231255,.3146039,.0737161,.0351444,.2787233,.7125005,.0087763,216.9,212.3473,215.2286,218.1022,217.5408,216.6389,216.756,212.6563,213.5153,212.9903,212.1683,212.4398,216.23,215.885,215.097,215.2611,218.6219,217.842,217.9205,217.3197,217.378,216.4772,213.642,213.2492,212.4999,212.7221,213.9801,213.322,213.5509,212.8337,213.0581,212.2653,216.7778,216.1101,216.2308,215.7797,215.9003,215.1218,218.4002,218.4054,217.6366,217.1382,214.0806,213.481,213.6722,213.1252,213.2947,212.5696,213.8196,213.9987,213.3612,212.9052,216.6775,216.7443,216.0951,215.7858,218.1653,213.9568,214.0953,213.5141,213.1733,213.8412,216.6332,213.9736,214.5078,214.0686
"Oregon",2007,215.017,0.000,0.00038,14.33913,6.03e-09,-.137711,.4917167,.1334012,.1160939,9.975125,.693957,.0296441,.1841427,.0564793,.0185399,.0172371,.3413918,.0953874,.0259748,.2784084,.7093766,.012215,215.0173,210.6721,214.4691,216.381,215.6874,214.8789,214.7601,211.7014,211.8236,211.3554,210.6221,210.6998,215.4753,215.1143,214.3972,214.3961,216.9169,216.2449,216.1258,215.5535,215.4079,214.6059,212.636,212.2893,211.6167,211.7191,212.3291,211.7557,211.8323,211.2883,211.3577,210.6504,216.0118,215.4185,215.4459,215.0474,215.0176,214.31,216.7862,216.6167,215.9626,215.2588,213.0767,212.5461,212.6551,212.2129,212.2858,211.6338,212.2566,212.3153,211.7637,211.2918,215.9538,215.9336,215.3644,214.9387,216.4666,213.0004,213.0744,212.5631,212.2092,212.2431,215.86,212.9974,213.6052,213.0697
"Oregon",2009,218.142,0.000,0.00039,14.32393,-6.01e-09,-.0435597,.4799908,.1108584,.1297424,9.972572,.6977554,.036176,.1649719,.0555785,.0198976,.0256207,.4452027,.0101252,.0187143,.2748285,.7198983,.0052732,218.1423,213.2737,218.322,218.7487,219.1713,217.9989,217.6457,214.9263,214.136,214.3029,213.1964,213.3077,218.6969,219.2775,218.2074,218.0947,219.6775,218.6055,218.4669,219.0155,218.6481,217.4735,215.5253,215.7994,214.7633,214.9325,215.0097,214.0464,214.1551,214.2005,214.3087,213.2303,219.5881,218.5831,218.6506,219.1733,219.0191,217.9471,219.5197,219.3459,218.2907,218.4664,216.2862,215.3605,215.541,215.6614,215.7843,214.7683,214.9043,215.0046,214.0644,214.2069,219.4789,219.4847,218.5043,218.8889,219.164,216.1482,216.2805,215.3742,215.6453,214.8992,219.3541,216.1414,217.4437,216.2912
"Oregon",2011,216.440,0.000,0.00040,14.79181,-8.23e-09,-.1060121,.49874,.1387646,.1324878,9.946589,.6502275,.0255329,.2135675,.0432923,.0216905,.0456892,.5215149,.0096776,.0079533,.2813662,.7084495,.0101843,216.4402,212.3874,217.3618,217.5225,217.3347,216.0177,216.035,214.2877,213.3802,213.2636,212.0356,212.3461,217.9917,218.1664,217.0269,217.1255,218.2905,217.0993,217.2047,216.9842,216.9081,215.5862,214.986,215,213.8899,214.2325,214.0907,213.022,213.3375,212.9737,213.1972,212.001,218.7149,217.6506,217.8984,217.9268,217.9049,216.7559,217.9341,217.9283,216.7537,216.5289,215.5784,214.5888,214.9538,214.7124,214.9256,213.837,213.8004,214.0244,212.9843,212.912,218.461,218.5687,217.5287,217.6335,217.5493,215.2907,215.5246,214.5585,214.6386,213.738,218.2939,215.2379,217.8975,215.3131
"Oregon",2013,219.133,0.000,0.00039,34.69054,-1.14e-08,-.0447754,.4881625,.1296133,.1353247,9.945716,.6425136,.0256059,.2067471,.049563,.0186944,.056876,.5568023,.0114574,.0043052,.2932797,.6952803,.0114399,219.1327,214.5709,220.5752,220.0187,219.7272,218.8169,218.6739,217.0063,215.6132,215.1543,214.3217,214.5242,221.0182,221.0813,220.3013,220.2796,220.5172,219.7025,219.6842,219.4689,219.2533,218.3391,217.7127,217.4046,216.663,216.9325,216.0372,215.3538,215.5504,214.9507,215.0878,214.2863,221.469,220.7378,220.9003,220.8902,220.764,219.9729,220.2552,220.1428,219.3465,218.9744,218.0014,217.3692,217.6543,217.164,217.3176,216.5956,215.8312,215.9568,215.3006,214.8922,221.2657,221.3018,220.5935,220.5445,219.8638,217.7606,217.9275,217.3165,217.0803,215.758,221.0795,217.6903,220.951,217.719
"Oregon",2015,220.223,0.001,0.00052,31.01771,3.12e-09,-.0327026,.4933774,.1289522,.1246468,9.953924,.6202927,.0243966,.2283674,.0524218,.0147874,.0597341,.6149218,.0097493,.0039438,.2965256,.6834415,.0200329,220.2227,215.8771,222.7256,220.8133,219.9993,220.115,219.8568,218.9611,216.6068,215.6567,215.8347,215.7143,222.854,222.4296,222.5676,222.3405,220.5601,220.7062,220.4597,219.9327,219.6667,219.7541,219.3514,218.5479,218.7484,218.7458,216.302,216.5533,216.4123,215.6368,215.5193,215.687,222.5567,222.6898,222.5966,222.3386,222.0688,222.1666,220.4948,220.2228,220.3536,219.6011,218.9005,219.1389,219.1418,218.4217,218.3639,218.5439,216.278,216.1339,216.3731,215.509,222.4589,222.3061,222.422,221.9637,220.1568,218.7742,218.7189,218.9397,218.2432,216.1189,222.1994,218.5982,223.1489,218.703
"Oregon",2017,219.779,,,,,,,,,,,,,,,,,,,,,,219.7787,215.4331,222.2816,220.3693,219.5552,219.671,219.4128,218.5171,216.1628,215.2127,215.3907,215.2703,222.4099,221.9855,222.1236,221.8965,220.1161,220.2622,220.0156,219.4887,219.2226,219.3101,218.9074,218.1039,218.3043,218.3018,215.858,216.1093,215.9683,215.1928,215.0753,215.243,222.1127,222.2458,222.1526,221.8946,221.6248,221.7226,220.0508,219.7788,219.9095,219.1571,218.4564,218.6949,218.6978,217.9777,217.9199,218.0998,215.834,215.6899,215.9291,215.065,222.0148,221.8621,221.978,221.5197,219.7128,218.3302,218.2749,218.4957,217.7992,215.6749,221.7554,218.1542,,
"Pennsylvania",1992,220.693,0.000,0.00000,726.70282,.1210277,.2167361,.5175852,.0057554,.0437687,10.04745,.7859778,.1096076,.0773867,.0137358,.0118824,.0014097,,,,.0355588,.9227282,.0417129,220.6927,217.2034,,219.9482,220.5811,220.8824,220.1386,,217.4445,217.0802,217.3544,217.4042,,,,,219.8959,220.1377,219.8241,220.7238,220.0122,220.2913,,,,,217.2956,217.587,217.5875,217.193,217.2681,217.5452,,,,,,,220.0392,219.7328,219.9769,220.1319,,,,,,,217.4048,217.4329,217.721,217.3747,,,,,219.8524,,,,,217.5362,,,,
"Pennsylvania",1994,217.473,0.002,0.00196,15.81533,1.17e-08,.137748,.5042077,.0100114,.0406904,9.993017,.7705595,.1342585,.0607724,.0219168,.0115211,.0009716,,,,.0270708,.9363617,.0365675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pennsylvania",2002,220.636,0.001,0.00128,14.55766,-4.96e-09,.116727,.4740686,.0127877,.0917919,10.0288,.7600775,.1724276,.0438342,.0203564,.000412,.0028922,.287688,.0580309,.0158211,.2147842,.76932,.0158958,220.6364,216.5386,218.0749,218.5595,221.0468,221.1034,219.7167,216.2297,216.2206,216.9304,216.9198,216.8664,216.9144,218.5504,218.4675,217.9109,219.0952,219.0251,218.5412,221.3634,220.0572,220.1344,215.97,216.6282,216.5421,216.5483,216.6364,216.5959,216.5493,217.1824,217.1968,217.2355,217.4746,217.3064,217.164,218.785,218.3013,218.2634,219.4103,218.9741,218.9617,220.3474,216.3891,216.2799,216.2846,216.8207,216.8886,216.8533,216.8858,216.9078,216.9134,217.444,217.7139,217.6223,217.5165,218.52,219.2646,216.5818,216.6493,216.587,217.0792,217.1525,217.8426,216.8395,,
"Pennsylvania",2003,218.698,0.001,0.00116,14.70799,-1.10e-08,.064404,.4854439,.0162601,.11022,10.02099,.7433958,.1910721,.0444778,.0146762,.0015415,.0048366,.3039718,.0716042,.000182,.2381683,.7585839,.0032479,218.6984,215.1047,216.9056,216.4302,219.2258,219.0246,217.048,215.1915,214.7507,215.5956,215.32,215.017,215.5342,217.4635,217.1798,216.1922,217.0901,216.7534,215.9148,219.4348,217.5673,217.3076,214.8774,215.6594,215.353,215.1293,215.2659,214.9657,214.7299,215.7255,215.5125,215.2196,216.1923,215.7975,215.4119,217.62,216.7145,216.4007,217.2928,216.5141,216.1796,217.7309,215.3708,215.0388,214.8692,215.7498,215.6008,215.2798,215.3957,215.2429,214.9318,215.6336,216.3424,216.0015,215.6186,216.8336,216.6784,215.4612,215.3601,215.0195,215.6842,215.3637,216.1184,215.4435,215.4058,215.4058
"Pennsylvania",2005,222.772,0.001,0.00122,14.34121,-1.99e-08,.1618605,.4969566,.0190811,.1142986,10.03411,.7452699,.1659913,.0604285,.0255254,.000306,.002479,.287247,.0679651,.0089895,.237506,.7588221,.0036719,222.772,218.5693,219.9901,220.4789,223.4379,223.1914,221.3372,218.1555,218.143,219.2117,218.8981,218.5179,218.7043,220.711,220.3637,219.4294,221.2714,220.8961,220.0672,223.7072,221.9931,221.7069,217.8159,218.7992,218.4399,218.1262,218.8125,218.4694,218.1366,219.4151,219.1591,218.8393,219.5125,219.074,218.6227,220.9255,220.1187,219.7598,221.5363,220.8094,220.4415,222.2307,218.4822,218.0988,217.8176,218.9648,218.7679,218.4051,219.0149,218.8018,218.4556,219.3579,219.7277,219.3766,218.9525,220.3122,221.0476,218.6479,218.4795,218.0947,218.9306,218.9995,219.5703,218.642,219.0774,218.6382
"Pennsylvania",2007,226.354,0.001,0.00113,14.08835,5.76e-09,.1987595,.4965704,.019871,.1184329,10.01782,.7609033,.1505432,.056891,.0270482,.0002077,.0044065,.2841019,.0613237,.0020929,.2295934,.7659605,.0044461,226.3537,221.4643,223.316,223.9476,227.1066,226.6857,224.728,221.1155,221.0689,222.1898,221.7086,221.3627,221.9819,224.1275,223.6353,222.6736,224.8304,224.2765,223.4426,227.3084,225.4713,225.0039,220.8003,221.8353,221.329,221.0511,221.8139,221.3127,221.0227,222.3294,222.0879,221.603,222.8819,222.2934,221.868,224.3044,223.4508,222.9427,225.0249,224.2694,223.7248,225.6348,221.5367,221.013,220.7758,221.9513,221.7691,221.2607,221.9535,221.763,221.2622,222.2251,223.0549,222.7068,222.1358,223.6007,224.4339,221.6527,221.5068,220.9844,221.883,221.9002,222.8554,221.6207,222.1806,221.6451
"Pennsylvania",2009,223.679,0.001,0.00116,13.66009,-1.02e-07,.1220174,.4872231,.0243216,.1293972,10.01401,.7177055,.1516059,.0847035,.0384078,.0002969,.0072802,.3126851,.0689385,.0024401,.2501113,.7470723,.0028164,223.6794,219.3645,220.8385,221.4123,224.6961,223.9926,222.3008,218.9401,218.8942,220.3642,219.6099,219.3719,219.5802,221.8897,221.1409,220.333,222.5344,221.7224,221.0503,224.8709,223.2945,222.5527,218.5678,219.9274,219.1608,218.9656,219.9112,219.1404,218.9448,220.4919,220.3581,219.6037,220.7054,219.8752,219.5484,222.048,221.342,220.5838,222.7016,222.1124,221.3085,223.4267,219.5697,218.788,218.6224,220.0389,219.94,219.1757,220.0397,219.947,219.1777,220.4771,220.8589,220.6092,219.7979,221.4718,222.2456,219.6812,219.6103,218.8321,220.0453,220.067,220.737,219.7156,220.8517,219.6992
"Pennsylvania",2011,227.236,0.001,0.00105,13.92347,-1.26e-09,.2131783,.489225,.0248393,.1333045,10.00916,.7356043,.1340279,.0824734,.0334469,.0015616,.0128858,.3451548,.0547157,.0069325,.2479429,.748134,.003923,227.2365,222.0303,223.699,224.536,228.1599,227.5034,225.6272,221.4346,221.4279,222.9267,222.218,221.9948,222.2119,224.6865,223.9903,223.1077,225.6009,224.7985,224.104,228.3061,226.5278,225.8271,220.9582,222.3324,221.6193,221.4299,222.3632,221.6204,221.4495,223.0183,222.8783,222.1741,223.2953,222.491,222.1577,224.8399,224.0491,223.3432,225.736,225.1026,224.3135,226.6266,221.8879,221.1436,220.9917,222.4232,222.3143,221.6075,222.457,222.3686,221.6335,222.9647,223.4398,223.1709,222.3907,224.1711,225.2029,221.9786,221.9057,221.1702,222.4011,222.4574,223.2895,221.9926,224.6084,222.0241
"Pennsylvania",2013,226.402,0.001,0.00111,32.04471,1.54e-08,.1663101,.4966561,.021945,.1460872,10.00057,.6883221,.1642709,.081178,.0382136,.0035283,.0244871,.3991204,.0556462,.0007905,.2782601,.7185135,.0032265,226.4023,221.8661,223.9086,223.7132,227.378,226.691,224.8158,221.7883,221.4121,222.808,222.0536,221.8935,222.3226,224.9092,224.1844,223.2945,224.8266,223.9976,223.3148,227.5372,225.7606,225.0322,221.4062,222.6977,221.9446,221.8238,222.3717,221.6018,221.4781,222.8973,222.8158,222.0696,223.4272,222.5834,222.2923,225.0522,224.2407,223.5046,224.9752,224.3535,223.5405,225.8693,222.3343,221.5629,221.4701,222.7693,222.7154,221.971,222.4624,222.4175,221.6567,222.8981,223.5588,223.3159,222.4994,224.3458,224.4636,222.4059,222.3796,221.618,222.7818,222.5014,223.4165,222.4461,225.6775,222.4454
"Pennsylvania",2015,226.671,0.002,0.00166,29.59213,7.47e-08,.1533465,.4864079,.0338318,.1763422,9.998775,.7040585,.1281609,.1051301,.0332307,.0015776,.0278421,.3839031,.0512125,.0055088,.2772091,.7176705,.0051204,226.6708,221.4071,223.0419,224.1029,228.278,227.0573,224.6504,220.7826,220.9789,222.9773,221.7011,221.0211,221.6607,224.6732,223.4198,222.0887,225.8043,224.4862,223.2489,228.4759,226.3059,224.9771,220.4624,222.3295,221.0542,220.439,222.5362,221.2714,220.6439,223.1129,222.6476,221.3074,223.3573,222.0331,221.2355,224.8606,223.7422,222.4156,225.9934,224.9554,223.5819,226.4574,221.9969,220.7325,220.152,222.4552,222.0395,220.704,222.6724,222.254,220.9288,222.7756,223.5407,222.9271,221.5615,223.8993,225.108,222.1226,221.737,220.4153,222.1592,222.3826,223.0824,221.8566,226.3018,221.8559
"Pennsylvania",2017,219.499,,,,,,,,,,,,,,,,,,,,,,219.4989,214.2353,215.87,216.9311,221.1061,219.8854,217.4786,213.6107,213.807,215.8054,214.5292,213.8492,214.4889,217.5013,216.2479,214.9169,218.6324,217.3144,216.077,221.304,219.1341,217.8052,213.2906,215.1577,213.8823,213.2671,215.3644,214.0995,213.472,215.941,215.4758,214.1356,216.1854,214.8613,214.0637,217.6888,216.5703,215.2437,218.8216,217.7835,216.41,219.2855,214.825,213.5607,212.9801,215.2834,214.8676,213.5322,215.5005,215.0822,213.7569,215.6037,216.3688,215.7552,214.3897,216.7274,217.9361,214.9507,214.5651,213.2434,214.9874,215.2108,215.9106,214.6848,,
"Rhode Island",1992,216.615,0.000,0.00000,765.59717,.1490821,.0927244,.4916804,.0282305,.0692391,9.919178,.7641399,.0597362,.1202557,.0376506,.0168574,.0013601,,,,.0683343,.8621087,.0695569,216.6145,213.0108,,216.6164,217.4049,215.3909,216.7465,,213.301,213.8182,211.9113,212.9824,,,,,217.3629,215.3829,216.5738,216.4809,217.5644,215.4984,,,,,214.0361,212.229,213.1756,213.0015,213.8036,211.9131,,,,,,,216.4075,217.3688,215.3492,216.5976,,,,,,,213.233,213.9383,212.1339,213.0045,,,,,216.4064,,,,,213.1535,,,,
"Rhode Island",1994,221.057,0.000,0.00018,14.97563,2.78e-09,.2326742,.5027836,.0230733,.0738776,9.875911,.804991,.0572302,.0926743,.0280761,.0118464,.0051821,,,,.0435848,.9146119,.0418032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rhode Island",1998,219.833,0.000,0.00017,17.52791,2.68e-10,.1390223,.4725044,.0386904,.085961,9.780045,.7604809,.0609379,.1333229,.0288742,.015759,.0006251,.2823684,.0435623,.1034516,.0692739,.8816056,.0491205,219.8331,215.9049,218.7289,219.7563,221.1251,218.1504,219.9865,216.416,216.253,217.1863,214.3381,216.1581,218.7761,219.9744,217.5681,218.868,220.9823,218.0598,219.8588,219.8439,221.261,218.2308,216.6661,217.6049,215.1251,216.5785,217.4342,214.7265,216.3823,216.0166,217.4109,214.6095,219.976,217.5533,218.8402,219.1943,220.106,217.6548,219.6572,221.0846,218.1351,219.8942,217.7785,215.3912,216.7337,216.7107,217.7488,215.3013,216.2843,217.555,214.8745,216.2507,219.1183,220.0406,217.6128,219.2617,219.7238,216.8834,217.8428,215.4753,216.8595,216.4159,219.1672,216.9558,,
"Rhode Island",2002,219.624,0.000,0.00011,14.42288,-4.00e-10,.0866869,.4826903,.05672,.1629476,9.811502,.7450049,.0828488,.1316263,.0329203,.0035094,.0040904,.2789692,.0552651,.0082524,.2503734,.7425379,.0070887,219.6235,215.4008,216.6971,219.0053,222.5537,217.6961,219.671,214.7855,215.3399,218.3267,213.6246,215.6438,216.5838,219.5444,215.3969,216.908,221.8176,217.0609,219.1378,221.0128,222.561,217.652,214.7689,217.6335,213.3721,214.981,218.147,213.617,215.4969,216.9324,218.5189,213.8827,219.346,215.211,216.7071,218.6231,219.7323,215.5495,220.2203,221.94,217.159,220.9119,217.5165,213.3751,214.8865,216.6007,217.7875,213.5778,216.7795,218.2749,213.7897,217.1319,218.3296,219.4608,215.3318,218.736,220.2986,216.4826,217.61,213.5063,216.757,216.9164,218.4282,216.5825,,
"Rhode Island",2003,216.494,0.000,0.00011,14.88381,1.02e-10,.0010918,.4912005,.0711686,.166064,9.808194,.6900448,.0866883,.1772772,.0391798,.0049123,.0015412,.3140655,.0747658,.0426228,.282231,.712491,.0052781,216.494,213.5854,215.3718,216.049,218.999,214.4754,217.0139,213.7278,213.3007,216.0932,211.7342,213.9915,215.1743,217.7533,213.9766,215.7484,218.4472,214.013,216.4671,217.4137,219.4639,214.9056,213.4662,216.1175,212.2321,214.0359,215.7366,211.5088,213.6173,214.6651,216.433,212.1487,217.4936,213.6998,215.4267,216.7868,218.0973,214.2921,216.8052,218.8514,214.4006,217.7727,215.8051,211.9929,213.7018,215.0462,216.3731,212.5461,214.3373,216.009,211.8349,215.0081,216.4264,217.7336,213.952,217.0533,217.1681,214.7327,216.0047,212.2383,215.3015,214.6147,216.6511,214.9364,214.9599,214.9599
"Rhode Island",2005,216.440,0.000,0.00013,14.81146,-2.97e-09,-.0255269,.5019869,.0564076,.1778927,9.814996,.7234717,.0808547,.1563619,.0305845,.0076543,.0010729,.2975501,.0745664,.0003771,.2677562,.728914,.0033299,216.4399,212.5417,214.0187,215.3862,219.3578,214.4449,216.4409,212.2013,212.1508,215.438,210.6754,212.7982,213.555,216.8356,212.666,214.1659,218.2178,213.3725,215.558,217.7687,219.3207,214.3443,211.8897,215.0021,210.7108,212.3882,214.9721,210.346,212.3332,213.9812,215.6467,210.9437,216.3181,212.1202,213.6763,215.8819,216.9608,212.744,216.5682,218.3827,213.5059,217.6148,214.6317,210.4219,212.0099,213.92,215.1523,210.9056,213.5453,215.1273,210.541,214.1945,215.2606,216.4327,212.2353,215.9237,216.6852,213.5484,214.7312,210.554,214.0705,213.707,215.3558,213.6528,214.1292,213.69
"Rhode Island",2007,218.761,0.000,0.00011,13.82309,5.53e-09,-.0265828,.4885017,.0620239,.1635601,9.798553,.6813121,.0919391,.1827587,.0374815,.005963,.0005456,.3094566,.0864375,.0011437,.2732898,.7224863,.0042239,218.7614,215.7528,216.9192,217.7551,221.1125,216.6774,219.0054,215.5208,215.221,218.0908,213.8068,215.983,216.4328,219.1848,215.4929,217.1428,220.0479,215.6518,218.0164,219.4877,221.33,216.834,215.0894,217.7801,213.9672,215.6809,217.5263,213.3412,215.3718,216.6033,218.2831,214.0557,218.665,214.92,216.5518,218.2022,219.3997,215.6588,218.3619,220.3222,215.8918,219.599,217.3255,213.5602,215.1779,216.6752,217.9122,214.1406,216.07,217.6589,213.5116,216.8047,217.5758,218.7987,215.0474,218.3407,218.5998,216.2193,217.4017,213.6662,216.8108,216.2137,217.6986,216.3038,216.9176,216.3822
"Rhode Island",2009,222.705,0.000,0.00010,14.11715,-1.31e-09,.092875,.4876754,.0526176,.1489373,9.88485,.6852712,.0951158,.1783349,.0353965,.0058816,0,.3261416,.0804286,.0007542,.2617326,.7341309,.0041366,222.7049,219.3797,220.4569,221.3773,224.4136,221.5948,222.8362,218.9885,218.7838,221.0726,218.3329,219.5014,219.7884,222.1353,219.7333,220.6129,223.0861,220.2551,221.567,223.525,224.5381,221.6959,218.5096,220.639,218.1674,219.0586,220.4802,217.7777,218.8225,220.2523,221.1746,218.4831,221.4687,219.0129,219.8366,221.6195,222.2975,219.8788,222.1595,223.3054,220.4578,223.6029,220.1652,217.7031,218.5024,220.0391,220.696,218.2608,219.679,220.5169,217.8462,220.3721,220.8901,221.5501,219.0898,221.7535,222.3758,219.5646,220.1598,217.7219,220.1086,219.735,220.9811,219.5745,220.8842,219.7317
"Rhode Island",2011,222.482,0.000,0.00010,13.80433,4.87e-09,.0726018,.485592,.0583916,.1250194,9.975011,.6425939,.0820619,.2174488,.0284391,.0040231,.0254334,.3895442,.0664467,0,.2940189,.6992783,.0067028,222.4816,219.5951,220.424,220.8952,223.1117,222.3723,222.8276,219.1674,218.6238,220.2071,219.4934,219.8357,219.5542,221.086,220.4055,220.705,221.6035,220.7811,221.2682,223.0008,223.4467,222.7285,218.3639,219.7836,219.1096,219.3391,219.3344,218.5414,218.7864,220.1067,220.4235,219.7484,220.2694,219.5182,219.7038,221.0526,221.3676,220.7116,221.4795,222.0021,221.1843,223.3399,219.0662,218.3124,218.4604,219.7239,219.9369,219.297,219.2418,219.4878,218.7207,220.334,220.2186,220.4529,219.7051,221.3485,221.8976,219.0063,219.1579,218.4265,219.888,219.4074,220.4252,219.1098,221.7874,219.203
"Rhode Island",2013,222.802,0.000,0.00010,32.81863,-7.63e-10,.0617761,.4887758,.0581055,.133702,9.995085,.630129,.0877577,.2246711,.0308102,.0058857,.0207462,.4754877,.0136551,.0009002,.3033437,.6926822,.0039741,222.8022,219.9684,221.8366,221.3138,223.3393,223.0305,222.7948,220.2473,219.1642,220.4853,220.1719,220.1499,220.9003,222.3732,222.0175,221.897,221.9273,221.5402,221.5145,223.477,223.3177,223.0266,219.5153,220.7228,220.386,220.3696,219.7623,219.3753,219.3032,220.6056,220.646,220.357,221.5001,221.0734,220.9978,222.4709,222.4228,222.0864,222.0608,222.1309,221.7533,223.4607,220.0724,219.6571,219.6,220.7979,220.83,220.5146,219.8853,219.89,219.5197,220.7702,221.5925,221.6036,221.1845,222.5291,222.2748,220.1473,220.1499,219.7492,220.9102,220.0178,221.7064,220.2304,223.6069,220.3749
"Rhode Island",2015,225.486,0.000,0.00013,30.32820,-2.69e-10,.1191483,.4950507,.0704289,.130303,9.9535,.6198662,.0808992,.2168338,.031521,.011316,.0395638,.4094964,.0557092,.0026876,.2985531,.6914914,.0099555,225.4855,222.2268,222.6782,224.1329,225.4624,225.3731,225.3418,221.4303,221.6803,222.1775,222.1038,222.1099,222.0505,222.7553,222.6781,222.6086,224.2074,224.0163,224.0446,225.3823,225.3847,225.2445,221.0213,221.4371,221.3747,221.2728,221.7035,221.5701,221.4755,222.0926,222.1137,222.0104,222.1793,222.0386,221.8466,222.7527,222.7526,222.638,224.1169,224.2053,223.9602,225.3105,221.083,220.9692,220.7785,221.4001,221.332,221.2392,221.6235,221.5621,221.3904,222.0427,222.1665,222.0683,221.8723,222.767,224.133,221.0459,220.9032,220.7497,221.3076,221.4969,222.0771,220.8793,225.3357,220.8898
"Rhode Island",2017,226.578,,,,,,,,,,,,,,,,,,,,,,226.5784,223.3197,223.7711,225.2257,226.5552,226.466,226.4346,222.5231,222.7732,223.2704,223.1967,223.2027,223.1433,223.8481,223.771,223.7014,225.3003,225.1091,225.1374,226.4752,226.4776,226.3373,222.1141,222.53,222.4675,222.3657,222.7964,222.663,222.5683,223.1855,223.2065,223.1032,223.2722,223.1314,222.9394,223.8455,223.8455,223.7309,225.2097,225.2982,225.053,226.4034,222.1759,222.0621,221.8714,222.493,222.4248,222.3321,222.7163,222.655,222.4833,223.1355,223.2594,223.1611,222.9651,223.8598,225.2258,222.1387,221.9961,221.8425,222.4004,222.5898,223.17,221.9721,,
