grade,subject,year,FIPS,white,black,hispanic,asian,amind,multirace_unclass,free_lunch,red_lunch,miss_lunch,no_freelunch,combo_pct_free_lunch,combo_pct_red_lunch,combo_pct_miss_lunch,lep,sped,testage,nonEnglish_neverathome,nonEnglish_sometimesathome,nonEnglish_alwaysathome,nonEnglish_miss,unadj_score,adj_race_03,adj_lunch_03,adj_LEP_03,adj_SPED_03,adj_age_03,adj_Enlang_03,adj_racelunch_03,adj_raceLEP_03,adj_raceSPED_03,adj_raceage_03,adj_raceEnlang_03,adj_lunchLEP_03,adj_lunchSPED_03,adj_lunchage_03,adj_lunchEnlang_03,adj_LEPSPED_03,adj_LEPage_03,adj_LEPEnlang_03,adj_SPEDage_03,adj_SPEDEnlang_03,adj_ageEnlang_03,adj_racelunchLEP_03,adj_racelunchSPED_03,adj_racelunchage_03,adj_racelunchEnlang_03,adj_raceLEPSPED_03,adj_raceLEPage_03,adj_raceLEPEnlang_03,adj_raceSPEDage_03,adj_raceSPEDEnlang_03,adj_raceageEnlang_03,adj_lunchLEPSPED_03,adj_lunchLEPage_03,adj_lunchLEPEnlang_03,adj_lunchSPEDage_03,adj_lunchSPEDEnlang_03,adj_lunchageEnlang_03,adj_LEPSPEDage_03,adj_LEPSPEDEnlang_03,adj_LEPageEnlang_03,adj_SPEDageEnlang_03,adj_racelunchLEPSPED_03,adj_racelunchLEPage_03,adj_racelunchLEPEnlang_03,adj_racelunchSPEDage_03,adj_racelunchSPEDEnlang_03,adj_racelunchageEnlang_03,adj_raceLEPSPEDage_03,adj_raceLEPSPEDEnlang_03,adj_raceLEPageEnlang_03,adj_raceSPEDageEnlang_03,adj_lunchLEPSPEDage_03,adj_lunchLEPSPEDEnlang_03,adj_lunchLEPageEnlang_03,adj_lunchSPEDageEnlang_03,adj_LEPSPEDageEnlang_03,adj_racelunchLEPSPEDage_03,adj_racelunchLEPSPEDEnlang_03,adj_racelunchLEPageEnlang_03,adj_racelunchSPEDageEnlang_03,adj_raceLEPSPEDageEnlang_03,adj_lunchLEPSPEDageEnlang_03,adj_racelunchLEPSPEDageEnlang_03,adj_Clunch_03,adj_raceClunch_03,adj_ClunchLEP_03,adj_ClunchSPED_03,adj_Clunchage_03,adj_ClunchEnlang_03,adj_raceClunchLEP_03,adj_raceClunchSPED_03,adj_raceClunchage_03,adj_raceClunchEnlang_03,adj_ClunchLEPSPED_03,adj_ClunchLEPage_03,adj_ClunchLEPEnlang_03,adj_ClunchSPEDage_03,adj_ClunchSPEDEnlang_03,adj_ClunchageEnlang_03,adj_raceClunchLEPSPED_03,adj_raceClunchLEPage_03,adj_raceClunchLEPEnlang_03,adj_raceClunchSPEDage_03,adj_raceClunchSPEDEnlang_03,adj_raceClunchageEnlang_03,adj_ClunchLEPSPEDage_03,adj_ClunchLEPSPEDEnlang_03,adj_ClunchLEPageEnlang_03,adj_ClunchSPEDageEnlang_03,adj_raceClunchLEPSPEDage_03,adj_raceClunchLEPSPEDEnlang_03,adj_raceClunchLEPageEnlang_03,adj_raceClunchSPEDageEnlang_03,adj_ClunchLEPSPEDageEnlang_03,adj_raceCluncLEPSPEDageEnlang_03,adj_race,adj_lunch,adj_LEP,adj_SPED,adj_age,adj_Enlang,adj_racelunch,adj_raceLEP,adj_raceSPED,adj_raceage,adj_raceEnlang,adj_lunchLEP,adj_lunchSPED,adj_lunchage,adj_lunchEnlang,adj_LEPSPED,adj_LEPage,adj_LEPEnlang,adj_SPEDage,adj_SPEDEnlang,adj_ageEnlang,adj_racelunchLEP,adj_racelunchSPED,adj_racelunchage,adj_racelunchEnlang,adj_raceLEPSPED,adj_raceLEPage,adj_raceLEPEnlang,adj_raceSPEDage,adj_raceSPEDEnlang,adj_raceageEnlang,adj_lunchLEPSPED,adj_lunchLEPage,adj_lunchLEPEnlang,adj_lunchSPEDage,adj_lunchSPEDEnlang,adj_lunchageEnlang,adj_LEPSPEDage,adj_LEPSPEDEnlang,adj_LEPageEnlang,adj_SPEDageEnlang,adj_racelunchLEPSPED,adj_racelunchLEPage,adj_racelunchLEPEnlang,adj_racelunchSPEDage,adj_racelunchSPEDEnlang,adj_racelunchageEnlang,adj_raceLEPSPEDage,adj_raceLEPSPEDEnlang,adj_raceLEPageEnlang,adj_raceSPEDageEnlang,adj_lunchLEPSPEDage,adj_lunchLEPSPEDEnlang,adj_lunchLEPageEnlang,adj_lunchSPEDageEnlang,adj_LEPSPEDageEnlang,adj_racelunchLEPSPEDage,adj_racelunchLEPSPEDEnlang,adj_racelunchLEPageEnlang,adj_racelunchSPEDageEnlang,adj_raceLEPSPEDageEnlang,adj_lunchLEPSPEDageEnlang,adj_racelunchLEPSPEDageEnlang,adj_Clunch,adj_raceClunch,adj_ClunchLEP,adj_ClunchSPED,adj_Clunchage,adj_ClunchEnlang,adj_raceClunchLEP,adj_raceClunchSPED,adj_raceClunchage,adj_raceClunchEnlang,adj_ClunchLEPSPED,adj_ClunchLEPage,adj_ClunchLEPEnlang,adj_ClunchSPEDage,adj_ClunchSPEDEnlang,adj_ClunchageEnlang,adj_raceClunchLEPSPED,adj_raceClunchLEPage,adj_raceClunchLEPEnlang,adj_raceClunchSPEDage,adj_raceClunchSPEDEnlang,adj_raceClunchageEnlang,adj_ClunchLEPSPEDage,adj_ClunchLEPSPEDEnlang,adj_ClunchLEPageEnlang,adj_ClunchSPEDageEnlang,adj_raceClunchLEPSPEDage,adj_raceClunchLEPSPEDEnlang,adj_raceClunchLEPageEnlang,adj_raceClunchSPEDageEnlang,adj_ClunchLEPSPEDageEnlang,adj_raceCluncLEPSPEDageEnlang
4th grade,mathematics,2013,SOUTH CAROLINA,56.3%,37.5%,17.6%,0.0%,0.0%,23.2%,59.3%,1.8%,18.2%,62.1%,58.5%,12.7%,0.0%,16.1%,23.4%,10.212181,43.1%,23.9%,21.6%,23.5%,238.15556,239.0723,238.04572,241.77539,245.57623,241.9968,241.7709,248.22147,236.83192,246.24461,244.25819,235.39105,249.60097,234.15219,237.9572,239.33112,230.76295,235.93144,235.73257,246.2234,240.97597,224.7429,239.63251,250.98077,250.36073,248.66501,249.29007,229.96651,249.37247,228.36205,229.81639,235.15521,241.7236,245.23399,250.15701,235.74823,245.70711,248.24289,244.33617,242.14677,243.19128,239.85959,236.05998,230.1167,251.18285,249.08379,240.90721,249.8446,251.70282,248.21204,240.49721,240.90486,239.0778,250.62076,247.96716,243.85721,227.1779,244.49321,230.23633,236.02271,237.33548,234.19691,251.55246,247.71184,232.7213,242.94922,238.84673,231.34267,245.59259,241.16548,236.75638,243.03015,250.71027,231.20917,246.81895,246.0851,229.2179,246.42915,236.62503,242.87146,249.91127,235.27164,248.70355,246.77977,236.22575,247.0291,230.08855,237.09283,234.86607,243.61432,232.07716,247.94429,244.04065,244.05499,233.38167,243.06552,226.40576,226.53311,242.92326,224.84735,231.09921,230.48306,232.39148,249.17987,231.24168,236.56552,243.80063,237.77666,245.69894,249.18884,240.5845,232.32341,237.33269,232.5594,230.09737,236.75778,235.92198,241.27667,236.02348,236.84583,234.57272,232.72932,229.00655,241.79131,238.85129,240.39565,248.30243,233.68787,227.52643,225.91563,232.49277,245.49017,241.16106,232.98053,223.52078,228.78133,227.6882,230.47649,242.12552,238.22124,246.10733,246.26277,227.53943,243.12125,245.20497,237.31854,236.29007,247.02045,231.51813,244.46396,240.06306,247.65242,235.73019,240.45291,244.58038,228.74681,229.4539,236.64424,240.90242,240.28844,245.57001,234.15208,246.88374,237.95654,234.60654,232.55933,237.95181,251.15189,245.57297,242.52719,242.30875,247.27831,240.22324,235.24054,241.75742,251.39534,235.25475,242.52997,245.11174,245.44658,241.93117,231.29826,238.58846,243.90092,227.02805,239.90417,241.61623,251.38484,239.98178,228.35904,251.65843
4th grade,mathematics,2015,SOUTH CAROLINA,36.2%,21.2%,27.3%,0.0%,28.6%,0.0%,28.3%,12.3%,23.6%,21.4%,67.2%,19.4%,0.0%,0.0%,13.5%,9.7295685,75.5%,31.3%,0.0%,22.0%,245.55968,228.19562,232.80692,248.06732,229.33408,234.93239,248.16718,251.56256,237.17618,248.26587,227.15396,237.64261,230.50235,230.79657,250.53984,245.68591,241.32744,245.51842,237.2196,232.8864,229.29414,240.45976,235.32472,238.09428,231.72769,231.99654,228.71463,228.17593,246.59328,242.57663,231.95663,228.26994,252.6938,233.77005,238.36282,250.49649,244.33018,242.6954,231.13919,242.11612,226.72913,224.79465,246.18381,242.55647,242.38617,244.47414,253.71425,242.21741,230.27519,237.2859,227.84346,247.29129,238.07384,241.18147,236.21518,251.97047,239.95976,230.58693,253.08481,243.85745,252.65802,234.76831,236.45743,241.16042,245.54367,237.60588,231.43527,241.52275,233.23509,232.44507,235.16647,241.04768,241.41684,253.01279,248.28029,244.81721,250.63045,251.76657,246.48776,248.78319,246.06476,251.44821,247.13565,234.28563,242.98169,245.52765,230.64537,250.18111,228.48642,236.33881,242.73199,253.24904,237.58553,236.48347,244.88089,251.2412,243.66873,250.32597,238.04138,235.32108,232.14221,243.9866,242.83276,237.36949,241.40138,249.24341,235.0419,242.62851,249.99498,227.97015,232.22523,233.28027,227.89587,243.93103,238.17613,224.43118,233.41353,232.31018,239.69144,249.12691,249.60229,227.33784,241.40099,240.90527,244.23076,230.71404,243.43753,238.11923,237.92784,244.79927,228.64929,246.74538,232.6944,234.73692,230.44441,244.64044,232.22058,251.44568,237.88423,233.7151,242.29153,242.75435,236.42479,246.43846,226.50883,237.73322,233.52538,238.35132,228.02031,235.22984,249.24718,243.02309,228.47374,237.67883,250.43097,227.02095,239.94057,247.11725,231.54247,237.89618,232.16933,226.55136,236.72916,231.79683,245.33762,232.90855,246.30878,239.4361,227.2937,227.1586,242.01994,232.24004,240.37141,244.40756,234.96646,242.1671,240.12517,244.38733,235.82542,236.36978,247.54643,229.8649,235.26736,233.25145,237.29578,228.34615,231.63638,238.98344,248.33916,242.06764,237.9137
4th grade,mathematics,2017,SOUTH CAROLINA,67.6%,41.0%,0.0%,0.0%,0.0%,0.0%,38.6%,0.0%,0.0%,36.9%,85.3%,10.3%,0.0%,2.3%,7.7%,9.8294792,0.0%,17.6%,0.0%,0.0%,233.32819,226.25024,234.97112,236.11906,223.56894,228.2319,226.37366,248.2034,241.02544,228.83385,238.81548,241.09027,236.86958,250.87061,239.17873,234.44266,234.94666,230.24925,226.88895,224.22041,222.22092,240.60204,245.09386,249.10944,240.92795,235.77272,244.3475,248.92241,228.61844,248.28212,235.06705,243.60159,234.62178,238.99522,249.93039,251.31329,242.49088,243.65918,245.60988,224.84654,227.34247,241.88304,229.14716,229.9944,229.97574,239.72626,238.58368,249.9688,236.7798,244.96176,242.13884,231.56723,232.65269,246.05275,229.91377,232.09967,228.64149,230.02344,239.95309,239.74956,248.79625,249.19815,229.75294,240.85052,238.22636,248.18356,236.74048,229.19888,240.70592,239.88663,244.09535,230.54732,230.19231,236.6433,241.68533,241.72189,245.46014,242.98335,229.93919,230.05737,241.20152,234.3821,250.86855,229.42725,236.33803,235.76662,230.31993,237.63239,232.42352,246.61023,236.36435,230.61302,228.8804,231.28224,233.87715,237.42114,229.56642,234.53671,234.53253,238.5226,238.31712,227.72453,240.98083,225.38789,240.99193,224.2782,233.1552,229.66185,224.44553,242.4558,229.49956,241.97058,225.90094,224.01428,231.05687,231.7338,235.94841,226.66353,229.18074,226.58588,227.48419,233.8963,234.83804,244.62039,236.10127,224.63673,229.55676,234.44215,245.97499,229.88599,246.37781,229.94884,247.38191,243.11235,245.35791,237.7495,243.85577,231.342,232.87308,238.29643,246.67969,237.98219,237.18204,232.19116,235.02687,239.87372,237.12051,224.03181,236.98332,228.25696,233.81033,242.30708,232.29478,237.78148,236.89693,235.10609,246.15935,228.76314,230.11362,245.90218,243.96822,231.67081,229.89558,233.40669,231.54741,231.9704,227.57059,247.27489,247.90382,243.26863,236.48233,239.92683,231.43864,235.18839,235.79707,243.30147,241.81506,226.63855,239.24966,243.02242,240.77219,237.59648,235.66052,236.73499,226.19235,241.32268,248.67102,238.80721,243.72107,228.97493,229.85243
4th grade,mathematics,2019,SOUTH CAROLINA,,,,,,,,,,,,,,,,,,,,,237.64362,236.9767,251.27985,240.28716,230.19875,236.85609,228.51944,246.21094,240.59483,249.33118,238.2858,237.5325,233.61948,240.75945,249.51379,230.87421,244.1615,241.81039,235.54526,249.02399,228.31049,244.93698,243.83058,236.06761,244.13715,254.45564,241.57986,252.65825,235.33461,233.81325,235.53357,244.96507,234.07498,252.72121,240.72755,237.37636,252.70111,243.37018,231.66551,231.21384,227.96902,224.58426,245.42313,253.18967,243.56421,236.3367,241.19128,232.39552,239.19498,251.46091,242.11395,232.19409,240.44464,234.3783,251.53801,250.48338,227.74298,232.52852,254.22942,244.99982,251.55937,252.95636,253.96936,238.52583,233.23549,236.75581,235.34494,255.19168,233.65765,253.00795,251.93744,253.51025,252.52805,238.48875,241.40477,233.77122,237.64049,235.68565,233.15387,253.12239,251.19701,255.56563,254.65208,253.53551,236.79834,253.43729,249.86273,239.39613,237.25635,237.21655,242.41177,233.61731,240.50183,241.70016,233.68959,249.13394,232.07094,229.48418,239.77242,230.86807,230.39914,239.34581,234.54871,249.14159,235.72456,244.15039,230.47141,241.87491,238.78683,238.85057,241.55943,225.39804,226.73685,240.35063,233.64812,248.12613,246.70978,230.03873,229.29056,243.91057,241.31808,245.0087,236.74931,243.25423,250.05359,244.68515,230.78381,229.68367,239.11798,246.27199,243.41156,227.99646,238.64156,243.19052,245.59348,235.59674,236.20502,244.54164,242.81259,251.15901,241.65196,237.01202,238.97038,233.43596,246.62589,243.36134,241.33232,235.79555,235.07117,232.11983,238.01828,244.34402,250.18442,233.71002,240.16223,242.51466,247.60733,228.97568,239.35551,236.82166,239.92249,229.27487,241.90274,247.26784,231.16362,234.5726,237.37949,247.28749,244.75806,232.13118,244.42159,232.35861,245.15298,235.56837,238.01201,252.03891,231.61435,250.9006,238.61299,251.81819,232.23224,229.27151,229.75949,228.32729,233.88187,245.61421,236.47087,230.36227,240.49347,232.16472,238.18294
4th grade,mathematics,2003,SOUTH DAKOTA,89.4%,0.0%,11.1%,9.9%,9.7%,0.0%,49.8%,27.8%,0.0%,72.2%,8.4%,0.0%,0.0%,5.9%,0.0%,10.308234,61.4%,13.5%,17.2%,0.0%,240.64742,231.27452,233.08142,242.24944,243.67131,233.774,233.99001,242.63092,230.29494,227.92897,231.60844,221.97446,239.65776,244.81926,239.30077,234.75391,237.51552,233.37448,240.65804,237.44875,224.67604,235.88113,243.18082,220.90417,225.25276,220.15216,222.69099,239.68771,222.4437,243.63153,234.86179,240.75679,240.68726,242.89456,226.13016,234.78386,237.82314,245.47842,232.39897,224.29913,227.68842,241.44183,230.89624,228.35059,238.67931,228.67657,231.33272,224.81918,230.20351,231.74239,241.56146,240.282,225.34865,245.06224,229.24657,232.09859,244.1378,233.29585,229.70107,220.70764,233.27684,237.17552,227.31775,244.42462,236.57585,243.65211,240.63684,232.42982,227.15297,230.0666,241.71339,239.87743,243.74545,234.6232,229.14597,234.93555,228.23685,245.95595,234.75616,242.53825,237.2485,238.17647,243.21385,237.35567,224.44751,244.17262,241.55109,233.56601,227.47179,226.15674,232.62996,225.5072,221.4207,238.8374,225.81374,243.7963,234.42523,239.95197,232.54504,229.92789,240.69295,232.27075,229.98064,225.29706,242.63324,235.79507,231.68752,244.35202,228.81659,247.0014,241.82137,230.32704,240.08667,245.10464,249.22469,237.44899,247.80067,236.36359,230.40208,235.25314,232.75203,237.03365,242.71788,228.5018,239.34703,220.72948,229.15691,224.40263,244.48959,236.91716,237.7332,225.12357,226.97569,241.65184,246.99464,226.5994,231.62228,242.9847,241.64735,222.60925,221.43886,241.26378,238.86308,241.31618,226.80049,230.16455,227.9771,238.32491,243.87285,239.80359,233.81233,247.49535,223.12183,238.3829,224.55118,225.58426,242.58246,240.38167,226.30722,242.8446,235.80923,227.13097,246.54185,239.27275,233.3672,220.35483,227.0845,232.08844,234.82631,243.64418,236.86877,236.44617,245.10719,243.79892,230.21794,225.21692,227.60059,239.08257,242.01053,242.95245,221.44659,239.60472,230.162,229.98563,242.7764,234.67697,223.36266,243.81425,230.10088,223.96671,233.94962
4th grade,mathematics,2005,SOUTH DAKOTA,63.8%,1.7%,0.0%,0.0%,7.1%,0.0%,35.5%,0.0%,1.0%,57.8%,19.8%,0.0%,17.3%,0.0%,0.0%,9.85149,93.0%,19.2%,33.2%,0.0%,233.50508,227.87521,252.25845,241.36681,252.04959,242.99329,242.48149,226.71161,234.28722,228.08752,240.05452,234.11624,235.71881,232.64705,235.03976,233.15765,231.48582,229.68425,232.44341,252.77647,238.9431,245.74622,242.35651,227.7767,239.36183,247.7518,245.29808,238.51579,230.31783,248.11313,228.02945,241.80809,251.76219,234.59828,247.91895,237.65468,249.79506,242.70395,242.72662,247.86172,229.86417,248.8421,240.06674,233.12869,240.83487,235.21333,240.46681,237.67455,225.27774,236.22443,231.19852,231.67157,234.94159,229.87108,250.18762,250.80188,241.93213,244.95232,226.65944,227.49292,241.78375,230.44678,249.76318,240.20624,237.13202,247.04201,243.01898,233.64902,248.8401,240.74515,235.69389,229.72723,231.33534,229.69119,243.64543,228.57529,236.58253,250.23297,237.98286,252.03714,238.73444,226.43619,240.05382,231.03839,245.80426,230.99866,234.36319,251.8071,230.02692,251.92688,238.80075,243.32454,225.58127,227.26965,250.41302,245.33112,243.72025,244.67815,240.50725,246.35831,240.78033,236.54774,229.19864,229.43274,243.86055,239.18196,243.71478,244.35994,230.77884,246.35808,238.35886,239.54494,240.45154,237.26546,244.68106,243.44667,245.62886,233.29407,237.28633,228.26108,238.67921,230.89301,247.63344,236.42711,239.26083,242.00259,232.17038,244.49103,248.72218,228.83812,243.63982,235.10684,249.24458,247.6537,247.61429,233.05038,236.42354,226.2413,231.48997,226.75098,241.43738,227.74104,228.36786,225.51486,233.01617,226.22783,237.72031,248.56781,230.2119,238.82738,228.66446,238.81194,241.29362,245.92361,237.43507,247.39081,233.46405,243.77681,244.45525,233.27882,229.21666,240.60648,229.26091,238.37457,244.09711,225.22951,238.40614,246.6458,248.01958,234.11603,234.3808,235.70892,238.38707,236.03409,240.20662,227.98575,233.23914,241.7011,238.91661,237.9798,239.40535,229.49847,248.28906,235.17345,241.39914,240.41986,234.20607,232.42746,237.71581,229.04758,236.63475
4th grade,mathematics,2007,SOUTH DAKOTA,65.4%,0.0%,22.8%,0.0%,34.4%,0.0%,12.1%,0.0%,10.5%,79.3%,25.9%,9.5%,0.0%,0.0%,41.8%,10.042651,70.4%,44.5%,9.8%,10.8%,235.29935,243.90257,243.36852,244.71678,251.46432,245.77608,240.63632,226.66284,227.99452,235.03908,245.75627,246.86627,236.63226,239.35735,236.06389,250.6127,237.88617,242.37344,231.11449,234.80919,238.92177,231.30684,237.05341,230.5433,227.48145,236.83801,228.74983,232.70427,244.12172,230.96393,224.81094,232.55112,239.95778,231.23898,238.5847,238.02196,239.78793,249.77968,251.45258,244.48926,239.99731,233.09286,243.6786,233.80341,228.99672,238.56018,245.85028,231.64835,241.49472,237.31012,238.92752,235.63803,244.81259,229.81885,247.47975,238.65129,230.72342,237.55051,238.43141,239.79501,233.93892,228.46831,233.44678,231.81334,237.2458,242.39819,227.33852,239.88718,238.61594,240.25435,224.78326,235.66927,235.18864,224.41023,228.81319,245.29616,239.683,241.38852,233.25992,247.52303,231.91481,228.47121,242.67027,240.72125,230.87341,242.65584,244.36667,249.43002,232.08832,239.7901,246.84625,244.39751,227.70708,231.03391,230.04565,235.98875,243.34744,238.71259,243.42458,235.41432,232.32108,231.05573,231.67227,227.14444,246.05305,247.48172,225.62645,247.12578,248.80382,230.49821,236.39638,234.88014,242.32745,231.02931,250.93442,236.82065,236.6136,244.50594,230.81645,245.77399,230.48238,240.61261,233.19432,242.49904,234.80067,242.93372,229.04146,230.57813,248.95912,247.67432,243.15567,236.75568,227.81129,240.46387,238.06718,245.41377,241.82846,239.64207,241.50166,225.73418,227.26491,237.45853,244.32384,232.58708,243.78311,232.90077,238.82701,239.43727,238.1506,242.21121,235.76556,230.45366,248.52734,232.26274,246.21562,248.09128,229.25357,250.14488,232.70056,233.18896,232.00259,246.68724,229.91576,235.55817,234.36649,235.42894,237.04472,241.23605,245.27391,235.1972,236.76062,230.82191,244.95729,230.44353,237.17368,243.58707,228.75859,226.16304,232.64749,229.7804,237.96794,241.07983,246.5394,242.5925,238.45172,225.21716,230.76234,228.3811,227.12431,231.87547,237.64513
4th grade,mathematics,2009,SOUTH DAKOTA,106.6%,32.0%,0.0%,2.4%,42.9%,0.0%,56.6%,16.9%,14.9%,52.8%,47.3%,23.5%,0.0%,14.7%,29.2%,9.9237232,74.7%,55.1%,3.8%,5.0%,236.37878,244.83887,251.90941,246.07326,252.15056,247.39989,244.90312,245.29207,242.67166,233.97533,235.30281,226.73679,227.23183,248.59085,237.84392,228.96169,247.92213,246.14084,246.4984,244.6274,249.4892,239.2179,244.66867,240.35762,237.16876,241.45505,225.4364,230.16954,242.66066,233.74341,237.05229,233.4313,246.46683,243.03372,238.7625,229.26826,249.93629,251.5303,235.56802,237.60464,241.47623,249.82387,239.83582,238.19183,245.9028,227.75591,226.04733,239.40358,234.2406,238.37369,239.08191,240.20468,248.83127,246.81367,230.35815,246.25209,246.79449,238.2704,236.81886,230.56512,230.3434,232.40965,251.2659,230.89507,235.04036,243.26314,238.51472,249.59023,231.63983,238.68239,232.40099,232.06796,229.33841,225.65393,251.26793,228.81119,245.94902,229.74344,249.76703,234.79149,248.92795,233.42804,230.31834,230.5744,243.31041,236.37936,239.55797,249.36292,248.82027,243.67572,239.41154,242.34464,243.81049,230.81026,233.65482,239.75008,247.2847,243.42395,230.17447,236.41283,248.72337,234.1586,237.63705,235.3166,245.394,244.34158,232.42867,238.26361,229.83585,229.11092,235.3869,237.97545,246.42966,234.99263,251.3036,240.93951,243.9669,235.41815,245.45638,240.16544,225.40562,227.39166,234.73782,241.87706,230.26059,230.84351,243.06609,242.43889,237.57939,231.74039,234.61658,244.86455,243.50496,242.63664,239.15967,248.00465,251.75641,229.44536,231.07742,226.9073,236.69572,238.92044,226.67279,227.83034,224.56778,239.13872,237.32829,242.18478,230.1595,234.00507,243.83791,234.00414,234.23805,231.63159,235.33722,247.56944,244.44656,249.6884,233.34357,236.70616,242.86958,230.49036,243.31615,237.36792,231.44083,246.37189,228.44556,239.54965,234.28368,250.25372,233.87471,237.13423,245.00226,228.89326,238.39185,237.29126,248.2672,239.42603,242.49416,246.7119,230.83044,234.44727,248.14644,234.31027,230.32872,238.4404,239.38675,242.98676,231.99394,246.56914,241.43846
4th grade,mathematics,2011,SOUTH DAKOTA,64.3%,0.0%,5.3%,0.0%,17.2%,0.0%,38.2%,3.0%,20.8%,42.6%,19.8%,5.5%,0.0%,20.4%,7.9%,10.203937,93.9%,54.2%,26.3%,11.2%,241.96915,224.34248,252.51096,247.64659,231.88496,252.05579,228.12271,230.2285,235.82498,239.59091,235.23376,230.52396,235.06952,249.79214,235.56245,242.24095,231.43153,233.77306,242.3759,245.97148,246.26515,237.77473,241.05464,239.7455,229.40973,243.90462,245.29041,246.29396,227.93958,239.28134,230.63982,247.68703,236.33458,234.77676,249.54292,238.70447,244.38945,246.89055,249.09166,241.2623,249.01395,229.62637,230.76263,232.01228,247.72319,240.45648,244.10953,235.05659,241.74722,227.13319,240.36375,229.4082,242.53601,234.83833,250.97487,245.59727,249.12459,248.84119,237.02283,245.92377,247.33768,239.99214,232.75339,229.80193,239.75656,231.25537,249.69162,241.25505,234.28539,246.32997,240.88971,234.86574,247.80409,240.72887,250.67679,243.44731,244.36453,239.94666,242.72655,238.38464,249.57808,234.71472,226.72592,238.03583,248.06641,238.11023,234.01157,251.66705,249.84773,252.81276,234.43295,229.69568,232.66618,242.99725,252.69139,236.56358,245.81371,243.2132,233.66348,232.57808,247.1787,235.89839,234.97726,225.51717,236.29135,236.60971,235.59326,231.93889,235.74631,233.08495,230.09489,235.44397,230.85858,246.09346,252.09612,244.09554,239.69859,224.6162,232.6356,246.04791,246.80968,231.11172,245.20404,244.06448,243.35054,240.59818,244.87317,229.07465,235.36884,240.15811,251.30281,241.87086,233.76337,250.60643,234.9375,229.3537,243.54834,245.05649,243.08395,227.91582,243.47363,245.98308,235.20764,234.106,229.64694,237.83762,237.13705,242.58321,248.93234,233.72398,240.22305,248.25688,231.94351,239.31198,227.82521,234.34203,237.56038,242.05319,241.16475,231.99826,229.6396,247.50797,243.24741,231.02765,231.16949,231.173,242.88101,230.81627,235.86978,248.06964,244.97809,244.47507,241.54485,240.18599,246.08362,236.87662,230.20103,231.08511,233.8642,234.7433,235.99998,245.5825,250.12477,241.19774,242.64751,232.84753,243.15527,243.18724,239.80238,235.34392,235.45265
4th grade,mathematics,2013,SOUTH DAKOTA,83.8%,0.0%,31.8%,0.0%,31.2%,15.6%,39.1%,0.0%,0.0%,73.4%,46.4%,27.6%,0.0%,31.9%,25.1%,9.9845238,62.6%,10.9%,2.5%,0.0%,244.82993,247.19989,247.2832,239.57881,239.9856,245.9415,239.09331,226.67117,227.94551,231.43565,239.65359,231.6436,239.89761,242.35555,238.93774,248.96832,251.06186,238.92474,248.91621,235.26834,231.16765,245.92862,246.38995,227.12338,241.67126,229.45518,235.98235,232.05064,230.99495,227.44461,246.22041,247.77333,248.03645,243.71359,230.06396,252.3582,229.00893,251.19617,236.36458,248.72546,249.87671,251.31003,242.65996,246.6219,248.87825,232.66205,227.49382,240.71767,246.86366,236.85939,226.1665,242.50294,238.57356,232.38503,240.84534,233.2529,235.72983,238.45636,234.99014,235.69247,247.16229,244.04344,232.65158,246.60428,244.12589,228.77068,240.88618,250.50949,229.46509,250.22847,231.1537,231.72179,248.47546,246.63939,234.56184,250.70247,246.85501,249.8387,247.82855,233.26579,243.62459,236.80728,236.13493,239.81285,242.19212,247.29805,233.95952,241.63667,230.90497,246.05966,247.41801,239.97813,230.42126,236.08575,248.39284,232.40306,233.98383,243.192,229.64734,248.7713,234.3387,229.54231,241.23125,246.91467,231.41899,225.1982,226.30463,241.87122,242.60135,228.28709,228.82346,233.64691,235.98853,232.08711,239.61137,247.81863,242.10944,228.4249,229.13602,227.57945,229.83067,226.35014,227.7364,226.01451,245.52226,240.22322,230.9025,237.80634,238.16045,230.04956,247.32806,227.54527,236.95967,230.53853,245.16037,242.27618,251.65773,247.2428,231.91023,244.38539,237.46231,236.62938,239.71811,245.06702,242.37337,248.03539,225.73502,247.64977,242.19955,226.26886,226.79663,250.56348,239.20195,244.95581,243.96899,240.21303,243.45988,243.05313,246.62915,232.03578,232.71268,238.6937,247.19508,241.20226,246.68875,239.32159,224.56779,239.1864,243.97423,234.71939,246.33905,233.56419,230.47018,237.11246,239.96483,239.69446,241.68726,230.4718,230.78566,247.56572,244.2711,247.28033,234.23143,246.92084,247.40477,242.33208,233.03122,241.26772,237.9783,240.62537,238.29175
