year,FIPS,female,lep,sped,age,white,black,hispanic,asian,amind,unclass,freelunch,redlunch,misslunch,books_125,books_26p,books_multmiss,lang_nr,lang_st,lang_mt,lang_om,score_st_m1,score_m1,score_st_m2,score_m2,score_st_m3,score_m3,score_st_m4,score_m4,score_st_m5,score_m5,score_st_m6,score_m6,score_st_m7,score_m7,score_st_m8,score_m8,score_st_m9,score_m9,score_st_m10,score_m10,score_st_m11,score_m11,score_st_m12,score_m12,score_st_m13,score_m13,score_st_m14,score_m14,score_st_m15,score_m15,score_st_m16,score_m16,score_st_m17,score_m17,score_st_m18,score_m18,score_st_m19,score_m19,score_st_m20,score_m20,score_st_m21,score_m21,score_st_m22,score_m22,score_st_m23,score_m23,score_st_m24,score_m24,score_st_m25,score_m25,score_st_m26,score_m26,score_st_m27,score_m27,score_st_m28,score_m28,score_st_m29,score_m29,score_st_m30,score_m30,score_st_m31,score_m31,score_st_m32,score_m32,score_st_m33,score_m33,score_st_m34,score_m34,score_st_m35,score_m35,score_st_m36,score_m36,score_st_m37,score_m37,score_st_m38,score_m38,score_st_m39,score_m39,score_st_m40,score_m40,score_st_m41,score_m41,score_st_m42,score_m42,score_st_m43,score_m43,score_st_m44,score_m44,score_st_m45,score_m45,score_st_m46,score_m46,score_st_m47,score_m47,score_st_m48,score_m48,score_st_m49,score_m49,score_st_m50,score_m50,score_st_m51,score_m51,score_st_m52,score_m52,score_st_m53,score_m53,score_st_m54,score_m54,score_st_m55,score_m55,score_st_m56,score_m56,score_st_m57,score_m57,score_st_m58,score_m58,score_st_m59,score_m59,score_st_m60,score_m60,score_st_m61,score_m61,score_st_m62,score_m62,score_st_m63,score_m63,score_st_m64,score_m64
2015,Alabama,,,,,,,,,,,,,,,,,,,,,-2.608582,267,-2.537781,269.4767,-2.43689,273.0053,-2.651825,265.4878,-2.633575,266.1261,-2.562103,268.6262,-2.656433,265.3264,-2.431519,273.1935,-2.546143,269.1835,-2.564484,268.5425,-2.498047,270.8667,-2.54184,269.3346,-2.481995,271.428,-2.472473,271.7603,-2.405304,274.1099,-2.463531,272.0733,-2.670349,264.8396,-2.605133,267.1206,-2.673431,264.7318,-2.598206,267.3625,-2.680084,264.4986,-2.61264,266.8576,-2.446655,272.6638,-2.470306,271.8369,-2.404541,274.137,-2.436157,273.0307,-2.570404,268.3359,-2.50708,270.5505,-2.547943,269.1215,-2.533813,269.6156,-2.567139,268.4499,-2.503937,270.6606,-2.510529,270.4295,-2.450409,272.5323,-2.487793,271.2246,-2.448547,272.5982,-2.500336,270.7862,-2.436829,273.0081,-2.634338,266.0992,-2.693542,264.0278,-2.630035,266.2496,-2.646057,265.6888,-2.481598,271.4412,-2.41983,273.6026,-2.448425,272.602,-2.449005,272.5811,-2.473511,271.7241,-2.410858,273.9163,-2.539948,269.4012,-2.571198,268.3074,-2.510651,270.4252,-2.537781,269.4766,-2.486298,271.2773,-2.519623,270.1114,-2.46106,272.1601,-2.479401,271.5188,-2.659485,265.2191,-2.460297,272.1866,-2.482452,271.4117,-2.423248,273.4823,-2.453461,272.4263,-2.542084,269.3262,-2.498535,270.8491,-2.462372,272.1142
1996,Alaska,0.4844289,0.0470476,0.0603193,13.97702,0.6845126,0.0410956,0.0602117,0.0519633,0.1618564,0.0003604,0.1138994,0.0410993,0.4878886,,,,,,,,0.200758,277.6431,0.0903301,273.7805,0.1815145,276.97,0.1932564,277.3807,0.1444253,275.6727,0.1948404,277.4361,0.200758,277.6431,0.0987953,274.0766,0.0891628,273.7397,0.0294898,271.6525,0.0826738,273.5128,0.0903301,273.7805,0.179553,276.9014,0.1439202,275.655,0.1875773,277.182,0.1815145,276.97,0.1407456,275.544,0.1872637,277.1711,0.1932564,277.3807,0.1428484,275.6175,0.1444253,275.6727,0.1948404,277.4361,0.1023649,274.2015,0.0512937,272.4151,0.101229,274.1618,0.0987953,274.0766,0.0309671,271.7042,0.0816824,273.4781,0.0891628,273.7397,0.0268047,271.5586,0.0294898,271.6525,0.0826738,273.5128,0.143412,275.6372,0.1857491,277.1181,0.179553,276.9014,0.1497576,275.8592,0.1439202,275.655,0.1875773,277.182,0.1390824,275.4858,0.1407456,275.544,0.1872637,277.1711,0.1428484,275.6175,0.0558864,272.5758,0.1047477,274.2849,0.1023649,274.2015,0.0550366,272.5461,0.0512937,272.4151,0.101229,274.1618,0.0282962,271.6107,0.0309671,271.7042,0.0816824,273.4781,0.0268047,271.5586,0.149525,275.851,0.143412,275.6372,0.1857491,277.1181,0.1497576,275.8592,0.1390824,275.4858,0.0596459,272.7073,0.0558864,272.5758,0.1047477,274.2849,0.0550366,272.5461,0.0282962,271.6107,0.149525,275.851,0.0596459,272.7073
2003,Alaska,0.489484,0.1112527,0.140663,14.05663,0.5753614,0.0498517,0.0309941,0.0679562,0.2521923,0.0215599,0.1900547,0.0475806,0.0641331,,,,,,,,0.0831897,279.0251,0.0197359,276.8056,-0.0025731,276.0253,0.1431324,281.1217,0.1155363,280.1565,0.1054436,279.8035,0.0831897,279.0251,-0.0259741,275.2068,0.0681156,278.4978,0.0390552,277.4814,0.0392602,277.4885,0.0197359,276.8056,0.0467789,277.7515,0.0337901,277.2972,0.0187008,276.7694,-0.0025731,276.0253,0.1666508,281.9444,0.1657936,281.9144,0.1431324,281.1217,0.1302802,280.6722,0.1155363,280.1565,0.1054436,279.8035,0.0200332,276.816,-0.0012154,276.0728,-0.0053657,275.9276,-0.0259741,275.2068,0.0785668,278.8634,0.0863921,279.1371,0.0681156,278.4978,0.0525421,277.9531,0.0390552,277.4814,0.0392602,277.4885,0.0755118,278.7565,0.0696474,278.5514,0.0467789,277.7515,0.0474978,277.7766,0.0337901,277.2972,0.0187008,276.7694,0.1823798,282.4945,0.1666508,281.9444,0.1657936,281.9144,0.1302802,280.6722,0.0363195,277.3857,0.0400873,277.5174,0.0200332,276.816,0.0127877,276.5626,-0.0012154,276.0728,-0.0053657,275.9276,0.091714,279.3232,0.0785668,278.8634,0.0863921,279.1371,0.0525421,277.9531,0.0908748,279.2939,0.0755118,278.7565,0.0696474,278.5514,0.0474978,277.7766,0.1823798,282.4945,0.050417,277.8788,0.0363195,277.3857,0.0400873,277.5174,0.0127877,276.5626,0.091714,279.3232,0.0908748,279.2939,0.050417,277.8788
2005,Alaska,0.4649942,0.153893,0.1237348,14.06785,0.5667674,0.0464078,0.0361036,0.0670369,0.2647759,0.0189085,0.292766,0.0461878,0.0171023,,,,,,,,0.0411843,278.9587,-0.0143716,277.0155,0.0295014,278.55,0.1459186,282.6221,0.0548464,279.4366,0.0674095,279.876,0.0411843,278.9587,-0.0140626,277.0263,0.0681948,279.9035,-0.014005,277.0283,0.008834,277.8272,-0.0143716,277.0155,0.1037497,281.1471,0.0424495,279.003,0.0506594,279.2901,0.0295014,278.55,0.1463827,282.6383,0.172758,283.5609,0.1459186,282.6221,0.0734223,280.0863,0.0548464,279.4366,0.0674095,279.876,0.0582328,279.555,-0.0139162,277.0314,0.0057815,277.7204,-0.0140626,277.0263,0.0547396,279.4329,0.0894763,280.6479,0.0681948,279.9035,0.0031295,277.6276,-0.014005,277.0283,0.008834,277.8272,0.1065468,281.2449,0.1269981,281.9603,0.1037497,281.1471,0.0570173,279.5125,0.0424495,279.003,0.0506594,279.2901,0.1664889,283.3416,0.1463827,282.6383,0.172758,283.5609,0.0734223,280.0863,0.0463837,279.1406,0.0773226,280.2227,0.0582328,279.555,0.0005493,277.5374,-0.0139162,277.0314,0.0057815,277.7204,0.0713364,280.0134,0.0547396,279.4329,0.0894763,280.6479,0.0031295,277.6276,0.1233378,281.8322,0.1065468,281.2449,0.1269981,281.9603,0.0570173,279.5125,0.1664889,283.3416,0.060981,279.6512,0.0463837,279.1406,0.0773226,280.2227,0.0005493,277.5374,0.0713364,280.0134,0.1233378,281.8322,0.060981,279.6512
2007,Alaska,0.4848515,0.1666747,0.0884871,14.05021,0.5595804,0.0409854,0.0445141,0.0751268,0.2504554,0.029338,0.3144703,0.0519623,0.00219,,,,,,,,0.0688361,282.5572,0.0082549,280.4381,0.0742701,282.7472,0.1869969,286.6902,0.0435935,281.6742,0.0888173,283.256,0.0688361,282.5572,0.0203763,280.8621,0.0998454,283.6418,-0.0276315,279.1829,0.0265726,281.0789,0.0082549,280.4381,0.1564408,285.6214,0.0502302,281.9064,0.0895288,283.2809,0.0742701,282.7472,0.1489771,285.3603,0.2075971,287.4107,0.1869969,286.6902,0.0594973,282.2305,0.0435935,281.6742,0.0888173,283.256,0.0996277,283.6342,-0.0156788,279.601,0.0349018,281.3702,0.0203763,280.8621,0.0500877,281.9014,0.1161795,284.2131,0.0998454,283.6418,-0.0123377,279.7179,-0.0276315,279.1829,0.0265726,281.0789,0.1223875,284.4303,0.1737809,286.2279,0.1564408,285.6214,0.06208,282.3208,0.0502302,281.9064,0.0895288,283.2809,0.1664788,285.9725,0.1489771,285.3603,0.2075971,287.4107,0.0594973,282.2305,0.0516543,281.9562,0.1133936,284.1157,0.0996277,283.6342,-0.003592,280.0238,-0.0156788,279.601,0.0349018,281.3702,0.0648081,282.4163,0.0500877,281.9014,0.1161795,284.2131,-0.0123377,279.7179,0.136516,284.9244,0.1223875,284.4303,0.1737809,286.2279,0.06208,282.3208,0.1664788,285.9725,0.0638782,282.3837,0.0516543,281.9562,0.1133936,284.1157,-0.003592,280.0238,0.0648081,282.4163,0.136516,284.9244,0.0638782,282.3837
2009,Alaska,0.4866564,0.1029668,0.099576,14.05176,0.528332,0.0361745,0.0562652,0.0884473,0.2246348,0.0661461,0.3021885,0.0598263,0.0147391,,,,,,,,0.0391111,283.0477,-0.0227466,280.884,0.0418046,283.1419,0.0903499,284.8399,0.026108,282.5928,0.0596412,283.7657,0.0391111,283.0477,-0.0129279,281.2274,0.0118103,282.0927,-0.0447625,280.114,-0.0014828,281.6278,-0.0227466,280.884,0.0773776,284.3861,0.0293655,282.7068,0.057881,283.7042,0.0418046,283.1419,0.071913,284.195,0.1112397,285.5706,0.0903499,284.8399,0.0418136,283.1422,0.026108,282.5928,0.0596412,283.7657,0.0165334,282.2579,-0.0353003,280.4449,0.0045613,281.8392,-0.0129279,281.2274,-0.015098,281.1516,0.0320343,282.8001,0.0118103,282.0927,-0.0279692,280.7014,-0.0447625,280.114,-0.0014828,281.6278,0.060668,283.8017,0.0946244,284.9894,0.0773776,284.3861,0.0413313,283.1253,0.0293655,282.7068,0.057881,283.7042,0.0885759,284.7778,0.071913,284.195,0.1112397,285.5706,0.0418136,283.1422,-0.0099645,281.3311,0.0336277,282.8559,0.0165334,282.2579,-0.0216191,280.9235,-0.0353003,280.4449,0.0045613,281.8392,0.0013839,281.7281,-0.015098,281.1516,0.0320343,282.8001,-0.0279692,280.7014,0.0739586,284.2665,0.060668,283.8017,0.0946244,284.9894,0.0413313,283.1253,0.0885759,284.7778,0.0037909,281.8122,-0.0099645,281.3311,0.0336277,282.8559,-0.0216191,280.9235,0.0013839,281.7281,0.0739586,284.2665,0.0037909,281.8122
2011,Alaska,0.4875251,0.1035655,0.1025243,14.05637,0.5186679,0.0394596,0.0575476,0.0979236,0.2184425,0.0679587,0.3584909,0.0558815,0.0056929,,,,,,,,0.01564,283.2728,-0.0460139,281.1163,0.062724,284.9197,0.0675077,285.087,0.005891,282.9318,0.0378034,284.048,0.01564,283.2728,-0.0081389,282.4411,-0.0119412,282.3081,-0.0640663,280.4848,-0.0224293,281.9412,-0.0460139,281.1163,0.0948999,286.0451,0.0499137,284.4716,0.0785579,285.4735,0.062724,284.9197,0.0520809,284.5474,0.0900459,285.8754,0.0675077,285.087,0.0226355,283.5175,0.005891,282.9318,0.0378034,284.048,0.0188183,283.384,-0.0303131,281.6655,0.009353,283.0529,-0.0081389,282.4411,-0.0349646,281.5028,0.0105649,283.0953,-0.0119412,282.3081,-0.0457513,281.1255,-0.0640663,280.4848,-0.0224293,281.9412,0.0782767,285.4637,0.1118294,286.6373,0.0948999,286.0451,0.0617216,284.8846,0.0499137,284.4716,0.0785579,285.4735,0.0698178,285.1678,0.0520809,284.5474,0.0900459,285.8754,0.0226355,283.5175,-0.0070729,282.4784,0.0359349,283.9827,0.0188183,283.384,-0.0166382,282.1438,-0.0303131,281.6655,0.009353,283.0529,-0.0169707,282.1321,-0.0349646,281.5028,0.0105649,283.0953,-0.0457513,281.1255,0.0913325,285.9203,0.0782767,285.4637,0.1118294,286.6373,0.0617216,284.8846,0.0698178,285.1678,0.0066729,282.9591,-0.0070729,282.4784,0.0359349,283.9827,-0.0166382,282.1438,-0.0169707,282.1321,0.0913325,285.9203,0.0066729,282.9591
2013,Alaska,0.4887709,0.1085415,0.1356919,14.02901,0.476146,0.0360256,0.0725463,0.0968041,0.2443245,0.0741537,0.4379041,0.0142455,0.0028517,,,,,,,,-0.0590533,281.5596,-0.0936814,280.3484,0.0356195,284.871,-0.0019585,283.5566,-0.0321935,282.4991,-0.0465726,281.9961,-0.0590533,281.5596,-0.0336072,282.4496,-0.0608569,281.4965,-0.0785078,280.8791,-0.079488,280.8448,-0.0936814,280.3484,0.067197,285.9755,0.0529215,285.4762,0.0420791,285.097,0.0356195,284.871,0.0166977,284.2092,0.010843,284.0044,-0.0019585,283.5566,-0.0243528,282.7733,-0.0321935,282.4991,-0.0465726,281.9961,-0.009523,283.292,-0.0267864,282.6882,-0.0258327,282.7216,-0.0336072,282.4496,-0.0517833,281.8139,-0.0475293,281.9626,-0.0608569,281.4965,-0.0687585,281.2201,-0.0785078,280.8791,-0.079488,280.8448,0.0798066,286.4166,0.0744734,286.23,0.067197,285.9755,0.0568316,285.613,0.0529215,285.4762,0.0420791,285.097,0.0252936,284.5098,0.0166977,284.2092,0.010843,284.0044,-0.0243528,282.7733,-0.0069286,283.3828,-0.0020107,283.5548,-0.009523,283.292,-0.0213994,282.8766,-0.0267864,282.6882,-0.0258327,282.7216,-0.0422691,282.1466,-0.0517833,281.8139,-0.0475293,281.9626,-0.0687585,281.2201,0.0845409,286.5822,0.0798066,286.4166,0.0744734,286.23,0.0568316,285.613,0.0252936,284.5098,-0.0014967,283.5728,-0.0069286,283.3828,-0.0020107,283.5548,-0.0213994,282.8766,-0.0422691,282.1466,0.0845409,286.5822,-0.0014967,283.5728
2015,Alaska,,,,,,,,,,,,,,,,,,,,,-1.618622,280,-1.653259,278.7888,-1.523956,283.3114,-1.561523,281.9971,-1.591766,280.9395,-1.60614,280.4366,-1.618622,280,-1.59317,280.89,-1.620422,279.9369,-1.638092,279.3195,-1.639069,279.2852,-1.653259,278.7888,-1.492371,284.416,-1.506653,283.9166,-1.517487,283.5374,-1.523956,283.3114,-1.542877,282.6496,-1.548737,282.4448,-1.561523,281.9971,-1.583923,281.2137,-1.591766,280.9395,-1.60614,280.4366,-1.569092,281.7325,-1.586365,281.1286,-1.585388,281.162,-1.59317,280.89,-1.611359,280.2543,-1.607086,280.4031,-1.620422,279.9369,-1.628326,279.6605,-1.638092,279.3195,-1.639069,279.2852,-1.479767,284.857,-1.485107,284.6705,-1.492371,284.416,-1.502747,284.0534,-1.506653,283.9166,-1.517487,283.5374,-1.534271,282.9503,-1.542877,282.6496,-1.548737,282.4448,-1.583923,281.2137,-1.566498,281.8232,-1.561584,281.9952,-1.569092,281.7325,-1.580963,281.317,-1.586365,281.1286,-1.585388,281.162,-1.601837,280.5871,-1.611359,280.2543,-1.607086,280.4031,-1.628326,279.6605,-1.475037,285.0226,-1.479767,284.857,-1.485107,284.6705,-1.502747,284.0534,-1.534271,282.9503,-1.561066,282.0132,-1.566498,281.8232,-1.561584,281.9952,-1.580963,281.317,-1.601837,280.5871,-1.475037,285.0226,-1.561066,282.0132
1990,Arizona,0.4980075,0.041443,0.0344638,14.05816,0.5915116,0.0326197,0.2892428,0.0200377,0.0658215,0.0007667,,,,0.0540421,0.8931873,0.0527706,0.5350556,0.3210763,0.1348754,0.006252,-0.0521928,259.4417,-0.0427187,259.7731,,,-0.0655817,258.9734,-0.1370635,256.4731,-0.0293973,260.2391,-0.0510659,259.4811,,,-0.0830147,258.3636,-0.1293595,256.7426,-0.0193295,260.5912,-0.0539023,259.3819,,,,,,,,,-0.1444456,256.2149,-0.0426635,259.7751,-0.0652341,258.9856,-0.1161664,257.2041,-0.1337037,256.5907,-0.0264177,260.3433,,,,,,,,,-0.159429,255.6908,-0.0593913,259.1899,-0.0887695,258.1624,-0.1078361,257.4955,-0.1384666,256.4241,-0.0308041,260.1898,,,,,,,,,,,,,-0.1230027,256.965,-0.1421299,256.2959,-0.0407568,259.8417,-0.1109165,257.3877,,,,,,,,,,,,,-0.1379157,256.4433,-0.1640933,255.5277,-0.0654832,258.9769,-0.1171995,257.1679,,,,,,,,,-0.1193192,257.0938,,,,,,,,,-0.1428458,256.2709,,,,
1992,Arizona,0.4916837,0.0443925,0.0261885,14.06689,0.6030676,0.0394678,0.2761054,0.0175539,0.062854,0.0009512,,,,0.0592388,0.8978162,0.042945,0.5373146,0.3242647,0.1338805,0.0045401,-0.0055495,265.3663,-0.001542,265.5064,,,-0.0158401,265.0063,-0.099554,262.0782,0.0203352,266.2717,-0.0065238,265.3322,,,-0.0360713,264.2987,-0.0968303,262.1735,0.0244481,266.4155,-0.0134302,265.0906,,,,,,,,,-0.1037325,261.9321,0.0102032,265.9173,-0.017695,264.9414,-0.0759413,262.9041,-0.0978214,262.1388,0.0214038,266.3091,,,,,,,,,-0.1217492,261.3019,-0.0100012,265.2106,-0.0431497,264.0511,-0.0729617,263.0083,-0.1062307,261.8447,0.0124235,265.9949,,,,,,,,,,,,,-0.0794587,262.7811,-0.1033051,261.947,0.0099916,265.9099,-0.0721246,263.0376,,,,,,,,,,,,,-0.0979399,262.1347,-0.127278,261.1085,-0.017258,264.9567,-0.0825171,262.6741,,,,,,,,,-0.0775786,262.8469,,,,,,,,,-0.1036343,261.9355,,,,
1996,Arizona,0.5215385,0.0511924,0.042984,14.0389,0.5847343,0.030598,0.30078,0.0226361,0.0597001,0.0015514,0.2195201,0.050794,0.1729232,0.0585518,0.8871064,0.0543418,0.5242608,0.3080018,0.152535,0.0152024,-0.0832097,267.8748,-0.070195,268.33,-0.1065151,267.0597,-0.0863574,267.7647,-0.1586763,265.2352,-0.0672299,268.4338,-0.0652997,268.5013,-0.0995325,267.3039,-0.1044021,267.1336,-0.1473509,265.6313,-0.0529487,268.9333,-0.0709688,268.303,-0.1062743,267.0681,-0.1696405,264.8517,-0.0897521,267.646,-0.097285,267.3825,-0.1575269,265.2754,-0.0702671,268.3275,-0.0745001,268.1795,-0.1432431,265.775,-0.1404389,265.8731,-0.0477147,269.1164,-0.1260416,266.3767,-0.1657574,264.9875,-0.0797829,267.9947,-0.0986265,267.3356,-0.1727315,264.7436,-0.086904,267.7456,-0.1015495,267.2333,-0.1308317,266.2091,-0.1478714,265.6131,-0.0542625,268.8873,-0.1674231,264.9292,-0.0890296,267.6713,-0.1015724,267.2325,-0.1551443,265.3587,-0.1598272,265.1949,-0.0789448,268.024,-0.1416203,265.8318,-0.1449575,265.715,-0.0570459,268.79,-0.1233342,266.4714,-0.1856181,264.2928,-0.1062671,267.0683,-0.1226312,266.4959,-0.1486108,265.5872,-0.1648822,265.0181,-0.0794264,268.0072,-0.1562069,265.3216,-0.1702426,264.8306,-0.0846077,267.8259,-0.1317196,266.1781,-0.1521608,265.4631,-0.1614387,265.1385,-0.0831865,267.8756,-0.1439,265.752,-0.1278337,266.314,-0.1684606,264.8929,-0.182602,264.3983,-0.1034081,267.1683,-0.1480861,265.6056,-0.154087,265.3957,-0.1452628,265.7043,-0.1658026,264.9859
2000,Arizona,0.495144,0.0673275,0.0428839,14.00776,0.5409382,0.0424823,0.3469997,0.0367631,0.0320337,0.000783,0.2500112,0.0586013,0.1076059,0.0884895,0.8491728,0.0623377,0.5069511,0.3051627,0.1678083,0.0200779,-0.0700659,270.7154,-0.026469,272.2403,-0.0837673,270.2361,-0.0562645,271.1982,-0.1456428,268.0719,-0.0651048,270.8889,-0.0401491,271.7618,-0.0597561,271.076,-0.0558335,271.2132,-0.101979,269.5992,-0.0180168,272.536,-0.0242342,272.3185,-0.0726832,270.6239,-0.1494493,267.9388,-0.0776706,270.4494,-0.0674554,270.8067,-0.1295596,268.6345,-0.0512109,271.3749,-0.0379527,271.8387,-0.1382909,268.329,-0.1163537,269.0963,-0.0337319,271.9863,-0.0824747,270.2814,-0.1255895,268.7733,-0.048777,271.4601,-0.0553696,271.2295,-0.1233931,268.8501,-0.0470362,271.5209,-0.0497773,271.425,-0.0920403,269.9468,-0.1003243,269.657,-0.0166109,272.5851,-0.1377295,268.3487,-0.0661908,270.851,-0.0637261,270.9372,-0.1424569,268.1833,-0.133074,268.5115,-0.0596519,271.0797,-0.1218166,268.9053,-0.111097,269.2802,-0.0316371,272.0596,-0.1075569,269.4041,-0.1423016,268.1888,-0.0714188,270.6681,-0.0754054,270.5287,-0.114855,269.1488,-0.1221034,268.8952,-0.0452094,271.5848,-0.1134161,269.1991,-0.1185548,269.0194,-0.0418316,271.703,-0.0909484,269.985,-0.1301175,268.6149,-0.127822,268.6952,-0.0558884,271.2113,-0.1246707,268.8055,-0.1022846,269.5885,-0.1315671,268.5642,-0.1365142,268.3912,-0.0651644,270.8868,-0.1119022,269.2521,-0.1091433,269.3486,-0.1192235,268.996,-0.1263128,268.748
2003,Arizona,0.4885226,0.1424439,0.0898563,13.99613,0.5019346,0.0412062,0.3675618,0.0193838,0.069558,0,0.3504504,0.0585618,0.0826152,0.3928326,0.6023305,0.0048369,0.4349843,0.3543344,0.1968427,0.0138386,-0.1411731,271.1773,-0.0573882,274.108,-0.0750025,273.4919,-0.0484655,274.4201,-0.1649043,270.3473,-0.140327,271.2069,-0.1012355,272.5743,-0.0490387,274.4,-0.0284058,275.1217,-0.0866721,273.0837,-0.054235,274.2183,-0.0584737,274.07,-0.0155055,275.5729,-0.0998307,272.6234,-0.0752321,273.4838,-0.0617512,273.9554,-0.0820175,273.2465,-0.047248,274.4626,-0.0367776,274.8289,-0.1631181,270.4098,-0.1250681,271.7407,-0.0971223,272.7181,-0.023674,275.2872,-0.0765908,273.4363,-0.0458641,274.511,-0.050329,274.3549,-0.0613572,273.9691,-0.0258266,275.2119,-0.0293649,275.0882,-0.0829099,273.2153,-0.0877368,273.0464,-0.0550283,274.1905,-0.0473479,274.4591,-0.0145488,275.6064,-0.0143422,275.6136,-0.0989948,272.6526,-0.0851368,273.1374,-0.0589646,274.0528,-0.079295,273.3417,-0.0689909,273.7021,-0.0333414,274.9491,-0.1207395,271.8921,-0.054496,274.2091,-0.0207287,275.3902,-0.0244888,275.2587,-0.073134,273.5572,-0.0778574,273.392,-0.0469099,274.4745,-0.0577715,274.0945,-0.0625063,273.9289,-0.0265278,275.1874,-0.0837501,273.1859,-0.0452379,274.533,-0.0443814,274.5629,-0.0114209,275.7158,-0.082138,273.2423,-0.0646125,273.8553,-0.0509956,274.3316,-0.055505,274.1738,-0.0213472,275.3686,-0.0742143,273.5194,-0.0587151,274.0616,-0.0409052,274.6845,-0.0518488,274.3017
2005,Arizona,0.4833058,0.1270898,0.0741389,14.01073,0.4962828,0.0516131,0.3770888,0.0203896,0.054501,0.0001248,0.3270276,0.0728822,0.1508157,0.3999169,0.595404,0.004679,0.4157279,0.3485584,0.2164253,0.0192884,-0.0920004,274.3051,0.0003618,277.5357,-0.0171418,276.9235,-0.0154216,276.9836,-0.1330797,272.8682,-0.0859905,274.5153,-0.0377674,276.202,0.0117284,277.9333,0.0155606,278.0673,-0.0448783,275.9533,0.0088619,277.833,0.0069177,277.765,0.0306434,278.5949,-0.0566205,275.5426,-0.0119094,277.1065,0.0039577,277.6615,-0.063497,275.3021,-0.0090638,277.206,0.0079782,277.8021,-0.1266519,273.093,-0.079762,274.7332,-0.0280233,276.5429,0.025622,278.4193,-0.0297409,276.4828,0.0208071,278.2509,0.0167025,278.1073,-0.0303997,276.4597,0.0236206,278.3493,0.0209531,278.256,-0.036384,276.2504,-0.0391317,276.1543,0.0155813,278.0681,-0.0138473,277.0387,0.0369827,278.8167,0.0374347,278.8325,-0.0512995,275.7287,-0.0344993,276.3163,0.0126716,277.9663,-0.0561358,275.5595,-0.0388512,276.1642,0.0171563,278.1232,-0.0702652,275.0653,-0.0167416,276.9375,0.0345067,278.73,0.0298633,278.5676,-0.0214019,276.7745,-0.0253661,276.6358,0.0259914,278.4322,-0.02206,276.7515,-0.0257394,276.6227,0.0291843,278.5439,-0.0304539,276.4579,-0.0072594,277.2691,-0.0050167,277.3476,0.0462646,279.1413,-0.0265674,276.5938,-0.0293097,276.4979,-0.0083612,277.2306,-0.0130515,277.0666,0.0389317,278.8848,-0.016825,276.9346,-0.0172219,276.9207,0.0033566,277.6405,-0.0044988,277.3657
2007,Arizona,0.5104051,0.0921517,0.0813019,14.01354,0.4658481,0.0468478,0.3924685,0.0270484,0.0669792,0.0008079,0.3627507,0.0762928,0.0276003,0.4290284,0.5663086,0.004663,0.3985834,0.345146,0.2361034,0.0201672,-0.1332223,275.5484,-0.0255937,279.313,-0.0650452,277.9331,-0.0933442,276.9433,-0.1663954,274.3881,-0.1262176,275.7934,-0.0696371,277.7725,-0.0233958,279.3899,-0.0451723,278.6282,-0.0639024,277.9731,-0.0155436,279.6646,-0.0167022,279.6241,-0.0428906,278.708,-0.1001647,276.7047,-0.0615893,278.054,-0.0387904,278.8514,-0.1295484,275.6769,-0.0861286,277.1956,-0.0604315,278.0945,-0.1596258,274.6249,-0.1039953,276.5707,-0.0584061,278.1653,-0.0408396,278.7798,-0.0601951,278.1028,-0.0149792,279.6843,-0.0165053,279.6309,-0.0786647,277.4567,-0.0349816,278.9847,-0.0369825,278.9147,-0.0546012,278.2984,-0.0560692,278.2471,-0.0065245,279.98,-0.0797988,277.4171,-0.0388922,278.8479,-0.0335406,279.0351,-0.0962862,276.8404,-0.0726987,277.6654,-0.0311764,279.1178,-0.1221839,275.9345,-0.0946129,276.8989,-0.0494304,278.4793,-0.0937849,276.9279,-0.0734945,277.6376,-0.0323639,279.0762,-0.0346236,278.9972,-0.0525324,278.3708,-0.0541247,278.3151,-0.0078349,279.9342,-0.0693577,277.7823,-0.071352,277.7125,-0.0266307,279.2768,-0.0465954,278.5785,-0.0752508,277.5761,-0.067181,277.8584,-0.025889,279.3027,-0.0657553,277.9083,-0.0843816,277.2568,-0.065834,277.9055,-0.06791,277.8329,-0.0258748,279.3032,-0.0462206,278.5916,-0.0618622,278.0444,-0.060064,278.1073,-0.060007,278.1093
