FIPS,year,profmean,profmean_stnd,female,sped,age,hispanic,asian,amind,free_lunch,red_lunch,miss_lunch,combo_pct_free_lunch,combo_pct_red_lunch,combo_pct_miss_lunch,admin_survey,wtdn,white,black,paid_lunch,lang_nr,lang_st,lang_mt,lang_om,score_oldway,score_m1,score_m2,score_m3,score_m4,score_m5,score_m6,score_m7,score_m8,score_m9,score_m10,score_m11,score_m12,score_m13,score_m14,score_m15,score_m16,score_m17,score_m18,score_m19,score_m20,score_m21,score_m22,score_m23,score_m24,score_m25,score_m26,score_m27,score_m28,score_m29,score_m30,score_m31,score_m32,score_m33,score_m34,score_m35,score_m36,score_m37,score_m38,score_m39,score_m40,score_m41,score_m42,score_m43,score_m44,score_m45,score_m46,score_m47,score_m48,score_m49,score_m50,score_m51,score_m52,score_m53,score_m54,score_m55,score_m56,score_m57,score_m58,score_m59,score_m60,score_m61,score_m62,score_m63,score_m64,score_m65,score_m66,score_m67,score_m68,score_m69,score_m70,score_m71,score_m72,score_m73,score_m74,score_m75,score_m76,score_m77,score_m78,score_m79,score_m80,score_m81,score_m82,score_m83,score_m84,score_m85,score_m86,score_m87,score_m88,score_m89,score_m90,score_m91,score_m92,score_m93,score_m94,score_m95,score_m96
"Oregon",2011,282.518,-.0059882,.4931699,.1207508,13.97499,.1991944,.0464486,.0201729,.491932,.0087243,.0058766,.4891177,.0094318,.0058766,1,14.73,.6649172,.0278804,.4934672,.5579246,.2793191,.1529315,.0098248,,282.5182,277.8293,283.9155,282.599,283.1154,282.1014,282.3186,279.9397,278.0703,278.4471,277.4512,277.9559,283.845,284.3724,283.5359,283.8269,283.1555,282.1793,282.5481,282.7801,282.8789,281.8601,279.9979,280.2826,279.4741,280.0124,278.6229,277.6956,278.201,278.1374,278.5293,277.5767,284.2967,283.4532,283.9117,284.0833,284.2383,283.4005,282.8107,283.0498,282.093,282.5061,280.3195,279.5362,280.0986,279.9289,280.3212,279.5453,278.3148,278.7103,277.8248,278.22,283.9915,284.2967,283.4842,283.9116,282.6767,279.9649,280.3825,279.6356,279.9666,278.4025,283.9651,280.0277,284.1002,280.0629,284.0128,284.5361,283.7081,284.0042,280.109,280.3838,279.583,280.1324,284.4464,283.6078,284.0767,284.239,284.3947,283.5644,280.4113,279.6332,280.2079,280.0205,280.4197,279.6512,284.1324,284.4434,283.6357,284.059,280.0472,280.4728,279.7311,280.0556,284.1026,280.1086
"Oregon",2013,283.525,-.0025986,.4842235,.1305689,13.97337,.2229018,.0442163,.0218207,.5292133,.0103183,.0066704,.5201253,.0124033,.0066704,1,15.80,.6454409,.0195389,.453798,.5494627,.2836146,.1523508,.0145719,,283.5246,279.1007,285.4975,282.889,284.0411,283.1479,283.4813,281.489,278.6583,279.6357,278.7735,279.2426,284.8764,285.8397,285.1328,285.4611,283.4544,282.5069,283.0219,283.7393,283.9536,283.0755,280.9278,281.7192,281.0496,281.5715,279.2457,278.3455,278.8322,279.3677,279.7266,278.916,285.2892,284.4888,284.9919,285.5658,285.756,285.0583,283.1373,283.5405,282.6257,283.6249,281.2433,280.4969,281.0588,281.3892,281.7619,281.132,278.9822,279.3681,278.5196,279.4606,284.9888,285.3506,284.5866,285.4512,283.2111,280.9117,281.3302,280.6288,281.4324,279.1067,285.0365,281.0003,285.5023,281.4955,284.8798,285.8359,285.1306,285.4632,280.9305,281.7173,281.0493,281.5752,285.2844,284.485,284.9919,285.5573,285.7501,285.054,281.2385,280.493,281.0592,281.3828,281.7578,281.1295,284.9792,285.3432,284.5802,285.4409,280.9024,281.3236,280.623,281.424,285.0246,280.9894
"Oregon",2015,282.815,.0434813,.4924698,.1283669,13.98014,.2297266,.0447849,.0146239,.5445546,.0109875,.0055461,.4989333,.0175289,.0188859,1,18.92,.6297464,.0272402,.4389118,.5489943,.280218,.1584356,.012352,,282.8149,278.3376,284.3446,281.5211,282.988,282.5953,282.4671,280.4972,277.4491,278.55,278.1565,278.2446,283.2993,284.3958,284.1129,284.087,281.8395,281.2947,281.4998,282.8184,282.6289,282.2162,279.5569,280.4398,280.1927,280.3593,277.8015,277.2873,277.425,278.4058,278.4375,278.0622,283.4861,283.0402,283.2476,284.2285,284.1152,283.815,281.6525,281.796,281.2614,282.4325,279.6574,279.2628,279.4932,280.2201,280.2897,280.0527,277.6628,277.7513,277.2614,278.2927,283.2892,283.4059,282.9725,283.9165,281.5987,279.436,279.5734,279.1979,280.0682,277.6122,283.1965,279.3514,283.7484,280.1097,282.7545,283.8405,283.5348,283.5236,279.1968,280.0979,279.8303,279.985,282.974,282.5149,282.7165,283.6844,283.5926,283.2734,279.3369,278.9272,279.1421,279.8946,279.9591,279.703,282.7899,282.9094,282.4634,283.4081,279.1318,279.2606,278.8709,279.7538,282.7146,279.0548
"Oregon",2017,282.173,.00577,.490467,.1330867,13.9569,.2399464,.0499758,.0148209,.5924503,.0045553,.0047031,.5292212,.0152022,.0047031,1,18.62,.60961,.0220563,.3982913,0,0,0,0,,282.173,277.9326,285.8947,281.682,282.3679,281.8408,282.173,281.4414,277.6344,278.1632,277.6528,277.9326,285.2255,285.8129,285.5057,285.8947,281.9254,281.3452,281.682,282.1145,282.3679,281.8408,280.9261,281.2406,280.9646,281.4414,277.9056,277.3656,277.6344,277.9452,278.1632,277.6528,285.234,284.8119,285.2255,285.5387,285.8129,285.5057,281.6596,281.9254,281.3452,282.1145,280.8176,280.4578,280.9261,280.9012,281.2406,280.9646,277.6909,277.9056,277.3656,277.9452,284.9327,285.234,284.8119,285.5387,281.6596,280.4767,280.8176,280.4578,280.9012,277.6909,284.9327,280.4767,284.503,280.5418,283.9512,284.5021,284.1437,284.503,280.0837,280.4337,280.1115,280.5418,284.0228,283.5707,283.9512,284.246,284.5021,284.1437,280.0553,279.661,280.0837,280.1244,280.4337,280.1115,283.7428,284.0228,283.5707,284.246,279.7446,280.0553,279.661,280.1244,283.7428,279.7446
"Oregon",2019,281.729,,,,,,,,,,,,,,,,,,,,,,,,281.729,277.4886,285.4507,281.238,281.9239,281.3968,281.729,280.9974,277.1904,277.7192,277.2088,277.4886,284.7815,285.3689,285.0617,285.4507,281.4814,280.9012,281.238,281.6705,281.9239,281.3968,280.4821,280.7966,280.5206,280.9974,277.4616,276.9216,277.1904,277.5012,277.7192,277.2088,284.79,284.3679,284.7815,285.0947,285.3689,285.0617,281.2156,281.4814,280.9012,281.6705,280.3736,280.0138,280.4821,280.4572,280.7966,280.5206,277.2469,277.4616,276.9216,277.5012,284.4887,284.79,284.3679,285.0947,281.2156,280.0327,280.3736,280.0138,280.4572,277.2469,284.4887,280.0327,284.059,280.0978,283.5072,284.0581,283.6997,284.059,279.6397,279.9897,279.6675,280.0978,283.5788,283.1267,283.5072,283.802,284.0581,283.6997,279.6113,279.217,279.6397,279.6804,279.9897,279.6675,283.2988,283.5788,283.1267,283.802,279.3006,279.6113,279.217,279.6804,283.2988,279.3006
"Pennsylvania",2003,278.538,.0692577,.5010375,.1286127,14.01789,.0311109,.017427,.0014686,.2227927,.0603877,.0088091,.2227927,.0603877,.0088091,1,49.86,.7996223,.1471959,.6884572,.699118,.2400201,.0499832,.0108788,,278.5378,274.1404,276.1436,277.1849,279.2039,278.8367,277.2048,274.0456,274.076,274.8397,274.3108,274.141,275.3943,276.8961,276.4385,275.7328,277.9778,277.4808,276.6558,279.3906,277.8603,277.4074,273.9858,274.7018,274.1826,274.0726,274.758,274.2441,274.1165,274.9315,274.8246,274.2961,276.2211,275.6825,275.3897,277.0761,276.4216,275.9338,278.157,277.3625,276.8612,277.9777,274.6296,274.122,274.0456,274.7745,274.7115,274.1953,274.8495,274.778,274.269,274.9062,276.3941,276.11,275.5905,276.5388,277.4797,274.7024,274.6679,274.1672,274.7747,274.8592,276.226,274.7311,276.1436,274.0456,275.3943,276.8961,276.4385,275.7328,273.9858,274.7018,274.1826,274.0726,276.2211,275.6825,275.3897,277.0761,276.4216,275.9338,274.6296,274.122,274.0456,274.7745,274.7115,274.1953,276.3941,276.11,275.5905,276.5388,274.7024,274.6679,274.1672,274.7747,276.226,274.7311
"Pennsylvania",2005,280.714,.0914153,.4821449,.1256727,14.04123,.0449924,.0233062,.0007023,.230366,.0659342,.0118008,.2148542,.0691101,.0185065,1,53.01,.78056,.1490087,.6879327,.6967574,.2270639,.0578604,.0183183,,280.7138,276.3336,277.9179,278.9849,281.5059,281.0611,279.2159,275.9567,275.9699,277.1621,276.5547,276.268,276.9421,278.8277,278.2774,277.4506,279.942,279.328,278.4048,281.7218,279.9987,279.4573,275.6609,276.7827,276.1685,275.9477,276.8258,276.1929,275.9842,277.285,277.0831,276.468,277.951,277.2923,276.9283,279.0475,278.2921,277.7072,280.1477,279.2716,278.6511,280.1385,276.5078,275.873,275.7128,276.9029,276.7552,276.1384,276.9496,276.8167,276.1854,277.1915,278.1609,277.8244,277.1843,278.4434,279.411,276.6279,276.5335,275.9037,276.8613,276.9259,277.9733,276.6396,277.792,275.8753,276.8272,278.7103,278.1554,277.3296,275.5855,276.7108,276.0926,275.8677,277.8429,277.1817,276.8143,278.9325,278.1798,277.5911,276.4406,275.8029,275.638,276.8346,276.6845,276.0638,278.0557,277.7178,277.0753,278.3343,276.5643,276.4669,275.8342,276.7942,277.87,276.5765
"Pennsylvania",2007,286.167,.1729023,.49345,.1197428,14.02518,.0552488,.0270052,.0007852,.2311361,.0559106,.0018431,.2226662,.0584769,.0018431,1,50.74,.763356,.1528191,.7065672,.6710144,.2458894,.0717387,.0113575,,286.1669,281.6597,282.5353,284.4637,287.2552,286.3396,284.542,280.7861,281.3883,282.7826,281.7056,281.4546,281.6482,283.7716,282.7778,281.9682,285.6985,284.631,283.7428,287.3286,285.6475,284.6183,280.605,281.9495,280.8764,280.6497,282.5114,281.438,281.2558,282.7616,282.5893,281.4948,282.9615,281.8798,281.5005,283.8947,283.1635,282.123,285.7575,284.9163,283.8259,285.6468,281.7588,280.6959,280.5191,281.9671,281.8172,280.7321,282.4921,282.3811,281.299,282.5636,283.0717,282.7304,281.6544,283.226,284.9149,281.7762,281.6702,280.6019,281.8292,282.357,282.7895,281.682,282.503,280.7669,281.6183,283.7375,282.7433,281.9379,280.5857,281.9289,280.8556,280.6309,282.9296,281.8477,281.4711,283.8592,283.1315,282.0909,281.7383,280.675,280.5001,281.9454,281.797,280.7118,283.0383,282.6992,281.6232,283.1928,281.7545,281.6499,280.5814,281.8079,282.757,281.6606
"Pennsylvania",2009,288.304,.1888599,.4976902,.1441357,14.03891,.0621378,.0318116,.0019218,.2653186,.0638064,0,.2582363,.0659825,.0020987,1,45.18,.7716012,.1288297,.670875,.6652807,.2450655,.0765135,.0131403,,288.3042,282.9955,285.17,286.8971,289.8754,288.5149,286.7394,282.6577,283.0263,284.5956,283.0798,282.8929,284.4493,286.8091,285.4285,284.6565,288.5544,287.1038,286.2201,289.9529,288.2959,286.8477,282.7064,284.209,282.7478,282.6033,284.5569,283.1084,282.9777,284.5797,284.4742,282.9693,286.1308,284.7007,284.3759,286.9275,286.2264,284.8183,288.6202,287.7836,286.3321,288.2955,284.1969,282.7953,282.6944,284.2104,284.1329,282.684,284.5414,284.4836,283.0509,284.4534,286.239,285.9392,284.5374,286.2784,287.7828,284.1983,284.1578,282.7734,284.1286,284.463,285.9891,284.1534,285.2539,282.7149,284.5255,286.8812,285.5051,284.7364,282.7574,284.254,282.797,282.6584,286.1966,284.7692,284.4499,286.9949,286.2946,284.8906,284.2372,282.8384,282.744,284.2501,284.1762,282.7313,286.2997,286.0029,284.6039,286.3416,284.2332,284.1969,282.8153,284.1666,286.0477,284.1873
"Pennsylvania",2011,286.103,.0967524,.4933899,.13513,14.03807,.0659781,.0319244,.0007743,.3465845,.0511017,.007978,.3374501,.0517705,.0111344,1,49.74,.7002812,.1902644,.5943359,.6886169,.2205113,.085611,.0052608,,286.1028,282.5649,283.821,284.7474,287.2551,286.4666,284.5046,282.3995,282.7531,283.7247,282.7603,282.5428,283.0645,285.0333,284.1873,283.2909,286.0015,285.1088,284.0647,287.4655,285.6409,284.7519,282.5783,283.525,282.584,282.4101,283.8348,282.9412,282.7608,283.8124,283.6849,282.7185,284.3375,283.4261,283.024,285.2457,284.4255,283.5395,286.2048,285.2149,284.3131,285.7666,283.6359,282.7597,282.614,283.6129,283.5165,282.5758,283.9211,283.8216,282.929,283.7593,284.544,284.1638,283.2726,284.5587,285.3405,283.7242,283.649,282.7761,283.5919,283.8945,284.2965,283.7245,283.847,282.4181,283.0875,285.0524,284.2082,283.316,282.5935,283.5368,282.5974,282.4279,284.3542,283.4438,283.0463,285.2614,284.4438,283.5595,283.645,282.7697,282.6286,283.6212,283.5277,282.5886,284.5572,284.1801,283.2898,284.5736,283.7298,283.6577,282.7857,283.5997,284.3093,283.7298
"Pennsylvania",2013,289.624,.172627,.483112,.1522875,14.02573,.0750786,.0324542,.001231,.3330656,.0723912,.0002275,.3141465,.0745825,.0150913,1,43.44,.7350439,.142527,.5943158,.6706942,.2375947,.0854926,.0062185,,289.6237,284.5121,286.6135,288.673,290.9786,289.8951,288.0777,284.2516,285.0239,285.9021,284.6399,284.428,286.2055,288.0478,286.9211,286.0841,290.071,288.9428,287.9326,291.1113,289.4318,288.2534,284.7219,285.5953,284.3787,284.1947,286.2723,285.14,284.9458,285.9286,285.8111,284.5525,287.6477,286.5137,286.0877,288.2094,287.4629,286.3003,290.1979,289.2479,288.1075,289.4925,285.942,284.8441,284.6711,285.6323,285.5306,284.3179,286.2964,286.1868,285.0582,285.8358,287.8079,287.4217,286.3045,287.5624,289.3085,285.9796,285.8816,284.7886,285.5654,286.2088,287.5224,285.9166,286.4865,284.1674,286.0905,287.9352,286.8029,285.9581,284.6463,285.5262,284.3045,284.1097,287.545,286.408,285.9706,288.1025,287.3519,286.1842,285.8795,284.7784,284.5942,285.57,285.4612,284.2434,287.7115,287.3177,286.1975,287.458,285.924,285.8183,284.7219,285.5029,287.4253,285.8602
"Pennsylvania",2015,283.668,.0676536,.4863205,.1541861,14.04031,.076604,.0358242,.0020471,.4281544,.0359389,.0003673,.4069653,.0412023,.0202603,1,59.39,.6884611,.1740209,.533783,.6937269,.2086563,.0815086,.0161082,,283.6684,279.3658,282.0157,282.1298,284.8383,284.1936,282.0655,279.8185,279.4845,280.5595,279.7263,279.3829,281.0735,283.1858,282.4796,281.4928,283.4224,282.653,281.5413,285.1664,283.1801,282.4572,279.8853,280.8891,280.0936,279.8494,280.6104,279.8356,279.554,280.7676,280.5211,279.7098,282.33,281.5317,281.1196,283.4695,282.5459,281.8181,283.7451,282.6832,281.9331,283.4151,280.9085,280.1574,279.9671,281.0454,280.8674,280.0941,280.8164,280.619,279.8712,280.7079,282.6075,282.1972,281.4449,282.7383,282.918,281.0652,280.9313,280.2081,281.0042,280.8036,282.3891,281.0683,282.219,279.9497,281.2607,283.3803,282.6817,281.6929,280.0103,281.0097,280.2212,279.9821,282.5107,281.7172,281.31,283.6635,282.7363,282.0152,281.0242,280.2787,280.0943,281.1637,280.9892,280.2226,282.7874,282.3797,281.6322,282.9268,281.1786,281.049,280.3312,281.1234,282.5697,281.1833
"Pennsylvania",2017,286.394,.1187956,.4866675,.1509058,14.02693,.0901219,.0383386,.0023359,.4144841,.0371676,.0003835,.3758078,.0439678,.0272603,1,52.58,.7034905,.144419,.5477093,0,0,0,0,,286.3938,281.4592,285.1927,285.12,287.2767,286.9283,286.3938,282.3365,281.7374,282.3844,281.8334,281.4592,284.399,286.0703,285.6516,285.1927,286.1089,285.6535,285.12,287.6255,287.2767,286.9283,282.5157,283.1017,282.5977,282.3365,282.5788,282.0991,281.7374,282.6158,282.3844,281.8334,285.3527,284.855,284.399,286.3622,286.0703,285.6516,286.4557,286.1089,285.6535,287.6255,283.2253,282.7731,282.5157,283.2605,283.1017,282.5977,282.8071,282.5788,282.0991,282.6158,285.6422,285.3527,284.855,286.3622,286.4557,283.3846,283.2253,282.7731,283.2605,282.8071,285.6422,283.3846,284.7877,282.0703,284.0305,285.7028,285.2675,284.7877,282.2729,282.8759,282.3567,282.0703,285.0158,284.5088,284.0305,286.0081,285.7028,285.2675,283.0175,282.5551,282.2729,283.0514,282.8759,282.3567,285.3201,285.0158,284.5088,286.0081,283.1937,283.0175,282.5551,283.0514,285.3201,283.1937
"Pennsylvania",2019,279.222,,,,,,,,,,,,,,,,,,,,,,,,279.222,274.2873,278.0209,277.9482,280.1048,279.7564,279.222,275.1646,274.5655,275.2126,274.6615,274.2873,277.2272,278.8984,278.4798,278.0209,278.937,278.4817,277.9482,280.4537,280.1048,279.7564,275.3439,275.9299,275.4258,275.1646,275.407,274.9272,274.5655,275.4439,275.2126,274.6615,278.1808,277.6832,277.2272,279.1903,278.8984,278.4798,279.2838,278.937,278.4817,280.4537,276.0534,275.6012,275.3439,276.0887,275.9299,275.4258,275.6353,275.407,274.9272,275.4439,278.4703,278.1808,277.6832,279.1903,279.2838,276.2127,276.0534,275.6012,276.0887,275.6353,278.4703,276.2127,277.6158,274.8984,276.8586,278.531,278.0956,277.6158,275.101,275.704,275.1849,274.8984,277.844,277.3369,276.8586,278.8363,278.531,278.0956,275.8457,275.3832,275.101,275.8795,275.704,275.1849,278.1482,277.844,277.3369,278.8363,276.0218,275.8457,275.3832,275.8795,278.1482,276.0218
"Rhode Island",1996,269.819,-.0266908,.5109286,.0698823,13.91555,.0987628,.0343616,.0100234,.1897011,.0412578,.0114132,.1897011,.0412578,.0114132,1,5.18,.7882745,.0610302,.7254199,.6350058,.2375755,.1165628,.0108559,,269.819,265.1985,267.4688,269.7967,270.5859,268.6059,269.7812,264.9878,265.6743,266.0135,263.9966,265.3456,267.6419,268.2691,266.5054,267.4977,270.5264,268.5741,269.7099,269.658,270.57,268.535,265.3917,265.7296,263.9074,265.0505,266.377,264.4885,265.6754,265.0854,266.1701,264.1793,268.394,266.6545,267.555,267.5497,268.3281,266.5378,269.5701,270.4741,268.4799,269.5954,266.0414,264.3182,265.3337,264.911,265.8115,264.0059,265.4546,266.4115,264.5261,265.2647,267.6422,268.3498,266.5922,267.5963,269.4981,265.2212,266.0213,264.2975,265.0156,265.5124,267.6061,265.2249,267.4688,264.9878,267.6419,268.2691,266.5054,267.4977,265.3917,265.7296,263.9074,265.0505,268.394,266.6545,267.555,267.5497,268.3281,266.5378,266.0414,264.3182,265.3337,264.911,265.8115,264.0059,267.6422,268.3498,266.5922,267.5963,265.2212,266.0213,264.2975,265.0156,267.6061,265.2249
"Rhode Island",2000,273.426,.0073351,.4874396,.083752,13.85378,.126947,.0424654,.0129114,.2416738,.0405,.0223442,.2416738,.0405,.0223442,1,4.85,.7585878,.0581986,.6644413,.6386471,.2148648,.134201,.0122871,,273.4258,268.7262,272.5923,272.1808,274.6544,271.7642,273.5941,269.4652,268.1331,269.9865,267.0988,269.0284,271.7822,273.7405,271.2477,272.7055,273.494,270.5016,272.3984,273.3746,274.8131,271.8739,268.8762,270.547,267.9794,269.6461,269.4418,266.5492,268.3097,268.722,270.2688,267.429,273.0001,270.3831,271.8298,272.7353,273.8594,271.3388,272.1636,273.7384,270.7113,273.461,270.019,267.4089,268.954,269.4187,270.7252,268.1897,268.1911,269.6259,266.7553,269.0219,271.928,273.0834,270.4566,272.8187,272.3837,268.887,270.1152,267.5193,269.6147,268.3938,272.0173,269.0036,272.5923,269.4652,271.7822,273.7405,271.2477,272.7055,268.8762,270.547,267.9794,269.6461,273.0001,270.3831,271.8298,272.7353,273.8594,271.3388,270.019,267.4089,268.954,269.4187,270.7252,268.1897,271.928,273.0834,270.4566,272.8187,268.887,270.1152,267.5193,269.6147,272.0173,269.0036
"Rhode Island",2003,271.999,-.1176912,.482773,.176724,13.84233,.133357,.0291935,.004042,.2312014,.0593019,.0735943,.2312014,.0593019,.0735943,1,4.78,.756691,.0741191,.6266599,.5746809,.2611676,.1541598,.0099918,,271.9987,267.9807,270.5726,271.4723,274.5223,270.1246,272.2985,268.1156,267.7938,270.4755,266.1483,268.2748,270.329,273.0057,269.1335,270.7564,273.9276,269.5817,271.6898,273.023,274.7944,270.3687,267.9574,270.5016,266.5461,268.3042,270.2194,266.0019,267.9585,268.9991,270.7357,266.4728,272.7166,268.844,270.3872,271.8814,273.1915,269.3057,272.3771,274.1641,269.79,273.2185,270.2885,266.4037,268.0363,269.2581,270.6746,266.7652,268.757,270.3792,266.198,269.2788,271.5302,272.8018,268.931,272.0363,272.5856,269.0416,270.3737,266.516,269.4502,268.9371,271.6234,269.1483,270.5726,268.1156,270.329,273.0057,269.1335,270.7564,267.9574,270.5016,266.5461,268.3042,272.7166,268.844,270.3872,271.8814,273.1915,269.3057,270.2885,266.4037,268.0363,269.2581,270.6746,266.7652,271.5302,272.8018,268.931,272.0363,269.0416,270.3737,266.516,269.4502,271.6234,269.1483
"Rhode Island",2005,272.345,-.1480969,.4931766,.1504632,13.8676,.151784,.0308026,.0039366,.2481135,.0664213,.0003153,.2481135,.0664213,.0003153,1,4.50,.7321141,.0810678,.68515,.5757292,.2384753,.158897,.0268984,,272.345,268.6727,269.9718,271.7996,274.0942,270.5432,272.7776,268.1208,268.459,270.4133,266.9046,269.1849,269.7882,271.711,268.573,270.4123,273.5229,269.9817,272.2244,272.6859,274.4475,270.8928,267.9636,269.8222,266.6078,268.5511,270.1653,266.7307,268.8633,269.0214,270.843,267.4264,271.4962,268.3459,270.1183,270.6434,272.0981,268.9841,272.0664,273.9012,270.3685,272.9485,269.6333,266.4659,268.2965,268.6483,270.1859,267.0506,268.7866,270.513,267.1456,269.4577,270.3709,271.796,268.6849,270.9906,272.3997,268.4561,269.9204,266.8142,269.0202,269.1418,270.6669,268.7538,270.1893,268.2642,269.986,271.9074,268.7786,270.6203,268.0941,269.9431,266.737,268.6907,271.6761,268.5311,270.3127,270.8321,272.2849,269.1788,269.7441,266.5825,268.4248,268.7598,270.3034,267.1761,270.5424,271.9719,268.866,271.1686,268.5576,270.0293,266.9286,269.1283,270.8337,268.8532
"Rhode Island",2007,275.387,-.1378764,.4766113,.1536566,13.86312,.1674878,.0358493,.0065883,.2560143,.0736841,.0010847,.2550528,.0736841,.007988,1,4.76,.6982099,.0918646,.6692168,.545734,.2698953,.1658914,.0184792,,275.387,272.0419,272.8228,274.1108,277.7847,273.554,275.5677,271.2856,271.2557,274.4057,270.2408,272.2938,272.1469,275.1696,271.412,273.0517,276.5361,272.2587,274.3932,276.3217,277.9174,273.6695,270.6456,273.6078,269.7646,271.4871,273.6559,269.505,271.4502,272.9589,274.6073,270.519,274.5077,270.6825,272.2944,274.069,275.3748,271.6262,275.016,276.8105,272.5301,276.3727,272.9949,269.1438,270.7849,272.4023,273.7702,269.9914,272.2255,273.8197,269.7262,273.1778,273.3374,274.6613,270.8624,274.2427,275.2629,271.7855,273.1118,269.3114,272.5811,272.4076,273.5028,271.9216,273.0528,271.4343,272.3575,275.3864,271.6373,273.2711,270.7849,273.7412,269.9057,271.6323,274.7081,270.8878,272.5018,274.283,275.5807,271.8391,273.1212,269.2757,270.9221,272.5309,273.9007,270.1291,273.5344,274.8575,271.0634,274.4445,271.9069,273.2363,269.4413,272.7067,273.6948,272.0411
"Rhode Island",2009,277.924,-.1068613,.488321,.1637881,13.8659,.1729779,.0292278,.0063032,.3136364,.0637608,.0004509,.3108568,.061382,.0077358,1,4.35,.7058218,.0856694,.6221519,.552426,.2592099,.1694171,.0189469,,277.9237,274.3262,276.2736,276.8885,280.2537,275.9931,278.0626,274.2876,273.8654,276.6104,272.397,274.6673,275.6872,278.4986,274.7571,276.4805,279.2209,274.939,277.1488,278.7224,280.3299,276.0493,273.8826,276.4516,272.6099,274.5484,276.1347,271.9835,274.1196,275.0728,276.8869,272.7629,277.9183,274.1158,275.8689,277.3275,278.6626,274.9273,277.6328,279.4492,275.1696,278.7033,276.0402,272.2238,274.0663,275.1384,276.6637,272.8954,274.6128,276.3481,272.2632,275.366,276.6759,278.0764,274.3092,277.4436,277.8198,274.7232,276.1935,272.4352,275.3664,274.8437,276.831,274.8952,276.4672,274.4129,275.8636,278.6785,274.944,276.6641,273.9984,276.5617,272.7263,274.6699,278.0838,274.2851,276.0415,277.5033,278.8325,275.1031,276.1429,272.3308,274.1796,275.2427,276.7705,273.0081,276.8367,278.2375,274.474,277.6084,274.82,276.2941,272.5399,275.4675,276.9868,274.99
"Rhode Island",2011,282.876,.0042572,.4834599,.1541352,13.83739,.1895267,.0325904,.0056018,.34868,.0651822,.0015727,.34868,.0651822,.0015727,1,4.09,.6765243,.0716424,.5845651,.5458839,.2730365,.173751,.0073286,,282.8757,278.9682,280.8347,281.935,284.7617,280.7557,282.8778,278.7635,278.5786,280.8252,276.8732,279.196,280.3498,282.6879,279.1821,280.9519,283.8352,279.795,282.0704,283.1132,284.7262,280.6744,278.4362,280.5462,276.9575,278.9302,280.426,276.533,278.7357,279.186,281.0103,277.1325,282.2077,278.6406,280.4437,281.4348,282.781,279.2654,282.1276,283.9551,279.9025,282.9793,280.2126,276.6496,278.5381,279.1553,280.6822,277.1536,278.8029,280.5595,276.7218,279.3913,280.8816,282.2935,278.7506,281.4799,282.2052,278.8177,280.2988,276.7838,279.3095,278.9573,280.9656,278.925,281.093,278.9344,280.5848,282.9203,279.4258,281.1996,278.5916,280.6895,277.1111,279.097,282.4207,278.86,280.6751,281.6577,283.0027,279.4969,280.3439,276.7879,278.6912,279.2871,280.8219,277.303,281.0842,282.5022,278.9656,281.6909,278.9375,280.428,276.9199,279.4377,281.1633,279.0427
"Rhode Island",2013,284.092,.0137092,.4854685,.142968,13.9206,.2018569,.0314287,.00675,.4195124,.0176979,.0014087,.415714,.0186523,.0099135,1,3.44,.6548673,.0849808,.561381,.5354666,.2738766,.1772403,.0134165,,284.0922,280.7736,282.7766,283.8656,285.0874,283.0625,284.3558,280.8677,280.942,281.7652,279.731,281.1048,282.723,283.778,281.9806,283.0016,284.8361,282.827,284.0962,284.2828,285.3088,283.2925,281.0022,281.8,279.9521,281.1068,281.8655,279.9176,281.1582,280.946,282.0484,280.0863,283.6995,281.9032,282.875,283.1699,283.9776,282.2002,284.0047,285.0449,283.0488,284.4626,281.8805,280.094,281.148,281.0937,282.0057,280.2166,281.0528,282.0564,280.159,281.2469,283.0597,283.8396,282.0709,283.355,284.1973,281.1725,282.0101,280.2667,281.317,281.2617,283.205,281.3209,283.0193,281.026,282.945,284.0034,282.2157,283.2298,281.1494,281.9392,280.1001,281.259,283.9075,282.117,283.0903,283.3907,284.1889,282.4196,282.0111,280.2311,281.2909,281.2262,282.1399,280.3588,283.2624,284.0405,282.2773,283.5606,281.2964,282.1371,280.3999,281.4446,283.4001,281.4414
"Rhode Island",2015,281.445,.0046908,.4897287,.14679,14.00221,.2307825,.0300685,.0055053,.3946859,.0632534,0,.3946874,.0619482,.006907,1,4.57,.6198574,.0830921,.5420607,.5272521,.2764614,.1801236,.0161629,,281.4452,278.5334,279.2459,280.9518,282.3296,281.4989,281.5709,277.9664,278.4003,279.4018,278.5491,278.7087,279.0875,280.1887,279.346,279.4155,281.8491,281.0039,281.1446,282.3256,282.4078,281.6178,277.8859,278.8444,278.0078,278.0894,279.256,278.418,278.52,279.3709,279.5265,278.7285,280.021,279.1873,279.2099,280.222,280.3259,279.5273,281.8398,282.0068,281.1951,282.3991,278.7474,277.9275,277.9564,278.8382,278.9264,278.1388,279.2262,279.3389,278.543,279.5013,280.0521,280.1233,279.3215,280.3691,281.9978,278.741,278.7883,278.0065,278.9278,279.315,280.165,278.7897,279.8358,278.3514,279.6255,280.732,279.9124,279.9866,278.2406,279.1784,278.3627,278.4698,280.5207,279.7,279.7462,280.7505,280.8492,280.0705,279.058,278.2527,278.3102,279.1524,279.2563,278.4887,280.5352,280.6186,279.8297,280.8741,279.0316,279.0978,278.3304,279.2375,280.6416,279.0789
