year,FIPS,female,lep,sped,age,white,black,hispanic,asian,amind,unclass,freelunch,redlunch,misslunch,books_125,books_26p,books_multmiss,lang_nr,lang_st,lang_mt,lang_om,score_st_m1,score_m1,score_st_m2,score_m2,score_st_m3,score_m3,score_st_m4,score_m4,score_st_m5,score_m5,score_st_m6,score_m6,score_st_m7,score_m7,score_st_m8,score_m8,score_st_m9,score_m9,score_st_m10,score_m10,score_st_m11,score_m11,score_st_m12,score_m12,score_st_m13,score_m13,score_st_m14,score_m14,score_st_m15,score_m15,score_st_m16,score_m16,score_st_m17,score_m17,score_st_m18,score_m18,score_st_m19,score_m19,score_st_m20,score_m20,score_st_m21,score_m21,score_st_m22,score_m22,score_st_m23,score_m23,score_st_m24,score_m24,score_st_m25,score_m25,score_st_m26,score_m26,score_st_m27,score_m27,score_st_m28,score_m28,score_st_m29,score_m29,score_st_m30,score_m30,score_st_m31,score_m31,score_st_m32,score_m32,score_st_m33,score_m33,score_st_m34,score_m34,score_st_m35,score_m35,score_st_m36,score_m36,score_st_m37,score_m37,score_st_m38,score_m38,score_st_m39,score_m39,score_st_m40,score_m40,score_st_m41,score_m41,score_st_m42,score_m42,score_st_m43,score_m43,score_st_m44,score_m44,score_st_m45,score_m45,score_st_m46,score_m46,score_st_m47,score_m47,score_st_m48,score_m48,score_st_m49,score_m49,score_st_m50,score_m50,score_st_m51,score_m51,score_st_m52,score_m52,score_st_m53,score_m53,score_st_m54,score_m54,score_st_m55,score_m55,score_st_m56,score_m56,score_st_m57,score_m57,score_st_m58,score_m58,score_st_m59,score_m59,score_st_m60,score_m60,score_st_m61,score_m61,score_st_m62,score_m62,score_st_m63,score_m63,score_st_m64,score_m64
2005,Connecticut,0.4846418,0.0169238,0.1215247,13.84772,0.6862387,0.1556162,0.1249973,0.0294727,0.003348,0.000327,0.2723396,0.0041292,0.0006648,0.2562547,0.7349022,0.0088432,0.5286372,0.3052267,0.152375,0.0137612,0.1099681,264.0128,0.0655682,262.5515,0.0616394,262.4221,0.0680727,262.6339,0.1355082,264.8534,0.0608048,262.3947,0.1277332,264.5974,0.0468983,261.937,0.0403729,261.7222,0.0906637,263.3774,0.0155409,260.9049,0.0769611,262.9264,0.0345464,261.5304,0.089502,263.3392,0.0230938,261.1535,0.074893,262.8583,0.0971275,263.5901,0.0166376,260.941,0.0838631,263.1536,0.1000842,263.6875,0.1517528,265.388,0.0780807,262.9633,0.0252922,261.2259,0.0738074,262.8226,0.0041811,260.531,0.0558186,262.2306,0.0684619,262.6467,-0.0094742,260.0816,0.0486395,261.9943,0.0541057,262.1742,0.1000496,263.6863,0.0289336,261.3457,0.0647142,262.5233,-0.0071704,260.1574,0.042617,261.7961,0.0629785,262.4662,0.1020592,263.7525,0.036803,261.6047,0.0584577,262.3174,0.1128009,264.106,0.0336696,261.5016,0.1149172,264.1757,0.0546358,262.1916,-0.018042,259.7996,0.0312186,261.4209,0.0432627,261.8173,0.0811023,263.0627,0.014979,260.8864,0.031114,261.4175,0.0753814,262.8744,0.0007988,260.4197,0.0647901,262.5258,0.0346771,261.5347,0.0734063,262.8094,0.0029861,260.4917,0.0749925,262.8616,0.0744037,262.8423,0.0228294,261.1448,0.0595295,262.3527,-0.0101545,260.0592,0.0517421,262.0964,0.0393856,261.6897,0.0443099,261.8518,0.0290155,261.3484
2007,Connecticut,0.5085786,0.0304575,0.1144008,13.83317,0.6923445,0.1281961,0.1468293,0.0288761,0.0034081,0.0003458,0.2063506,0.0548307,0.0009846,0.2742284,0.7202063,0.0055653,0.5392786,0.3052887,0.1419845,0.0134483,0.1861331,267.0557,0.1370492,265.4402,0.1063316,264.4292,0.161157,266.2337,0.2027823,267.6037,0.1320155,265.2745,0.198208,267.4531,0.0986003,264.1748,0.1208431,264.9068,0.1534909,265.9814,0.0827263,263.6523,0.1445268,265.6863,0.0961056,264.0927,0.1272447,265.1175,0.0649084,263.0659,0.1184453,264.8279,0.1798169,266.8478,0.1048094,264.3791,0.1716773,266.5799,0.1642606,266.3358,0.2137278,267.9639,0.143171,265.6417,0.0871256,263.7971,0.118672,264.8354,0.0536366,262.6949,0.1053006,264.3953,0.1391963,265.5109,0.0666971,263.1248,0.1264636,265.0918,0.1142473,264.6898,0.1594723,266.1782,0.0920558,263.9594,0.1174575,264.7954,0.0517644,262.6333,0.1028209,264.3137,0.0990307,264.1889,0.1387152,265.4951,0.0772663,263.4726,0.1380866,265.4744,0.1901208,267.187,0.1161274,264.7516,0.1733935,266.6364,0.1082527,264.4925,0.0415827,262.2982,0.0917824,263.9504,0.0868077,263.7867,0.1239785,265.01,0.0619823,262.9696,0.0991761,264.1937,0.1437294,265.6601,0.0741736,263.3708,0.1213815,264.9246,0.0859401,263.7581,0.1245604,265.0292,0.060252,262.9126,0.1097647,264.5422,0.1482929,265.8103,0.075194,263.4044,0.1119327,264.6136,0.047968,262.5083,0.093119,263.9944,0.1049232,264.3829,0.0937418,264.0149,0.0799896,263.5623
2009,Connecticut,0.4866621,0.0201252,0.1122274,13.83154,0.7060927,0.1146136,0.1423068,0.0354275,0.0015595,0,0.1982537,0.0600983,0.000364,0.247027,0.744233,0.00874,0.5308307,0.3070768,0.1426008,0.0194917,0.2941999,271.8101,0.2294454,269.6789,0.2099425,269.037,0.2563068,270.563,0.3081367,272.2688,0.2395258,270.0107,0.315882,272.5237,0.1920437,268.4479,0.2029598,268.8072,0.2440092,270.1582,0.1750776,267.8895,0.2449879,270.1905,0.1902369,268.3885,0.2285428,269.6492,0.1682128,267.6636,0.2305627,269.7157,0.2739671,271.1442,0.1992176,268.684,0.276944,271.2422,0.2693375,270.9919,0.3270642,272.8918,0.2601083,270.6881,0.1711799,267.7612,0.2100533,269.0406,0.146963,266.9642,0.2063421,268.9185,0.2212207,269.4082,0.1487863,267.0242,0.2165768,269.2554,0.2048126,268.8682,0.2563913,270.5658,0.1922852,268.4559,0.2105829,269.0581,0.1453236,266.9102,0.2051694,268.8799,0.2001992,268.7163,0.2470856,270.2595,0.1890284,268.3487,0.2317475,269.7547,0.2930066,271.7708,0.220603,269.3879,0.286393,271.5532,0.1918681,268.4421,0.1254602,266.2565,0.1833516,268.1618,0.1781795,267.9916,0.2214188,269.4147,0.1627775,267.4847,0.1811848,268.0905,0.2321703,269.7686,0.1640743,267.5274,0.2182835,269.3115,0.1787079,268.009,0.2247365,269.5239,0.1620952,267.4622,0.2180195,269.3029,0.2507129,270.3789,0.1587009,267.3505,0.2015991,268.7624,0.139236,266.7099,0.1905126,268.3975,0.1932847,268.4888,0.1936454,268.5006,0.1695135,267.7064
2011,Connecticut,0.5003265,0.0350855,0.1116708,13.80677,0.6591565,0.1244152,0.1647711,0.0393335,0.0012042,0.0111194,0.2621703,0.0614844,0,0.2936354,0.702951,0.0034136,0.5529722,0.2827096,0.1590733,0.0052449,0.3459243,274.6814,0.3104572,273.5141,0.3145353,273.6483,0.3267342,274.0498,0.3591664,275.1172,0.2828106,272.6042,0.3522012,274.888,0.2993841,273.1497,0.29313,272.9438,0.3242193,273.967,0.2482702,271.4673,0.3089641,273.465,0.3034329,273.2829,0.3285032,274.108,0.2642826,271.9944,0.316669,273.7185,0.3414944,274.5356,0.261147,271.8912,0.3292155,274.1315,0.3144953,273.647,0.3666695,275.3642,0.2881905,272.7812,0.2846158,272.6636,0.3133413,273.609,0.2456838,271.3822,0.2966564,273.0599,0.3091136,273.4698,0.2311436,270.9037,0.2902193,272.848,0.2795069,272.4954,0.323653,273.9484,0.2487393,271.4828,0.3182397,273.7702,0.249674,271.5135,0.3006043,273.1898,0.294641,272.9935,0.3323522,274.2347,0.2663875,272.0636,0.2932557,272.9479,0.3461649,274.6893,0.2646391,272.0061,0.3199187,273.8255,0.3004194,273.1837,0.2302171,270.8732,0.2804888,272.5277,0.2756335,272.368,0.3116691,273.554,0.2446825,271.3493,0.2635252,271.9695,0.3073527,273.4119,0.2301987,270.8726,0.2800368,272.5129,0.2804517,272.5265,0.3180045,273.7625,0.2486687,271.4805,0.2973124,273.0815,0.2977608,273.0962,0.2612906,271.8959,0.2975551,273.0894,0.22792,270.7976,0.2749003,272.3438,0.26293,271.9499,0.2807548,272.5365,0.2594981,271.8369
2013,Connecticut,0.4901723,0.0339166,0.134135,13.81306,0.6323614,0.1181701,0.1839945,0.0431006,0.002645,0.0197283,0.285293,0.0587706,0,0.3129094,0.6826357,0.004455,0.5328838,0.2867933,0.1693962,0.0109267,0.2669346,274.4595,0.2455485,273.7557,0.2532795,274.0101,0.2462832,273.7798,0.3082128,275.8181,0.2059646,272.4529,0.2873515,275.1315,0.2416539,273.6275,0.2215949,272.9673,0.2867154,275.1106,0.1861624,271.8011,0.2510959,273.9383,0.2390529,273.5419,0.2920289,275.2855,0.2041554,272.3933,0.2646493,274.3843,0.2875884,275.1393,0.1828965,271.6936,0.2598632,274.2268,0.2638863,274.3592,0.3274192,276.4502,0.2257165,273.103,0.2202405,272.9227,0.281085,274.9253,0.1898651,271.923,0.2453959,273.7506,0.2648015,274.3893,0.1624126,271.0195,0.2256911,273.1021,0.2428409,273.6666,0.2910471,275.2531,0.1933838,272.0388,0.2780121,274.8241,0.1864139,271.8094,0.2438675,273.7003,0.2581223,274.1695,0.3033492,275.6581,0.2157066,272.7735,0.239669,273.5622,0.3017406,275.6051,0.1976625,272.1796,0.2812362,274.9302,0.26156,274.2827,0.1677334,271.1946,0.2226084,273.0006,0.2438174,273.6987,0.2839488,275.0195,0.1951201,272.0959,0.2200146,272.9153,0.2680599,274.4966,0.168188,271.2095,0.2481659,273.8418,0.2400766,273.5756,0.2840533,275.0229,0.1932411,272.0341,0.2684408,274.5091,0.2538628,274.0293,0.2228021,273.007,0.263361,274.3419,0.1717174,271.3257,0.2475468,273.8214,0.2243347,273.0575,0.2468513,273.7986,0.2256033,273.0992
2015,Connecticut,,,,,,,,,,,,,,,,,,,,,-1.192596,273,-1.213989,272.2961,-1.206268,272.5506,-1.213257,272.3203,-1.151306,274.3586,-1.253571,270.9933,-1.17218,273.672,-1.217865,272.1679,-1.237946,271.5078,-1.172821,273.651,-1.273376,270.3416,-1.208435,272.4787,-1.22049,272.0823,-1.167511,273.8259,-1.255371,270.9338,-1.194885,272.9248,-1.171936,273.6798,-1.276642,270.2341,-1.199677,272.7673,-1.195648,272.8997,-1.132111,274.9907,-1.233826,271.6434,-1.239288,271.4632,-1.178436,273.4657,-1.269684,270.4635,-1.214142,272.2911,-1.194733,272.9298,-1.297119,269.5599,-1.233856,271.6426,-1.216705,272.207,-1.168488,273.7936,-1.266144,270.5793,-1.181519,273.3646,-1.273132,270.3499,-1.215668,272.2408,-1.201416,272.71,-1.156189,274.1985,-1.243835,271.314,-1.219879,272.1026,-1.157806,274.1456,-1.261871,270.7201,-1.178284,273.4707,-1.197968,272.8231,-1.291809,269.735,-1.236938,271.5411,-1.215729,272.2392,-1.175598,273.56,-1.264404,270.6364,-1.239532,271.4557,-1.191467,273.037,-1.291351,269.75,-1.211365,272.3823,-1.219452,272.1161,-1.175476,273.5634,-1.266296,270.5746,-1.191101,273.0496,-1.205658,272.5698,-1.236725,271.5475,-1.196167,272.8824,-1.287811,269.8662,-1.211975,272.3619,-1.235199,271.5979,-1.212677,272.339,-1.233917,271.6397
1998,D.C.,0.5221314,0.0275653,0.0274342,13.96416,0.0464708,0.8206457,0.1027761,0.0179596,0.0121479,0,0.5028917,0.0314235,0.1039199,0.0700596,0.8773648,0.0525756,0.6845055,0.2075545,0.0927077,0.0152324,-0.8140568,236.3791,-0.3291052,252.3401,-0.6346704,242.2832,-0.8426485,235.4381,-0.9059451,233.3548,-0.82355,236.0667,-0.8326184,235.7682,-0.3427571,251.8908,-0.339625,251.9939,-0.42996,249.0207,-0.3482284,251.7107,-0.3334073,252.1985,-0.6776941,240.8671,-0.7307473,239.121,-0.6468259,241.8831,-0.6530876,241.677,-0.9256397,232.7066,-0.8528427,235.1026,-0.8462296,235.3202,-0.9087995,233.2609,-0.9226096,232.8064,-0.8450289,235.3597,-0.3516637,251.5976,-0.43509,248.8519,-0.3570566,251.4201,-0.3445097,251.8331,-0.4340447,248.8862,-0.3586779,251.3668,-0.3405778,251.9625,-0.4393005,248.7133,-0.4307269,248.9955,-0.353463,251.5384,-0.7642887,238.0171,-0.6917439,240.4047,-0.678798,240.8308,-0.7357482,238.9564,-0.7486815,238.5308,-0.66938,241.1408,-0.9290396,232.5947,-0.9297412,232.5716,-0.8587859,234.907,-0.9275292,232.6444,-0.4387429,248.7316,-0.3661802,251.1198,-0.3507456,251.6278,-0.4417949,248.6312,-0.4339734,248.8886,-0.3598014,251.3298,-0.4435752,248.5726,-0.4323639,248.9416,-0.3605638,251.3047,-0.4409668,248.6584,-0.7707078,237.8058,-0.7668241,237.9336,-0.6959199,240.2673,-0.7565913,238.2704,-0.9348912,232.4021,-0.4457177,248.5021,-0.4356123,248.8347,-0.3662205,251.1185,-0.4415311,248.6399,-0.442777,248.5988,-0.7755063,237.6479,-0.4434194,248.5777
2002,D.C.,0.5256051,0.0355929,0.1139783,13.91542,0.0302048,0.8767422,0.0748708,0.0175732,0,0.000609,0.6124855,0.0687834,0.0089208,0.3601611,0.6310032,0.0088357,0.5734167,0.2398167,0.1118314,0.0749353,-0.702585,239.8105,-0.2025208,256.2689,-0.4415127,248.4031,-0.7211409,239.1998,-0.6864631,240.3411,-0.7286816,238.9516,-0.6184066,242.5811,-0.1642734,257.5277,-0.1975051,256.434,-0.198045,256.4162,-0.2391096,255.0647,-0.1249402,258.8223,-0.4848014,246.9783,-0.446626,248.2348,-0.4715887,247.4132,-0.3807647,250.4025,-0.7037482,239.7722,-0.7483961,238.3028,-0.6363451,241.9906,-0.7053722,239.7188,-0.6202956,242.5189,-0.6488948,241.5776,-0.1629844,257.5701,-0.1649713,257.5048,-0.1991007,256.3815,-0.0921694,259.9008,-0.1940664,256.5471,-0.2340014,255.2328,-0.1239815,258.8538,-0.2242004,255.5554,-0.1361746,258.4525,-0.1633327,257.5587,-0.4841724,246.999,-0.5179262,245.8881,-0.4137166,249.3179,-0.4664602,247.582,-0.4015818,249.7173,-0.4159116,249.2457,-0.7243351,239.0947,-0.6356278,242.0143,-0.6671303,240.9774,-0.6421708,241.7989,-0.1638649,257.5412,-0.1981971,256.4112,-0.0938462,259.8456,-0.1890881,256.711,-0.1071725,259.407,-0.1282503,258.7133,-0.2206383,255.6726,-0.1348726,258.4954,-0.162267,257.5938,-0.1631157,257.5658,-0.5071318,246.2434,-0.4288958,248.8183,-0.4503308,248.1129,-0.4249875,248.947,-0.6583418,241.2667,-0.1887714,256.7214,-0.1079749,259.3806,-0.1302872,258.6463,-0.1318148,258.596,-0.1622286,257.595,-0.4541033,247.9887,-0.1333755,258.5446
2003,D.C.,0.520098,0.0329379,0.1044948,13.90174,0.0305779,0.8767686,0.0768773,0.0147971,0,0.0009792,0.5188382,0.0555067,0.0382309,0.3763612,0.6099418,0.0136969,0.6061028,0.2470014,0.1137068,0.033189,-0.6876374,238.7007,-0.1859965,255.211,-0.5015485,244.8254,-0.7095124,237.9808,-0.6833513,238.8418,-0.718396,237.6884,-0.6650273,239.4449,-0.1984934,254.7997,-0.1837984,255.2833,-0.1932572,254.972,-0.22737,253.8493,-0.162403,255.9875,-0.5393826,243.5802,-0.5110065,244.5141,-0.5322922,243.8135,-0.490222,245.1982,-0.7028532,238.2,-0.7416368,236.9235,-0.6816914,238.8964,-0.7050325,238.1282,-0.6667584,239.3879,-0.6986361,238.3387,-0.1956329,254.8938,-0.2031899,254.6451,-0.23336,253.6521,-0.1759018,255.5432,-0.191084,255.0435,-0.2250614,253.9253,-0.1616295,256.013,-0.2223159,254.0156,-0.1737755,255.6132,-0.2038462,254.6235,-0.5436148,243.4409,-0.5730764,242.4712,-0.5175404,244.2991,-0.5311453,243.8513,-0.5050012,244.7118,-0.5245593,244.068,-0.7264529,237.4232,-0.6810026,238.9191,-0.7156152,237.7799,-0.6908882,238.5938,-0.2006051,254.7302,-0.2308756,253.7339,-0.1743613,255.5939,-0.227195,253.8551,-0.184469,255.2613,-0.2107869,254.3951,-0.2206223,254.0714,-0.172622,255.6512,-0.2029568,254.6528,-0.2028891,254.655,-0.5667824,242.6784,-0.5277445,243.9632,-0.5532414,243.1241,-0.5280579,243.9529,-0.7060273,238.0955,-0.2253774,253.9149,-0.1828391,255.3149,-0.2095771,254.4349,-0.2085009,254.4703,-0.2021857,254.6782,-0.5524997,243.1485,-0.2075812,254.5006
2005,D.C.,0.5306598,0.017809,0.1099535,13.98788,0.0326421,0.8926946,0.0630145,0.0111714,0,0.0004774,0.622705,0.0765508,0.0276392,0.3970062,0.5914592,0.0115346,0.610884,0.2510624,0.1159417,0.0221118,-0.6766295,238.2031,-0.1735849,254.7596,-0.3988862,247.3443,-0.7174183,236.8606,-0.6655306,238.5684,-0.6780391,238.1567,-0.6692941,238.4445,-0.1243612,256.3796,-0.1832231,254.4423,-0.1744418,254.7314,-0.1863347,254.3399,-0.1627838,255.1151,-0.4613987,245.2869,-0.4095755,246.9925,-0.4093353,247.0004,-0.4077569,247.0524,-0.7020792,237.3655,-0.7193999,236.7954,-0.7021022,237.3647,-0.6669731,238.5209,-0.6613215,238.7069,-0.6720886,238.3526,-0.137313,255.9534,-0.1312399,256.1532,-0.138953,255.8994,-0.1164036,256.6415,-0.1824479,254.4678,-0.1959216,254.0244,-0.1735004,254.7623,-0.1834545,254.4347,-0.1650232,255.0414,-0.1756527,254.6915,-0.4636584,245.2125,-0.4741382,244.8676,-0.4548766,245.5015,-0.4161805,246.7751,-0.4209178,246.6192,-0.4214452,246.6019,-0.7042523,237.294,-0.6899437,237.7649,-0.7050465,237.2678,-0.6636903,238.629,-0.1417868,255.8061,-0.1521503,255.465,-0.1298063,256.2004,-0.1411155,255.8282,-0.1241385,256.387,-0.1309737,256.162,-0.1916743,254.1642,-0.173867,254.7503,-0.1863135,254.3406,-0.1741176,254.742,-0.4723928,244.925,-0.4606387,245.3119,-0.4696271,245.0161,-0.4298605,246.3249,-0.6927096,237.6739,-0.1521256,255.4658,-0.1350327,256.0284,-0.1445924,255.7138,-0.1340313,256.0614,-0.1831696,254.4441,-0.4708075,244.9772,-0.1453582,255.6886
2007,D.C.,0.5557019,0.0235011,0.0675789,13.94264,0.0316834,0.8816026,0.0774513,0.0087263,0,0.0005364,0.6024812,0.0437375,0.0016135,0.4106451,0.5709746,0.0177962,0.5907503,0.2800749,0.1022507,0.0263399,-0.6229448,240.7936,-0.1173986,257.4324,-0.3830711,248.6885,-0.6566175,239.6854,-0.6647311,239.4183,-0.6397697,240.2399,-0.6135522,241.1028,-0.0944112,258.189,-0.1241734,257.2094,-0.1700359,255.7,-0.1452993,256.5141,-0.1059151,257.8104,-0.4357623,246.9543,-0.4400832,246.8121,-0.4051836,247.9607,-0.3869345,248.5613,-0.6918746,238.525,-0.6744672,239.0979,-0.6391054,240.2617,-0.6747739,239.0878,-0.6581767,239.634,-0.6321879,240.4894,-0.1026703,257.9172,-0.1477037,256.435,-0.1208335,257.3194,-0.0844695,258.5162,-0.17324,255.5945,-0.1519858,256.2941,-0.1127371,257.5858,-0.187629,255.121,-0.1597293,256.0392,-0.1335684,256.9002,-0.4836777,245.3773,-0.4606574,246.1349,-0.4254026,247.2952,-0.4529577,246.3883,-0.4465767,246.5983,-0.4123141,247.726,-0.7031158,238.155,-0.6778854,238.9854,-0.65798,239.6405,-0.6696062,239.2579,-0.1524195,256.2798,-0.1294424,257.036,-0.0925251,258.2511,-0.1641676,255.8931,-0.1387191,256.7307,-0.1106279,257.6553,-0.1911572,255.0049,-0.1630189,255.9309,-0.1402999,256.6787,-0.1772177,255.4636,-0.499084,244.8702,-0.4770518,245.5953,-0.4520518,246.4182,-0.4619519,246.0923,-0.689886,238.5904,-0.1694921,255.7179,-0.1432857,256.5804,-0.1189825,257.3803,-0.1550784,256.1923,-0.1808069,255.3455,-0.4938406,245.0428,-0.1601973,256.0238
2009,D.C.,0.5311479,0.0347596,0.061249,13.91908,0.0332577,0.8666812,0.0850824,0.0144264,0.0005522,0,0.624618,0.0947042,0.0064703,0.4108684,0.5753397,0.0137919,0.5930749,0.2661227,0.1104416,0.0303609,-0.6122091,242.4904,-0.1120792,258.951,-0.3303382,251.7675,-0.6318067,241.8454,-0.6618953,240.8551,-0.6370604,241.6725,-0.5938412,243.095,-0.0597114,260.6745,-0.1098417,259.0246,-0.1719966,256.9789,-0.1473464,257.7902,-0.094085,259.5432,-0.3766044,250.2448,-0.3987514,249.5159,-0.3601319,250.7869,-0.3297997,251.7852,-0.676185,240.3848,-0.6577861,240.9904,-0.6084681,242.6136,-0.6772247,240.3506,-0.6472821,241.3361,-0.6209574,242.2025,-0.0619804,260.5998,-0.1245251,258.5413,-0.0943897,259.5332,-0.0445436,261.1737,-0.1673381,257.1322,-0.1450153,257.8669,-0.0926568,259.5902,-0.1945123,256.2379,-0.1560882,257.5025,-0.1292741,258.385,-0.4362687,248.2811,-0.409506,249.1619,-0.3618874,250.7291,-0.4163677,248.9361,-0.4015273,249.4245,-0.3634398,250.6781,-0.6928793,239.8354,-0.6571453,241.0115,-0.6358432,241.7126,-0.6644261,240.7718,-0.1237589,258.5666,-0.0970645,259.4451,-0.0469088,261.0959,-0.1463116,257.8243,-0.1109556,258.9879,-0.0790634,260.0376,-0.1902032,256.3797,-0.1521265,257.6329,-0.1277489,258.4352,-0.1786139,256.7611,-0.4567697,247.6063,-0.42607,248.6167,-0.3969396,249.5755,-0.4221573,248.7455,-0.6749222,240.4264,-0.1462618,257.8259,-0.1102798,259.0102,-0.0817774,259.9483,-0.1327238,258.2715,-0.1749779,256.8808,-0.4482967,247.8852,-0.1327011,258.2722
2011,D.C.,0.5150182,0.0499425,0.1511434,13.8969,0.0494613,0.8283365,0.1030639,0.0121639,0.0003839,0.0065906,0.7037086,0.0116366,0,0.4438308,0.5409187,0.0152504,0.5723376,0.278161,0.1316896,0.0178118,-0.6718338,242.0564,-0.1868238,258.0193,-0.3637119,252.1974,-0.6724501,242.0361,-0.6093285,244.1136,-0.7042414,240.9897,-0.6607115,242.4224,-0.1135661,260.4304,-0.1729559,258.4757,-0.1370962,259.6559,-0.2289851,256.6316,-0.1822232,258.1707,-0.3985472,251.0509,-0.3282979,253.363,-0.4006384,250.9821,-0.3754722,251.8104,-0.6135864,243.9734,-0.7060095,240.9316,-0.6624043,242.3667,-0.6345595,243.2832,-0.6017094,244.3643,-0.694344,241.3155,-0.1075054,260.6298,-0.0742802,261.7234,-0.1559322,259.036,-0.1125777,260.4629,-0.1278353,259.9607,-0.215024,257.0911,-0.1701382,258.5684,-0.169105,258.6024,-0.1340527,259.7561,-0.2234027,256.8154,-0.3601522,252.3146,-0.438742,249.728,-0.3989539,251.0375,-0.3539871,252.5175,-0.342089,252.9091,-0.4154337,250.4951,-0.6407345,243.0799,-0.6061649,244.2177,-0.696293,241.2514,-0.6285689,243.4803,-0.070827,261.837,-0.1503124,259.2209,-0.1072292,260.6389,-0.1050113,260.7119,-0.0741026,261.7292,-0.1539794,259.1003,-0.160321,258.8915,-0.1261186,260.0172,-0.2112229,257.2162,-0.1654742,258.722,-0.3894499,251.3503,-0.3634787,252.2051,-0.4403834,249.674,-0.3706526,251.969,-0.633891,243.3052,-0.1025385,260.7933,-0.0711688,261.8258,-0.1490038,259.264,-0.104313,260.7349,-0.1579769,258.9687,-0.3940218,251.1999,-0.1022613,260.8024
2013,D.C.,0.5104064,0.0532446,0.1696063,13.86108,0.0569675,0.7877512,0.1313856,0.0120192,0.0016016,0.0102749,0.7218285,0.0461427,0.0277513,0.4846045,0.5013124,0.0140831,0.5560816,0.2777845,0.1382486,0.0278854,-0.5781192,247.7392,-0.1014392,263.4279,-0.2326524,259.1093,-0.5746073,247.8547,-0.4925715,250.5547,-0.622731,246.2709,-0.5484972,248.7141,-0.0014517,266.7188,-0.0908507,263.7764,-0.0290939,265.809,-0.1548378,261.6704,-0.0843964,263.9888,-0.2685459,257.928,-0.178594,260.8885,-0.2800027,257.5509,-0.2317484,259.1391,-0.494567,250.4891,-0.620749,246.3361,-0.5491862,248.6914,-0.5272837,249.4123,-0.4699493,251.2993,-0.5949055,247.1867,-0.0004991,266.7501,0.056209,268.6165,-0.0548204,264.9622,0.0109217,267.126,-0.023624,265.989,-0.1441196,262.0232,-0.0757085,264.2747,-0.070027,264.4618,-0.0168401,266.2122,-0.1370473,262.256,-0.2121449,259.7843,-0.3198595,256.2391,-0.2568122,258.3142,-0.2118122,259.7952,-0.182533,260.7589,-0.2826924,257.4624,-0.5318506,249.262,-0.4745351,251.1484,-0.5959416,247.1526,-0.5068837,250.0837,0.054636,268.5647,-0.0544646,264.9739,0.0113274,267.1393,0.0172131,267.333,0.06489,268.9022,-0.0416608,265.3954,-0.0652146,264.6201,-0.0126071,266.3516,-0.128226,262.5463,-0.0572649,264.8818,-0.2498291,258.544,-0.2059063,259.9896,-0.3095579,256.5782,-0.2191744,259.5529,-0.5126437,249.8941,0.0143204,267.2378,0.0630734,268.8424,-0.041764,265.392,0.0263439,267.6335,-0.0536376,265.0012,-0.2450123,258.7025,0.0233343,267.5345
2015,D.C.,,,,,,,,,,,,,,,,,,,,,-0.317276,248,0.1594086,263.6887,0.0281982,259.3702,-0.3137512,248.1156,-0.23172,250.8156,-0.3618774,246.5317,-0.2876434,248.9749,0.2593994,266.9796,0.1699982,264.0372,0.2317505,266.0698,0.1060181,261.9313,0.1764526,264.2496,-0.0076904,258.1888,0.0822601,261.1494,-0.0191498,257.8118,0.0290985,259.4,-0.2337189,250.7499,-0.3598938,246.597,-0.2883301,248.9523,-0.2664337,249.6731,-0.2091064,251.5602,-0.3340607,247.4475,0.2603455,267.0109,0.3170624,268.8773,0.2060242,265.2231,0.2717743,267.3868,0.2372284,266.2498,0.1167297,262.284,0.1851349,264.5356,0.1908264,264.7226,0.2440033,266.4731,0.1237946,262.5168,0.0487061,260.0452,-0.0590057,256.5,0.0040436,258.575,0.0490417,260.0561,0.0783234,261.0197,-0.0218506,257.7233,-0.2709961,249.5228,-0.2136841,251.4092,-0.3350983,247.4134,-0.2460327,250.3445,0.3154907,268.8256,0.2063904,265.2348,0.272171,267.4001,0.2780609,267.5939,0.3257446,269.1631,0.2191925,265.6562,0.1956329,264.881,0.2482452,266.6124,0.1326294,262.8071,0.2035828,265.1426,0.0110168,258.8049,0.0549469,260.2505,-0.0487061,256.8391,0.0416718,259.8138,-0.2518005,250.155,0.275177,267.4987,0.3239288,269.1033,0.2190857,265.6528,0.2871857,267.8944,0.2072144,265.262,0.0158386,258.9634,0.2841797,267.7953
