year,FIPS,profmean,pct,sepct,semean,diff,profmean_stnd,female,lep,sped,age,white,black,hispanic,asian,amind,unclass,freelunch,redlunch,misslunch,books_125,books_26p,books_multmiss,lang_nr,lang_st,lang_mt,lang_om,score_st_m1,score_m1,score_st_m2,score_m2,score_st_m3,score_m3,score_st_m4,score_m4,score_st_m5,score_m5,score_st_m6,score_m6,score_st_m7,score_m7,score_st_m8,score_m8,score_st_m9,score_m9,score_st_m10,score_m10,score_st_m11,score_m11,score_st_m12,score_m12,score_st_m13,score_m13,score_st_m14,score_m14,score_st_m15,score_m15,score_st_m16,score_m16,score_st_m17,score_m17,score_st_m18,score_m18,score_st_m19,score_m19,score_st_m20,score_m20,score_st_m21,score_m21,score_st_m22,score_m22,score_st_m23,score_m23,score_st_m24,score_m24,score_st_m25,score_m25,score_st_m26,score_m26,score_st_m27,score_m27,score_st_m28,score_m28,score_st_m29,score_m29,score_st_m30,score_m30,score_st_m31,score_m31,score_st_m32,score_m32,score_st_m33,score_m33,score_st_m34,score_m34,score_st_m35,score_m35,score_st_m36,score_m36,score_st_m37,score_m37,score_st_m38,score_m38,score_st_m39,score_m39,score_st_m40,score_m40,score_st_m41,score_m41,score_st_m42,score_m42,score_st_m43,score_m43,score_st_m44,score_m44,score_st_m45,score_m45,score_st_m46,score_m46,score_st_m47,score_m47,score_st_m48,score_m48,score_st_m49,score_m49,score_st_m50,score_m50,score_st_m51,score_m51,score_st_m52,score_m52,score_st_m53,score_m53,score_st_m54,score_m54,score_st_m55,score_m55,score_st_m56,score_m56,score_st_m57,score_m57,score_st_m58,score_m58,score_st_m59,score_m59,score_st_m60,score_m60,score_st_m61,score_m61,score_st_m62,score_m62,score_st_m63,score_m63,score_st_m64,score_m64
2015,Alabama,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.587814,217.0491,-1.573257,217.5559,-1.45932,221.5229,-1.6483,214.9429,-1.590103,216.9695,-1.562286,217.9377,-1.626907,215.6878,-1.485687,220.6047,-1.586395,217.0986,-1.577087,217.4225,-1.553513,218.2431,-1.568741,217.713,-1.514709,219.5943,-1.465897,221.2941,-1.445145,222.0164,-1.482132,220.7289,-1.646149,215.0178,-1.622726,215.8335,-1.655258,214.7005,-1.571548,217.6155,-1.630569,215.5603,-1.603363,216.5077,-1.503479,219.9856,-1.49498,220.2815,-1.474747,220.9857,-1.482864,220.7032,-1.588364,217.0299,-1.567017,217.7733,-1.579391,217.342,-1.562927,217.9157,-1.573288,217.5546,-1.550217,218.3578,-1.516266,219.5401,-1.500809,220.0783,-1.513657,219.6311,-1.45665,221.616,-1.490952,220.4215,-1.47081,221.1228,-1.627319,215.6734,-1.656128,214.6704,-1.631882,215.5146,-1.612961,216.1732,-1.510025,219.7576,-1.492554,220.3656,-1.497833,220.1822,-1.487427,220.5445,-1.49263,220.3633,-1.47287,221.0512,-1.574387,217.5167,-1.582367,217.2386,-1.561218,217.9749,-1.559906,218.0208,-1.506973,219.8637,-1.518784,219.4524,-1.50238,220.0237,-1.483185,220.6922,-1.638565,215.2819,-1.502472,220.0206,-1.505203,219.9251,-1.487869,220.5291,-1.485641,220.6063,-1.569168,217.6983,-1.510986,219.7239,-1.498245,220.1678
2003,Alaska,211.547,0,0.0001,16.05169,-8.97E-09,-0.1409852,0.4879945,0.1679361,0.1406036,10.04344,0.5423193,0.0486756,0.0387052,0.0771855,0.2759594,0.0144092,0.269108,0.0725053,0.0442485,,,,,,,,-0.1409852,211.5471,-0.1630369,210.7794,-0.2124894,209.0575,-0.0614832,214.3153,-0.0949353,213.1505,-0.1245127,212.1207,-0.1409852,211.5471,-0.1997028,209.5027,-0.097005,213.0785,-0.1250516,212.1019,-0.1525861,211.1432,-0.1630369,210.7794,-0.1503139,211.2224,-0.1669607,210.6427,-0.1985632,209.5424,-0.2124894,209.0575,-0.0236466,215.6327,-0.0446825,214.9002,-0.0614832,214.3153,-0.085364,213.4838,-0.0949353,213.1505,-0.1245127,212.1207,-0.1401634,211.5758,-0.1610657,210.848,-0.189186,209.8689,-0.1997028,209.5027,-0.0691647,214.0478,-0.0879734,213.3929,-0.097005,213.0785,-0.1194035,212.2986,-0.1250516,212.1019,-0.1525861,211.1432,-0.1116868,212.5673,-0.1344626,211.7743,-0.1503139,211.2224,-0.1595759,210.8999,-0.1669607,210.6427,-0.1985632,209.5424,-0.0133089,215.9926,-0.0236466,215.6327,-0.0446825,214.9002,-0.085364,213.4838,-0.1109468,212.593,-0.1302004,211.9227,-0.1401634,211.5758,-0.1554608,211.0431,-0.1610657,210.848,-0.189186,209.8689,-0.0640048,214.2275,-0.0691647,214.0478,-0.0879734,213.3929,-0.1194035,212.2986,-0.1026128,212.8832,-0.1116868,212.5673,-0.1344626,211.7743,-0.1595759,210.8999,-0.0133089,215.9926,-0.1053208,212.7889,-0.1109468,212.593,-0.1302004,211.9227,-0.1554608,211.0431,-0.0640048,214.2275,-0.1026128,212.8832,-0.1053208,212.7889
2005,Alaska,211.061,0,0.0001,15.65937,5.73E-09,-0.1846953,0.4899686,0.1832173,0.1280567,10.04696,0.5549777,0.0420991,0.045063,0.0693084,0.2611054,0.0274465,0.310409,0.0688689,0.0080478,,,,,,,,-0.1846953,211.0613,-0.21624,209.963,-0.2304077,209.4697,-0.0906203,214.3368,-0.1514067,212.2204,-0.1671097,211.6736,-0.1846953,211.0613,-0.2318702,209.4188,-0.1381195,212.683,-0.1907168,210.8517,-0.2044625,210.3731,-0.21624,209.963,-0.1606331,211.8991,-0.1976282,210.611,-0.2168031,209.9434,-0.2304077,209.4697,-0.0658779,215.1983,-0.0726616,214.9621,-0.0906203,214.3368,-0.1403853,212.6041,-0.1514067,212.2204,-0.1671097,211.6736,-0.1633739,211.8037,-0.2063667,210.3068,-0.2217426,209.7714,-0.2318702,209.4188,-0.1237585,213.183,-0.1280037,213.0352,-0.1381195,212.683,-0.1835514,211.1012,-0.1907168,210.8517,-0.2044625,210.3731,-0.1349884,212.792,-0.1449778,212.4442,-0.1606331,211.8991,-0.190032,210.8755,-0.1976282,210.611,-0.2168031,209.9434,-0.0539526,215.6135,-0.0658779,215.1983,-0.0726616,214.9621,-0.1403853,212.6041,-0.1480256,212.3381,-0.1538562,212.1351,-0.1633739,211.8037,-0.2005623,210.5089,-0.2063667,210.3068,-0.2217426,209.7714,-0.1171853,213.4119,-0.1237585,213.183,-0.1280037,213.0352,-0.1835514,211.1012,-0.1255548,213.1205,-0.1349884,212.792,-0.1449778,212.4442,-0.190032,210.8755,-0.0539526,215.6135,-0.1421974,212.541,-0.1480256,212.3381,-0.1538562,212.1351,-0.2005623,210.5089,-0.1171853,213.4119,-0.1255548,213.1205,-0.1421974,212.541
2007,Alaska,214.477,0,0.0001,15.06995,8.89E-10,-0.1537496,0.4878238,0.1378844,0.1235104,10.0412,0.5447459,0.0433766,0.0385457,0.064829,0.2590762,0.0494266,0.3509552,0.0683999,0.0046848,,,,,,,,-0.1537496,214.477,-0.1868677,213.3238,-0.1657274,214.0599,-0.1029067,216.2472,-0.1250849,215.475,-0.1379851,215.0258,-0.1537496,214.477,-0.1790013,213.5977,-0.1405667,214.936,-0.1661505,214.0452,-0.1769029,213.6708,-0.1868677,213.3238,-0.1293683,215.3259,-0.1384437,215.0099,-0.1544219,214.4535,-0.1657274,214.0599,-0.0794511,217.0639,-0.0868901,216.8049,-0.1029067,216.2472,-0.1151453,215.8211,-0.1250849,215.475,-0.1379851,215.0258,-0.1397346,214.9649,-0.1596161,214.2727,-0.1716451,213.8539,-0.1790013,213.5977,-0.126707,215.4185,-0.1316746,215.2456,-0.1405667,214.936,-0.1600473,214.2577,-0.1661505,214.0452,-0.1769029,213.6708,-0.1061424,216.1346,-0.1167655,215.7647,-0.1293683,215.3259,-0.1321326,215.2296,-0.1384437,215.0099,-0.1544219,214.4535,-0.0688929,217.4315,-0.0794511,217.0639,-0.0868901,216.8049,-0.1151453,215.8211,-0.1263426,215.4312,-0.1327493,215.2081,-0.1397346,214.9649,-0.15543,214.4184,-0.1596161,214.2727,-0.1716451,213.8539,-0.1209873,215.6177,-0.126707,215.4185,-0.1316746,215.2456,-0.1600473,214.2577,-0.0986456,216.3956,-0.1061424,216.1346,-0.1167655,215.7647,-0.1321326,215.2296,-0.0688929,217.4315,-0.122142,215.5775,-0.1263426,215.4312,-0.1327493,215.2081,-0.15543,214.4184,-0.1209873,215.6177,-0.0986456,216.3956,-0.122142,215.5775
2009,Alaska,211.127,0,0.0001,14.87114,1.75E-09,-0.2533299,0.4899451,0.0925631,0.1474321,10.02617,0.5010948,0.0368132,0.0742424,0.0764496,0.2375323,0.0738677,0.3665226,0.0771262,0.0117061,,,,,,,,-0.2533299,211.1274,-0.2738523,210.4128,-0.2460374,211.3813,-0.245708,211.3927,-0.2003349,212.9726,-0.2423235,211.5106,-0.2533299,211.1274,-0.2592093,210.9227,-0.2709123,210.5152,-0.2277922,212.0165,-0.2664779,210.6696,-0.2738523,210.4128,-0.2415394,211.5379,-0.1966725,213.1001,-0.2385493,211.642,-0.2460374,211.3813,-0.196187,213.117,-0.2345942,211.7797,-0.245708,211.3927,-0.1950644,213.1561,-0.2003349,212.9726,-0.2423235,211.5106,-0.2578487,210.97,-0.2159965,212.4272,-0.2542028,211.097,-0.2592093,210.9227,-0.2272238,212.0363,-0.2638044,210.7627,-0.2709123,210.5152,-0.2246982,212.1243,-0.2277922,212.0165,-0.2664779,210.6696,-0.1942089,213.1859,-0.2335606,211.8157,-0.2415394,211.5379,-0.1935141,213.21,-0.1966725,213.1001,-0.2385493,211.642,-0.1907136,213.3076,-0.196187,213.117,-0.2345942,211.7797,-0.1950644,213.1561,-0.2163761,212.414,-0.2529205,211.1416,-0.2578487,210.97,-0.2141913,212.4901,-0.2159965,212.4272,-0.2542028,211.097,-0.2241907,212.1419,-0.2272238,212.0363,-0.2638044,210.7627,-0.2246982,212.1243,-0.1906937,213.3082,-0.1942089,213.1859,-0.2335606,211.8157,-0.1935141,213.21,-0.1907136,213.3076,-0.2145691,212.4769,-0.2163761,212.414,-0.2529205,211.1416,-0.2141913,212.4901,-0.2241907,212.1419,-0.1906937,213.3082,-0.2145691,212.4769
2011,Alaska,207.924,0,0.0001,16.26404,-5.98E-10,-0.3577993,0.4850482,0.1307531,0.1497414,10.00945,0.5028496,0.0377153,0.0623081,0.0813225,0.2326593,0.0831453,0.3993356,0.0647364,0.0102735,,,,,,,,-0.3577993,207.9237,-0.3884239,206.8574,-0.3290739,208.9239,-0.3137572,209.4572,-0.3024555,209.8507,-0.3520842,208.1227,-0.3577993,207.9237,-0.3564107,207.972,-0.3542997,208.0455,-0.3397567,208.5519,-0.3856882,206.9527,-0.3884239,206.8574,-0.30185,209.8717,-0.2782566,210.6932,-0.3260416,209.0294,-0.3290739,208.9239,-0.2646132,211.1683,-0.3078877,209.6615,-0.3137572,209.4572,-0.3011271,209.8969,-0.3024555,209.8507,-0.3520842,208.1227,-0.3295088,208.9087,-0.3118478,209.5236,-0.3561863,207.9799,-0.3564107,207.972,-0.3121317,209.5138,-0.352219,208.118,-0.3542997,208.0455,-0.3400711,208.541,-0.3397567,208.5519,-0.3856882,206.9527,-0.2550836,211.5001,-0.2981409,210.0009,-0.30185,209.8717,-0.2779841,210.7027,-0.2782566,210.6932,-0.3260416,209.0294,-0.263004,211.2243,-0.2646132,211.1683,-0.3078877,209.6615,-0.3011271,209.8969,-0.2901788,210.2781,-0.3294722,208.91,-0.3295088,208.9087,-0.3132489,209.4749,-0.3118478,209.5236,-0.3561863,207.9799,-0.3126303,209.4964,-0.3121317,209.5138,-0.352219,208.118,-0.3400711,208.541,-0.2543839,211.5244,-0.2550836,211.5001,-0.2981409,210.0009,-0.2779841,210.7027,-0.263004,211.2243,-0.2915747,210.2295,-0.2901788,210.2781,-0.3294722,208.91,-0.3132489,209.4749,-0.3126303,209.4964,-0.2543839,211.5244,-0.2915747,210.2295
2013,Alaska,209.347,0,0.0001,38.22806,-6.69E-10,-0.3289092,0.4890473,0.1374809,0.1467445,10.00748,0.4691118,0.035773,0.0684015,0.105363,0.2370562,0.0842945,0.5066456,0.0076396,0.001674,,,,,,,,-0.3289092,209.3473,-0.3511445,208.5731,-0.2393983,212.4639,-0.2784511,211.1041,-0.2766135,211.1681,-0.3238183,209.5245,-0.3289092,209.3473,-0.2827865,210.9532,-0.3176509,209.7393,-0.3047602,210.1881,-0.347732,208.6919,-0.3511445,208.5731,-0.2147684,213.3215,-0.1935398,214.0606,-0.2389551,212.4793,-0.2393983,212.4639,-0.2326439,212.6991,-0.2731951,211.2872,-0.2784511,211.1041,-0.2755818,211.2041,-0.2766135,211.1681,-0.3238183,209.5245,-0.25983,211.7525,-0.242855,212.3435,-0.2844673,210.8947,-0.2827865,210.9532,-0.2775859,211.1343,-0.3149027,209.835,-0.3176509,209.7393,-0.3044892,210.1976,-0.3047602,210.1881,-0.347732,208.6919,-0.1725709,214.7907,-0.2138376,213.3539,-0.2147684,213.3215,-0.1947548,214.0183,-0.1935398,214.0606,-0.2389551,212.4793,-0.2313032,212.7457,-0.2326439,212.6991,-0.2731951,211.2872,-0.2755818,211.2041,-0.2244326,212.985,-0.2616454,211.6893,-0.25983,211.7525,-0.2453539,212.2565,-0.242855,212.3435,-0.2844673,210.8947,-0.2775067,211.137,-0.2775859,211.1343,-0.3149027,209.835,-0.3044892,210.1976,-0.1735447,214.7568,-0.1725709,214.7907,-0.2138376,213.3539,-0.1947548,214.0183,-0.2313032,212.7457,-0.2269285,212.8981,-0.2244326,212.985,-0.2616454,211.6893,-0.2453539,212.2565,-0.2775067,211.137,-0.1735447,214.7568,-0.2269285,212.8981
2015,Alaska,,,,,,,,,,,,,,,,,,,,,,,,,,,3.116409,212.7926,3.094162,212.0184,3.205917,215.9092,3.166855,214.5495,3.168701,214.6134,3.12149,212.9698,3.116409,212.7926,3.162521,214.3985,3.127655,213.1846,3.140549,213.6334,3.09758,212.1372,3.094162,212.0184,3.230545,216.7668,3.25177,217.5059,3.20636,215.9246,3.205917,215.9092,3.212662,216.1444,3.172119,214.7325,3.166855,214.5495,3.169724,214.6494,3.168701,214.6134,3.12149,212.9698,3.185486,215.1978,3.202454,215.7888,3.160843,214.34,3.162521,214.3985,3.167725,214.5796,3.130417,213.2803,3.127655,213.1846,3.140823,213.6429,3.140549,213.6334,3.09758,212.1372,3.272736,218.236,3.231476,216.7992,3.230545,216.7668,3.250565,217.4636,3.25177,217.5059,3.20636,215.9246,3.214005,216.1911,3.212662,216.1444,3.172119,214.7325,3.169724,214.6494,3.220886,216.4303,3.18367,215.1346,3.185486,215.1978,3.199951,215.7018,3.202454,215.7888,3.160843,214.34,3.167801,214.5823,3.167725,214.5796,3.130417,213.2803,3.140823,213.6429,3.271774,218.2021,3.272736,218.236,3.231476,216.7992,3.250565,217.4636,3.214005,216.1911,3.218384,216.3434,3.220886,216.4303,3.18367,215.1346,3.199951,215.7018,3.167801,214.5823,3.271774,218.2021,3.218384,216.3434
1992,Arizona,209.402,0,0,856.39362,-0.1486494,-0.1265987,0.5155008,0.0696577,0.0312988,10.10153,0.5563105,0.041867,0.2859037,0.0145056,0.1014132,0,,,,0.0784141,0.852456,0.0691299,0.4720553,0.4430192,0.0799283,0.0049972,-0.1265987,209.4021,-0.0935437,210.553,,,-0.1408207,208.9069,-0.1917212,207.1346,-0.0917429,210.6157,-0.1720369,207.82,,,-0.138199,208.9982,-0.1614821,208.1875,-0.0616417,211.6638,-0.1299202,209.2864,,,,,,,,,-0.2013281,206.8001,-0.1057191,210.1291,-0.1699318,207.8933,-0.163241,208.1263,-0.2338888,205.6664,-0.1352643,209.1003,,,,,,,,,-0.1974484,206.9352,-0.1064838,210.1024,-0.1622343,208.1613,-0.1357265,209.0843,-0.1940144,207.0548,-0.0979232,210.4005,,,,,,,,,,,,,-0.1719512,207.823,-0.2290445,205.8351,-0.1338255,209.1504,-0.2033521,206.7296,,,,,,,,,,,,,-0.171919,207.8241,-0.2195055,206.1672,-0.1305777,209.2635,-0.1682614,207.9514,,,,,,,,,-0.1986427,206.8936,,,,,,,,,-0.1940433,207.0538,,,,
1994,Arizona,206.213,0.001,0.00074,17.45017,4.25E-09,-0.1605389,0.5043381,0.0907231,0.0636446,10.06828,0.57878,0.0368979,0.2878445,0.0202675,0.0759136,0.0002966,,,,0.0833705,0.8563919,0.0602376,0.4868228,0.4186228,0.0936406,0.0009138,-0.1605389,206.2127,-0.1484292,206.6344,,,-0.1546718,206.417,-0.1927629,205.0907,-0.1362036,207.06,-0.2029592,204.7357,,,-0.1760278,205.6734,-0.1825695,205.4456,-0.1252822,207.4403,-0.1823872,205.452,,,,,,,,,-0.1855319,205.3425,-0.130126,207.2716,-0.184769,205.3691,-0.1735491,205.7597,-0.2321283,203.7201,-0.17728,205.6298,,,,,,,,,-0.2051377,204.6599,-0.1530973,206.4718,-0.1992916,204.8634,-0.1645838,206.0719,-0.2130217,204.3854,-0.1592355,206.2581,,,,,,,,,,,,,-0.1656275,206.0355,-0.2142352,204.3431,-0.1596995,206.2419,-0.2115659,204.4361,,,,,,,,,,,,,-0.1873274,205.28,-0.2264739,203.917,-0.1765042,205.6568,-0.1951216,205.0086,,,,,,,,,-0.1937834,205.0552,,,,,,,,,-0.2088098,204.532,,,,
1998,Arizona,206.53,0.001,0.00089,15.62939,-7.17E-09,-0.2388734,0.5053018,0.0872254,0.0524168,9.989545,0.540468,0.0486304,0.342703,0.0195379,0.0472474,0.0014132,0.34266,0.0698997,0.115614,0.09397,0.8496695,0.0563605,0.4568054,0.4430514,0.0939455,0.0061977,-0.2388734,206.5298,-0.1939816,208.0928,-0.2336391,206.712,-0.2363419,206.6179,-0.2825171,205.0102,-0.2394571,206.5095,-0.2767091,205.2124,-0.2093757,207.5569,-0.2356372,206.6425,-0.2384069,206.546,-0.1931692,208.1211,-0.2292984,206.8632,-0.2334789,206.7176,-0.2749172,205.2748,-0.2333571,206.7219,-0.259333,205.8174,-0.2777524,205.1761,-0.2369241,206.5977,-0.263318,205.6787,-0.28073,205.0724,-0.3174563,203.7937,-0.2766292,205.2152,-0.2447199,206.3262,-0.2514709,206.0912,-0.2072424,207.6311,-0.2361955,206.623,-0.2727772,205.3493,-0.2341474,206.6943,-0.2583626,205.8512,-0.2357743,206.6377,-0.2703768,205.4329,-0.2283045,206.8978,-0.2733954,205.3278,-0.2331786,206.7281,-0.2511899,206.101,-0.2733898,205.328,-0.298577,204.451,-0.2590969,205.8256,-0.2758756,205.2414,-0.3033697,204.2841,-0.2633551,205.6774,-0.3151831,203.8728,-0.2805327,205.0793,-0.2423731,206.4079,-0.2614574,205.7435,-0.2485979,206.1912,-0.2756951,205.2477,-0.2343736,206.6865,-0.2699566,205.4475,-0.2939747,204.6113,-0.2568681,205.9032,-0.2677548,205.5242,-0.2716897,205.3872,-0.2900304,204.7486,-0.2509072,206.1108,-0.2970316,204.5048,-0.301125,204.3623,-0.2776654,205.1791,-0.2961522,204.5354,-0.2594493,205.8134,-0.2730963,205.3382,-0.2912155,204.7073,-0.2883581,204.8068,-0.2935425,204.6263
2002,Arizona,205.347,0.001,0.00083,16.29053,3.45E-07,-0.3367161,0.4889373,0.1706436,0.0732973,9.994317,0.5076352,0.0564396,0.3443097,0.0244448,0.0643059,0.0028648,0.3786039,0.0737382,0.0648198,0.3703809,0.6247386,0.0048805,0.4538669,0.3291029,0.2111075,0.0059227,-0.3367161,205.3473,-0.2706938,207.646,-0.309548,206.2932,-0.2546321,208.2053,-0.3591224,204.5671,-0.3357896,205.3795,-0.3193742,205.9511,-0.2767062,207.4367,-0.2531597,208.2566,-0.2944761,206.818,-0.2687929,207.7122,-0.2782663,207.3824,-0.2563167,208.1466,-0.3315827,205.526,-0.3092947,206.302,-0.3043231,206.4751,-0.2816499,207.2646,-0.2534962,208.2448,-0.257733,208.0973,-0.357319,204.6299,-0.340902,205.2015,-0.3171721,206.0278,-0.2613916,207.9699,-0.299363,206.6478,-0.274589,207.5104,-0.2828328,207.2234,-0.2781704,207.3857,-0.25161,208.3105,-0.2587134,208.0632,-0.2920278,206.9032,-0.3012068,206.5836,-0.2764525,207.4455,-0.282227,207.2445,-0.2550479,208.1908,-0.2599203,208.0212,-0.3307019,205.5567,-0.3252613,205.7461,-0.302947,206.5231,-0.2793025,207.3463,-0.2839345,207.185,-0.256102,208.1541,-0.3381048,205.2989,-0.2852972,207.1376,-0.2594087,208.039,-0.2657124,207.8195,-0.2971764,206.724,-0.3048152,206.458,-0.2808612,207.292,-0.2758792,207.4655,-0.283285,207.2076,-0.2573085,208.1121,-0.298847,206.6658,-0.2804064,207.3079,-0.2849723,207.1489,-0.2582889,208.078,-0.323612,205.8035,-0.2812261,207.2793,-0.2831042,207.2139,-0.2892833,206.9988,-0.2639176,207.882,-0.3027329,206.5305,-0.2811126,207.2833,-0.2829166,207.2205,-0.2872207,207.0706
2003,Arizona,208.873,0.001,0.00062,15.2483,-3.73E-08,-0.2177943,0.5002986,0.1760315,0.0658123,10.00758,0.4982488,0.0486252,0.3589757,0.0219798,0.0713635,0.0003869,0.3871554,0.0785789,0.0538032,0.3607715,0.6322775,0.0069511,0.3906243,0.3546821,0.2496545,0.005039,-0.2177943,208.8728,-0.1423059,211.5012,-0.1831731,210.0782,-0.1305721,211.9097,-0.2478135,207.8276,-0.2126706,209.0512,-0.1832647,210.0751,-0.1459531,211.3742,-0.1249531,212.1054,-0.1739092,210.4008,-0.136544,211.7018,-0.1484829,211.2861,-0.1270385,212.0328,-0.2125632,209.0549,-0.1802339,210.1806,-0.1710067,210.5019,-0.165148,210.7058,-0.1251926,212.097,-0.1274621,212.018,-0.2425922,208.0094,-0.2117786,209.0823,-0.1755471,210.3438,-0.130883,211.8989,-0.1761934,210.3213,-0.1409086,211.5498,-0.1520605,211.1615,-0.157423,210.9748,-0.119653,212.2899,-0.1314825,211.878,-0.1683624,210.5939,-0.1789008,210.227,-0.142312,211.501,-0.1603106,210.8743,-0.1228835,212.1774,-0.130648,211.9071,-0.2097313,209.1535,-0.1983758,209.5489,-0.1656629,210.6879,-0.1592355,210.9117,-0.1597789,210.8928,-0.1203624,212.2652,-0.2045257,209.3348,-0.162066,210.8132,-0.1260114,212.0685,-0.1371598,211.6803,-0.1718091,210.4739,-0.1812225,210.1462,-0.1466728,211.3491,-0.1520916,211.1604,-0.1628948,210.7843,-0.1258005,212.0759,-0.1730924,210.4292,-0.1562947,211.0141,-0.1614836,210.8334,-0.1250249,212.1029,-0.1938811,209.7054,-0.1526268,211.1418,-0.1576729,210.9661,-0.1673613,210.6288,-0.1319841,211.8605,-0.1766191,210.3064,-0.1573247,210.9782,-0.1565153,211.0064,-0.1627831,210.7882
2005,Arizona,207.143,0.001,0.00075,15.93081,-2.10E-08,-0.3006587,0.4837736,0.1763946,0.0818326,10.00605,0.4623691,0.0512013,0.3997689,0.0243324,0.0614401,0.0008882,0.3869943,0.0905569,0.1353613,0.3883824,0.6051469,0.0064707,0.3888325,0.3446815,0.2616926,0.0047934,-0.3006587,207.1427,-0.1975569,210.7326,-0.2427419,209.1593,-0.2130902,210.1917,-0.314384,206.6649,-0.2960206,207.3042,-0.2606546,208.5356,-0.1968078,210.7586,-0.1900658,210.9934,-0.2124588,210.2137,-0.1914799,210.9441,-0.2034277,210.5281,-0.1894916,211.0134,-0.2579063,208.6313,-0.2399641,209.256,-0.229426,209.6229,-0.232298,209.5229,-0.2081994,210.362,-0.2068354,210.4095,-0.3103382,206.8057,-0.2731739,208.0997,-0.2533622,208.7895,-0.1906237,210.974,-0.2117211,210.2394,-0.1910182,210.9602,-0.2026723,210.5544,-0.2052873,210.4634,-0.1842937,211.1944,-0.1953539,210.8092,-0.2074619,210.3877,-0.2174504,210.0399,-0.197146,210.7469,-0.2087622,210.3424,-0.1855611,211.1502,-0.1921655,210.9203,-0.2556416,208.7101,-0.2427054,209.1606,-0.224258,209.8029,-0.2276041,209.6864,-0.223733,209.8212,-0.2001363,210.6427,-0.2671044,208.311,-0.2058336,210.4444,-0.1849563,211.1713,-0.1958266,210.7928,-0.2073774,210.3906,-0.216744,210.0645,-0.196724,210.7616,-0.2004316,210.6325,-0.2098659,210.304,-0.1894017,211.0165,-0.2123274,210.2183,-0.2054237,210.4586,-0.2090373,210.3328,-0.1867368,211.1093,-0.2388255,209.2957,-0.2177558,210.0293,-0.2014837,210.5958,-0.2103528,210.287,-0.1900304,210.9946,-0.2122988,210.2193,-0.2049013,210.4768,-0.2047329,210.4827,-0.2059257,210.4412
2007,Arizona,209.521,0.001,0.00065,14.39215,3.66E-08,-0.300857,0.4791541,0.1352831,0.0814772,9.985544,0.4377912,0.0536827,0.4411686,0.0212612,0.0440833,0.002013,0.414916,0.0922192,0.0347199,0.3949684,0.6005903,0.0044413,0.3759972,0.3448231,0.2754048,0.0037749,-0.300857,209.5206,-0.1754691,213.8864,-0.2395612,211.6548,-0.2524948,211.2045,-0.3149437,209.0302,-0.3027068,209.4562,-0.2553052,211.1067,-0.1786152,213.7769,-0.207357,212.7761,-0.1901511,213.3752,-0.174796,213.9098,-0.1817713,213.667,-0.2127742,212.5875,-0.2549193,211.1201,-0.2424509,211.5542,-0.2231897,212.2249,-0.2692495,210.6211,-0.2542406,211.1437,-0.2390483,211.6727,-0.3155673,209.0084,-0.2680441,210.6631,-0.2545153,211.1342,-0.2059599,212.8248,-0.1925487,213.2917,-0.1777689,213.8063,-0.1843053,213.5787,-0.2172983,212.43,-0.2061668,212.8176,-0.2113443,212.6373,-0.1889942,213.4155,-0.1954875,213.1894,-0.1809141,213.6968,-0.2299403,211.9898,-0.2153164,212.499,-0.2134289,212.5647,-0.2562586,211.0735,-0.2364161,211.7643,-0.2236278,212.2096,-0.269609,210.6086,-0.2526849,211.1979,-0.2384127,211.6948,-0.2667681,210.7075,-0.2157041,212.4855,-0.2049374,212.8604,-0.2099438,212.6861,-0.1915051,213.328,-0.1973786,213.1236,-0.1833399,213.6124,-0.215976,212.476,-0.2206348,212.3138,-0.2099732,212.685,-0.1942382,213.2329,-0.2309816,211.9536,-0.2272775,212.0825,-0.2138194,212.5511,-0.2362367,211.7706,-0.251435,211.2414,-0.2146665,212.5216,-0.2190649,212.3685,-0.2087754,212.7267,-0.1962778,213.1619,-0.2192098,212.3634,-0.2270126,212.0918,-0.2179479,212.4074
